*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/spp_dev2.ini

trace_0 /home/functionmain/桌面/Pythia/traces/436.cactusADM-1804B.champsimtrace.xz
Heartbeat CPU  0 instructions:   36000000 cycles:   25175917 heartbeat IPC: 1.42405 cumulative IPC: 1.42994 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   37000000 cycles:   25878526 heartbeat IPC: 1.42327 cumulative IPC: 1.42976 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   38000001 cycles:   26580767 heartbeat IPC: 1.42401 cumulative IPC: 1.42961 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   27283049 heartbeat IPC: 1.42393 cumulative IPC: 1.42946 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   27985330 heartbeat IPC: 1.42393 cumulative IPC: 1.42932 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   28590920 heartbeat IPC: 1.65128 cumulative IPC: 1.43402 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  0 instructions:   42000002 cycles:   29282348 heartbeat IPC: 1.44629 cumulative IPC: 1.43431 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  0 instructions:   43000002 cycles:   29984801 heartbeat IPC: 1.42358 cumulative IPC: 1.43406 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   30687294 heartbeat IPC: 1.42350 cumulative IPC: 1.43382 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   45000003 cycles:   31389617 heartbeat IPC: 1.42385 cumulative IPC: 1.43360 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   46000003 cycles:   32091871 heartbeat IPC: 1.42399 cumulative IPC: 1.43338 (Simulation time: 0 hr 2 min 4 sec) 
Heartbeat CPU  0 instructions:   47000000 cycles:   32794095 heartbeat IPC: 1.42404 cumulative IPC: 1.43318 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   33496795 heartbeat IPC: 1.42308 cumulative IPC: 1.43297 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   34198786 heartbeat IPC: 1.42452 cumulative IPC: 1.43280 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  0 instructions:   50000000 cycles:   34901146 heartbeat IPC: 1.42377 cumulative IPC: 1.43262 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   51000000 cycles:   35603721 heartbeat IPC: 1.42334 cumulative IPC: 1.43243 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   36305844 heartbeat IPC: 1.42425 cumulative IPC: 1.43228 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:   37008283 heartbeat IPC: 1.42361 cumulative IPC: 1.43211 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   54000001 cycles:   37710446 heartbeat IPC: 1.42417 cumulative IPC: 1.43196 (Simulation time: 0 hr 2 min 26 sec) 
Heartbeat CPU  0 instructions:   55000001 cycles:   38412794 heartbeat IPC: 1.42380 cumulative IPC: 1.43181 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   39115282 heartbeat IPC: 1.42351 cumulative IPC: 1.43167 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   39817785 heartbeat IPC: 1.42348 cumulative IPC: 1.43152 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   58000003 cycles:   40520110 heartbeat IPC: 1.42385 cumulative IPC: 1.43139 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  0 instructions:   59000000 cycles:   41222298 heartbeat IPC: 1.42412 cumulative IPC: 1.43126 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   41924790 heartbeat IPC: 1.42350 cumulative IPC: 1.43113 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:   61000000 cycles:   42627029 heartbeat IPC: 1.42402 cumulative IPC: 1.43102 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  0 instructions:   62000002 cycles:   43329251 heartbeat IPC: 1.42405 cumulative IPC: 1.43090 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  0 instructions:   63000000 cycles:   43976888 heartbeat IPC: 1.54407 cumulative IPC: 1.43257 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   44628313 heartbeat IPC: 1.53510 cumulative IPC: 1.43407 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:   65000000 cycles:   45330465 heartbeat IPC: 1.42419 cumulative IPC: 1.43391 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  0 instructions:   66000001 cycles:   46032560 heartbeat IPC: 1.42431 cumulative IPC: 1.43377 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  0 instructions:   67000002 cycles:   46734703 heartbeat IPC: 1.42421 cumulative IPC: 1.43362 (Simulation time: 0 hr 3 min 1 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   47437145 heartbeat IPC: 1.42360 cumulative IPC: 1.43348 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:   48139326 heartbeat IPC: 1.42413 cumulative IPC: 1.43334 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:   70000002 cycles:   48841469 heartbeat IPC: 1.42421 cumulative IPC: 1.43321 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:   71000003 cycles:   49544108 heartbeat IPC: 1.42321 cumulative IPC: 1.43307 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   50246206 heartbeat IPC: 1.42430 cumulative IPC: 1.43294 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  0 instructions:   73000001 cycles:   50948316 heartbeat IPC: 1.42428 cumulative IPC: 1.43282 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:   74000003 cycles:   51650697 heartbeat IPC: 1.42373 cumulative IPC: 1.43270 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:   75000002 cycles:   52353405 heartbeat IPC: 1.42306 cumulative IPC: 1.43257 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   53055654 heartbeat IPC: 1.42399 cumulative IPC: 1.43246 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   77000003 cycles:   53758301 heartbeat IPC: 1.42319 cumulative IPC: 1.43234 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  0 instructions:   78000001 cycles:   54460826 heartbeat IPC: 1.42343 cumulative IPC: 1.43222 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  0 instructions:   79000001 cycles:   55162785 heartbeat IPC: 1.42458 cumulative IPC: 1.43212 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   55864832 heartbeat IPC: 1.42440 cumulative IPC: 1.43203 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  0 instructions:   81000002 cycles:   56567213 heartbeat IPC: 1.42373 cumulative IPC: 1.43192 (Simulation time: 0 hr 3 min 39 sec) 
Heartbeat CPU  0 instructions:   82000003 cycles:   57269448 heartbeat IPC: 1.42403 cumulative IPC: 1.43183 (Simulation time: 0 hr 3 min 41 sec) 
Heartbeat CPU  0 instructions:   83000001 cycles:   57971703 heartbeat IPC: 1.42398 cumulative IPC: 1.43173 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   58673976 heartbeat IPC: 1.42395 cumulative IPC: 1.43164 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  0 instructions:   85000000 cycles:   59362737 heartbeat IPC: 1.45188 cumulative IPC: 1.43187 (Simulation time: 0 hr 3 min 49 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:   59972379 heartbeat IPC: 1.64031 cumulative IPC: 1.43399 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  0 instructions:   87000002 cycles:   60674837 heartbeat IPC: 1.42357 cumulative IPC: 1.43387 (Simulation time: 0 hr 3 min 55 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   61377487 heartbeat IPC: 1.42318 cumulative IPC: 1.43375 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:   62079522 heartbeat IPC: 1.42443 cumulative IPC: 1.43365 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  0 instructions:   90000003 cycles:   62781901 heartbeat IPC: 1.42374 cumulative IPC: 1.43353 (Simulation time: 0 hr 4 min 3 sec) 
Heartbeat CPU  0 instructions:   91000003 cycles:   63484341 heartbeat IPC: 1.42361 cumulative IPC: 1.43342 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   64186575 heartbeat IPC: 1.42402 cumulative IPC: 1.43332 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:   93000002 cycles:   64888991 heartbeat IPC: 1.42366 cumulative IPC: 1.43322 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:   94000002 cycles:   65591009 heartbeat IPC: 1.42446 cumulative IPC: 1.43312 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:   95000003 cycles:   66293225 heartbeat IPC: 1.42406 cumulative IPC: 1.43303 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   66995564 heartbeat IPC: 1.42381 cumulative IPC: 1.43293 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:   97000000 cycles:   67697961 heartbeat IPC: 1.42370 cumulative IPC: 1.43283 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:   98000002 cycles:   68400208 heartbeat IPC: 1.42400 cumulative IPC: 1.43274 (Simulation time: 0 hr 4 min 25 sec) 
Heartbeat CPU  0 instructions:   99000003 cycles:   69102450 heartbeat IPC: 1.42401 cumulative IPC: 1.43266 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   69804809 heartbeat IPC: 1.42377 cumulative IPC: 1.43257 (Simulation time: 0 hr 4 min 30 sec) 

Warmup complete CPU  0 instructions:  100000001 cycles:   69804829 (Simulation time: 0 hr 4 min 30 sec) 

Heartbeat CPU  0 instructions:  101000000 cycles:   71758990 heartbeat IPC: 0.51172 cumulative IPC: 0.51173 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  0 instructions:  102000003 cycles:   73549300 heartbeat IPC: 0.55856 cumulative IPC: 0.53412 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  0 instructions:  103000003 cycles:   75447361 heartbeat IPC: 0.52685 cumulative IPC: 0.53168 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:   77388728 heartbeat IPC: 0.51510 cumulative IPC: 0.52743 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  0 instructions:  105000002 cycles:   79257282 heartbeat IPC: 0.53517 cumulative IPC: 0.52896 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  0 instructions:  106000000 cycles:   81078917 heartbeat IPC: 0.54896 cumulative IPC: 0.53219 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  107000003 cycles:   83016981 heartbeat IPC: 0.51598 cumulative IPC: 0.52982 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:   93832968 heartbeat IPC: 0.09246 cumulative IPC: 0.33294 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  0 instructions:  109000003 cycles:  100673308 heartbeat IPC: 0.14619 cumulative IPC: 0.29156 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  0 instructions:  110000001 cycles:  102610372 heartbeat IPC: 0.51624 cumulative IPC: 0.30483 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:  104552833 heartbeat IPC: 0.51481 cumulative IPC: 0.31656 (Simulation time: 0 hr 5 min 6 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  106352382 heartbeat IPC: 0.55569 cumulative IPC: 0.32834 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  108252551 heartbeat IPC: 0.52627 cumulative IPC: 0.33812 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  0 instructions:  114000000 cycles:  110210961 heartbeat IPC: 0.51062 cumulative IPC: 0.34648 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  0 instructions:  115000001 cycles:  112075024 heartbeat IPC: 0.53646 cumulative IPC: 0.35486 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  113900808 heartbeat IPC: 0.54771 cumulative IPC: 0.36284 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  0 instructions:  117000003 cycles:  115848331 heartbeat IPC: 0.51347 cumulative IPC: 0.36922 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  0 instructions:  118000002 cycles:  117777522 heartbeat IPC: 0.51835 cumulative IPC: 0.37521 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  0 instructions:  119000002 cycles:  119550491 heartbeat IPC: 0.56403 cumulative IPC: 0.38194 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  121484990 heartbeat IPC: 0.51693 cumulative IPC: 0.38700 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  0 instructions:  121000003 cycles:  123427046 heartbeat IPC: 0.51492 cumulative IPC: 0.39163 (Simulation time: 0 hr 5 min 37 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:  125233781 heartbeat IPC: 0.55348 cumulative IPC: 0.39690 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  123000002 cycles:  127116975 heartbeat IPC: 0.53101 cumulative IPC: 0.40131 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  129059875 heartbeat IPC: 0.51469 cumulative IPC: 0.40503 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  125000000 cycles:  130944041 heartbeat IPC: 0.53074 cumulative IPC: 0.40890 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:  126000002 cycles:  132765710 heartbeat IPC: 0.54895 cumulative IPC: 0.41295 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  127000002 cycles:  134827348 heartbeat IPC: 0.48505 cumulative IPC: 0.41524 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  136760156 heartbeat IPC: 0.51738 cumulative IPC: 0.41819 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  129000001 cycles:  138528748 heartbeat IPC: 0.56542 cumulative IPC: 0.42198 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  0 instructions:  130000000 cycles:  144091309 heartbeat IPC: 0.17977 cumulative IPC: 0.40384 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:  131000003 cycles:  156295616 heartbeat IPC: 0.08194 cumulative IPC: 0.35842 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  158109313 heartbeat IPC: 0.55136 cumulative IPC: 0.36238 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  133000000 cycles:  159991821 heartbeat IPC: 0.53121 cumulative IPC: 0.36591 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  134000000 cycles:  161937294 heartbeat IPC: 0.51401 cumulative IPC: 0.36903 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  135000000 cycles:  163820887 heartbeat IPC: 0.53090 cumulative IPC: 0.37228 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  165628999 heartbeat IPC: 0.55306 cumulative IPC: 0.37569 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:  137000002 cycles:  167577178 heartbeat IPC: 0.51330 cumulative IPC: 0.37843 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  138000000 cycles:  169515207 heartbeat IPC: 0.51599 cumulative IPC: 0.38110 (Simulation time: 0 hr 6 min 32 sec) 
Heartbeat CPU  0 instructions:  139000001 cycles:  171284760 heartbeat IPC: 0.56512 cumulative IPC: 0.38431 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  173222916 heartbeat IPC: 0.51595 cumulative IPC: 0.38678 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  0 instructions:  141000000 cycles:  175172482 heartbeat IPC: 0.51293 cumulative IPC: 0.38911 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  0 instructions:  142000001 cycles:  176993188 heartbeat IPC: 0.54924 cumulative IPC: 0.39183 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  143000001 cycles:  178859390 heartbeat IPC: 0.53585 cumulative IPC: 0.39430 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  180811892 heartbeat IPC: 0.51216 cumulative IPC: 0.39637 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  0 instructions:  145000000 cycles:  182711280 heartbeat IPC: 0.52649 cumulative IPC: 0.39856 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  0 instructions:  146000002 cycles:  184505697 heartbeat IPC: 0.55729 cumulative IPC: 0.40104 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  147000003 cycles:  186451104 heartbeat IPC: 0.51403 cumulative IPC: 0.40293 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  188386165 heartbeat IPC: 0.51678 cumulative IPC: 0.40479 (Simulation time: 0 hr 7 min 4 sec) 
