*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/spp_dev2.ini

trace_0 /home/functionmain/桌面/Pythia/traces/436.cactusADM-1804B.champsimtrace.xz
Heartbeat CPU  0 instructions:   36000000 cycles:   25175917 heartbeat IPC: 1.42405 cumulative IPC: 1.42994 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  0 instructions:   37000000 cycles:   25878526 heartbeat IPC: 1.42327 cumulative IPC: 1.42976 (Simulation time: 0 hr 1 min 26 sec) 
Heartbeat CPU  0 instructions:   38000001 cycles:   26580767 heartbeat IPC: 1.42401 cumulative IPC: 1.42961 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   27283049 heartbeat IPC: 1.42393 cumulative IPC: 1.42946 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   27985330 heartbeat IPC: 1.42393 cumulative IPC: 1.42932 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   28590920 heartbeat IPC: 1.65128 cumulative IPC: 1.43402 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   42000002 cycles:   29282348 heartbeat IPC: 1.44629 cumulative IPC: 1.43431 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   43000002 cycles:   29984801 heartbeat IPC: 1.42358 cumulative IPC: 1.43406 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   30687294 heartbeat IPC: 1.42350 cumulative IPC: 1.43382 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   45000003 cycles:   31389617 heartbeat IPC: 1.42385 cumulative IPC: 1.43360 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   46000003 cycles:   32091871 heartbeat IPC: 1.42399 cumulative IPC: 1.43338 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   47000000 cycles:   32794095 heartbeat IPC: 1.42404 cumulative IPC: 1.43318 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   33496795 heartbeat IPC: 1.42308 cumulative IPC: 1.43297 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   34198786 heartbeat IPC: 1.42452 cumulative IPC: 1.43280 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   50000000 cycles:   34901146 heartbeat IPC: 1.42377 cumulative IPC: 1.43262 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  0 instructions:   51000000 cycles:   35603721 heartbeat IPC: 1.42334 cumulative IPC: 1.43243 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   36305844 heartbeat IPC: 1.42425 cumulative IPC: 1.43228 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:   37008283 heartbeat IPC: 1.42361 cumulative IPC: 1.43211 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:   54000001 cycles:   37710446 heartbeat IPC: 1.42417 cumulative IPC: 1.43196 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  0 instructions:   55000001 cycles:   38412794 heartbeat IPC: 1.42380 cumulative IPC: 1.43181 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   39115282 heartbeat IPC: 1.42351 cumulative IPC: 1.43167 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   39817785 heartbeat IPC: 1.42348 cumulative IPC: 1.43152 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   58000003 cycles:   40520110 heartbeat IPC: 1.42385 cumulative IPC: 1.43139 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   59000000 cycles:   41222298 heartbeat IPC: 1.42412 cumulative IPC: 1.43126 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   41924790 heartbeat IPC: 1.42350 cumulative IPC: 1.43113 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   61000000 cycles:   42627029 heartbeat IPC: 1.42402 cumulative IPC: 1.43102 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:   62000002 cycles:   43329251 heartbeat IPC: 1.42405 cumulative IPC: 1.43090 (Simulation time: 0 hr 2 min 24 sec) 
Heartbeat CPU  0 instructions:   63000000 cycles:   43976888 heartbeat IPC: 1.54407 cumulative IPC: 1.43257 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   44628313 heartbeat IPC: 1.53510 cumulative IPC: 1.43407 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   65000000 cycles:   45330465 heartbeat IPC: 1.42419 cumulative IPC: 1.43391 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  0 instructions:   66000001 cycles:   46032560 heartbeat IPC: 1.42431 cumulative IPC: 1.43377 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   67000002 cycles:   46734703 heartbeat IPC: 1.42421 cumulative IPC: 1.43362 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   47437145 heartbeat IPC: 1.42360 cumulative IPC: 1.43348 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:   48139326 heartbeat IPC: 1.42413 cumulative IPC: 1.43334 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  0 instructions:   70000002 cycles:   48841469 heartbeat IPC: 1.42421 cumulative IPC: 1.43321 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  0 instructions:   71000003 cycles:   49544108 heartbeat IPC: 1.42321 cumulative IPC: 1.43307 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   50246206 heartbeat IPC: 1.42430 cumulative IPC: 1.43294 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  0 instructions:   73000001 cycles:   50948316 heartbeat IPC: 1.42428 cumulative IPC: 1.43282 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   74000003 cycles:   51650697 heartbeat IPC: 1.42373 cumulative IPC: 1.43270 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:   75000002 cycles:   52353405 heartbeat IPC: 1.42306 cumulative IPC: 1.43257 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   53055654 heartbeat IPC: 1.42399 cumulative IPC: 1.43246 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  0 instructions:   77000003 cycles:   53758301 heartbeat IPC: 1.42319 cumulative IPC: 1.43234 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  0 instructions:   78000001 cycles:   54460826 heartbeat IPC: 1.42343 cumulative IPC: 1.43222 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  0 instructions:   79000001 cycles:   55162785 heartbeat IPC: 1.42458 cumulative IPC: 1.43212 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   55864832 heartbeat IPC: 1.42440 cumulative IPC: 1.43203 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:   81000002 cycles:   56567213 heartbeat IPC: 1.42373 cumulative IPC: 1.43192 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:   82000003 cycles:   57269448 heartbeat IPC: 1.42403 cumulative IPC: 1.43183 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  0 instructions:   83000001 cycles:   57971703 heartbeat IPC: 1.42398 cumulative IPC: 1.43173 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   58673976 heartbeat IPC: 1.42395 cumulative IPC: 1.43164 (Simulation time: 0 hr 3 min 16 sec) 
Heartbeat CPU  0 instructions:   85000000 cycles:   59362737 heartbeat IPC: 1.45188 cumulative IPC: 1.43187 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:   59972379 heartbeat IPC: 1.64031 cumulative IPC: 1.43399 (Simulation time: 0 hr 3 min 21 sec) 
Heartbeat CPU  0 instructions:   87000002 cycles:   60674837 heartbeat IPC: 1.42357 cumulative IPC: 1.43387 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   61377487 heartbeat IPC: 1.42318 cumulative IPC: 1.43375 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:   62079522 heartbeat IPC: 1.42443 cumulative IPC: 1.43365 (Simulation time: 0 hr 3 min 27 sec) 
Heartbeat CPU  0 instructions:   90000003 cycles:   62781901 heartbeat IPC: 1.42374 cumulative IPC: 1.43353 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  0 instructions:   91000003 cycles:   63484341 heartbeat IPC: 1.42361 cumulative IPC: 1.43342 (Simulation time: 0 hr 3 min 32 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   64186575 heartbeat IPC: 1.42402 cumulative IPC: 1.43332 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  0 instructions:   93000002 cycles:   64888991 heartbeat IPC: 1.42366 cumulative IPC: 1.43322 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  0 instructions:   94000002 cycles:   65591009 heartbeat IPC: 1.42446 cumulative IPC: 1.43312 (Simulation time: 0 hr 3 min 39 sec) 
Heartbeat CPU  0 instructions:   95000003 cycles:   66293225 heartbeat IPC: 1.42406 cumulative IPC: 1.43303 (Simulation time: 0 hr 3 min 41 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   66995564 heartbeat IPC: 1.42381 cumulative IPC: 1.43293 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  0 instructions:   97000000 cycles:   67697961 heartbeat IPC: 1.42370 cumulative IPC: 1.43283 (Simulation time: 0 hr 3 min 46 sec) 
Heartbeat CPU  0 instructions:   98000002 cycles:   68400208 heartbeat IPC: 1.42400 cumulative IPC: 1.43274 (Simulation time: 0 hr 3 min 48 sec) 
Heartbeat CPU  0 instructions:   99000003 cycles:   69102450 heartbeat IPC: 1.42401 cumulative IPC: 1.43266 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   69804809 heartbeat IPC: 1.42377 cumulative IPC: 1.43257 (Simulation time: 0 hr 3 min 53 sec) 

Warmup complete CPU  0 instructions:  100000001 cycles:   69804829 (Simulation time: 0 hr 3 min 53 sec) 

Heartbeat CPU  0 instructions:  101000000 cycles:   71761007 heartbeat IPC: 0.51120 cumulative IPC: 0.51120 (Simulation time: 0 hr 3 min 56 sec) 
Heartbeat CPU  0 instructions:  102000003 cycles:   73553902 heartbeat IPC: 0.55776 cumulative IPC: 0.53347 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  0 instructions:  103000003 cycles:   75453985 heartbeat IPC: 0.52629 cumulative IPC: 0.53105 (Simulation time: 0 hr 4 min 1 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:   77396736 heartbeat IPC: 0.51473 cumulative IPC: 0.52688 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:  105000002 cycles:   79267445 heartbeat IPC: 0.53456 cumulative IPC: 0.52840 (Simulation time: 0 hr 4 min 7 sec) 
Heartbeat CPU  0 instructions:  106000000 cycles:   81090448 heartbeat IPC: 0.54854 cumulative IPC: 0.53165 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  0 instructions:  107000003 cycles:   83029748 heartbeat IPC: 0.51565 cumulative IPC: 0.52930 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:   93862521 heartbeat IPC: 0.09231 cumulative IPC: 0.33253 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:  109000003 cycles:  100735366 heartbeat IPC: 0.14550 cumulative IPC: 0.29097 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:  110000001 cycles:  102673375 heartbeat IPC: 0.51599 cumulative IPC: 0.30424 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:  104617418 heartbeat IPC: 0.51439 cumulative IPC: 0.31598 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  106417833 heartbeat IPC: 0.55543 cumulative IPC: 0.32775 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  108320071 heartbeat IPC: 0.52570 cumulative IPC: 0.33753 (Simulation time: 0 hr 4 min 30 sec) 
Heartbeat CPU  0 instructions:  114000000 cycles:  110280445 heartbeat IPC: 0.51011 cumulative IPC: 0.34589 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  0 instructions:  115000001 cycles:  112144874 heartbeat IPC: 0.53636 cumulative IPC: 0.35427 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  113972383 heartbeat IPC: 0.54719 cumulative IPC: 0.36226 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:  117000003 cycles:  115921436 heartbeat IPC: 0.51307 cumulative IPC: 0.36863 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  0 instructions:  118000002 cycles:  117852547 heartbeat IPC: 0.51784 cumulative IPC: 0.37463 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:  119000002 cycles:  119626812 heartbeat IPC: 0.56361 cumulative IPC: 0.38136 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  121563274 heartbeat IPC: 0.51640 cumulative IPC: 0.38641 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  121000003 cycles:  123507805 heartbeat IPC: 0.51426 cumulative IPC: 0.39104 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:  125316116 heartbeat IPC: 0.55300 cumulative IPC: 0.39632 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  0 instructions:  123000002 cycles:  127198911 heartbeat IPC: 0.53113 cumulative IPC: 0.40074 (Simulation time: 0 hr 4 min 57 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  129145961 heartbeat IPC: 0.51360 cumulative IPC: 0.40444 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  0 instructions:  125000000 cycles:  131030897 heartbeat IPC: 0.53052 cumulative IPC: 0.40832 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:  126000002 cycles:  132853390 heartbeat IPC: 0.54870 cumulative IPC: 0.41238 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  127000002 cycles:  134917547 heartbeat IPC: 0.48446 cumulative IPC: 0.41467 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  136852789 heartbeat IPC: 0.51673 cumulative IPC: 0.41761 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:  129000001 cycles:  138622857 heartbeat IPC: 0.56495 cumulative IPC: 0.42140 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  0 instructions:  130000000 cycles:  144192790 heartbeat IPC: 0.17954 cumulative IPC: 0.40329 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  131000003 cycles:  156453455 heartbeat IPC: 0.08156 cumulative IPC: 0.35777 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  158271586 heartbeat IPC: 0.55001 cumulative IPC: 0.36172 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  0 instructions:  133000000 cycles:  160156466 heartbeat IPC: 0.53054 cumulative IPC: 0.36524 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  0 instructions:  134000000 cycles:  162104126 heartbeat IPC: 0.51344 cumulative IPC: 0.36837 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  0 instructions:  135000000 cycles:  163991241 heartbeat IPC: 0.52991 cumulative IPC: 0.37160 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  165800215 heartbeat IPC: 0.55280 cumulative IPC: 0.37502 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  0 instructions:  137000002 cycles:  167749418 heartbeat IPC: 0.51303 cumulative IPC: 0.37776 (Simulation time: 0 hr 5 min 37 sec) 
Heartbeat CPU  0 instructions:  138000000 cycles:  169688578 heartbeat IPC: 0.51569 cumulative IPC: 0.38044 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  0 instructions:  139000001 cycles:  171459357 heartbeat IPC: 0.56472 cumulative IPC: 0.38365 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  173398979 heartbeat IPC: 0.51556 cumulative IPC: 0.38612 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:  141000000 cycles:  175349233 heartbeat IPC: 0.51275 cumulative IPC: 0.38846 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  142000001 cycles:  177171695 heartbeat IPC: 0.54871 cumulative IPC: 0.39118 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:  143000001 cycles:  179040980 heartbeat IPC: 0.53496 cumulative IPC: 0.39364 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  180995935 heartbeat IPC: 0.51152 cumulative IPC: 0.39572 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  145000000 cycles:  182896207 heartbeat IPC: 0.52624 cumulative IPC: 0.39791 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:  146000002 cycles:  184690890 heartbeat IPC: 0.55720 cumulative IPC: 0.40040 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  147000003 cycles:  186637774 heartbeat IPC: 0.51364 cumulative IPC: 0.40228 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  188576918 heartbeat IPC: 0.51569 cumulative IPC: 0.40414 (Simulation time: 0 hr 6 min 6 sec) 
