*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/pythia.ini

trace_0 /home/functionmain/桌面/Pythia/traces/437.leslie3d-232B.champsimtrace.xz
Heartbeat CPU  0 instructions:   43000001 cycles:   21505111 heartbeat IPC: 2.04710 cumulative IPC: 1.99952 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   22029297 heartbeat IPC: 1.90772 cumulative IPC: 1.99734 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   22588958 heartbeat IPC: 1.78680 cumulative IPC: 1.99212 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:   46000002 cycles:   23097304 heartbeat IPC: 1.96717 cumulative IPC: 1.99157 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   47000002 cycles:   23585970 heartbeat IPC: 2.04639 cumulative IPC: 1.99271 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   24074093 heartbeat IPC: 2.04866 cumulative IPC: 1.99384 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   49000002 cycles:   24562191 heartbeat IPC: 2.04877 cumulative IPC: 1.99494 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   50000000 cycles:   25050607 heartbeat IPC: 2.04743 cumulative IPC: 1.99596 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   51000002 cycles:   25538807 heartbeat IPC: 2.04834 cumulative IPC: 1.99696 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   26027248 heartbeat IPC: 2.04733 cumulative IPC: 1.99791 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:   26515554 heartbeat IPC: 2.04790 cumulative IPC: 1.99883 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  0 instructions:   54000000 cycles:   27008160 heartbeat IPC: 2.03002 cumulative IPC: 1.99940 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  0 instructions:   55000002 cycles:   27567379 heartbeat IPC: 1.78821 cumulative IPC: 1.99511 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   28107850 heartbeat IPC: 1.85023 cumulative IPC: 1.99233 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   28595897 heartbeat IPC: 2.04898 cumulative IPC: 1.99329 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  0 instructions:   58000003 cycles:   29083796 heartbeat IPC: 2.04961 cumulative IPC: 1.99424 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   59000001 cycles:   29571839 heartbeat IPC: 2.04900 cumulative IPC: 1.99514 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   30060165 heartbeat IPC: 2.04781 cumulative IPC: 1.99600 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:   61000000 cycles:   30548712 heartbeat IPC: 2.04689 cumulative IPC: 1.99681 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  0 instructions:   62000000 cycles:   31037573 heartbeat IPC: 2.04557 cumulative IPC: 1.99758 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   63000002 cycles:   31526143 heartbeat IPC: 2.04679 cumulative IPC: 1.99834 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   32014614 heartbeat IPC: 2.04720 cumulative IPC: 1.99909 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  0 instructions:   65000000 cycles:   32545750 heartbeat IPC: 1.88276 cumulative IPC: 1.99719 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   66000001 cycles:   33105008 heartbeat IPC: 1.78809 cumulative IPC: 1.99366 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   67000000 cycles:   33605225 heartbeat IPC: 1.99913 cumulative IPC: 1.99374 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   34093454 heartbeat IPC: 2.04822 cumulative IPC: 1.99452 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  0 instructions:   69000001 cycles:   34581913 heartbeat IPC: 2.04726 cumulative IPC: 1.99526 (Simulation time: 0 hr 2 min 21 sec) 
Heartbeat CPU  0 instructions:   70000001 cycles:   35070054 heartbeat IPC: 2.04859 cumulative IPC: 1.99600 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   71000003 cycles:   35558815 heartbeat IPC: 2.04599 cumulative IPC: 1.99669 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   36047688 heartbeat IPC: 2.04551 cumulative IPC: 1.99735 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   73000001 cycles:   36536607 heartbeat IPC: 2.04533 cumulative IPC: 1.99800 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   74000000 cycles:   37024666 heartbeat IPC: 2.04893 cumulative IPC: 1.99867 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  0 instructions:   75000001 cycles:   37524338 heartbeat IPC: 2.00131 cumulative IPC: 1.99870 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   38083601 heartbeat IPC: 1.78807 cumulative IPC: 1.99561 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  0 instructions:   77000002 cycles:   38614659 heartbeat IPC: 1.88304 cumulative IPC: 1.99406 (Simulation time: 0 hr 2 min 38 sec) 
Heartbeat CPU  0 instructions:   78000001 cycles:   39103032 heartbeat IPC: 2.04761 cumulative IPC: 1.99473 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  0 instructions:   79000001 cycles:   39591882 heartbeat IPC: 2.04562 cumulative IPC: 1.99536 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   40080445 heartbeat IPC: 2.04682 cumulative IPC: 1.99599 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  0 instructions:   81000003 cycles:   40569152 heartbeat IPC: 2.04622 cumulative IPC: 1.99659 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:   82000001 cycles:   41057327 heartbeat IPC: 2.04844 cumulative IPC: 1.99721 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  0 instructions:   83000000 cycles:   41545334 heartbeat IPC: 2.04915 cumulative IPC: 1.99782 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   42033448 heartbeat IPC: 2.04870 cumulative IPC: 1.99841 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  0 instructions:   85000002 cycles:   42521772 heartbeat IPC: 2.04782 cumulative IPC: 1.99898 (Simulation time: 0 hr 2 min 54 sec) 
Heartbeat CPU  0 instructions:   86000000 cycles:   43062285 heartbeat IPC: 1.85009 cumulative IPC: 1.99711 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  0 instructions:   87000002 cycles:   43621772 heartbeat IPC: 1.78736 cumulative IPC: 1.99442 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   44133368 heartbeat IPC: 1.95466 cumulative IPC: 1.99396 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:   89000002 cycles:   44660742 heartbeat IPC: 1.89619 cumulative IPC: 1.99280 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  0 instructions:   90000002 cycles:   45187611 heartbeat IPC: 1.89801 cumulative IPC: 1.99170 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  0 instructions:   91000003 cycles:   45714824 heartbeat IPC: 1.89677 cumulative IPC: 1.99060 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   46241587 heartbeat IPC: 1.89838 cumulative IPC: 1.98955 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  0 instructions:   93000001 cycles:   46768535 heartbeat IPC: 1.89772 cumulative IPC: 1.98852 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  0 instructions:   94000003 cycles:   47296307 heartbeat IPC: 1.89476 cumulative IPC: 1.98747 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  0 instructions:   95000001 cycles:   47822932 heartbeat IPC: 1.89888 cumulative IPC: 1.98649 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   48349755 heartbeat IPC: 1.89817 cumulative IPC: 1.98553 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:   97000003 cycles:   48877261 heartbeat IPC: 1.89572 cumulative IPC: 1.98456 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  0 instructions:   98000002 cycles:   49403354 heartbeat IPC: 1.90080 cumulative IPC: 1.98367 (Simulation time: 0 hr 3 min 21 sec) 
Heartbeat CPU  0 instructions:   99000002 cycles:   49930041 heartbeat IPC: 1.89866 cumulative IPC: 1.98277 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   50457246 heartbeat IPC: 1.89679 cumulative IPC: 1.98188 (Simulation time: 0 hr 3 min 25 sec) 

Warmup complete CPU  0 instructions:  100000001 cycles:   50457247 (Simulation time: 0 hr 3 min 25 sec) 

Heartbeat CPU  0 instructions:  101000002 cycles:   52353795 heartbeat IPC: 0.52727 cumulative IPC: 0.52727 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  0 instructions:  102000002 cycles:   54218560 heartbeat IPC: 0.53626 cumulative IPC: 0.53173 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  0 instructions:  103000000 cycles:   55895319 heartbeat IPC: 0.59639 cumulative IPC: 0.55167 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:   57682762 heartbeat IPC: 0.55946 cumulative IPC: 0.55359 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  0 instructions:  105000002 cycles:   59458552 heartbeat IPC: 0.56313 cumulative IPC: 0.55548 (Simulation time: 0 hr 3 min 40 sec) 
Heartbeat CPU  0 instructions:  106000000 cycles:   61310108 heartbeat IPC: 0.54009 cumulative IPC: 0.55285 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  0 instructions:  107000003 cycles:   63150010 heartbeat IPC: 0.54351 cumulative IPC: 0.55150 (Simulation time: 0 hr 3 min 46 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:   64908497 heartbeat IPC: 0.56867 cumulative IPC: 0.55359 (Simulation time: 0 hr 3 min 49 sec) 
Heartbeat CPU  0 instructions:  109000002 cycles:   67636727 heartbeat IPC: 0.36654 cumulative IPC: 0.52388 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  0 instructions:  110000000 cycles:   69441848 heartbeat IPC: 0.55398 cumulative IPC: 0.52674 (Simulation time: 0 hr 3 min 55 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:   71003859 heartbeat IPC: 0.64020 cumulative IPC: 0.53537 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:   72659728 heartbeat IPC: 0.60391 cumulative IPC: 0.54048 (Simulation time: 0 hr 4 min 1 sec) 
Heartbeat CPU  0 instructions:  113000001 cycles:   74278248 heartbeat IPC: 0.61785 cumulative IPC: 0.54574 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:  114000000 cycles:   76052152 heartbeat IPC: 0.56373 cumulative IPC: 0.54698 (Simulation time: 0 hr 4 min 7 sec) 
Heartbeat CPU  0 instructions:  115000001 cycles:   77760602 heartbeat IPC: 0.58533 cumulative IPC: 0.54938 (Simulation time: 0 hr 4 min 10 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:   79495357 heartbeat IPC: 0.57645 cumulative IPC: 0.55100 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  0 instructions:  117000003 cycles:   81337650 heartbeat IPC: 0.54280 cumulative IPC: 0.55051 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:  118000000 cycles:   83268137 heartbeat IPC: 0.51800 cumulative IPC: 0.54860 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:  119000002 cycles:   85867972 heartbeat IPC: 0.38464 cumulative IPC: 0.53656 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:   87938571 heartbeat IPC: 0.48295 cumulative IPC: 0.53360 (Simulation time: 0 hr 4 min 25 sec) 
Heartbeat CPU  0 instructions:  121000003 cycles:   89539855 heartbeat IPC: 0.62450 cumulative IPC: 0.53732 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  0 instructions:  122000003 cycles:   91172512 heartbeat IPC: 0.61250 cumulative IPC: 0.54034 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:  123000000 cycles:   92825566 heartbeat IPC: 0.60494 cumulative IPC: 0.54286 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:   94684974 heartbeat IPC: 0.53781 cumulative IPC: 0.54265 (Simulation time: 0 hr 4 min 37 sec) 
Heartbeat CPU  0 instructions:  125000003 cycles:   96554331 heartbeat IPC: 0.53494 cumulative IPC: 0.54233 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:  126000000 cycles:   98242581 heartbeat IPC: 0.59233 cumulative IPC: 0.54410 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  0 instructions:  127000000 cycles:  100077904 heartbeat IPC: 0.54486 cumulative IPC: 0.54413 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  101937425 heartbeat IPC: 0.53777 cumulative IPC: 0.54390 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  129000002 cycles:  103874650 heartbeat IPC: 0.51620 cumulative IPC: 0.54289 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  0 instructions:  130000001 cycles:  106605476 heartbeat IPC: 0.36619 cumulative IPC: 0.53430 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  0 instructions:  131000002 cycles:  108468116 heartbeat IPC: 0.53687 cumulative IPC: 0.53438 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  110154531 heartbeat IPC: 0.59297 cumulative IPC: 0.53604 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  0 instructions:  133000000 cycles:  112397752 heartbeat IPC: 0.44579 cumulative IPC: 0.53277 (Simulation time: 0 hr 5 min 4 sec) 
