*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/spp_dev2.ini

trace_0 /home/functionmain/桌面/Pythia/traces/410.bwaves-1963B.champsimtrace.xz
Heartbeat CPU  0 instructions:   36000000 cycles:   23687417 heartbeat IPC: 1.51972 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   37000002 cycles:   24345459 heartbeat IPC: 1.51966 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   38000000 cycles:   25003361 heartbeat IPC: 1.51998 cumulative IPC: 1.51980 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   25661414 heartbeat IPC: 1.51963 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   26319331 heartbeat IPC: 1.51995 cumulative IPC: 1.51980 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   26977417 heartbeat IPC: 1.51956 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   42000003 cycles:   27635476 heartbeat IPC: 1.51963 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  0 instructions:   43000001 cycles:   28293470 heartbeat IPC: 1.51977 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   28951362 heartbeat IPC: 1.52000 cumulative IPC: 1.51979 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   29609286 heartbeat IPC: 1.51993 cumulative IPC: 1.51979 (Simulation time: 0 hr 2 min 4 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:   30267281 heartbeat IPC: 1.51977 cumulative IPC: 1.51979 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   47000003 cycles:   30925209 heartbeat IPC: 1.51993 cumulative IPC: 1.51980 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   31582916 heartbeat IPC: 1.52043 cumulative IPC: 1.51981 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   32240800 heartbeat IPC: 1.52002 cumulative IPC: 1.51981 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   50000003 cycles:   32898789 heartbeat IPC: 1.51979 cumulative IPC: 1.51981 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   51000000 cycles:   33556662 heartbeat IPC: 1.52005 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   34214523 heartbeat IPC: 1.52008 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   53000003 cycles:   34872486 heartbeat IPC: 1.51985 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   54000001 cycles:   35530453 heartbeat IPC: 1.51983 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   36188384 heartbeat IPC: 1.51992 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   36846314 heartbeat IPC: 1.51991 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:   57000001 cycles:   37504139 heartbeat IPC: 1.52016 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 38 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:   38162157 heartbeat IPC: 1.51971 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  0 instructions:   59000002 cycles:   38820129 heartbeat IPC: 1.51982 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   39477965 heartbeat IPC: 1.52013 cumulative IPC: 1.51984 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:   61000002 cycles:   40136073 heartbeat IPC: 1.51951 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  0 instructions:   62000001 cycles:   40794061 heartbeat IPC: 1.51978 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  0 instructions:   63000002 cycles:   41452110 heartbeat IPC: 1.51965 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 54 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   42110133 heartbeat IPC: 1.51970 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  0 instructions:   65000002 cycles:   42768266 heartbeat IPC: 1.51945 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  0 instructions:   66000002 cycles:   43426298 heartbeat IPC: 1.51968 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  0 instructions:   67000002 cycles:   44084297 heartbeat IPC: 1.51976 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   44742293 heartbeat IPC: 1.51976 cumulative IPC: 1.51981 (Simulation time: 0 hr 3 min 7 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:   45400488 heartbeat IPC: 1.51931 cumulative IPC: 1.51981 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  0 instructions:   70000003 cycles:   46058395 heartbeat IPC: 1.51998 cumulative IPC: 1.51981 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  0 instructions:   71000003 cycles:   46716245 heartbeat IPC: 1.52010 cumulative IPC: 1.51981 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   47374207 heartbeat IPC: 1.51984 cumulative IPC: 1.51981 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:   73000001 cycles:   48032115 heartbeat IPC: 1.51997 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:   74000002 cycles:   48690015 heartbeat IPC: 1.51999 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:   75000001 cycles:   49347987 heartbeat IPC: 1.51982 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   50005874 heartbeat IPC: 1.52002 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  0 instructions:   77000002 cycles:   50663870 heartbeat IPC: 1.51977 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:   51321970 heartbeat IPC: 1.51952 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  0 instructions:   79000003 cycles:   51979882 heartbeat IPC: 1.51996 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   52637828 heartbeat IPC: 1.51988 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  0 instructions:   81000001 cycles:   53295824 heartbeat IPC: 1.51977 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 42 sec) 
Heartbeat CPU  0 instructions:   82000001 cycles:   53953733 heartbeat IPC: 1.51997 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 45 sec) 
Heartbeat CPU  0 instructions:   83000001 cycles:   54611585 heartbeat IPC: 1.52010 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   55269444 heartbeat IPC: 1.52008 cumulative IPC: 1.51983 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  0 instructions:   85000000 cycles:   55927426 heartbeat IPC: 1.51980 cumulative IPC: 1.51983 (Simulation time: 0 hr 3 min 53 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:   56585336 heartbeat IPC: 1.51997 cumulative IPC: 1.51983 (Simulation time: 0 hr 3 min 55 sec) 
Heartbeat CPU  0 instructions:   87000001 cycles:   57243438 heartbeat IPC: 1.51952 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   57901557 heartbeat IPC: 1.51948 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:   58559571 heartbeat IPC: 1.51973 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 3 sec) 
Heartbeat CPU  0 instructions:   90000003 cycles:   59217662 heartbeat IPC: 1.51955 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:   91000000 cycles:   59875621 heartbeat IPC: 1.51985 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   60533642 heartbeat IPC: 1.51971 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:   93000001 cycles:   61191588 heartbeat IPC: 1.51988 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:   94000001 cycles:   61849625 heartbeat IPC: 1.51967 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:   95000000 cycles:   62507591 heartbeat IPC: 1.51983 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   63165454 heartbeat IPC: 1.52007 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:   97000000 cycles:   63823499 heartbeat IPC: 1.51965 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:   98000001 cycles:   64481513 heartbeat IPC: 1.51973 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  0 instructions:   99000003 cycles:   65139500 heartbeat IPC: 1.51979 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 30 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   65797403 heartbeat IPC: 1.51998 cumulative IPC: 1.51982 (Simulation time: 0 hr 4 min 33 sec) 

Warmup complete CPU  0 instructions:  100000002 cycles:   65797406 (Simulation time: 0 hr 4 min 33 sec) 

Heartbeat CPU  0 instructions:  101000001 cycles:   66689553 heartbeat IPC: 1.12089 cumulative IPC: 1.12089 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  0 instructions:  102000000 cycles:   67585621 heartbeat IPC: 1.11599 cumulative IPC: 1.11843 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  0 instructions:  103000001 cycles:   68481445 heartbeat IPC: 1.11629 cumulative IPC: 1.11772 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:   69372401 heartbeat IPC: 1.12239 cumulative IPC: 1.11888 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:  105000002 cycles:   70262040 heartbeat IPC: 1.12405 cumulative IPC: 1.11991 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:  106000000 cycles:   71157511 heartbeat IPC: 1.11673 cumulative IPC: 1.11938 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  0 instructions:  107000001 cycles:   72058123 heartbeat IPC: 1.11036 cumulative IPC: 1.11808 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:   72953691 heartbeat IPC: 1.11661 cumulative IPC: 1.11790 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  0 instructions:  109000001 cycles:   73852084 heartbeat IPC: 1.11310 cumulative IPC: 1.11736 (Simulation time: 0 hr 4 min 59 sec) 
Heartbeat CPU  0 instructions:  110000000 cycles:   74743267 heartbeat IPC: 1.12210 cumulative IPC: 1.11784 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:   75637293 heartbeat IPC: 1.11854 cumulative IPC: 1.11790 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:   76535736 heartbeat IPC: 1.11304 cumulative IPC: 1.11749 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:   77429887 heartbeat IPC: 1.11838 cumulative IPC: 1.11756 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:  114000002 cycles:   78327810 heartbeat IPC: 1.11368 cumulative IPC: 1.11728 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  0 instructions:  115000000 cycles:   79217106 heartbeat IPC: 1.12448 cumulative IPC: 1.11776 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:   80108652 heartbeat IPC: 1.12165 cumulative IPC: 1.11800 (Simulation time: 0 hr 5 min 19 sec) 
Heartbeat CPU  0 instructions:  117000003 cycles:   81003536 heartbeat IPC: 1.11747 cumulative IPC: 1.11797 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  0 instructions:  118000000 cycles:   81905121 heartbeat IPC: 1.10915 cumulative IPC: 1.11748 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  0 instructions:  119000001 cycles:   82799188 heartbeat IPC: 1.11849 cumulative IPC: 1.11753 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:   83694580 heartbeat IPC: 1.11683 cumulative IPC: 1.11749 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  0 instructions:  121000003 cycles:   84590339 heartbeat IPC: 1.11638 cumulative IPC: 1.11744 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:   85486224 heartbeat IPC: 1.11621 cumulative IPC: 1.11739 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:  123000002 cycles:   86386693 heartbeat IPC: 1.11053 cumulative IPC: 1.11709 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:   87279510 heartbeat IPC: 1.12005 cumulative IPC: 1.11721 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  0 instructions:  125000003 cycles:   88174009 heartbeat IPC: 1.11795 cumulative IPC: 1.11724 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  0 instructions:  126000002 cycles:   89067054 heartbeat IPC: 1.11976 cumulative IPC: 1.11734 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  127000000 cycles:   89961785 heartbeat IPC: 1.11765 cumulative IPC: 1.11735 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:   90861110 heartbeat IPC: 1.11195 cumulative IPC: 1.11715 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  129000000 cycles:   91757720 heartbeat IPC: 1.11531 cumulative IPC: 1.11709 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  130000001 cycles:   92650422 heartbeat IPC: 1.12020 cumulative IPC: 1.11719 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:  131000000 cycles:   93549699 heartbeat IPC: 1.11200 cumulative IPC: 1.11702 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:   94440478 heartbeat IPC: 1.12261 cumulative IPC: 1.11720 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  0 instructions:  133000001 cycles:   95339650 heartbeat IPC: 1.11214 cumulative IPC: 1.11704 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  0 instructions:  134000000 cycles:   96231023 heartbeat IPC: 1.12186 cumulative IPC: 1.11719 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  135000002 cycles:   97124240 heartbeat IPC: 1.11955 cumulative IPC: 1.11725 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:   98019375 heartbeat IPC: 1.11715 cumulative IPC: 1.11725 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  137000002 cycles:   98916573 heartbeat IPC: 1.11458 cumulative IPC: 1.11718 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  0 instructions:  138000000 cycles:   99813860 heartbeat IPC: 1.11447 cumulative IPC: 1.11711 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  0 instructions:  139000002 cycles:  100708420 heartbeat IPC: 1.11787 cumulative IPC: 1.11713 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  101605563 heartbeat IPC: 1.11465 cumulative IPC: 1.11706 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  141000003 cycles:  102499294 heartbeat IPC: 1.11891 cumulative IPC: 1.11711 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  0 instructions:  142000001 cycles:  103387319 heartbeat IPC: 1.12609 cumulative IPC: 1.11732 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  143000001 cycles:  104284877 heartbeat IPC: 1.11413 cumulative IPC: 1.11725 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  105179906 heartbeat IPC: 1.11728 cumulative IPC: 1.11725 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:  145000001 cycles:  106079496 heartbeat IPC: 1.11162 cumulative IPC: 1.11712 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  146000003 cycles:  106980368 heartbeat IPC: 1.11004 cumulative IPC: 1.11697 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:  147000002 cycles:  107875779 heartbeat IPC: 1.11680 cumulative IPC: 1.11696 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  108766818 heartbeat IPC: 1.12228 cumulative IPC: 1.11707 (Simulation time: 0 hr 6 min 50 sec) 
