*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/459.GemsFDTD-1418B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:  146217809 heartbeat IPC: 0.71876 cumulative IPC: 0.71770 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  0 instructions:  150000003 cycles:  147620140 heartbeat IPC: 0.71310 cumulative IPC: 0.71761 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  149030988 heartbeat IPC: 0.70879 cumulative IPC: 0.71743 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  150460911 heartbeat IPC: 0.69934 cumulative IPC: 0.71708 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:  153000002 cycles:  151837866 heartbeat IPC: 0.72624 cumulative IPC: 0.71725 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  0 instructions:  154000000 cycles:  153231919 heartbeat IPC: 0.71733 cumulative IPC: 0.71725 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  155000000 cycles:  154642034 heartbeat IPC: 0.70916 cumulative IPC: 0.71710 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  156048834 heartbeat IPC: 0.71083 cumulative IPC: 0.71699 (Simulation time: 0 hr 6 min 49 sec) 
Heartbeat CPU  0 instructions:  157000001 cycles:  157448254 heartbeat IPC: 0.71458 cumulative IPC: 0.71695 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  158000003 cycles:  158853735 heartbeat IPC: 0.71150 cumulative IPC: 0.71685 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  159000002 cycles:  160283299 heartbeat IPC: 0.69951 cumulative IPC: 0.71655 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  161682668 heartbeat IPC: 0.71461 cumulative IPC: 0.71652 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  161000003 cycles:  163117350 heartbeat IPC: 0.69702 cumulative IPC: 0.71619 (Simulation time: 0 hr 7 min 4 sec) 
Heartbeat CPU  0 instructions:  162000003 cycles:  164524386 heartbeat IPC: 0.71071 cumulative IPC: 0.71610 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  165924116 heartbeat IPC: 0.71442 cumulative IPC: 0.71607 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  167338115 heartbeat IPC: 0.70721 cumulative IPC: 0.71593 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  165000002 cycles:  168748136 heartbeat IPC: 0.70921 cumulative IPC: 0.71583 (Simulation time: 0 hr 7 min 16 sec) 
Heartbeat CPU  0 instructions:  166000000 cycles:  170170568 heartbeat IPC: 0.70302 cumulative IPC: 0.71563 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  167000002 cycles:  171573378 heartbeat IPC: 0.71286 cumulative IPC: 0.71559 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  172967463 heartbeat IPC: 0.71731 cumulative IPC: 0.71562 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  169000001 cycles:  174353343 heartbeat IPC: 0.72156 cumulative IPC: 0.71570 (Simulation time: 0 hr 7 min 27 sec) 
Heartbeat CPU  0 instructions:  170000003 cycles:  175811645 heartbeat IPC: 0.68573 cumulative IPC: 0.71525 (Simulation time: 0 hr 7 min 30 sec) 
Heartbeat CPU  0 instructions:  171000002 cycles:  177202211 heartbeat IPC: 0.71913 cumulative IPC: 0.71531 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  178610654 heartbeat IPC: 0.71000 cumulative IPC: 0.71523 (Simulation time: 0 hr 7 min 36 sec) 
Heartbeat CPU  0 instructions:  173000002 cycles:  179996474 heartbeat IPC: 0.72160 cumulative IPC: 0.71532 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  181374314 heartbeat IPC: 0.72577 cumulative IPC: 0.71546 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:  175000001 cycles:  182751484 heartbeat IPC: 0.72613 cumulative IPC: 0.71560 (Simulation time: 0 hr 7 min 45 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  184131804 heartbeat IPC: 0.72447 cumulative IPC: 0.71572 (Simulation time: 0 hr 7 min 48 sec) 
Heartbeat CPU  0 instructions:  177000001 cycles:  185546592 heartbeat IPC: 0.70682 cumulative IPC: 0.71560 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  178000000 cycles:  186943773 heartbeat IPC: 0.71573 cumulative IPC: 0.71560 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:  179000002 cycles:  188364197 heartbeat IPC: 0.70402 cumulative IPC: 0.71545 (Simulation time: 0 hr 7 min 57 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  189747978 heartbeat IPC: 0.72266 cumulative IPC: 0.71554 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  181000002 cycles:  191148803 heartbeat IPC: 0.71387 cumulative IPC: 0.71552 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  0 instructions:  182000003 cycles:  192539542 heartbeat IPC: 0.71904 cumulative IPC: 0.71556 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  183000001 cycles:  193931294 heartbeat IPC: 0.71852 cumulative IPC: 0.71560 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  195342073 heartbeat IPC: 0.70883 cumulative IPC: 0.71552 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:  185000003 cycles:  196766837 heartbeat IPC: 0.70187 cumulative IPC: 0.71535 (Simulation time: 0 hr 8 min 14 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  198149563 heartbeat IPC: 0.72321 cumulative IPC: 0.71544 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  0 instructions:  187000000 cycles:  199556747 heartbeat IPC: 0.71064 cumulative IPC: 0.71539 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  201000614 heartbeat IPC: 0.69258 cumulative IPC: 0.71512 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  189000001 cycles:  202443354 heartbeat IPC: 0.69313 cumulative IPC: 0.71487 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  0 instructions:  190000003 cycles:  203830831 heartbeat IPC: 0.72073 cumulative IPC: 0.71493 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  191000002 cycles:  205216936 heartbeat IPC: 0.72145 cumulative IPC: 0.71500 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  206653844 heartbeat IPC: 0.69594 cumulative IPC: 0.71479 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  193000002 cycles:  208053868 heartbeat IPC: 0.71427 cumulative IPC: 0.71478 (Simulation time: 0 hr 8 min 38 sec) 
Heartbeat CPU  0 instructions:  194000003 cycles:  209477243 heartbeat IPC: 0.70256 cumulative IPC: 0.71465 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  0 instructions:  195000001 cycles:  210862144 heartbeat IPC: 0.72207 cumulative IPC: 0.71473 (Simulation time: 0 hr 8 min 44 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  212260686 heartbeat IPC: 0.71503 cumulative IPC: 0.71473 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  213690985 heartbeat IPC: 0.69916 cumulative IPC: 0.71457 (Simulation time: 0 hr 8 min 50 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  215098141 heartbeat IPC: 0.71065 cumulative IPC: 0.71453 (Simulation time: 0 hr 8 min 53 sec) 
Heartbeat CPU  0 instructions:  199000002 cycles:  216514638 heartbeat IPC: 0.70597 cumulative IPC: 0.71444 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  217915563 heartbeat IPC: 0.71381 cumulative IPC: 0.71443 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  0 instructions:  201000001 cycles:  219318170 heartbeat IPC: 0.71296 cumulative IPC: 0.71442 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  0 instructions:  202000003 cycles:  220702062 heartbeat IPC: 0.72260 cumulative IPC: 0.71450 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  203000001 cycles:  222099074 heartbeat IPC: 0.71581 cumulative IPC: 0.71451 (Simulation time: 0 hr 9 min 8 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  223483623 heartbeat IPC: 0.72226 cumulative IPC: 0.71458 (Simulation time: 0 hr 9 min 11 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles:  224861583 heartbeat IPC: 0.72571 cumulative IPC: 0.71469 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:  206000000 cycles:  226266070 heartbeat IPC: 0.71200 cumulative IPC: 0.71466 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  207000001 cycles:  227679320 heartbeat IPC: 0.70759 cumulative IPC: 0.71460 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  229065388 heartbeat IPC: 0.72146 cumulative IPC: 0.71466 (Simulation time: 0 hr 9 min 22 sec) 
Heartbeat CPU  0 instructions:  209000001 cycles:  230451451 heartbeat IPC: 0.72147 cumulative IPC: 0.71472 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  0 instructions:  210000000 cycles:  231855217 heartbeat IPC: 0.71237 cumulative IPC: 0.71470 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  211000002 cycles:  233270524 heartbeat IPC: 0.70656 cumulative IPC: 0.71463 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  234660579 heartbeat IPC: 0.71939 cumulative IPC: 0.71467 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  0 instructions:  213000000 cycles:  236069459 heartbeat IPC: 0.70978 cumulative IPC: 0.71462 (Simulation time: 0 hr 9 min 37 sec) 
Heartbeat CPU  0 instructions:  214000003 cycles:  237492475 heartbeat IPC: 0.70273 cumulative IPC: 0.71452 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  238896808 heartbeat IPC: 0.71208 cumulative IPC: 0.71450 (Simulation time: 0 hr 9 min 43 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  240299606 heartbeat IPC: 0.71286 cumulative IPC: 0.71448 (Simulation time: 0 hr 9 min 46 sec) 
Heartbeat CPU  0 instructions:  217000003 cycles:  241699920 heartbeat IPC: 0.71413 cumulative IPC: 0.71448 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  0 instructions:  218000000 cycles:  243137746 heartbeat IPC: 0.69549 cumulative IPC: 0.71431 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  219000002 cycles:  244524248 heartbeat IPC: 0.72124 cumulative IPC: 0.71437 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  245922156 heartbeat IPC: 0.71535 cumulative IPC: 0.71438 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  0 instructions:  221000001 cycles:  247342035 heartbeat IPC: 0.70429 cumulative IPC: 0.71430 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  248755511 heartbeat IPC: 0.70748 cumulative IPC: 0.71424 (Simulation time: 0 hr 10 min 4 sec) 
Heartbeat CPU  0 instructions:  223000001 cycles:  250156660 heartbeat IPC: 0.71370 cumulative IPC: 0.71423 (Simulation time: 0 hr 10 min 7 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  251561904 heartbeat IPC: 0.71162 cumulative IPC: 0.71421 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  252970288 heartbeat IPC: 0.71004 cumulative IPC: 0.71418 (Simulation time: 0 hr 10 min 13 sec) 
Heartbeat CPU  0 instructions:  226000000 cycles:  254376910 heartbeat IPC: 0.71092 cumulative IPC: 0.71415 (Simulation time: 0 hr 10 min 16 sec) 
Heartbeat CPU  0 instructions:  227000001 cycles:  255793307 heartbeat IPC: 0.70602 cumulative IPC: 0.71409 (Simulation time: 0 hr 10 min 19 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  257188505 heartbeat IPC: 0.71674 cumulative IPC: 0.71411 (Simulation time: 0 hr 10 min 22 sec) 
Heartbeat CPU  0 instructions:  229000001 cycles:  258628039 heartbeat IPC: 0.69467 cumulative IPC: 0.71395 (Simulation time: 0 hr 10 min 25 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  260014527 heartbeat IPC: 0.72125 cumulative IPC: 0.71401 (Simulation time: 0 hr 10 min 28 sec) 
Heartbeat CPU  0 instructions:  231000003 cycles:  261400618 heartbeat IPC: 0.72145 cumulative IPC: 0.71407 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  262812565 heartbeat IPC: 0.70824 cumulative IPC: 0.71402 (Simulation time: 0 hr 10 min 34 sec) 
Heartbeat CPU  0 instructions:  233000001 cycles:  264240916 heartbeat IPC: 0.70011 cumulative IPC: 0.71392 (Simulation time: 0 hr 10 min 37 sec) 
Heartbeat CPU  0 instructions:  234000003 cycles:  265654924 heartbeat IPC: 0.70721 cumulative IPC: 0.71386 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  0 instructions:  235000001 cycles:  267039681 heartbeat IPC: 0.72215 cumulative IPC: 0.71393 (Simulation time: 0 hr 10 min 43 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  268444160 heartbeat IPC: 0.71201 cumulative IPC: 0.71391 (Simulation time: 0 hr 10 min 46 sec) 
Heartbeat CPU  0 instructions:  237000001 cycles:  269842611 heartbeat IPC: 0.71508 cumulative IPC: 0.71392 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  0 instructions:  238000002 cycles:  271227548 heartbeat IPC: 0.72206 cumulative IPC: 0.71398 (Simulation time: 0 hr 10 min 51 sec) 
Heartbeat CPU  0 instructions:  239000002 cycles:  272621519 heartbeat IPC: 0.71738 cumulative IPC: 0.71400 (Simulation time: 0 hr 10 min 54 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  274040008 heartbeat IPC: 0.70497 cumulative IPC: 0.71394 (Simulation time: 0 hr 10 min 57 sec) 
Heartbeat CPU  0 instructions:  241000001 cycles:  275443214 heartbeat IPC: 0.71265 cumulative IPC: 0.71393 (Simulation time: 0 hr 11 min 0 sec) 
Heartbeat CPU  0 instructions:  242000000 cycles:  276858632 heartbeat IPC: 0.70650 cumulative IPC: 0.71388 (Simulation time: 0 hr 11 min 3 sec) 
Heartbeat CPU  0 instructions:  243000002 cycles:  278246186 heartbeat IPC: 0.72069 cumulative IPC: 0.71392 (Simulation time: 0 hr 11 min 6 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  279674899 heartbeat IPC: 0.69993 cumulative IPC: 0.71382 (Simulation time: 0 hr 11 min 9 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  281071253 heartbeat IPC: 0.71615 cumulative IPC: 0.71384 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  246000003 cycles:  282492452 heartbeat IPC: 0.70363 cumulative IPC: 0.71377 (Simulation time: 0 hr 11 min 15 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  283882204 heartbeat IPC: 0.71955 cumulative IPC: 0.71381 (Simulation time: 0 hr 11 min 18 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  285268253 heartbeat IPC: 0.72147 cumulative IPC: 0.71386 (Simulation time: 0 hr 11 min 21 sec) 
Heartbeat CPU  0 instructions:  249000001 cycles:  286689281 heartbeat IPC: 0.70372 cumulative IPC: 0.71379 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  288092087 heartbeat IPC: 0.71286 cumulative IPC: 0.71378 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  0 instructions:  251000001 cycles:  289908911 heartbeat IPC: 0.55041 cumulative IPC: 0.71238 (Simulation time: 0 hr 11 min 30 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  291631175 heartbeat IPC: 0.58063 cumulative IPC: 0.71132 (Simulation time: 0 hr 11 min 32 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  293193913 heartbeat IPC: 0.63990 cumulative IPC: 0.71080 (Simulation time: 0 hr 11 min 35 sec) 
Heartbeat CPU  0 instructions:  254000003 cycles:  294654031 heartbeat IPC: 0.68488 cumulative IPC: 0.71063 (Simulation time: 0 hr 11 min 37 sec) 
Heartbeat CPU  0 instructions:  255000002 cycles:  296108485 heartbeat IPC: 0.68754 cumulative IPC: 0.71047 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  300027982 heartbeat IPC: 0.25513 cumulative IPC: 0.70244 (Simulation time: 0 hr 11 min 42 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  301740753 heartbeat IPC: 0.58385 cumulative IPC: 0.70153 (Simulation time: 0 hr 11 min 45 sec) 
Heartbeat CPU  0 instructions:  258000001 cycles:  303288070 heartbeat IPC: 0.64628 cumulative IPC: 0.70115 (Simulation time: 0 hr 11 min 47 sec) 
Heartbeat CPU  0 instructions:  259000002 cycles:  304742539 heartbeat IPC: 0.68754 cumulative IPC: 0.70106 (Simulation time: 0 hr 11 min 50 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  306196547 heartbeat IPC: 0.68775 cumulative IPC: 0.70098 (Simulation time: 0 hr 11 min 52 sec) 
Heartbeat CPU  0 instructions:  261000000 cycles:  309947643 heartbeat IPC: 0.26659 cumulative IPC: 0.69396 (Simulation time: 0 hr 11 min 55 sec) 
Heartbeat CPU  0 instructions:  262000003 cycles:  311662559 heartbeat IPC: 0.58312 cumulative IPC: 0.69314 (Simulation time: 0 hr 11 min 58 sec) 
Heartbeat CPU  0 instructions:  263000001 cycles:  313221451 heartbeat IPC: 0.64148 cumulative IPC: 0.69280 (Simulation time: 0 hr 12 min 0 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  314675359 heartbeat IPC: 0.68780 cumulative IPC: 0.69277 (Simulation time: 0 hr 12 min 3 sec) 
Heartbeat CPU  0 instructions:  265000001 cycles:  316129274 heartbeat IPC: 0.68780 cumulative IPC: 0.69274 (Simulation time: 0 hr 12 min 5 sec) 
Heartbeat CPU  0 instructions:  266000001 cycles:  319877372 heartbeat IPC: 0.26680 cumulative IPC: 0.68614 (Simulation time: 0 hr 12 min 8 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  321563409 heartbeat IPC: 0.59311 cumulative IPC: 0.68550 (Simulation time: 0 hr 12 min 10 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  323124169 heartbeat IPC: 0.64071 cumulative IPC: 0.68521 (Simulation time: 0 hr 12 min 13 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  324575327 heartbeat IPC: 0.68911 cumulative IPC: 0.68523 (Simulation time: 0 hr 12 min 15 sec) 
Heartbeat CPU  0 instructions:  270000003 cycles:  326026420 heartbeat IPC: 0.68914 cumulative IPC: 0.68526 (Simulation time: 0 hr 12 min 18 sec) 
Heartbeat CPU  0 instructions:  271000000 cycles:  330017424 heartbeat IPC: 0.25056 cumulative IPC: 0.67837 (Simulation time: 0 hr 12 min 21 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  331708724 heartbeat IPC: 0.59126 cumulative IPC: 0.67779 (Simulation time: 0 hr 12 min 23 sec) 
Heartbeat CPU  0 instructions:  273000000 cycles:  333273729 heartbeat IPC: 0.63898 cumulative IPC: 0.67756 (Simulation time: 0 hr 12 min 26 sec) 
Heartbeat CPU  0 instructions:  274000001 cycles:  334726649 heartbeat IPC: 0.68827 cumulative IPC: 0.67762 (Simulation time: 0 hr 12 min 28 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  336178538 heartbeat IPC: 0.68876 cumulative IPC: 0.67768 (Simulation time: 0 hr 12 min 31 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  337728201 heartbeat IPC: 0.64530 cumulative IPC: 0.67749 (Simulation time: 0 hr 12 min 33 sec) 
Heartbeat CPU  0 instructions:  277000000 cycles:  339384806 heartbeat IPC: 0.60364 cumulative IPC: 0.67702 (Simulation time: 0 hr 12 min 35 sec) 
Heartbeat CPU  0 instructions:  278000000 cycles:  340951056 heartbeat IPC: 0.63847 cumulative IPC: 0.67679 (Simulation time: 0 hr 12 min 38 sec) 
Heartbeat CPU  0 instructions:  279000000 cycles:  342402415 heartbeat IPC: 0.68901 cumulative IPC: 0.67686 (Simulation time: 0 hr 12 min 40 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  343853531 heartbeat IPC: 0.68912 cumulative IPC: 0.67692 (Simulation time: 0 hr 12 min 42 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  345434436 heartbeat IPC: 0.63255 cumulative IPC: 0.67666 (Simulation time: 0 hr 12 min 45 sec) 
Heartbeat CPU  0 instructions:  282000000 cycles:  347096700 heartbeat IPC: 0.60159 cumulative IPC: 0.67620 (Simulation time: 0 hr 12 min 47 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles:  348666408 heartbeat IPC: 0.63706 cumulative IPC: 0.67597 (Simulation time: 0 hr 12 min 50 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  350118013 heartbeat IPC: 0.68889 cumulative IPC: 0.67604 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  351569523 heartbeat IPC: 0.68894 cumulative IPC: 0.67611 (Simulation time: 0 hr 12 min 54 sec) 
Heartbeat CPU  0 instructions:  286000002 cycles:  353071620 heartbeat IPC: 0.66574 cumulative IPC: 0.67605 (Simulation time: 0 hr 12 min 56 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  354741905 heartbeat IPC: 0.59870 cumulative IPC: 0.67558 (Simulation time: 0 hr 12 min 59 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  356303602 heartbeat IPC: 0.64033 cumulative IPC: 0.67539 (Simulation time: 0 hr 13 min 1 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  357756721 heartbeat IPC: 0.68818 cumulative IPC: 0.67545 (Simulation time: 0 hr 13 min 4 sec) 
Heartbeat CPU  0 instructions:  290000001 cycles:  359209823 heartbeat IPC: 0.68818 cumulative IPC: 0.67552 (Simulation time: 0 hr 13 min 6 sec) 
Heartbeat CPU  0 instructions:  291000001 cycles:  360705918 heartbeat IPC: 0.66841 cumulative IPC: 0.67548 (Simulation time: 0 hr 13 min 8 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  362337508 heartbeat IPC: 0.61290 cumulative IPC: 0.67512 (Simulation time: 0 hr 13 min 11 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  364050897 heartbeat IPC: 0.58364 cumulative IPC: 0.67457 (Simulation time: 0 hr 13 min 13 sec) 
Heartbeat CPU  0 instructions:  294000003 cycles:  365764259 heartbeat IPC: 0.58365 cumulative IPC: 0.67403 (Simulation time: 0 hr 13 min 16 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  367444510 heartbeat IPC: 0.59515 cumulative IPC: 0.67357 (Simulation time: 0 hr 13 min 18 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  368965319 heartbeat IPC: 0.65754 cumulative IPC: 0.67349 (Simulation time: 0 hr 13 min 20 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  370681825 heartbeat IPC: 0.58258 cumulative IPC: 0.67296 (Simulation time: 0 hr 13 min 23 sec) 
Heartbeat CPU  0 instructions:  298000002 cycles:  372398105 heartbeat IPC: 0.58266 cumulative IPC: 0.67243 (Simulation time: 0 hr 13 min 26 sec) 
Heartbeat CPU  0 instructions:  299000002 cycles:  374046089 heartbeat IPC: 0.60680 cumulative IPC: 0.67207 (Simulation time: 0 hr 13 min 28 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  375441735 heartbeat IPC: 0.71651 cumulative IPC: 0.67227 (Simulation time: 0 hr 13 min 30 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  376893299 heartbeat IPC: 0.68891 cumulative IPC: 0.67236 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  0 instructions:  302000001 cycles:  378344697 heartbeat IPC: 0.68899 cumulative IPC: 0.67244 (Simulation time: 0 hr 13 min 35 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  379796148 heartbeat IPC: 0.68897 cumulative IPC: 0.67252 (Simulation time: 0 hr 13 min 37 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  381247514 heartbeat IPC: 0.68901 cumulative IPC: 0.67259 (Simulation time: 0 hr 13 min 40 sec) 
Heartbeat CPU  0 instructions:  305000003 cycles:  382774567 heartbeat IPC: 0.65486 cumulative IPC: 0.67251 (Simulation time: 0 hr 13 min 42 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  384121536 heartbeat IPC: 0.74241 cumulative IPC: 0.67281 (Simulation time: 0 hr 13 min 44 sec) 
Heartbeat CPU  0 instructions:  307000001 cycles:  385574648 heartbeat IPC: 0.68818 cumulative IPC: 0.67289 (Simulation time: 0 hr 13 min 47 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  387027754 heartbeat IPC: 0.68818 cumulative IPC: 0.67296 (Simulation time: 0 hr 13 min 49 sec) 
Heartbeat CPU  0 instructions:  309000003 cycles:  388480899 heartbeat IPC: 0.68816 cumulative IPC: 0.67303 (Simulation time: 0 hr 13 min 51 sec) 
Heartbeat CPU  0 instructions:  310000002 cycles:  389914419 heartbeat IPC: 0.69758 cumulative IPC: 0.67314 (Simulation time: 0 hr 13 min 53 sec) 
Heartbeat CPU  0 instructions:  311000000 cycles:  392854702 heartbeat IPC: 0.34010 cumulative IPC: 0.67003 (Simulation time: 0 hr 13 min 57 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  395566276 heartbeat IPC: 0.36879 cumulative IPC: 0.66746 (Simulation time: 0 hr 14 min 0 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  398272162 heartbeat IPC: 0.36957 cumulative IPC: 0.66494 (Simulation time: 0 hr 14 min 3 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  400963581 heartbeat IPC: 0.37155 cumulative IPC: 0.66250 (Simulation time: 0 hr 14 min 7 sec) 
Heartbeat CPU  0 instructions:  315000001 cycles:  403642811 heartbeat IPC: 0.37324 cumulative IPC: 0.66012 (Simulation time: 0 hr 14 min 10 sec) 
