*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/410.bwaves-1963B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:  123599277 heartbeat IPC: 0.85173 cumulative IPC: 0.84762 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  124780078 heartbeat IPC: 0.84688 cumulative IPC: 0.84760 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  125957347 heartbeat IPC: 0.84942 cumulative IPC: 0.84764 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  127136662 heartbeat IPC: 0.84795 cumulative IPC: 0.84765 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  0 instructions:  153000002 cycles:  128312667 heartbeat IPC: 0.85034 cumulative IPC: 0.84770 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:  154000001 cycles:  129496026 heartbeat IPC: 0.84505 cumulative IPC: 0.84765 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:  155000002 cycles:  130674777 heartbeat IPC: 0.84836 cumulative IPC: 0.84766 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  131860249 heartbeat IPC: 0.84354 cumulative IPC: 0.84759 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:  133038233 heartbeat IPC: 0.84891 cumulative IPC: 0.84761 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  158000000 cycles:  134217844 heartbeat IPC: 0.84774 cumulative IPC: 0.84761 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  0 instructions:  159000000 cycles:  135391366 heartbeat IPC: 0.85214 cumulative IPC: 0.84769 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  136570674 heartbeat IPC: 0.84795 cumulative IPC: 0.84769 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:  161000000 cycles:  137754427 heartbeat IPC: 0.84477 cumulative IPC: 0.84764 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  138928560 heartbeat IPC: 0.85169 cumulative IPC: 0.84771 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  140104329 heartbeat IPC: 0.85051 cumulative IPC: 0.84775 (Simulation time: 0 hr 5 min 55 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  141292904 heartbeat IPC: 0.84134 cumulative IPC: 0.84765 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  142471025 heartbeat IPC: 0.84881 cumulative IPC: 0.84767 (Simulation time: 0 hr 6 min 0 sec) 
Heartbeat CPU  0 instructions:  166000002 cycles:  143647789 heartbeat IPC: 0.84979 cumulative IPC: 0.84770 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  144823671 heartbeat IPC: 0.85042 cumulative IPC: 0.84774 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  146008067 heartbeat IPC: 0.84431 cumulative IPC: 0.84769 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  0 instructions:  169000002 cycles:  147187358 heartbeat IPC: 0.84797 cumulative IPC: 0.84770 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:  148375627 heartbeat IPC: 0.84156 cumulative IPC: 0.84761 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  149553168 heartbeat IPC: 0.84923 cumulative IPC: 0.84763 (Simulation time: 0 hr 6 min 14 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  150737998 heartbeat IPC: 0.84400 cumulative IPC: 0.84758 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  151909830 heartbeat IPC: 0.85336 cumulative IPC: 0.84766 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  153090517 heartbeat IPC: 0.84696 cumulative IPC: 0.84765 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:  175000003 cycles:  154270281 heartbeat IPC: 0.84763 cumulative IPC: 0.84765 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  155449748 heartbeat IPC: 0.84784 cumulative IPC: 0.84765 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  156626234 heartbeat IPC: 0.84999 cumulative IPC: 0.84768 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  178000002 cycles:  157808990 heartbeat IPC: 0.84548 cumulative IPC: 0.84765 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  0 instructions:  179000001 cycles:  158993691 heartbeat IPC: 0.84409 cumulative IPC: 0.84761 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  160170209 heartbeat IPC: 0.84996 cumulative IPC: 0.84764 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:  181000001 cycles:  161352448 heartbeat IPC: 0.84585 cumulative IPC: 0.84762 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  162531428 heartbeat IPC: 0.84819 cumulative IPC: 0.84762 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  163711381 heartbeat IPC: 0.84749 cumulative IPC: 0.84762 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  164894718 heartbeat IPC: 0.84507 cumulative IPC: 0.84759 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  0 instructions:  185000000 cycles:  166070900 heartbeat IPC: 0.85021 cumulative IPC: 0.84762 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  167245492 heartbeat IPC: 0.85136 cumulative IPC: 0.84766 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  0 instructions:  187000003 cycles:  168423812 heartbeat IPC: 0.84867 cumulative IPC: 0.84768 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  169596963 heartbeat IPC: 0.85240 cumulative IPC: 0.84773 (Simulation time: 0 hr 6 min 56 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  170778304 heartbeat IPC: 0.84650 cumulative IPC: 0.84772 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  0 instructions:  190000003 cycles:  171960060 heartbeat IPC: 0.84620 cumulative IPC: 0.84770 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  0 instructions:  191000001 cycles:  173145085 heartbeat IPC: 0.84386 cumulative IPC: 0.84766 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  174321126 heartbeat IPC: 0.85031 cumulative IPC: 0.84769 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  175502514 heartbeat IPC: 0.84646 cumulative IPC: 0.84767 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  176677277 heartbeat IPC: 0.85124 cumulative IPC: 0.84771 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  195000002 cycles:  177863457 heartbeat IPC: 0.84304 cumulative IPC: 0.84766 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  179041141 heartbeat IPC: 0.84912 cumulative IPC: 0.84768 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  180219430 heartbeat IPC: 0.84869 cumulative IPC: 0.84769 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:  198000002 cycles:  181397396 heartbeat IPC: 0.84892 cumulative IPC: 0.84770 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  0 instructions:  199000003 cycles:  182569893 heartbeat IPC: 0.85288 cumulative IPC: 0.84775 (Simulation time: 0 hr 7 min 22 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  183748028 heartbeat IPC: 0.84880 cumulative IPC: 0.84776 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  0 instructions:  201000002 cycles:  184928426 heartbeat IPC: 0.84717 cumulative IPC: 0.84776 (Simulation time: 0 hr 7 min 27 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  186110678 heartbeat IPC: 0.84584 cumulative IPC: 0.84774 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  187291190 heartbeat IPC: 0.84709 cumulative IPC: 0.84773 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  188472383 heartbeat IPC: 0.84660 cumulative IPC: 0.84772 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  0 instructions:  205000003 cycles:  189648219 heartbeat IPC: 0.85046 cumulative IPC: 0.84775 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  206000002 cycles:  190834671 heartbeat IPC: 0.84285 cumulative IPC: 0.84770 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:  207000000 cycles:  192007780 heartbeat IPC: 0.85243 cumulative IPC: 0.84774 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  193187143 heartbeat IPC: 0.84792 cumulative IPC: 0.84774 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:  209000002 cycles:  194364157 heartbeat IPC: 0.84961 cumulative IPC: 0.84776 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  210000001 cycles:  195549780 heartbeat IPC: 0.84344 cumulative IPC: 0.84772 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  211000000 cycles:  196720177 heartbeat IPC: 0.85441 cumulative IPC: 0.84778 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  197905329 heartbeat IPC: 0.84377 cumulative IPC: 0.84775 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:  213000001 cycles:  199084959 heartbeat IPC: 0.84772 cumulative IPC: 0.84775 (Simulation time: 0 hr 7 min 56 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  200267938 heartbeat IPC: 0.84532 cumulative IPC: 0.84772 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  0 instructions:  215000002 cycles:  201439441 heartbeat IPC: 0.85361 cumulative IPC: 0.84778 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  202615273 heartbeat IPC: 0.85046 cumulative IPC: 0.84780 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  0 instructions:  217000001 cycles:  203796207 heartbeat IPC: 0.84679 cumulative IPC: 0.84779 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  204979511 heartbeat IPC: 0.84509 cumulative IPC: 0.84777 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  206157448 heartbeat IPC: 0.84894 cumulative IPC: 0.84778 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  207329776 heartbeat IPC: 0.85300 cumulative IPC: 0.84782 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  221000001 cycles:  208507667 heartbeat IPC: 0.84898 cumulative IPC: 0.84783 (Simulation time: 0 hr 8 min 15 sec) 
Heartbeat CPU  0 instructions:  222000002 cycles:  209684918 heartbeat IPC: 0.84944 cumulative IPC: 0.84784 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  210859504 heartbeat IPC: 0.85136 cumulative IPC: 0.84787 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  212042524 heartbeat IPC: 0.84529 cumulative IPC: 0.84785 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  213215242 heartbeat IPC: 0.85272 cumulative IPC: 0.84789 (Simulation time: 0 hr 8 min 25 sec) 
Heartbeat CPU  0 instructions:  226000003 cycles:  214390099 heartbeat IPC: 0.85117 cumulative IPC: 0.84791 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  215566737 heartbeat IPC: 0.84988 cumulative IPC: 0.84793 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  216742211 heartbeat IPC: 0.85072 cumulative IPC: 0.84795 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  217919289 heartbeat IPC: 0.84956 cumulative IPC: 0.84796 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  219097475 heartbeat IPC: 0.84876 cumulative IPC: 0.84797 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:  231000001 cycles:  220270154 heartbeat IPC: 0.85275 cumulative IPC: 0.84801 (Simulation time: 0 hr 8 min 40 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  221448888 heartbeat IPC: 0.84837 cumulative IPC: 0.84801 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  233000000 cycles:  222635215 heartbeat IPC: 0.84294 cumulative IPC: 0.84797 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles:  223808267 heartbeat IPC: 0.85248 cumulative IPC: 0.84800 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  235000001 cycles:  224990843 heartbeat IPC: 0.84561 cumulative IPC: 0.84799 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  226171121 heartbeat IPC: 0.84726 cumulative IPC: 0.84798 (Simulation time: 0 hr 8 min 52 sec) 
Heartbeat CPU  0 instructions:  237000000 cycles:  227348471 heartbeat IPC: 0.84937 cumulative IPC: 0.84799 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  228512892 heartbeat IPC: 0.85880 cumulative IPC: 0.84807 (Simulation time: 0 hr 8 min 57 sec) 
Heartbeat CPU  0 instructions:  239000001 cycles:  229697942 heartbeat IPC: 0.84385 cumulative IPC: 0.84804 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  230880162 heartbeat IPC: 0.84587 cumulative IPC: 0.84802 (Simulation time: 0 hr 9 min 1 sec) 
Heartbeat CPU  0 instructions:  241000000 cycles:  232054635 heartbeat IPC: 0.85145 cumulative IPC: 0.84805 (Simulation time: 0 hr 9 min 4 sec) 
Heartbeat CPU  0 instructions:  242000003 cycles:  233235983 heartbeat IPC: 0.84649 cumulative IPC: 0.84804 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  0 instructions:  243000000 cycles:  234410398 heartbeat IPC: 0.85149 cumulative IPC: 0.84806 (Simulation time: 0 hr 9 min 9 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  235590880 heartbeat IPC: 0.84711 cumulative IPC: 0.84805 (Simulation time: 0 hr 9 min 11 sec) 
Heartbeat CPU  0 instructions:  245000001 cycles:  236769960 heartbeat IPC: 0.84812 cumulative IPC: 0.84805 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  237949533 heartbeat IPC: 0.84776 cumulative IPC: 0.84805 (Simulation time: 0 hr 9 min 16 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  239130672 heartbeat IPC: 0.84664 cumulative IPC: 0.84804 (Simulation time: 0 hr 9 min 18 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  240308465 heartbeat IPC: 0.84904 cumulative IPC: 0.84805 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  241482558 heartbeat IPC: 0.85172 cumulative IPC: 0.84807 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  242667665 heartbeat IPC: 0.84380 cumulative IPC: 0.84804 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  243843208 heartbeat IPC: 0.85067 cumulative IPC: 0.84806 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  245022671 heartbeat IPC: 0.84784 cumulative IPC: 0.84806 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  246200075 heartbeat IPC: 0.84933 cumulative IPC: 0.84807 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  254000001 cycles:  247381558 heartbeat IPC: 0.84639 cumulative IPC: 0.84806 (Simulation time: 0 hr 9 min 35 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  248560613 heartbeat IPC: 0.84814 cumulative IPC: 0.84806 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  249742448 heartbeat IPC: 0.84614 cumulative IPC: 0.84805 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  250919275 heartbeat IPC: 0.84974 cumulative IPC: 0.84806 (Simulation time: 0 hr 9 min 43 sec) 
Heartbeat CPU  0 instructions:  258000003 cycles:  252103543 heartbeat IPC: 0.84441 cumulative IPC: 0.84803 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  259000002 cycles:  253278947 heartbeat IPC: 0.85077 cumulative IPC: 0.84805 (Simulation time: 0 hr 9 min 48 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  254459910 heartbeat IPC: 0.84676 cumulative IPC: 0.84804 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  261000003 cycles:  255632119 heartbeat IPC: 0.85309 cumulative IPC: 0.84807 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  256817103 heartbeat IPC: 0.84389 cumulative IPC: 0.84805 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles:  258000432 heartbeat IPC: 0.84507 cumulative IPC: 0.84803 (Simulation time: 0 hr 9 min 57 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  259176387 heartbeat IPC: 0.85037 cumulative IPC: 0.84804 (Simulation time: 0 hr 10 min 0 sec) 
Heartbeat CPU  0 instructions:  265000001 cycles:  260353732 heartbeat IPC: 0.84937 cumulative IPC: 0.84805 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:  266000003 cycles:  261529004 heartbeat IPC: 0.85087 cumulative IPC: 0.84807 (Simulation time: 0 hr 10 min 4 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  262709313 heartbeat IPC: 0.84724 cumulative IPC: 0.84806 (Simulation time: 0 hr 10 min 7 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  263882524 heartbeat IPC: 0.85236 cumulative IPC: 0.84809 (Simulation time: 0 hr 10 min 9 sec) 
Heartbeat CPU  0 instructions:  269000000 cycles:  265063856 heartbeat IPC: 0.84650 cumulative IPC: 0.84808 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles:  266247280 heartbeat IPC: 0.84501 cumulative IPC: 0.84806 (Simulation time: 0 hr 10 min 14 sec) 
Heartbeat CPU  0 instructions:  271000001 cycles:  267434341 heartbeat IPC: 0.84242 cumulative IPC: 0.84803 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  268618837 heartbeat IPC: 0.84424 cumulative IPC: 0.84801 (Simulation time: 0 hr 10 min 19 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles:  269785895 heartbeat IPC: 0.85686 cumulative IPC: 0.84806 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  270966398 heartbeat IPC: 0.84710 cumulative IPC: 0.84805 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  272147629 heartbeat IPC: 0.84657 cumulative IPC: 0.84804 (Simulation time: 0 hr 10 min 26 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  273327652 heartbeat IPC: 0.84744 cumulative IPC: 0.84804 (Simulation time: 0 hr 10 min 29 sec) 
Heartbeat CPU  0 instructions:  277000002 cycles:  274513948 heartbeat IPC: 0.84296 cumulative IPC: 0.84801 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  278000002 cycles:  275690079 heartbeat IPC: 0.85025 cumulative IPC: 0.84802 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  276872472 heartbeat IPC: 0.84574 cumulative IPC: 0.84801 (Simulation time: 0 hr 10 min 36 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  278049243 heartbeat IPC: 0.84978 cumulative IPC: 0.84802 (Simulation time: 0 hr 10 min 38 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  279233094 heartbeat IPC: 0.84470 cumulative IPC: 0.84800 (Simulation time: 0 hr 10 min 41 sec) 
Heartbeat CPU  0 instructions:  282000000 cycles:  280407490 heartbeat IPC: 0.85150 cumulative IPC: 0.84802 (Simulation time: 0 hr 10 min 43 sec) 
Heartbeat CPU  0 instructions:  283000003 cycles:  281581905 heartbeat IPC: 0.85149 cumulative IPC: 0.84804 (Simulation time: 0 hr 10 min 46 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  282756869 heartbeat IPC: 0.85109 cumulative IPC: 0.84806 (Simulation time: 0 hr 10 min 48 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  283935334 heartbeat IPC: 0.84856 cumulative IPC: 0.84806 (Simulation time: 0 hr 10 min 50 sec) 
Heartbeat CPU  0 instructions:  286000002 cycles:  285117161 heartbeat IPC: 0.84615 cumulative IPC: 0.84805 (Simulation time: 0 hr 10 min 53 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  286296294 heartbeat IPC: 0.84808 cumulative IPC: 0.84805 (Simulation time: 0 hr 10 min 55 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  287473229 heartbeat IPC: 0.84966 cumulative IPC: 0.84806 (Simulation time: 0 hr 10 min 58 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  288655846 heartbeat IPC: 0.84558 cumulative IPC: 0.84804 (Simulation time: 0 hr 11 min 0 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  289833014 heartbeat IPC: 0.84950 cumulative IPC: 0.84805 (Simulation time: 0 hr 11 min 3 sec) 
Heartbeat CPU  0 instructions:  291000002 cycles:  291016164 heartbeat IPC: 0.84520 cumulative IPC: 0.84804 (Simulation time: 0 hr 11 min 5 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  292193829 heartbeat IPC: 0.84914 cumulative IPC: 0.84804 (Simulation time: 0 hr 11 min 7 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  293364692 heartbeat IPC: 0.85407 cumulative IPC: 0.84807 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  294000000 cycles:  294543729 heartbeat IPC: 0.84815 cumulative IPC: 0.84807 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  295721803 heartbeat IPC: 0.84885 cumulative IPC: 0.84808 (Simulation time: 0 hr 11 min 15 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  296895046 heartbeat IPC: 0.85234 cumulative IPC: 0.84810 (Simulation time: 0 hr 11 min 17 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  298071330 heartbeat IPC: 0.85014 cumulative IPC: 0.84811 (Simulation time: 0 hr 11 min 19 sec) 
Heartbeat CPU  0 instructions:  298000001 cycles:  299247428 heartbeat IPC: 0.85027 cumulative IPC: 0.84812 (Simulation time: 0 hr 11 min 22 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  300420545 heartbeat IPC: 0.85243 cumulative IPC: 0.84814 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  301599391 heartbeat IPC: 0.84829 cumulative IPC: 0.84814 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  302776157 heartbeat IPC: 0.84979 cumulative IPC: 0.84815 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  0 instructions:  302000002 cycles:  303956274 heartbeat IPC: 0.84738 cumulative IPC: 0.84815 (Simulation time: 0 hr 11 min 32 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  305128405 heartbeat IPC: 0.85315 cumulative IPC: 0.84817 (Simulation time: 0 hr 11 min 34 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  306312729 heartbeat IPC: 0.84436 cumulative IPC: 0.84815 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  305000001 cycles:  307488015 heartbeat IPC: 0.85086 cumulative IPC: 0.84817 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  308674058 heartbeat IPC: 0.84314 cumulative IPC: 0.84814 (Simulation time: 0 hr 11 min 41 sec) 
Heartbeat CPU  0 instructions:  307000002 cycles:  309851267 heartbeat IPC: 0.84947 cumulative IPC: 0.84815 (Simulation time: 0 hr 11 min 44 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  311030870 heartbeat IPC: 0.84774 cumulative IPC: 0.84815 (Simulation time: 0 hr 11 min 46 sec) 
Heartbeat CPU  0 instructions:  309000002 cycles:  312209179 heartbeat IPC: 0.84868 cumulative IPC: 0.84815 (Simulation time: 0 hr 11 min 49 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  313389607 heartbeat IPC: 0.84715 cumulative IPC: 0.84814 (Simulation time: 0 hr 11 min 51 sec) 
Heartbeat CPU  0 instructions:  311000002 cycles:  314559405 heartbeat IPC: 0.85485 cumulative IPC: 0.84818 (Simulation time: 0 hr 11 min 53 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  315746981 heartbeat IPC: 0.84205 cumulative IPC: 0.84815 (Simulation time: 0 hr 11 min 56 sec) 
Heartbeat CPU  0 instructions:  313000003 cycles:  316934890 heartbeat IPC: 0.84182 cumulative IPC: 0.84812 (Simulation time: 0 hr 11 min 58 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  318111953 heartbeat IPC: 0.84957 cumulative IPC: 0.84812 (Simulation time: 0 hr 12 min 1 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  319295995 heartbeat IPC: 0.84456 cumulative IPC: 0.84811 (Simulation time: 0 hr 12 min 3 sec) 
