*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/403.gcc-16B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:   78001607 heartbeat IPC: 1.27258 cumulative IPC: 1.39371 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  0 instructions:  150000003 cycles:   78861024 heartbeat IPC: 1.16358 cumulative IPC: 1.38822 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  0 instructions:  151000000 cycles:   79718340 heartbeat IPC: 1.16643 cumulative IPC: 1.38306 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:   80490239 heartbeat IPC: 1.29551 cumulative IPC: 1.38127 (Simulation time: 0 hr 4 min 2 sec) 
Heartbeat CPU  0 instructions:  153000001 cycles:   81275016 heartbeat IPC: 1.27425 cumulative IPC: 1.37908 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:  154000000 cycles:   82060550 heartbeat IPC: 1.27302 cumulative IPC: 1.37696 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  0 instructions:  155000000 cycles:   82869778 heartbeat IPC: 1.23575 cumulative IPC: 1.37410 (Simulation time: 0 hr 4 min 7 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:   83850208 heartbeat IPC: 1.01996 cumulative IPC: 1.36564 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:   84622653 heartbeat IPC: 1.29459 cumulative IPC: 1.36432 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:  158000001 cycles:   85531503 heartbeat IPC: 1.10029 cumulative IPC: 1.35870 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:   86306922 heartbeat IPC: 1.28963 cumulative IPC: 1.35747 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:   87015068 heartbeat IPC: 1.41214 cumulative IPC: 1.35834 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:  161000001 cycles:   87753119 heartbeat IPC: 1.35492 cumulative IPC: 1.35829 (Simulation time: 0 hr 4 min 18 sec) 
Heartbeat CPU  0 instructions:  162000003 cycles:   88490674 heartbeat IPC: 1.35583 cumulative IPC: 1.35825 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  0 instructions:  163000000 cycles:   89176898 heartbeat IPC: 1.45725 cumulative IPC: 1.35971 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:   89901529 heartbeat IPC: 1.38001 cumulative IPC: 1.36003 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:   90597001 heartbeat IPC: 1.43787 cumulative IPC: 1.36116 (Simulation time: 0 hr 4 min 25 sec) 
Heartbeat CPU  0 instructions:  166000001 cycles:   91274168 heartbeat IPC: 1.47674 cumulative IPC: 1.36278 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:  167000002 cycles:   92021993 heartbeat IPC: 1.33721 cumulative IPC: 1.36239 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:   92771672 heartbeat IPC: 1.33390 cumulative IPC: 1.36196 (Simulation time: 0 hr 4 min 30 sec) 
Heartbeat CPU  0 instructions:  169000000 cycles:   93516995 heartbeat IPC: 1.34170 cumulative IPC: 1.36166 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:   94210790 heartbeat IPC: 1.44135 cumulative IPC: 1.36274 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:   94995695 heartbeat IPC: 1.27404 cumulative IPC: 1.36140 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:   95764842 heartbeat IPC: 1.30014 cumulative IPC: 1.36051 (Simulation time: 0 hr 4 min 37 sec) 
Heartbeat CPU  0 instructions:  173000001 cycles:   96458569 heartbeat IPC: 1.44149 cumulative IPC: 1.36156 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:   97192817 heartbeat IPC: 1.36194 cumulative IPC: 1.36157 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:   97895266 heartbeat IPC: 1.42359 cumulative IPC: 1.36236 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:   98630244 heartbeat IPC: 1.36058 cumulative IPC: 1.36233 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:  177000002 cycles:   99406684 heartbeat IPC: 1.28793 cumulative IPC: 1.36131 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  0 instructions:  178000001 cycles:  100224253 heartbeat IPC: 1.22314 cumulative IPC: 1.35934 (Simulation time: 0 hr 4 min 48 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:  100980391 heartbeat IPC: 1.32251 cumulative IPC: 1.35887 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  101768658 heartbeat IPC: 1.26860 cumulative IPC: 1.35766 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  0 instructions:  181000000 cycles:  102542789 heartbeat IPC: 1.29177 cumulative IPC: 1.35680 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  182000003 cycles:  103328907 heartbeat IPC: 1.27208 cumulative IPC: 1.35570 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  104147658 heartbeat IPC: 1.22137 cumulative IPC: 1.35391 (Simulation time: 0 hr 4 min 57 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  104853439 heartbeat IPC: 1.41687 cumulative IPC: 1.35462 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:  185000002 cycles:  105587419 heartbeat IPC: 1.36244 cumulative IPC: 1.35472 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  106289041 heartbeat IPC: 1.42527 cumulative IPC: 1.35550 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:  187000001 cycles:  106996960 heartbeat IPC: 1.41259 cumulative IPC: 1.35613 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  107811980 heartbeat IPC: 1.22696 cumulative IPC: 1.35451 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  108621116 heartbeat IPC: 1.23589 cumulative IPC: 1.35305 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles:  109381819 heartbeat IPC: 1.31457 cumulative IPC: 1.35261 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  0 instructions:  191000003 cycles:  110170760 heartbeat IPC: 1.26753 cumulative IPC: 1.35161 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  110913119 heartbeat IPC: 1.34705 cumulative IPC: 1.35156 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  0 instructions:  193000000 cycles:  111730398 heartbeat IPC: 1.22357 cumulative IPC: 1.35004 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  112559267 heartbeat IPC: 1.20646 cumulative IPC: 1.34833 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  195000001 cycles:  113270151 heartbeat IPC: 1.40670 cumulative IPC: 1.34892 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  114103900 heartbeat IPC: 1.19940 cumulative IPC: 1.34717 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  114893161 heartbeat IPC: 1.26701 cumulative IPC: 1.34630 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  198000002 cycles:  115747705 heartbeat IPC: 1.17022 cumulative IPC: 1.34423 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  0 instructions:  199000002 cycles:  116670283 heartbeat IPC: 1.08392 cumulative IPC: 1.34098 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  117483364 heartbeat IPC: 1.22989 cumulative IPC: 1.33977 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  201000000 cycles:  118391526 heartbeat IPC: 1.10113 cumulative IPC: 1.33690 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  119190496 heartbeat IPC: 1.25161 cumulative IPC: 1.33601 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  120143855 heartbeat IPC: 1.04892 cumulative IPC: 1.33247 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  120970692 heartbeat IPC: 1.20943 cumulative IPC: 1.33117 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles:  121865040 heartbeat IPC: 1.11813 cumulative IPC: 1.32875 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:  206000003 cycles:  122661744 heartbeat IPC: 1.25517 cumulative IPC: 1.32802 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  0 instructions:  207000003 cycles:  123413328 heartbeat IPC: 1.33052 cumulative IPC: 1.32804 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  124179682 heartbeat IPC: 1.30488 cumulative IPC: 1.32782 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  0 instructions:  209000001 cycles:  124994603 heartbeat IPC: 1.22711 cumulative IPC: 1.32683 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  0 instructions:  210000003 cycles:  125902136 heartbeat IPC: 1.10189 cumulative IPC: 1.32437 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:  211000001 cycles:  126656600 heartbeat IPC: 1.32544 cumulative IPC: 1.32438 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  127376279 heartbeat IPC: 1.38951 cumulative IPC: 1.32493 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:  213000000 cycles:  128219954 heartbeat IPC: 1.18529 cumulative IPC: 1.32355 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  129022448 heartbeat IPC: 1.24612 cumulative IPC: 1.32283 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  129903759 heartbeat IPC: 1.13467 cumulative IPC: 1.32093 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  130737877 heartbeat IPC: 1.19887 cumulative IPC: 1.31977 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  217000003 cycles:  131670866 heartbeat IPC: 1.07183 cumulative IPC: 1.31716 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  132454522 heartbeat IPC: 1.27607 cumulative IPC: 1.31680 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  133180962 heartbeat IPC: 1.37657 cumulative IPC: 1.31729 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  133888520 heartbeat IPC: 1.41331 cumulative IPC: 1.31803 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  0 instructions:  221000000 cycles:  134561222 heartbeat IPC: 1.48654 cumulative IPC: 1.31927 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  135423816 heartbeat IPC: 1.15930 cumulative IPC: 1.31778 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:  223000002 cycles:  136137474 heartbeat IPC: 1.40123 cumulative IPC: 1.31842 (Simulation time: 0 hr 6 min 8 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  136822715 heartbeat IPC: 1.45934 cumulative IPC: 1.31944 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  225000000 cycles:  137536490 heartbeat IPC: 1.40100 cumulative IPC: 1.32006 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  226000001 cycles:  138381765 heartbeat IPC: 1.18305 cumulative IPC: 1.31885 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  139068456 heartbeat IPC: 1.45626 cumulative IPC: 1.31983 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  139796443 heartbeat IPC: 1.37365 cumulative IPC: 1.32023 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  140503406 heartbeat IPC: 1.41450 cumulative IPC: 1.32091 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  141238541 heartbeat IPC: 1.36030 cumulative IPC: 1.32121 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  142035785 heartbeat IPC: 1.25432 cumulative IPC: 1.32067 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  142760376 heartbeat IPC: 1.38009 cumulative IPC: 1.32110 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  233000001 cycles:  143454414 heartbeat IPC: 1.44084 cumulative IPC: 1.32193 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:  234000003 cycles:  144212684 heartbeat IPC: 1.31879 cumulative IPC: 1.32190 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  235000002 cycles:  145007578 heartbeat IPC: 1.25803 cumulative IPC: 1.32141 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  145711606 heartbeat IPC: 1.42040 cumulative IPC: 1.32208 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  0 instructions:  237000002 cycles:  146397435 heartbeat IPC: 1.45809 cumulative IPC: 1.32298 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  147169136 heartbeat IPC: 1.29584 cumulative IPC: 1.32278 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  147940176 heartbeat IPC: 1.29695 cumulative IPC: 1.32259 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  148635089 heartbeat IPC: 1.43903 cumulative IPC: 1.32336 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  0 instructions:  241000002 cycles:  149353089 heartbeat IPC: 1.39276 cumulative IPC: 1.32383 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  0 instructions:  242000002 cycles:  150120714 heartbeat IPC: 1.30272 cumulative IPC: 1.32368 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  243000002 cycles:  150887908 heartbeat IPC: 1.30345 cumulative IPC: 1.32353 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  151610657 heartbeat IPC: 1.38360 cumulative IPC: 1.32393 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  152314426 heartbeat IPC: 1.42092 cumulative IPC: 1.32455 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  0 instructions:  246000000 cycles:  152991040 heartbeat IPC: 1.47795 cumulative IPC: 1.32550 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  153750557 heartbeat IPC: 1.31663 cumulative IPC: 1.32544 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  154617970 heartbeat IPC: 1.15285 cumulative IPC: 1.32410 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  249000000 cycles:  155296645 heartbeat IPC: 1.47346 cumulative IPC: 1.32500 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  156027486 heartbeat IPC: 1.36829 cumulative IPC: 1.32528 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  156730543 heartbeat IPC: 1.42236 cumulative IPC: 1.32588 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  157429573 heartbeat IPC: 1.43055 cumulative IPC: 1.32652 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  253000002 cycles:  158324564 heartbeat IPC: 1.11733 cumulative IPC: 1.32489 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  254000002 cycles:  159033350 heartbeat IPC: 1.41086 cumulative IPC: 1.32542 (Simulation time: 0 hr 7 min 2 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  159717029 heartbeat IPC: 1.46267 cumulative IPC: 1.32622 (Simulation time: 0 hr 7 min 4 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  160553579 heartbeat IPC: 1.19539 cumulative IPC: 1.32529 (Simulation time: 0 hr 7 min 6 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  161262290 heartbeat IPC: 1.41101 cumulative IPC: 1.32580 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  258000002 cycles:  161939754 heartbeat IPC: 1.47610 cumulative IPC: 1.32666 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  162772166 heartbeat IPC: 1.20133 cumulative IPC: 1.32579 (Simulation time: 0 hr 7 min 11 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  163484316 heartbeat IPC: 1.40420 cumulative IPC: 1.32625 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  261000002 cycles:  164164368 heartbeat IPC: 1.47048 cumulative IPC: 1.32706 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  165001404 heartbeat IPC: 1.19469 cumulative IPC: 1.32615 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:  263000002 cycles:  165708056 heartbeat IPC: 1.41513 cumulative IPC: 1.32667 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  166388147 heartbeat IPC: 1.47039 cumulative IPC: 1.32746 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  0 instructions:  265000000 cycles:  167225905 heartbeat IPC: 1.19366 cumulative IPC: 1.32656 (Simulation time: 0 hr 7 min 22 sec) 
Heartbeat CPU  0 instructions:  266000000 cycles:  167932245 heartbeat IPC: 1.41575 cumulative IPC: 1.32706 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  267000002 cycles:  168609652 heartbeat IPC: 1.47622 cumulative IPC: 1.32786 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  169440727 heartbeat IPC: 1.20326 cumulative IPC: 1.32704 (Simulation time: 0 hr 7 min 27 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  170146619 heartbeat IPC: 1.41665 cumulative IPC: 1.32754 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  0 instructions:  270000002 cycles:  170824496 heartbeat IPC: 1.47519 cumulative IPC: 1.32832 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  271000000 cycles:  171661557 heartbeat IPC: 1.19465 cumulative IPC: 1.32746 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  172364446 heartbeat IPC: 1.42270 cumulative IPC: 1.32797 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  0 instructions:  273000002 cycles:  173043798 heartbeat IPC: 1.47199 cumulative IPC: 1.32872 (Simulation time: 0 hr 7 min 36 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  173875277 heartbeat IPC: 1.20268 cumulative IPC: 1.32792 (Simulation time: 0 hr 7 min 38 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  174587408 heartbeat IPC: 1.40423 cumulative IPC: 1.32834 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  175260208 heartbeat IPC: 1.48633 cumulative IPC: 1.32914 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  0 instructions:  277000003 cycles:  176103788 heartbeat IPC: 1.18543 cumulative IPC: 1.32823 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  0 instructions:  278000002 cycles:  176815352 heartbeat IPC: 1.40535 cumulative IPC: 1.32864 (Simulation time: 0 hr 7 min 45 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  177488936 heartbeat IPC: 1.48459 cumulative IPC: 1.32942 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  178323391 heartbeat IPC: 1.19839 cumulative IPC: 1.32861 (Simulation time: 0 hr 7 min 48 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  179029630 heartbeat IPC: 1.41595 cumulative IPC: 1.32906 (Simulation time: 0 hr 7 min 50 sec) 
Heartbeat CPU  0 instructions:  282000002 cycles:  179707809 heartbeat IPC: 1.47454 cumulative IPC: 1.32979 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  283000002 cycles:  180543776 heartbeat IPC: 1.19622 cumulative IPC: 1.32897 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  181254896 heartbeat IPC: 1.40623 cumulative IPC: 1.32937 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  181931651 heartbeat IPC: 1.47764 cumulative IPC: 1.33009 (Simulation time: 0 hr 7 min 57 sec) 
Heartbeat CPU  0 instructions:  286000000 cycles:  182766117 heartbeat IPC: 1.19837 cumulative IPC: 1.32931 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  183476901 heartbeat IPC: 1.40690 cumulative IPC: 1.32970 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  184154432 heartbeat IPC: 1.47595 cumulative IPC: 1.33040 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  0 instructions:  289000003 cycles:  184989241 heartbeat IPC: 1.19788 cumulative IPC: 1.32962 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  185698364 heartbeat IPC: 1.41019 cumulative IPC: 1.33002 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  291000001 cycles:  186370091 heartbeat IPC: 1.48870 cumulative IPC: 1.33077 (Simulation time: 0 hr 8 min 7 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  187147455 heartbeat IPC: 1.28640 cumulative IPC: 1.33053 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  187867952 heartbeat IPC: 1.38793 cumulative IPC: 1.33081 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:  294000001 cycles:  188559499 heartbeat IPC: 1.44603 cumulative IPC: 1.33136 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  295000002 cycles:  189303438 heartbeat IPC: 1.34420 cumulative IPC: 1.33142 (Simulation time: 0 hr 8 min 14 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  190029439 heartbeat IPC: 1.37741 cumulative IPC: 1.33165 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  190728974 heartbeat IPC: 1.42952 cumulative IPC: 1.33211 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  191475655 heartbeat IPC: 1.33926 cumulative IPC: 1.33215 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  192204564 heartbeat IPC: 1.37191 cumulative IPC: 1.33234 (Simulation time: 0 hr 8 min 21 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  192914950 heartbeat IPC: 1.40769 cumulative IPC: 1.33270 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles:  193640697 heartbeat IPC: 1.37789 cumulative IPC: 1.33292 (Simulation time: 0 hr 8 min 25 sec) 
Heartbeat CPU  0 instructions:  302000003 cycles:  194367540 heartbeat IPC: 1.37581 cumulative IPC: 1.33312 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  303000002 cycles:  195076724 heartbeat IPC: 1.41007 cumulative IPC: 1.33348 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  195829051 heartbeat IPC: 1.32921 cumulative IPC: 1.33346 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:  305000001 cycles:  196521350 heartbeat IPC: 1.44446 cumulative IPC: 1.33396 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  0 instructions:  306000003 cycles:  197237735 heartbeat IPC: 1.39590 cumulative IPC: 1.33425 (Simulation time: 0 hr 8 min 34 sec) 
Heartbeat CPU  0 instructions:  307000000 cycles:  197999440 heartbeat IPC: 1.31284 cumulative IPC: 1.33414 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  198679991 heartbeat IPC: 1.46940 cumulative IPC: 1.33473 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:  309000002 cycles:  199417890 heartbeat IPC: 1.35520 cumulative IPC: 1.33483 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  200224323 heartbeat IPC: 1.24003 cumulative IPC: 1.33434 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles:  200905207 heartbeat IPC: 1.46868 cumulative IPC: 1.33492 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  201640798 heartbeat IPC: 1.35945 cumulative IPC: 1.33504 (Simulation time: 0 hr 8 min 44 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  202527615 heartbeat IPC: 1.12763 cumulative IPC: 1.33388 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  0 instructions:  314000001 cycles:  203289577 heartbeat IPC: 1.31240 cumulative IPC: 1.33378 (Simulation time: 0 hr 8 min 48 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  204011738 heartbeat IPC: 1.38473 cumulative IPC: 1.33401 (Simulation time: 0 hr 8 min 50 sec) 
