*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/mlop.ini

trace_0 /home/functionmain/桌面/Pythia/traces/433.milc-127B.champsimtrace.xz
Heartbeat CPU  0 instructions:  148000000 cycles:  137562692 heartbeat IPC: 0.49728 cumulative IPC: 0.51090 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:  149000003 cycles:  139577292 heartbeat IPC: 0.49638 cumulative IPC: 0.51060 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  141598851 heartbeat IPC: 0.49467 cumulative IPC: 0.51027 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  0 instructions:  151000000 cycles:  143622130 heartbeat IPC: 0.49425 cumulative IPC: 0.50995 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  145622286 heartbeat IPC: 0.49996 cumulative IPC: 0.50975 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  153000003 cycles:  147091189 heartbeat IPC: 0.68078 cumulative IPC: 0.51218 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  154000003 cycles:  148466076 heartbeat IPC: 0.72733 cumulative IPC: 0.51500 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  155000001 cycles:  149817851 heartbeat IPC: 0.73977 cumulative IPC: 0.51786 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  151165290 heartbeat IPC: 0.74215 cumulative IPC: 0.52067 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:  157000000 cycles:  152515817 heartbeat IPC: 0.74045 cumulative IPC: 0.52339 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  0 instructions:  158000003 cycles:  153851946 heartbeat IPC: 0.74843 cumulative IPC: 0.52612 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:  155190445 heartbeat IPC: 0.74710 cumulative IPC: 0.52877 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  156523970 heartbeat IPC: 0.74989 cumulative IPC: 0.53138 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  161000001 cycles:  157867786 heartbeat IPC: 0.74415 cumulative IPC: 0.53389 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  159215575 heartbeat IPC: 0.74196 cumulative IPC: 0.53631 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  160566851 heartbeat IPC: 0.74004 cumulative IPC: 0.53867 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  161936725 heartbeat IPC: 0.72999 cumulative IPC: 0.54088 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  163354622 heartbeat IPC: 0.70527 cumulative IPC: 0.54283 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  166000003 cycles:  164772242 heartbeat IPC: 0.70541 cumulative IPC: 0.54473 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  166190037 heartbeat IPC: 0.70532 cumulative IPC: 0.54659 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  167600712 heartbeat IPC: 0.70888 cumulative IPC: 0.54843 (Simulation time: 0 hr 6 min 56 sec) 
Heartbeat CPU  0 instructions:  169000001 cycles:  169007977 heartbeat IPC: 0.71060 cumulative IPC: 0.55025 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:  170435806 heartbeat IPC: 0.70036 cumulative IPC: 0.55194 (Simulation time: 0 hr 7 min 2 sec) 
Heartbeat CPU  0 instructions:  171000001 cycles:  171826352 heartbeat IPC: 0.71914 cumulative IPC: 0.55376 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  173236082 heartbeat IPC: 0.70935 cumulative IPC: 0.55545 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  173000001 cycles:  174628337 heartbeat IPC: 0.71826 cumulative IPC: 0.55718 (Simulation time: 0 hr 7 min 11 sec) 
Heartbeat CPU  0 instructions:  174000001 cycles:  176023992 heartbeat IPC: 0.71651 cumulative IPC: 0.55886 (Simulation time: 0 hr 7 min 14 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:  177438636 heartbeat IPC: 0.70689 cumulative IPC: 0.56042 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  178851882 heartbeat IPC: 0.70759 cumulative IPC: 0.56196 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  0 instructions:  177000003 cycles:  180259091 heartbeat IPC: 0.71063 cumulative IPC: 0.56349 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  0 instructions:  178000000 cycles:  181668542 heartbeat IPC: 0.70949 cumulative IPC: 0.56498 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:  183080075 heartbeat IPC: 0.70845 cumulative IPC: 0.56644 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  184485242 heartbeat IPC: 0.71166 cumulative IPC: 0.56788 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  181000003 cycles:  185921021 heartbeat IPC: 0.69649 cumulative IPC: 0.56918 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  0 instructions:  182000002 cycles:  187323772 heartbeat IPC: 0.71288 cumulative IPC: 0.57058 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  183000001 cycles:  188739498 heartbeat IPC: 0.70635 cumulative IPC: 0.57191 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  190144897 heartbeat IPC: 0.71154 cumulative IPC: 0.57325 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  0 instructions:  185000003 cycles:  191545343 heartbeat IPC: 0.71406 cumulative IPC: 0.57458 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  186000003 cycles:  192951025 heartbeat IPC: 0.71140 cumulative IPC: 0.57587 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  187000003 cycles:  194356925 heartbeat IPC: 0.71129 cumulative IPC: 0.57713 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  195758497 heartbeat IPC: 0.71348 cumulative IPC: 0.57839 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  0 instructions:  189000001 cycles:  197167192 heartbeat IPC: 0.70988 cumulative IPC: 0.57959 (Simulation time: 0 hr 7 min 57 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles:  198556574 heartbeat IPC: 0.71974 cumulative IPC: 0.58085 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  191000002 cycles:  199976339 heartbeat IPC: 0.70434 cumulative IPC: 0.58197 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  201384658 heartbeat IPC: 0.71007 cumulative IPC: 0.58312 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  202781447 heartbeat IPC: 0.71593 cumulative IPC: 0.58428 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  204170251 heartbeat IPC: 0.72004 cumulative IPC: 0.58545 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:  195000003 cycles:  205555989 heartbeat IPC: 0.72164 cumulative IPC: 0.58662 (Simulation time: 0 hr 8 min 15 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  206976880 heartbeat IPC: 0.70378 cumulative IPC: 0.58764 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  197000002 cycles:  208394836 heartbeat IPC: 0.70524 cumulative IPC: 0.58865 (Simulation time: 0 hr 8 min 21 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  209799857 heartbeat IPC: 0.71173 cumulative IPC: 0.58969 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  199000003 cycles:  211228371 heartbeat IPC: 0.70003 cumulative IPC: 0.59063 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  212643146 heartbeat IPC: 0.70682 cumulative IPC: 0.59160 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:  201000001 cycles:  214041837 heartbeat IPC: 0.71495 cumulative IPC: 0.59262 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  215447314 heartbeat IPC: 0.71150 cumulative IPC: 0.59359 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  216868169 heartbeat IPC: 0.70380 cumulative IPC: 0.59449 (Simulation time: 0 hr 8 min 38 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  218284547 heartbeat IPC: 0.70603 cumulative IPC: 0.59540 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles:  219696059 heartbeat IPC: 0.70846 cumulative IPC: 0.59630 (Simulation time: 0 hr 8 min 44 sec) 
Heartbeat CPU  0 instructions:  206000001 cycles:  221096652 heartbeat IPC: 0.71398 cumulative IPC: 0.59723 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  207000003 cycles:  222487771 heartbeat IPC: 0.71885 cumulative IPC: 0.59818 (Simulation time: 0 hr 8 min 50 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  223876385 heartbeat IPC: 0.72014 cumulative IPC: 0.59912 (Simulation time: 0 hr 8 min 53 sec) 
Heartbeat CPU  0 instructions:  209000000 cycles:  225280378 heartbeat IPC: 0.71225 cumulative IPC: 0.59999 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  210000002 cycles:  226692333 heartbeat IPC: 0.70824 cumulative IPC: 0.60083 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  0 instructions:  211000003 cycles:  228095951 heartbeat IPC: 0.71245 cumulative IPC: 0.60168 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  229487658 heartbeat IPC: 0.71854 cumulative IPC: 0.60255 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  213000003 cycles:  230876456 heartbeat IPC: 0.72005 cumulative IPC: 0.60342 (Simulation time: 0 hr 9 min 8 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  232276263 heartbeat IPC: 0.71438 cumulative IPC: 0.60425 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  233673038 heartbeat IPC: 0.71594 cumulative IPC: 0.60507 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  235088722 heartbeat IPC: 0.70637 cumulative IPC: 0.60582 (Simulation time: 0 hr 9 min 16 sec) 
Heartbeat CPU  0 instructions:  217000001 cycles:  236510684 heartbeat IPC: 0.70325 cumulative IPC: 0.60653 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  237914418 heartbeat IPC: 0.71239 cumulative IPC: 0.60730 (Simulation time: 0 hr 9 min 22 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  239327365 heartbeat IPC: 0.70774 cumulative IPC: 0.60802 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  240732565 heartbeat IPC: 0.71164 cumulative IPC: 0.60876 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  221000000 cycles:  242133931 heartbeat IPC: 0.71359 cumulative IPC: 0.60950 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  222000000 cycles:  243874736 heartbeat IPC: 0.57445 cumulative IPC: 0.60920 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  248374307 heartbeat IPC: 0.22224 cumulative IPC: 0.60069 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  250700998 heartbeat IPC: 0.42979 cumulative IPC: 0.59877 (Simulation time: 0 hr 9 min 44 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  252804630 heartbeat IPC: 0.47537 cumulative IPC: 0.59753 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  0 instructions:  226000001 cycles:  254905616 heartbeat IPC: 0.47597 cumulative IPC: 0.59632 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  227000000 cycles:  256970711 heartbeat IPC: 0.48424 cumulative IPC: 0.59524 (Simulation time: 0 hr 9 min 53 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  259033634 heartbeat IPC: 0.48475 cumulative IPC: 0.59418 (Simulation time: 0 hr 9 min 56 sec) 
Heartbeat CPU  0 instructions:  229000002 cycles:  261080545 heartbeat IPC: 0.48854 cumulative IPC: 0.59319 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  0 instructions:  230000000 cycles:  263111506 heartbeat IPC: 0.49238 cumulative IPC: 0.59225 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:  231000003 cycles:  265147698 heartbeat IPC: 0.49111 cumulative IPC: 0.59133 (Simulation time: 0 hr 10 min 5 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  267192023 heartbeat IPC: 0.48916 cumulative IPC: 0.59039 (Simulation time: 0 hr 10 min 8 sec) 
Heartbeat CPU  0 instructions:  233000002 cycles:  269248818 heartbeat IPC: 0.48619 cumulative IPC: 0.58944 (Simulation time: 0 hr 10 min 11 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles:  271292864 heartbeat IPC: 0.48923 cumulative IPC: 0.58854 (Simulation time: 0 hr 10 min 14 sec) 
Heartbeat CPU  0 instructions:  235000000 cycles:  273329345 heartbeat IPC: 0.49104 cumulative IPC: 0.58768 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  275367268 heartbeat IPC: 0.49070 cumulative IPC: 0.58682 (Simulation time: 0 hr 10 min 20 sec) 
Heartbeat CPU  0 instructions:  237000002 cycles:  277407962 heartbeat IPC: 0.49003 cumulative IPC: 0.58598 (Simulation time: 0 hr 10 min 23 sec) 
Heartbeat CPU  0 instructions:  238000001 cycles:  279457135 heartbeat IPC: 0.48800 cumulative IPC: 0.58513 (Simulation time: 0 hr 10 min 26 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  281505312 heartbeat IPC: 0.48824 cumulative IPC: 0.58429 (Simulation time: 0 hr 10 min 29 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  283546990 heartbeat IPC: 0.48979 cumulative IPC: 0.58349 (Simulation time: 0 hr 10 min 32 sec) 
Heartbeat CPU  0 instructions:  241000001 cycles:  285592625 heartbeat IPC: 0.48885 cumulative IPC: 0.58269 (Simulation time: 0 hr 10 min 35 sec) 
Heartbeat CPU  0 instructions:  242000001 cycles:  287635521 heartbeat IPC: 0.48950 cumulative IPC: 0.58191 (Simulation time: 0 hr 10 min 38 sec) 
Heartbeat CPU  0 instructions:  243000003 cycles:  289682035 heartbeat IPC: 0.48864 cumulative IPC: 0.58113 (Simulation time: 0 hr 10 min 41 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  291728821 heartbeat IPC: 0.48857 cumulative IPC: 0.58037 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:  245000002 cycles:  293768264 heartbeat IPC: 0.49033 cumulative IPC: 0.57964 (Simulation time: 0 hr 10 min 47 sec) 
Heartbeat CPU  0 instructions:  246000000 cycles:  295764099 heartbeat IPC: 0.50104 cumulative IPC: 0.57901 (Simulation time: 0 hr 10 min 50 sec) 
Heartbeat CPU  0 instructions:  247000000 cycles:  297450749 heartbeat IPC: 0.59289 cumulative IPC: 0.57911 (Simulation time: 0 hr 10 min 53 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  299470628 heartbeat IPC: 0.49508 cumulative IPC: 0.57844 (Simulation time: 0 hr 10 min 57 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  302452635 heartbeat IPC: 0.33535 cumulative IPC: 0.57564 (Simulation time: 0 hr 11 min 2 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  305673597 heartbeat IPC: 0.31047 cumulative IPC: 0.57238 (Simulation time: 0 hr 11 min 7 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  308381130 heartbeat IPC: 0.36934 cumulative IPC: 0.57031 (Simulation time: 0 hr 11 min 11 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  310063667 heartbeat IPC: 0.59434 cumulative IPC: 0.57046 (Simulation time: 0 hr 11 min 14 sec) 
Heartbeat CPU  0 instructions:  253000001 cycles:  312165322 heartbeat IPC: 0.47582 cumulative IPC: 0.56972 (Simulation time: 0 hr 11 min 18 sec) 
Heartbeat CPU  0 instructions:  254000000 cycles:  314250480 heartbeat IPC: 0.47958 cumulative IPC: 0.56902 (Simulation time: 0 hr 11 min 21 sec) 
Heartbeat CPU  0 instructions:  255000001 cycles:  316316844 heartbeat IPC: 0.48394 cumulative IPC: 0.56838 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  318370354 heartbeat IPC: 0.48697 cumulative IPC: 0.56777 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  320421919 heartbeat IPC: 0.48743 cumulative IPC: 0.56717 (Simulation time: 0 hr 11 min 30 sec) 
Heartbeat CPU  0 instructions:  258000003 cycles:  322410098 heartbeat IPC: 0.50297 cumulative IPC: 0.56672 (Simulation time: 0 hr 11 min 33 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  324361397 heartbeat IPC: 0.51248 cumulative IPC: 0.56634 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  326336097 heartbeat IPC: 0.50641 cumulative IPC: 0.56592 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  0 instructions:  261000002 cycles:  328323886 heartbeat IPC: 0.50307 cumulative IPC: 0.56548 (Simulation time: 0 hr 11 min 42 sec) 
Heartbeat CPU  0 instructions:  262000001 cycles:  330326047 heartbeat IPC: 0.49946 cumulative IPC: 0.56502 (Simulation time: 0 hr 11 min 45 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles:  332296899 heartbeat IPC: 0.50739 cumulative IPC: 0.56463 (Simulation time: 0 hr 11 min 48 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  334275794 heartbeat IPC: 0.50533 cumulative IPC: 0.56422 (Simulation time: 0 hr 11 min 51 sec) 
Heartbeat CPU  0 instructions:  265000002 cycles:  336239275 heartbeat IPC: 0.50930 cumulative IPC: 0.56386 (Simulation time: 0 hr 11 min 54 sec) 
Heartbeat CPU  0 instructions:  266000003 cycles:  338228400 heartbeat IPC: 0.50273 cumulative IPC: 0.56344 (Simulation time: 0 hr 11 min 57 sec) 
Heartbeat CPU  0 instructions:  267000000 cycles:  340211795 heartbeat IPC: 0.50418 cumulative IPC: 0.56305 (Simulation time: 0 hr 12 min 0 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  342190459 heartbeat IPC: 0.50539 cumulative IPC: 0.56266 (Simulation time: 0 hr 12 min 3 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  344171047 heartbeat IPC: 0.50490 cumulative IPC: 0.56228 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  0 instructions:  270000000 cycles:  346154718 heartbeat IPC: 0.50411 cumulative IPC: 0.56190 (Simulation time: 0 hr 12 min 9 sec) 
Heartbeat CPU  0 instructions:  271000001 cycles:  348134265 heartbeat IPC: 0.50517 cumulative IPC: 0.56153 (Simulation time: 0 hr 12 min 12 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  350118037 heartbeat IPC: 0.50409 cumulative IPC: 0.56116 (Simulation time: 0 hr 12 min 15 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles:  352095204 heartbeat IPC: 0.50578 cumulative IPC: 0.56081 (Simulation time: 0 hr 12 min 18 sec) 
Heartbeat CPU  0 instructions:  274000003 cycles:  354057665 heartbeat IPC: 0.50956 cumulative IPC: 0.56048 (Simulation time: 0 hr 12 min 21 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  356035602 heartbeat IPC: 0.50558 cumulative IPC: 0.56014 (Simulation time: 0 hr 12 min 24 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  358018207 heartbeat IPC: 0.50439 cumulative IPC: 0.55978 (Simulation time: 0 hr 12 min 27 sec) 
Heartbeat CPU  0 instructions:  277000002 cycles:  359651580 heartbeat IPC: 0.61223 cumulative IPC: 0.56006 (Simulation time: 0 hr 12 min 30 sec) 
Heartbeat CPU  0 instructions:  278000000 cycles:  361190601 heartbeat IPC: 0.64976 cumulative IPC: 0.56049 (Simulation time: 0 hr 12 min 33 sec) 
Heartbeat CPU  0 instructions:  279000003 cycles:  362707824 heartbeat IPC: 0.65910 cumulative IPC: 0.56096 (Simulation time: 0 hr 12 min 36 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  364327620 heartbeat IPC: 0.61736 cumulative IPC: 0.56124 (Simulation time: 0 hr 12 min 39 sec) 
Heartbeat CPU  0 instructions:  281000001 cycles:  365834634 heartbeat IPC: 0.66356 cumulative IPC: 0.56172 (Simulation time: 0 hr 12 min 42 sec) 
Heartbeat CPU  0 instructions:  282000003 cycles:  367338449 heartbeat IPC: 0.66498 cumulative IPC: 0.56220 (Simulation time: 0 hr 12 min 45 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles:  368831527 heartbeat IPC: 0.66976 cumulative IPC: 0.56270 (Simulation time: 0 hr 12 min 48 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  370329869 heartbeat IPC: 0.66740 cumulative IPC: 0.56318 (Simulation time: 0 hr 12 min 51 sec) 
Heartbeat CPU  0 instructions:  285000001 cycles:  371831854 heartbeat IPC: 0.66579 cumulative IPC: 0.56365 (Simulation time: 0 hr 12 min 54 sec) 
Heartbeat CPU  0 instructions:  286000001 cycles:  373330428 heartbeat IPC: 0.66730 cumulative IPC: 0.56412 (Simulation time: 0 hr 12 min 57 sec) 
Heartbeat CPU  0 instructions:  287000001 cycles:  374830927 heartbeat IPC: 0.66644 cumulative IPC: 0.56458 (Simulation time: 0 hr 12 min 59 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  376313368 heartbeat IPC: 0.67456 cumulative IPC: 0.56507 (Simulation time: 0 hr 13 min 2 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  377891068 heartbeat IPC: 0.63383 cumulative IPC: 0.56539 (Simulation time: 0 hr 13 min 5 sec) 
Heartbeat CPU  0 instructions:  290000001 cycles:  379770309 heartbeat IPC: 0.53213 cumulative IPC: 0.56521 (Simulation time: 0 hr 13 min 8 sec) 
Heartbeat CPU  0 instructions:  291000003 cycles:  381653762 heartbeat IPC: 0.53094 cumulative IPC: 0.56502 (Simulation time: 0 hr 13 min 12 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  383545127 heartbeat IPC: 0.52872 cumulative IPC: 0.56482 (Simulation time: 0 hr 13 min 15 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  385176831 heartbeat IPC: 0.61286 cumulative IPC: 0.56505 (Simulation time: 0 hr 13 min 18 sec) 
Heartbeat CPU  0 instructions:  294000000 cycles:  386666261 heartbeat IPC: 0.67140 cumulative IPC: 0.56551 (Simulation time: 0 hr 13 min 21 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  388153291 heartbeat IPC: 0.67248 cumulative IPC: 0.56597 (Simulation time: 0 hr 13 min 24 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  389651602 heartbeat IPC: 0.66742 cumulative IPC: 0.56641 (Simulation time: 0 hr 13 min 27 sec) 
Heartbeat CPU  0 instructions:  297000003 cycles:  391128464 heartbeat IPC: 0.67711 cumulative IPC: 0.56688 (Simulation time: 0 hr 13 min 30 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  392625464 heartbeat IPC: 0.66800 cumulative IPC: 0.56731 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  0 instructions:  299000001 cycles:  394118148 heartbeat IPC: 0.66993 cumulative IPC: 0.56775 (Simulation time: 0 hr 13 min 35 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  395600899 heartbeat IPC: 0.67442 cumulative IPC: 0.56820 (Simulation time: 0 hr 13 min 38 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles:  397098186 heartbeat IPC: 0.66788 cumulative IPC: 0.56862 (Simulation time: 0 hr 13 min 41 sec) 
Heartbeat CPU  0 instructions:  302000003 cycles:  398590107 heartbeat IPC: 0.67028 cumulative IPC: 0.56905 (Simulation time: 0 hr 13 min 44 sec) 
Heartbeat CPU  0 instructions:  303000001 cycles:  400081820 heartbeat IPC: 0.67037 cumulative IPC: 0.56947 (Simulation time: 0 hr 13 min 47 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  401572565 heartbeat IPC: 0.67080 cumulative IPC: 0.56989 (Simulation time: 0 hr 13 min 50 sec) 
Heartbeat CPU  0 instructions:  305000000 cycles:  403070878 heartbeat IPC: 0.66742 cumulative IPC: 0.57030 (Simulation time: 0 hr 13 min 53 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  404572240 heartbeat IPC: 0.66606 cumulative IPC: 0.57070 (Simulation time: 0 hr 13 min 56 sec) 
Heartbeat CPU  0 instructions:  307000003 cycles:  406069007 heartbeat IPC: 0.66811 cumulative IPC: 0.57110 (Simulation time: 0 hr 13 min 59 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  407567139 heartbeat IPC: 0.66750 cumulative IPC: 0.57150 (Simulation time: 0 hr 14 min 2 sec) 
Heartbeat CPU  0 instructions:  309000003 cycles:  409064729 heartbeat IPC: 0.66774 cumulative IPC: 0.57189 (Simulation time: 0 hr 14 min 5 sec) 
Heartbeat CPU  0 instructions:  310000003 cycles:  410540508 heartbeat IPC: 0.67761 cumulative IPC: 0.57232 (Simulation time: 0 hr 14 min 8 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles:  412028223 heartbeat IPC: 0.67217 cumulative IPC: 0.57272 (Simulation time: 0 hr 14 min 11 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  413526828 heartbeat IPC: 0.66729 cumulative IPC: 0.57310 (Simulation time: 0 hr 14 min 14 sec) 
Heartbeat CPU  0 instructions:  313000000 cycles:  415007395 heartbeat IPC: 0.67542 cumulative IPC: 0.57351 (Simulation time: 0 hr 14 min 17 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  416517975 heartbeat IPC: 0.66200 cumulative IPC: 0.57387 (Simulation time: 0 hr 14 min 20 sec) 
