*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/445.gobmk-36B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000000 cycles:  241064416 heartbeat IPC: 0.42957 cumulative IPC: 0.36414 (Simulation time: 0 hr 3 min 32 sec) 
Heartbeat CPU  0 instructions:  150000000 cycles:  243605269 heartbeat IPC: 0.39357 cumulative IPC: 0.36468 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  0 instructions:  151000003 cycles:  246144683 heartbeat IPC: 0.39379 cumulative IPC: 0.36521 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  249025208 heartbeat IPC: 0.34716 cumulative IPC: 0.36485 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  0 instructions:  153000000 cycles:  251810973 heartbeat IPC: 0.35897 cumulative IPC: 0.36474 (Simulation time: 0 hr 3 min 40 sec) 
Heartbeat CPU  0 instructions:  154000000 cycles:  254564471 heartbeat IPC: 0.36317 cumulative IPC: 0.36471 (Simulation time: 0 hr 3 min 42 sec) 
Heartbeat CPU  0 instructions:  155000002 cycles:  257324609 heartbeat IPC: 0.36230 cumulative IPC: 0.36466 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  260087102 heartbeat IPC: 0.36199 cumulative IPC: 0.36461 (Simulation time: 0 hr 3 min 45 sec) 
Heartbeat CPU  0 instructions:  157000000 cycles:  262871990 heartbeat IPC: 0.35908 cumulative IPC: 0.36452 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  0 instructions:  158000002 cycles:  264850138 heartbeat IPC: 0.50552 cumulative IPC: 0.36628 (Simulation time: 0 hr 3 min 49 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:  267305266 heartbeat IPC: 0.40731 cumulative IPC: 0.36690 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  270057472 heartbeat IPC: 0.36334 cumulative IPC: 0.36684 (Simulation time: 0 hr 3 min 53 sec) 
Heartbeat CPU  0 instructions:  161000002 cycles:  272764487 heartbeat IPC: 0.36941 cumulative IPC: 0.36689 (Simulation time: 0 hr 3 min 54 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  275664122 heartbeat IPC: 0.34487 cumulative IPC: 0.36651 (Simulation time: 0 hr 3 min 56 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  278391593 heartbeat IPC: 0.36664 cumulative IPC: 0.36651 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  281129859 heartbeat IPC: 0.36519 cumulative IPC: 0.36649 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  283875509 heartbeat IPC: 0.36421 cumulative IPC: 0.36646 (Simulation time: 0 hr 4 min 2 sec) 
Heartbeat CPU  0 instructions:  166000001 cycles:  286638310 heartbeat IPC: 0.36195 cumulative IPC: 0.36639 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:  167000003 cycles:  289486331 heartbeat IPC: 0.35112 cumulative IPC: 0.36615 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  292260455 heartbeat IPC: 0.36047 cumulative IPC: 0.36606 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:  169000003 cycles:  295030540 heartbeat IPC: 0.36100 cumulative IPC: 0.36599 (Simulation time: 0 hr 4 min 10 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:  297790935 heartbeat IPC: 0.36227 cumulative IPC: 0.36594 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  0 instructions:  171000001 cycles:  299864240 heartbeat IPC: 0.48232 cumulative IPC: 0.36718 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  302361009 heartbeat IPC: 0.40052 cumulative IPC: 0.36761 (Simulation time: 0 hr 4 min 15 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  305075363 heartbeat IPC: 0.36841 cumulative IPC: 0.36762 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  307563929 heartbeat IPC: 0.40184 cumulative IPC: 0.36804 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:  310120039 heartbeat IPC: 0.39122 cumulative IPC: 0.36833 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  312862453 heartbeat IPC: 0.36464 cumulative IPC: 0.36828 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  315672160 heartbeat IPC: 0.35591 cumulative IPC: 0.36812 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:  178000003 cycles:  318365125 heartbeat IPC: 0.37134 cumulative IPC: 0.36816 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:  179000002 cycles:  321104799 heartbeat IPC: 0.36501 cumulative IPC: 0.36812 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  323774341 heartbeat IPC: 0.37460 cumulative IPC: 0.36820 (Simulation time: 0 hr 4 min 30 sec) 
Heartbeat CPU  0 instructions:  181000001 cycles:  326519762 heartbeat IPC: 0.36424 cumulative IPC: 0.36815 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  329434379 heartbeat IPC: 0.34310 cumulative IPC: 0.36782 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  0 instructions:  183000000 cycles:  332199010 heartbeat IPC: 0.36171 cumulative IPC: 0.36775 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  334939625 heartbeat IPC: 0.36488 cumulative IPC: 0.36771 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:  185000000 cycles:  337657507 heartbeat IPC: 0.36793 cumulative IPC: 0.36772 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:  186000003 cycles:  340440367 heartbeat IPC: 0.35934 cumulative IPC: 0.36762 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  0 instructions:  187000001 cycles:  343257105 heartbeat IPC: 0.35502 cumulative IPC: 0.36747 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  346023996 heartbeat IPC: 0.36142 cumulative IPC: 0.36740 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  0 instructions:  189000001 cycles:  348819942 heartbeat IPC: 0.35766 cumulative IPC: 0.36728 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles:  351663919 heartbeat IPC: 0.35162 cumulative IPC: 0.36710 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  191000001 cycles:  354421465 heartbeat IPC: 0.36264 cumulative IPC: 0.36705 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  357238406 heartbeat IPC: 0.35499 cumulative IPC: 0.36692 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  193000002 cycles:  359874391 heartbeat IPC: 0.37937 cumulative IPC: 0.36705 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  361812670 heartbeat IPC: 0.51592 cumulative IPC: 0.36818 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  0 instructions:  195000000 cycles:  364279848 heartbeat IPC: 0.40532 cumulative IPC: 0.36853 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  367242794 heartbeat IPC: 0.33750 cumulative IPC: 0.36818 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  0 instructions:  197000000 cycles:  369972877 heartbeat IPC: 0.36629 cumulative IPC: 0.36816 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  372766795 heartbeat IPC: 0.35792 cumulative IPC: 0.36805 (Simulation time: 0 hr 5 min 4 sec) 
Heartbeat CPU  0 instructions:  199000000 cycles:  375441900 heartbeat IPC: 0.37382 cumulative IPC: 0.36811 (Simulation time: 0 hr 5 min 6 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  378019123 heartbeat IPC: 0.38801 cumulative IPC: 0.36830 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:  201000001 cycles:  380816596 heartbeat IPC: 0.35747 cumulative IPC: 0.36819 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:  202000002 cycles:  383550611 heartbeat IPC: 0.36576 cumulative IPC: 0.36816 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  0 instructions:  203000001 cycles:  386344987 heartbeat IPC: 0.35786 cumulative IPC: 0.36806 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  389163861 heartbeat IPC: 0.35475 cumulative IPC: 0.36793 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  0 instructions:  205000002 cycles:  391935582 heartbeat IPC: 0.36079 cumulative IPC: 0.36786 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  0 instructions:  206000002 cycles:  394698880 heartbeat IPC: 0.36189 cumulative IPC: 0.36780 (Simulation time: 0 hr 5 min 19 sec) 
Heartbeat CPU  0 instructions:  207000001 cycles:  397424578 heartbeat IPC: 0.36688 cumulative IPC: 0.36779 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  400269085 heartbeat IPC: 0.35155 cumulative IPC: 0.36764 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  0 instructions:  209000001 cycles:  402882044 heartbeat IPC: 0.38271 cumulative IPC: 0.36777 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  0 instructions:  210000000 cycles:  405125916 heartbeat IPC: 0.44566 cumulative IPC: 0.36835 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  211000000 cycles:  407417519 heartbeat IPC: 0.43638 cumulative IPC: 0.36887 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  410258885 heartbeat IPC: 0.35194 cumulative IPC: 0.36871 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  0 instructions:  213000000 cycles:  413016396 heartbeat IPC: 0.36265 cumulative IPC: 0.36866 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  415898323 heartbeat IPC: 0.34699 cumulative IPC: 0.36846 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  0 instructions:  215000002 cycles:  418693040 heartbeat IPC: 0.35782 cumulative IPC: 0.36836 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  421475418 heartbeat IPC: 0.35940 cumulative IPC: 0.36828 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  0 instructions:  217000000 cycles:  424214329 heartbeat IPC: 0.36511 cumulative IPC: 0.36826 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  218000003 cycles:  427000409 heartbeat IPC: 0.35893 cumulative IPC: 0.36817 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  0 instructions:  219000000 cycles:  429798886 heartbeat IPC: 0.35734 cumulative IPC: 0.36808 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  432540306 heartbeat IPC: 0.36477 cumulative IPC: 0.36805 (Simulation time: 0 hr 5 min 46 sec) 
Heartbeat CPU  0 instructions:  221000001 cycles:  435360056 heartbeat IPC: 0.35464 cumulative IPC: 0.36794 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:  222000001 cycles:  438167209 heartbeat IPC: 0.35623 cumulative IPC: 0.36784 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  0 instructions:  223000002 cycles:  440996943 heartbeat IPC: 0.35339 cumulative IPC: 0.36772 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  443812990 heartbeat IPC: 0.35511 cumulative IPC: 0.36761 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  225000000 cycles:  446635078 heartbeat IPC: 0.35435 cumulative IPC: 0.36750 (Simulation time: 0 hr 5 min 55 sec) 
Heartbeat CPU  0 instructions:  226000001 cycles:  449502141 heartbeat IPC: 0.34879 cumulative IPC: 0.36735 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  0 instructions:  227000000 cycles:  452254924 heartbeat IPC: 0.36327 cumulative IPC: 0.36731 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  455053299 heartbeat IPC: 0.35735 cumulative IPC: 0.36723 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  457418039 heartbeat IPC: 0.42288 cumulative IPC: 0.36761 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  0 instructions:  230000000 cycles:  459477144 heartbeat IPC: 0.48565 cumulative IPC: 0.36830 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  0 instructions:  231000001 cycles:  462311181 heartbeat IPC: 0.35285 cumulative IPC: 0.36817 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  464881016 heartbeat IPC: 0.38913 cumulative IPC: 0.36832 (Simulation time: 0 hr 6 min 8 sec) 
Heartbeat CPU  0 instructions:  233000002 cycles:  467471898 heartbeat IPC: 0.38597 cumulative IPC: 0.36845 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  234000002 cycles:  470218231 heartbeat IPC: 0.36412 cumulative IPC: 0.36842 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  235000002 cycles:  473006530 heartbeat IPC: 0.35864 cumulative IPC: 0.36834 (Simulation time: 0 hr 6 min 14 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  475689742 heartbeat IPC: 0.37269 cumulative IPC: 0.36837 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  237000001 cycles:  478413129 heartbeat IPC: 0.36719 cumulative IPC: 0.36837 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  0 instructions:  238000002 cycles:  481255335 heartbeat IPC: 0.35184 cumulative IPC: 0.36824 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  483925532 heartbeat IPC: 0.37450 cumulative IPC: 0.36828 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  486746412 heartbeat IPC: 0.35450 cumulative IPC: 0.36818 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:  241000001 cycles:  489590292 heartbeat IPC: 0.35163 cumulative IPC: 0.36806 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  0 instructions:  242000000 cycles:  492349690 heartbeat IPC: 0.36240 cumulative IPC: 0.36802 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  243000002 cycles:  495212173 heartbeat IPC: 0.34935 cumulative IPC: 0.36788 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  498008658 heartbeat IPC: 0.35759 cumulative IPC: 0.36781 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  0 instructions:  245000001 cycles:  500715469 heartbeat IPC: 0.36944 cumulative IPC: 0.36782 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  246000000 cycles:  503272507 heartbeat IPC: 0.39108 cumulative IPC: 0.36797 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  506115402 heartbeat IPC: 0.35175 cumulative IPC: 0.36785 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  508719898 heartbeat IPC: 0.38395 cumulative IPC: 0.36796 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:  249000000 cycles:  511479954 heartbeat IPC: 0.36231 cumulative IPC: 0.36792 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  250000000 cycles:  514235069 heartbeat IPC: 0.36296 cumulative IPC: 0.36789 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  516633679 heartbeat IPC: 0.41691 cumulative IPC: 0.36817 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  518950314 heartbeat IPC: 0.43166 cumulative IPC: 0.36853 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  0 instructions:  253000001 cycles:  521431153 heartbeat IPC: 0.40309 cumulative IPC: 0.36874 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  254000000 cycles:  524133952 heartbeat IPC: 0.36999 cumulative IPC: 0.36874 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:  255000001 cycles:  526534003 heartbeat IPC: 0.41666 cumulative IPC: 0.36902 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  529392386 heartbeat IPC: 0.34985 cumulative IPC: 0.36889 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  0 instructions:  257000002 cycles:  532281327 heartbeat IPC: 0.34615 cumulative IPC: 0.36873 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  258000001 cycles:  535083381 heartbeat IPC: 0.35688 cumulative IPC: 0.36866 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  537817921 heartbeat IPC: 0.36569 cumulative IPC: 0.36864 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  540552851 heartbeat IPC: 0.36564 cumulative IPC: 0.36862 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  261000001 cycles:  543424371 heartbeat IPC: 0.34825 cumulative IPC: 0.36849 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  262000003 cycles:  546136677 heartbeat IPC: 0.36869 cumulative IPC: 0.36849 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  263000002 cycles:  548982955 heartbeat IPC: 0.35134 cumulative IPC: 0.36838 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  551670867 heartbeat IPC: 0.37204 cumulative IPC: 0.36840 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  0 instructions:  265000000 cycles:  554487109 heartbeat IPC: 0.35508 cumulative IPC: 0.36831 (Simulation time: 0 hr 7 min 11 sec) 
Heartbeat CPU  0 instructions:  266000001 cycles:  557353752 heartbeat IPC: 0.34884 cumulative IPC: 0.36819 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  560131445 heartbeat IPC: 0.36001 cumulative IPC: 0.36814 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  562956731 heartbeat IPC: 0.35395 cumulative IPC: 0.36805 (Simulation time: 0 hr 7 min 16 sec) 
Heartbeat CPU  0 instructions:  269000001 cycles:  565749356 heartbeat IPC: 0.35809 cumulative IPC: 0.36799 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  270000000 cycles:  568664522 heartbeat IPC: 0.34303 cumulative IPC: 0.36783 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  0 instructions:  271000000 cycles:  571453753 heartbeat IPC: 0.35852 cumulative IPC: 0.36778 (Simulation time: 0 hr 7 min 22 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  574223622 heartbeat IPC: 0.36103 cumulative IPC: 0.36774 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  273000001 cycles:  576653885 heartbeat IPC: 0.41148 cumulative IPC: 0.36796 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:  274000000 cycles:  578912774 heartbeat IPC: 0.44270 cumulative IPC: 0.36832 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  275000001 cycles:  581412717 heartbeat IPC: 0.40001 cumulative IPC: 0.36849 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  584093938 heartbeat IPC: 0.37296 cumulative IPC: 0.36851 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  277000000 cycles:  586937817 heartbeat IPC: 0.35163 cumulative IPC: 0.36841 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  278000001 cycles:  589846197 heartbeat IPC: 0.34383 cumulative IPC: 0.36827 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  279000002 cycles:  592644612 heartbeat IPC: 0.35735 cumulative IPC: 0.36820 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  595380655 heartbeat IPC: 0.36549 cumulative IPC: 0.36819 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  598147524 heartbeat IPC: 0.36142 cumulative IPC: 0.36815 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  0 instructions:  282000003 cycles:  600960454 heartbeat IPC: 0.35550 cumulative IPC: 0.36808 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  0 instructions:  283000003 cycles:  603719766 heartbeat IPC: 0.36241 cumulative IPC: 0.36805 (Simulation time: 0 hr 7 min 45 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  606401912 heartbeat IPC: 0.37283 cumulative IPC: 0.36807 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  0 instructions:  285000001 cycles:  609246204 heartbeat IPC: 0.35158 cumulative IPC: 0.36798 (Simulation time: 0 hr 7 min 48 sec) 
Heartbeat CPU  0 instructions:  286000003 cycles:  611998702 heartbeat IPC: 0.36331 cumulative IPC: 0.36795 (Simulation time: 0 hr 7 min 50 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  614809394 heartbeat IPC: 0.35578 cumulative IPC: 0.36789 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  617655643 heartbeat IPC: 0.35134 cumulative IPC: 0.36779 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:  289000000 cycles:  620437824 heartbeat IPC: 0.35943 cumulative IPC: 0.36775 (Simulation time: 0 hr 7 min 56 sec) 
Heartbeat CPU  0 instructions:  290000000 cycles:  623313774 heartbeat IPC: 0.34771 cumulative IPC: 0.36764 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  291000000 cycles:  626100551 heartbeat IPC: 0.35884 cumulative IPC: 0.36759 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  628863809 heartbeat IPC: 0.36189 cumulative IPC: 0.36756 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  0 instructions:  293000002 cycles:  631749135 heartbeat IPC: 0.34658 cumulative IPC: 0.36744 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:  294000003 cycles:  634491288 heartbeat IPC: 0.36468 cumulative IPC: 0.36743 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  637320946 heartbeat IPC: 0.35340 cumulative IPC: 0.36736 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  640010750 heartbeat IPC: 0.37177 cumulative IPC: 0.36738 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  642151976 heartbeat IPC: 0.46702 cumulative IPC: 0.36778 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  644597823 heartbeat IPC: 0.40886 cumulative IPC: 0.36796 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  647288399 heartbeat IPC: 0.37167 cumulative IPC: 0.36798 (Simulation time: 0 hr 8 min 15 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  649856436 heartbeat IPC: 0.38940 cumulative IPC: 0.36808 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  0 instructions:  301000001 cycles:  652399800 heartbeat IPC: 0.39318 cumulative IPC: 0.36820 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:  302000000 cycles:  655056297 heartbeat IPC: 0.37644 cumulative IPC: 0.36824 (Simulation time: 0 hr 8 min 21 sec) 
Heartbeat CPU  0 instructions:  303000003 cycles:  657859851 heartbeat IPC: 0.35669 cumulative IPC: 0.36818 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  660585595 heartbeat IPC: 0.36687 cumulative IPC: 0.36817 (Simulation time: 0 hr 8 min 25 sec) 
Heartbeat CPU  0 instructions:  305000000 cycles:  663361119 heartbeat IPC: 0.36029 cumulative IPC: 0.36814 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  0 instructions:  306000002 cycles:  666246798 heartbeat IPC: 0.34654 cumulative IPC: 0.36802 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  0 instructions:  307000000 cycles:  669034483 heartbeat IPC: 0.35872 cumulative IPC: 0.36798 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  671781353 heartbeat IPC: 0.36405 cumulative IPC: 0.36796 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  0 instructions:  309000000 cycles:  674534498 heartbeat IPC: 0.36322 cumulative IPC: 0.36794 (Simulation time: 0 hr 8 min 34 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  677310635 heartbeat IPC: 0.36021 cumulative IPC: 0.36790 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  311000003 cycles:  680098963 heartbeat IPC: 0.35864 cumulative IPC: 0.36785 (Simulation time: 0 hr 8 min 38 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  682780589 heartbeat IPC: 0.37291 cumulative IPC: 0.36788 (Simulation time: 0 hr 8 min 40 sec) 
Heartbeat CPU  0 instructions:  313000000 cycles:  685575253 heartbeat IPC: 0.35782 cumulative IPC: 0.36783 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  688338094 heartbeat IPC: 0.36195 cumulative IPC: 0.36780 (Simulation time: 0 hr 8 min 44 sec) 
Heartbeat CPU  0 instructions:  315000002 cycles:  691096435 heartbeat IPC: 0.36254 cumulative IPC: 0.36778 (Simulation time: 0 hr 8 min 45 sec) 
