*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/445.gobmk-30B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000000 cycles:  231258361 heartbeat IPC: 0.49625 cumulative IPC: 0.39461 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:  150000001 cycles:  233445514 heartbeat IPC: 0.45722 cumulative IPC: 0.39569 (Simulation time: 0 hr 4 min 15 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  235744989 heartbeat IPC: 0.43488 cumulative IPC: 0.39639 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  238534883 heartbeat IPC: 0.35844 cumulative IPC: 0.39559 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  0 instructions:  153000000 cycles:  241811548 heartbeat IPC: 0.30519 cumulative IPC: 0.39339 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:  154000003 cycles:  245250666 heartbeat IPC: 0.29077 cumulative IPC: 0.39083 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  0 instructions:  155000003 cycles:  246934287 heartbeat IPC: 0.59396 cumulative IPC: 0.39328 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  248077228 heartbeat IPC: 0.87493 cumulative IPC: 0.39718 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:  157000001 cycles:  249212479 heartbeat IPC: 0.88086 cumulative IPC: 0.40105 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:  158000002 cycles:  250413505 heartbeat IPC: 0.83262 cumulative IPC: 0.40466 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  0 instructions:  159000002 cycles:  252738826 heartbeat IPC: 0.43005 cumulative IPC: 0.40507 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  255035260 heartbeat IPC: 0.43546 cumulative IPC: 0.40554 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  0 instructions:  161000002 cycles:  257343506 heartbeat IPC: 0.43323 cumulative IPC: 0.40597 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  260448166 heartbeat IPC: 0.32210 cumulative IPC: 0.40427 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:  163000002 cycles:  263804648 heartbeat IPC: 0.29793 cumulative IPC: 0.40199 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  267001162 heartbeat IPC: 0.31284 cumulative IPC: 0.40021 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  0 instructions:  165000003 cycles:  269616830 heartbeat IPC: 0.38231 cumulative IPC: 0.39992 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  0 instructions:  166000000 cycles:  272446379 heartbeat IPC: 0.35341 cumulative IPC: 0.39912 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:  167000002 cycles:  275224639 heartbeat IPC: 0.35994 cumulative IPC: 0.39848 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  277993441 heartbeat IPC: 0.36117 cumulative IPC: 0.39787 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  169000000 cycles:  280800017 heartbeat IPC: 0.35631 cumulative IPC: 0.39720 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:  170000003 cycles:  283581980 heartbeat IPC: 0.35946 cumulative IPC: 0.39661 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  286286157 heartbeat IPC: 0.36980 cumulative IPC: 0.39620 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  289060019 heartbeat IPC: 0.36051 cumulative IPC: 0.39566 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  291747870 heartbeat IPC: 0.37204 cumulative IPC: 0.39531 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  294522309 heartbeat IPC: 0.36043 cumulative IPC: 0.39480 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  0 instructions:  175000001 cycles:  297288763 heartbeat IPC: 0.36147 cumulative IPC: 0.39431 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  300067258 heartbeat IPC: 0.35991 cumulative IPC: 0.39382 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  302842611 heartbeat IPC: 0.36031 cumulative IPC: 0.39334 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:  178000001 cycles:  305560160 heartbeat IPC: 0.36798 cumulative IPC: 0.39300 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:  308167461 heartbeat IPC: 0.38354 cumulative IPC: 0.39287 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  310909787 heartbeat IPC: 0.36465 cumulative IPC: 0.39249 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  0 instructions:  181000000 cycles:  313396006 heartbeat IPC: 0.40222 cumulative IPC: 0.39261 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  316076579 heartbeat IPC: 0.37305 cumulative IPC: 0.39236 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:  183000000 cycles:  318650763 heartbeat IPC: 0.38847 cumulative IPC: 0.39231 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  321123592 heartbeat IPC: 0.40440 cumulative IPC: 0.39245 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  0 instructions:  185000000 cycles:  323734683 heartbeat IPC: 0.38298 cumulative IPC: 0.39234 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  326434247 heartbeat IPC: 0.37043 cumulative IPC: 0.39207 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  187000000 cycles:  329009195 heartbeat IPC: 0.38836 cumulative IPC: 0.39202 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  331396896 heartbeat IPC: 0.41881 cumulative IPC: 0.39231 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  334031897 heartbeat IPC: 0.37951 cumulative IPC: 0.39216 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles:  336581010 heartbeat IPC: 0.39229 cumulative IPC: 0.39216 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  0 instructions:  191000001 cycles:  339195207 heartbeat IPC: 0.38253 cumulative IPC: 0.39205 (Simulation time: 0 hr 6 min 8 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  341781428 heartbeat IPC: 0.38666 cumulative IPC: 0.39199 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  344318751 heartbeat IPC: 0.39412 cumulative IPC: 0.39202 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  194000000 cycles:  346370091 heartbeat IPC: 0.48749 cumulative IPC: 0.39284 (Simulation time: 0 hr 6 min 14 sec) 
Heartbeat CPU  0 instructions:  195000000 cycles:  349002994 heartbeat IPC: 0.37981 cumulative IPC: 0.39269 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  351622289 heartbeat IPC: 0.38178 cumulative IPC: 0.39258 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  0 instructions:  197000002 cycles:  354180381 heartbeat IPC: 0.39092 cumulative IPC: 0.39256 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  356697408 heartbeat IPC: 0.39729 cumulative IPC: 0.39261 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:  199000000 cycles:  359209819 heartbeat IPC: 0.39802 cumulative IPC: 0.39266 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  361778815 heartbeat IPC: 0.38926 cumulative IPC: 0.39263 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  201000002 cycles:  364451357 heartbeat IPC: 0.37418 cumulative IPC: 0.39244 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  0 instructions:  202000001 cycles:  367149568 heartbeat IPC: 0.37062 cumulative IPC: 0.39221 (Simulation time: 0 hr 6 min 32 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  369731017 heartbeat IPC: 0.38738 cumulative IPC: 0.39216 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  372258774 heartbeat IPC: 0.39561 cumulative IPC: 0.39219 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:  205000002 cycles:  374879557 heartbeat IPC: 0.38157 cumulative IPC: 0.39209 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:  206000001 cycles:  377407219 heartbeat IPC: 0.39562 cumulative IPC: 0.39212 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  207000000 cycles:  379990518 heartbeat IPC: 0.38710 cumulative IPC: 0.39208 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  382801531 heartbeat IPC: 0.35574 cumulative IPC: 0.39171 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  209000003 cycles:  385623316 heartbeat IPC: 0.35439 cumulative IPC: 0.39133 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  210000000 cycles:  388220424 heartbeat IPC: 0.38504 cumulative IPC: 0.39127 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:  211000000 cycles:  391085252 heartbeat IPC: 0.34906 cumulative IPC: 0.39084 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  393781314 heartbeat IPC: 0.37091 cumulative IPC: 0.39066 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  0 instructions:  213000002 cycles:  396522059 heartbeat IPC: 0.36487 cumulative IPC: 0.39041 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  399324476 heartbeat IPC: 0.35683 cumulative IPC: 0.39009 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  402110882 heartbeat IPC: 0.35889 cumulative IPC: 0.38980 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  404871691 heartbeat IPC: 0.36221 cumulative IPC: 0.38954 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  217000000 cycles:  407647080 heartbeat IPC: 0.36031 cumulative IPC: 0.38927 (Simulation time: 0 hr 7 min 6 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  410430733 heartbeat IPC: 0.35924 cumulative IPC: 0.38899 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  219000000 cycles:  413183755 heartbeat IPC: 0.36324 cumulative IPC: 0.38876 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  415921285 heartbeat IPC: 0.36529 cumulative IPC: 0.38855 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  221000003 cycles:  418721632 heartbeat IPC: 0.35710 cumulative IPC: 0.38827 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  421497071 heartbeat IPC: 0.36030 cumulative IPC: 0.38803 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  424213589 heartbeat IPC: 0.36812 cumulative IPC: 0.38785 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  426917218 heartbeat IPC: 0.36987 cumulative IPC: 0.38770 (Simulation time: 0 hr 7 min 22 sec) 
Heartbeat CPU  0 instructions:  225000000 cycles:  429546612 heartbeat IPC: 0.38032 cumulative IPC: 0.38764 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  226000002 cycles:  432283682 heartbeat IPC: 0.36535 cumulative IPC: 0.38745 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:  227000000 cycles:  435024800 heartbeat IPC: 0.36481 cumulative IPC: 0.38727 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  437714490 heartbeat IPC: 0.37179 cumulative IPC: 0.38714 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  229000003 cycles:  440511386 heartbeat IPC: 0.35754 cumulative IPC: 0.38689 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  230000003 cycles:  443299478 heartbeat IPC: 0.35867 cumulative IPC: 0.38666 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  446077701 heartbeat IPC: 0.35994 cumulative IPC: 0.38644 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  448785607 heartbeat IPC: 0.36929 cumulative IPC: 0.38630 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  0 instructions:  233000001 cycles:  451514827 heartbeat IPC: 0.36641 cumulative IPC: 0.38614 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:  234000000 cycles:  454242997 heartbeat IPC: 0.36655 cumulative IPC: 0.38599 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:  235000000 cycles:  456948242 heartbeat IPC: 0.36965 cumulative IPC: 0.38586 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  459422110 heartbeat IPC: 0.40423 cumulative IPC: 0.38599 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  237000001 cycles:  461759732 heartbeat IPC: 0.42779 cumulative IPC: 0.38627 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  464314144 heartbeat IPC: 0.39148 cumulative IPC: 0.38631 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  467069857 heartbeat IPC: 0.36288 cumulative IPC: 0.38613 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  469737647 heartbeat IPC: 0.37484 cumulative IPC: 0.38604 (Simulation time: 0 hr 7 min 57 sec) 
Heartbeat CPU  0 instructions:  241000000 cycles:  472432012 heartbeat IPC: 0.37114 cumulative IPC: 0.38593 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  242000003 cycles:  475255582 heartbeat IPC: 0.35416 cumulative IPC: 0.38569 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  0 instructions:  243000001 cycles:  478024589 heartbeat IPC: 0.36114 cumulative IPC: 0.38551 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  480632040 heartbeat IPC: 0.38352 cumulative IPC: 0.38549 (Simulation time: 0 hr 8 min 7 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  483176735 heartbeat IPC: 0.39297 cumulative IPC: 0.38554 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  485911047 heartbeat IPC: 0.36572 cumulative IPC: 0.38540 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:  247000002 cycles:  488554889 heartbeat IPC: 0.37824 cumulative IPC: 0.38535 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  491141835 heartbeat IPC: 0.38656 cumulative IPC: 0.38536 (Simulation time: 0 hr 8 min 15 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  493692028 heartbeat IPC: 0.39213 cumulative IPC: 0.38540 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  250000000 cycles:  496089182 heartbeat IPC: 0.41716 cumulative IPC: 0.38560 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  251000002 cycles:  498802478 heartbeat IPC: 0.36856 cumulative IPC: 0.38548 (Simulation time: 0 hr 8 min 22 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  501507724 heartbeat IPC: 0.36965 cumulative IPC: 0.38537 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  504324705 heartbeat IPC: 0.35499 cumulative IPC: 0.38516 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  254000002 cycles:  507045538 heartbeat IPC: 0.36754 cumulative IPC: 0.38504 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  255000001 cycles:  509775363 heartbeat IPC: 0.36632 cumulative IPC: 0.38491 (Simulation time: 0 hr 8 min 31 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  512501233 heartbeat IPC: 0.36685 cumulative IPC: 0.38479 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  515217836 heartbeat IPC: 0.36811 cumulative IPC: 0.38468 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  258000000 cycles:  517921931 heartbeat IPC: 0.36981 cumulative IPC: 0.38458 (Simulation time: 0 hr 8 min 38 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  520406140 heartbeat IPC: 0.40254 cumulative IPC: 0.38469 (Simulation time: 0 hr 8 min 40 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  523072751 heartbeat IPC: 0.37501 cumulative IPC: 0.38463 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  261000000 cycles:  525776969 heartbeat IPC: 0.36979 cumulative IPC: 0.38453 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  528499997 heartbeat IPC: 0.36724 cumulative IPC: 0.38442 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  263000001 cycles:  531189711 heartbeat IPC: 0.37179 cumulative IPC: 0.38434 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  533819185 heartbeat IPC: 0.38030 cumulative IPC: 0.38431 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  0 instructions:  265000002 cycles:  536452965 heartbeat IPC: 0.37968 cumulative IPC: 0.38429 (Simulation time: 0 hr 8 min 53 sec) 
Heartbeat CPU  0 instructions:  266000002 cycles:  539100537 heartbeat IPC: 0.37770 cumulative IPC: 0.38425 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  541821948 heartbeat IPC: 0.36746 cumulative IPC: 0.38414 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  544557646 heartbeat IPC: 0.36554 cumulative IPC: 0.38402 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  0 instructions:  269000001 cycles:  547285496 heartbeat IPC: 0.36659 cumulative IPC: 0.38392 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles:  549985607 heartbeat IPC: 0.37036 cumulative IPC: 0.38383 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  271000003 cycles:  552675112 heartbeat IPC: 0.37182 cumulative IPC: 0.38376 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  555397794 heartbeat IPC: 0.36728 cumulative IPC: 0.38366 (Simulation time: 0 hr 9 min 9 sec) 
Heartbeat CPU  0 instructions:  273000001 cycles:  558081861 heartbeat IPC: 0.37257 cumulative IPC: 0.38359 (Simulation time: 0 hr 9 min 11 sec) 
Heartbeat CPU  0 instructions:  274000003 cycles:  560860477 heartbeat IPC: 0.35989 cumulative IPC: 0.38345 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:  275000002 cycles:  563582117 heartbeat IPC: 0.36743 cumulative IPC: 0.38335 (Simulation time: 0 hr 9 min 16 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  566241364 heartbeat IPC: 0.37605 cumulative IPC: 0.38331 (Simulation time: 0 hr 9 min 18 sec) 
Heartbeat CPU  0 instructions:  277000000 cycles:  568805578 heartbeat IPC: 0.38998 cumulative IPC: 0.38335 (Simulation time: 0 hr 9 min 20 sec) 
Heartbeat CPU  0 instructions:  278000001 cycles:  571295785 heartbeat IPC: 0.40157 cumulative IPC: 0.38345 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  0 instructions:  279000002 cycles:  573865399 heartbeat IPC: 0.38916 cumulative IPC: 0.38348 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  576566361 heartbeat IPC: 0.37024 cumulative IPC: 0.38340 (Simulation time: 0 hr 9 min 27 sec) 
Heartbeat CPU  0 instructions:  281000002 cycles:  579286715 heartbeat IPC: 0.36760 cumulative IPC: 0.38331 (Simulation time: 0 hr 9 min 29 sec) 
Heartbeat CPU  0 instructions:  282000003 cycles:  581923119 heartbeat IPC: 0.37930 cumulative IPC: 0.38329 (Simulation time: 0 hr 9 min 32 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles:  584383514 heartbeat IPC: 0.40644 cumulative IPC: 0.38341 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  586990832 heartbeat IPC: 0.38354 cumulative IPC: 0.38341 (Simulation time: 0 hr 9 min 36 sec) 
Heartbeat CPU  0 instructions:  285000001 cycles:  589660867 heartbeat IPC: 0.37453 cumulative IPC: 0.38336 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  286000000 cycles:  592144616 heartbeat IPC: 0.40262 cumulative IPC: 0.38346 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:  287000002 cycles:  594707550 heartbeat IPC: 0.39018 cumulative IPC: 0.38349 (Simulation time: 0 hr 9 min 43 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  597416436 heartbeat IPC: 0.36915 cumulative IPC: 0.38341 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  289000000 cycles:  600166919 heartbeat IPC: 0.36357 cumulative IPC: 0.38330 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  602756239 heartbeat IPC: 0.38620 cumulative IPC: 0.38332 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  0 instructions:  291000000 cycles:  605638687 heartbeat IPC: 0.34693 cumulative IPC: 0.38311 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  608447227 heartbeat IPC: 0.35606 cumulative IPC: 0.38296 (Simulation time: 0 hr 9 min 54 sec) 
Heartbeat CPU  0 instructions:  293000000 cycles:  611226361 heartbeat IPC: 0.35982 cumulative IPC: 0.38283 (Simulation time: 0 hr 9 min 56 sec) 
Heartbeat CPU  0 instructions:  294000002 cycles:  613971431 heartbeat IPC: 0.36429 cumulative IPC: 0.38273 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  0 instructions:  295000001 cycles:  616666817 heartbeat IPC: 0.37100 cumulative IPC: 0.38267 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  619423859 heartbeat IPC: 0.36271 cumulative IPC: 0.38256 (Simulation time: 0 hr 10 min 3 sec) 
Heartbeat CPU  0 instructions:  297000000 cycles:  622148157 heartbeat IPC: 0.36707 cumulative IPC: 0.38248 (Simulation time: 0 hr 10 min 5 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  624828739 heartbeat IPC: 0.37305 cumulative IPC: 0.38243 (Simulation time: 0 hr 10 min 7 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  627619018 heartbeat IPC: 0.35839 cumulative IPC: 0.38230 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  630310268 heartbeat IPC: 0.37157 cumulative IPC: 0.38224 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  633077765 heartbeat IPC: 0.36134 cumulative IPC: 0.38213 (Simulation time: 0 hr 10 min 14 sec) 
Heartbeat CPU  0 instructions:  302000000 cycles:  635817626 heartbeat IPC: 0.36498 cumulative IPC: 0.38205 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  638687808 heartbeat IPC: 0.34841 cumulative IPC: 0.38186 (Simulation time: 0 hr 10 min 19 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  641401527 heartbeat IPC: 0.36850 cumulative IPC: 0.38180 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:  305000002 cycles:  644021651 heartbeat IPC: 0.38166 cumulative IPC: 0.38180 (Simulation time: 0 hr 10 min 23 sec) 
Heartbeat CPU  0 instructions:  306000000 cycles:  646909090 heartbeat IPC: 0.34633 cumulative IPC: 0.38161 (Simulation time: 0 hr 10 min 26 sec) 
Heartbeat CPU  0 instructions:  307000000 cycles:  649629459 heartbeat IPC: 0.36760 cumulative IPC: 0.38154 (Simulation time: 0 hr 10 min 28 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  652343382 heartbeat IPC: 0.36847 cumulative IPC: 0.38147 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  0 instructions:  309000000 cycles:  655022031 heartbeat IPC: 0.37332 cumulative IPC: 0.38143 (Simulation time: 0 hr 10 min 32 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  657446248 heartbeat IPC: 0.41250 cumulative IPC: 0.38157 (Simulation time: 0 hr 10 min 34 sec) 
Heartbeat CPU  0 instructions:  311000000 cycles:  659332206 heartbeat IPC: 0.53023 cumulative IPC: 0.38207 (Simulation time: 0 hr 10 min 36 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  661963293 heartbeat IPC: 0.38007 cumulative IPC: 0.38207 (Simulation time: 0 hr 10 min 38 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  664704816 heartbeat IPC: 0.36476 cumulative IPC: 0.38198 (Simulation time: 0 hr 10 min 41 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  667431308 heartbeat IPC: 0.36677 cumulative IPC: 0.38191 (Simulation time: 0 hr 10 min 43 sec) 
Heartbeat CPU  0 instructions:  315000001 cycles:  670189438 heartbeat IPC: 0.36256 cumulative IPC: 0.38181 (Simulation time: 0 hr 10 min 45 sec) 
