*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/pythia.ini

trace_0 /home/functionmain/桌面/Pythia/traces/433.milc-127B.champsimtrace.xz
Heartbeat CPU  0 instructions:  296000000 cycles:  460200063 heartbeat IPC: 0.82315 cumulative IPC: 0.47044 (Simulation time: 0 hr 12 min 25 sec) 
Heartbeat CPU  0 instructions:  297000003 cycles:  461410747 heartbeat IPC: 0.82598 cumulative IPC: 0.47147 (Simulation time: 0 hr 12 min 28 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  462623878 heartbeat IPC: 0.82431 cumulative IPC: 0.47250 (Simulation time: 0 hr 12 min 30 sec) 
Heartbeat CPU  0 instructions:  299000001 cycles:  463838875 heartbeat IPC: 0.82305 cumulative IPC: 0.47351 (Simulation time: 0 hr 12 min 33 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  465050384 heartbeat IPC: 0.82542 cumulative IPC: 0.47452 (Simulation time: 0 hr 12 min 35 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles:  466259599 heartbeat IPC: 0.82699 cumulative IPC: 0.47553 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  0 instructions:  302000001 cycles:  467469953 heartbeat IPC: 0.82620 cumulative IPC: 0.47653 (Simulation time: 0 hr 12 min 40 sec) 
Heartbeat CPU  0 instructions:  303000001 cycles:  468679676 heartbeat IPC: 0.82664 cumulative IPC: 0.47753 (Simulation time: 0 hr 12 min 42 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  469894754 heartbeat IPC: 0.82299 cumulative IPC: 0.47851 (Simulation time: 0 hr 12 min 44 sec) 
Heartbeat CPU  0 instructions:  305000000 cycles:  471106978 heartbeat IPC: 0.82493 cumulative IPC: 0.47949 (Simulation time: 0 hr 12 min 47 sec) 
Heartbeat CPU  0 instructions:  306000003 cycles:  472319652 heartbeat IPC: 0.82463 cumulative IPC: 0.48047 (Simulation time: 0 hr 12 min 49 sec) 
Heartbeat CPU  0 instructions:  307000003 cycles:  473525456 heartbeat IPC: 0.82932 cumulative IPC: 0.48145 (Simulation time: 0 hr 12 min 51 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  474736920 heartbeat IPC: 0.82545 cumulative IPC: 0.48241 (Simulation time: 0 hr 12 min 54 sec) 
Heartbeat CPU  0 instructions:  309000003 cycles:  475950261 heartbeat IPC: 0.82417 cumulative IPC: 0.48337 (Simulation time: 0 hr 12 min 56 sec) 
Heartbeat CPU  0 instructions:  310000003 cycles:  477160155 heartbeat IPC: 0.82652 cumulative IPC: 0.48433 (Simulation time: 0 hr 12 min 58 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles:  478371046 heartbeat IPC: 0.82584 cumulative IPC: 0.48528 (Simulation time: 0 hr 13 min 1 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  479576753 heartbeat IPC: 0.82939 cumulative IPC: 0.48623 (Simulation time: 0 hr 13 min 3 sec) 
Heartbeat CPU  0 instructions:  313000003 cycles:  480787602 heartbeat IPC: 0.82587 cumulative IPC: 0.48717 (Simulation time: 0 hr 13 min 6 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  481994841 heartbeat IPC: 0.82834 cumulative IPC: 0.48811 (Simulation time: 0 hr 13 min 8 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  483200112 heartbeat IPC: 0.82969 cumulative IPC: 0.48905 (Simulation time: 0 hr 13 min 10 sec) 
Heartbeat CPU  0 instructions:  316000000 cycles:  484407556 heartbeat IPC: 0.82820 cumulative IPC: 0.48998 (Simulation time: 0 hr 13 min 13 sec) 
Heartbeat CPU  0 instructions:  317000002 cycles:  485613935 heartbeat IPC: 0.82893 cumulative IPC: 0.49090 (Simulation time: 0 hr 13 min 15 sec) 
Heartbeat CPU  0 instructions:  318000003 cycles:  486823959 heartbeat IPC: 0.82643 cumulative IPC: 0.49182 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  0 instructions:  319000002 cycles:  488028260 heartbeat IPC: 0.83036 cumulative IPC: 0.49274 (Simulation time: 0 hr 13 min 20 sec) 
Heartbeat CPU  0 instructions:  320000000 cycles:  489237482 heartbeat IPC: 0.82698 cumulative IPC: 0.49364 (Simulation time: 0 hr 13 min 22 sec) 
Heartbeat CPU  0 instructions:  321000000 cycles:  490448591 heartbeat IPC: 0.82569 cumulative IPC: 0.49454 (Simulation time: 0 hr 13 min 24 sec) 
Heartbeat CPU  0 instructions:  322000002 cycles:  491658700 heartbeat IPC: 0.82637 cumulative IPC: 0.49544 (Simulation time: 0 hr 13 min 27 sec) 
Heartbeat CPU  0 instructions:  323000001 cycles:  492866419 heartbeat IPC: 0.82801 cumulative IPC: 0.49633 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  0 instructions:  324000000 cycles:  494071242 heartbeat IPC: 0.83000 cumulative IPC: 0.49723 (Simulation time: 0 hr 13 min 32 sec) 
Heartbeat CPU  0 instructions:  325000002 cycles:  495275649 heartbeat IPC: 0.83029 cumulative IPC: 0.49811 (Simulation time: 0 hr 13 min 34 sec) 
Heartbeat CPU  0 instructions:  326000002 cycles:  496482487 heartbeat IPC: 0.82861 cumulative IPC: 0.49900 (Simulation time: 0 hr 13 min 36 sec) 
Heartbeat CPU  0 instructions:  327000002 cycles:  497679472 heartbeat IPC: 0.83543 cumulative IPC: 0.49988 (Simulation time: 0 hr 13 min 39 sec) 
Heartbeat CPU  0 instructions:  328000000 cycles:  498859439 heartbeat IPC: 0.84748 cumulative IPC: 0.50078 (Simulation time: 0 hr 13 min 41 sec) 
Heartbeat CPU  0 instructions:  329000002 cycles:  499996695 heartbeat IPC: 0.87931 cumulative IPC: 0.50173 (Simulation time: 0 hr 13 min 43 sec) 
Heartbeat CPU  0 instructions:  330000003 cycles:  501123561 heartbeat IPC: 0.88742 cumulative IPC: 0.50268 (Simulation time: 0 hr 13 min 46 sec) 
Heartbeat CPU  0 instructions:  331000001 cycles:  502248474 heartbeat IPC: 0.88896 cumulative IPC: 0.50362 (Simulation time: 0 hr 13 min 48 sec) 
Heartbeat CPU  0 instructions:  332000000 cycles:  503382862 heartbeat IPC: 0.88153 cumulative IPC: 0.50456 (Simulation time: 0 hr 13 min 50 sec) 
Heartbeat CPU  0 instructions:  333000000 cycles:  504508073 heartbeat IPC: 0.88872 cumulative IPC: 0.50549 (Simulation time: 0 hr 13 min 52 sec) 
Heartbeat CPU  0 instructions:  334000002 cycles:  505632990 heartbeat IPC: 0.88896 cumulative IPC: 0.50643 (Simulation time: 0 hr 13 min 55 sec) 
Heartbeat CPU  0 instructions:  335000001 cycles:  506758344 heartbeat IPC: 0.88861 cumulative IPC: 0.50736 (Simulation time: 0 hr 13 min 57 sec) 
Heartbeat CPU  0 instructions:  336000000 cycles:  507883138 heartbeat IPC: 0.88905 cumulative IPC: 0.50828 (Simulation time: 0 hr 13 min 59 sec) 
Heartbeat CPU  0 instructions:  337000003 cycles:  509008051 heartbeat IPC: 0.88896 cumulative IPC: 0.50920 (Simulation time: 0 hr 14 min 2 sec) 
Heartbeat CPU  0 instructions:  338000002 cycles:  510133060 heartbeat IPC: 0.88888 cumulative IPC: 0.51012 (Simulation time: 0 hr 14 min 4 sec) 
Heartbeat CPU  0 instructions:  339000000 cycles:  511257052 heartbeat IPC: 0.88968 cumulative IPC: 0.51103 (Simulation time: 0 hr 14 min 6 sec) 
Heartbeat CPU  0 instructions:  340000000 cycles:  512380665 heartbeat IPC: 0.88999 cumulative IPC: 0.51194 (Simulation time: 0 hr 14 min 9 sec) 
Heartbeat CPU  0 instructions:  341000003 cycles:  513505974 heartbeat IPC: 0.88865 cumulative IPC: 0.51284 (Simulation time: 0 hr 14 min 11 sec) 
Heartbeat CPU  0 instructions:  342000003 cycles:  514630916 heartbeat IPC: 0.88893 cumulative IPC: 0.51374 (Simulation time: 0 hr 14 min 13 sec) 
Heartbeat CPU  0 instructions:  343000001 cycles:  515755974 heartbeat IPC: 0.88884 cumulative IPC: 0.51463 (Simulation time: 0 hr 14 min 16 sec) 
Heartbeat CPU  0 instructions:  344000000 cycles:  516880783 heartbeat IPC: 0.88904 cumulative IPC: 0.51552 (Simulation time: 0 hr 14 min 18 sec) 
Heartbeat CPU  0 instructions:  345000002 cycles:  518005545 heartbeat IPC: 0.88908 cumulative IPC: 0.51641 (Simulation time: 0 hr 14 min 20 sec) 
Heartbeat CPU  0 instructions:  346000001 cycles:  519240462 heartbeat IPC: 0.80977 cumulative IPC: 0.51717 (Simulation time: 0 hr 14 min 23 sec) 
Heartbeat CPU  0 instructions:  347000000 cycles:  521158809 heartbeat IPC: 0.52128 cumulative IPC: 0.51718 (Simulation time: 0 hr 14 min 26 sec) 
Heartbeat CPU  0 instructions:  348000000 cycles:  523496007 heartbeat IPC: 0.42786 cumulative IPC: 0.51675 (Simulation time: 0 hr 14 min 29 sec) 
Heartbeat CPU  0 instructions:  349000002 cycles:  526159473 heartbeat IPC: 0.37545 cumulative IPC: 0.51597 (Simulation time: 0 hr 14 min 32 sec) 
Heartbeat CPU  0 instructions:  350000000 cycles:  528738938 heartbeat IPC: 0.38768 cumulative IPC: 0.51529 (Simulation time: 0 hr 14 min 35 sec) 
Heartbeat CPU  0 instructions:  351000000 cycles:  531388667 heartbeat IPC: 0.37740 cumulative IPC: 0.51454 (Simulation time: 0 hr 14 min 38 sec) 
Heartbeat CPU  0 instructions:  352000000 cycles:  534024395 heartbeat IPC: 0.37940 cumulative IPC: 0.51381 (Simulation time: 0 hr 14 min 41 sec) 
Heartbeat CPU  0 instructions:  353000000 cycles:  536652828 heartbeat IPC: 0.38045 cumulative IPC: 0.51310 (Simulation time: 0 hr 14 min 44 sec) 
Heartbeat CPU  0 instructions:  354000001 cycles:  539283010 heartbeat IPC: 0.38020 cumulative IPC: 0.51240 (Simulation time: 0 hr 14 min 47 sec) 
Heartbeat CPU  0 instructions:  355000001 cycles:  541898430 heartbeat IPC: 0.38235 cumulative IPC: 0.51171 (Simulation time: 0 hr 14 min 50 sec) 
Heartbeat CPU  0 instructions:  356000000 cycles:  544527266 heartbeat IPC: 0.38040 cumulative IPC: 0.51102 (Simulation time: 0 hr 14 min 53 sec) 
Heartbeat CPU  0 instructions:  357000002 cycles:  547152984 heartbeat IPC: 0.38085 cumulative IPC: 0.51035 (Simulation time: 0 hr 14 min 56 sec) 
Heartbeat CPU  0 instructions:  358000001 cycles:  549770848 heartbeat IPC: 0.38199 cumulative IPC: 0.50968 (Simulation time: 0 hr 14 min 59 sec) 
Heartbeat CPU  0 instructions:  359000001 cycles:  552401125 heartbeat IPC: 0.38019 cumulative IPC: 0.50901 (Simulation time: 0 hr 15 min 2 sec) 
Heartbeat CPU  0 instructions:  360000000 cycles:  555024481 heartbeat IPC: 0.38119 cumulative IPC: 0.50836 (Simulation time: 0 hr 15 min 5 sec) 
Heartbeat CPU  0 instructions:  361000000 cycles:  557638141 heartbeat IPC: 0.38261 cumulative IPC: 0.50772 (Simulation time: 0 hr 15 min 7 sec) 
Heartbeat CPU  0 instructions:  362000001 cycles:  560249569 heartbeat IPC: 0.38293 cumulative IPC: 0.50709 (Simulation time: 0 hr 15 min 10 sec) 
Heartbeat CPU  0 instructions:  363000001 cycles:  562897849 heartbeat IPC: 0.37760 cumulative IPC: 0.50643 (Simulation time: 0 hr 15 min 13 sec) 
Heartbeat CPU  0 instructions:  364000000 cycles:  565507176 heartbeat IPC: 0.38324 cumulative IPC: 0.50581 (Simulation time: 0 hr 15 min 16 sec) 
Heartbeat CPU  0 instructions:  365000000 cycles:  568131119 heartbeat IPC: 0.38111 cumulative IPC: 0.50519 (Simulation time: 0 hr 15 min 19 sec) 
Heartbeat CPU  0 instructions:  366000001 cycles:  570760835 heartbeat IPC: 0.38027 cumulative IPC: 0.50456 (Simulation time: 0 hr 15 min 22 sec) 
Heartbeat CPU  0 instructions:  367000001 cycles:  573387701 heartbeat IPC: 0.38068 cumulative IPC: 0.50395 (Simulation time: 0 hr 15 min 25 sec) 
Heartbeat CPU  0 instructions:  368000000 cycles:  575996891 heartbeat IPC: 0.38326 cumulative IPC: 0.50336 (Simulation time: 0 hr 15 min 28 sec) 
Heartbeat CPU  0 instructions:  369000000 cycles:  578622335 heartbeat IPC: 0.38089 cumulative IPC: 0.50276 (Simulation time: 0 hr 15 min 31 sec) 
Heartbeat CPU  0 instructions:  370000001 cycles:  581240621 heartbeat IPC: 0.38193 cumulative IPC: 0.50217 (Simulation time: 0 hr 15 min 34 sec) 
Heartbeat CPU  0 instructions:  371000001 cycles:  583855762 heartbeat IPC: 0.38239 cumulative IPC: 0.50159 (Simulation time: 0 hr 15 min 37 sec) 
Heartbeat CPU  0 instructions:  372000000 cycles:  585568205 heartbeat IPC: 0.58396 cumulative IPC: 0.50185 (Simulation time: 0 hr 15 min 40 sec) 
Heartbeat CPU  0 instructions:  373000001 cycles:  586991633 heartbeat IPC: 0.70253 cumulative IPC: 0.50237 (Simulation time: 0 hr 15 min 42 sec) 
Heartbeat CPU  0 instructions:  374000001 cycles:  588392536 heartbeat IPC: 0.71383 cumulative IPC: 0.50292 (Simulation time: 0 hr 15 min 45 sec) 
Heartbeat CPU  0 instructions:  375000000 cycles:  589778258 heartbeat IPC: 0.72164 cumulative IPC: 0.50347 (Simulation time: 0 hr 15 min 47 sec) 
Heartbeat CPU  0 instructions:  376000000 cycles:  591165458 heartbeat IPC: 0.72088 cumulative IPC: 0.50402 (Simulation time: 0 hr 15 min 50 sec) 
Heartbeat CPU  0 instructions:  377000000 cycles:  592547876 heartbeat IPC: 0.72337 cumulative IPC: 0.50458 (Simulation time: 0 hr 15 min 52 sec) 
Heartbeat CPU  0 instructions:  378000003 cycles:  593933358 heartbeat IPC: 0.72177 cumulative IPC: 0.50512 (Simulation time: 0 hr 15 min 54 sec) 
Heartbeat CPU  0 instructions:  379000002 cycles:  595318047 heartbeat IPC: 0.72218 cumulative IPC: 0.50567 (Simulation time: 0 hr 15 min 57 sec) 
Heartbeat CPU  0 instructions:  380000000 cycles:  596703198 heartbeat IPC: 0.72194 cumulative IPC: 0.50621 (Simulation time: 0 hr 15 min 59 sec) 
Heartbeat CPU  0 instructions:  381000003 cycles:  598090363 heartbeat IPC: 0.72090 cumulative IPC: 0.50675 (Simulation time: 0 hr 16 min 2 sec) 
Heartbeat CPU  0 instructions:  382000003 cycles:  599476125 heartbeat IPC: 0.72162 cumulative IPC: 0.50728 (Simulation time: 0 hr 16 min 4 sec) 
Heartbeat CPU  0 instructions:  383000002 cycles:  600862949 heartbeat IPC: 0.72107 cumulative IPC: 0.50781 (Simulation time: 0 hr 16 min 6 sec) 
Heartbeat CPU  0 instructions:  384000000 cycles:  602263857 heartbeat IPC: 0.71382 cumulative IPC: 0.50833 (Simulation time: 0 hr 16 min 9 sec) 
Heartbeat CPU  0 instructions:  385000000 cycles:  603660910 heartbeat IPC: 0.71579 cumulative IPC: 0.50885 (Simulation time: 0 hr 16 min 11 sec) 
Heartbeat CPU  0 instructions:  386000000 cycles:  605055853 heartbeat IPC: 0.71688 cumulative IPC: 0.50937 (Simulation time: 0 hr 16 min 14 sec) 
Heartbeat CPU  0 instructions:  387000000 cycles:  606452357 heartbeat IPC: 0.71607 cumulative IPC: 0.50988 (Simulation time: 0 hr 16 min 16 sec) 
Heartbeat CPU  0 instructions:  388000000 cycles:  607844970 heartbeat IPC: 0.71807 cumulative IPC: 0.51039 (Simulation time: 0 hr 16 min 19 sec) 
Heartbeat CPU  0 instructions:  389000000 cycles:  609242202 heartbeat IPC: 0.71570 cumulative IPC: 0.51090 (Simulation time: 0 hr 16 min 21 sec) 
Heartbeat CPU  0 instructions:  390000000 cycles:  610641596 heartbeat IPC: 0.71460 cumulative IPC: 0.51140 (Simulation time: 0 hr 16 min 23 sec) 
Heartbeat CPU  0 instructions:  391000002 cycles:  612037952 heartbeat IPC: 0.71615 cumulative IPC: 0.51190 (Simulation time: 0 hr 16 min 26 sec) 
Heartbeat CPU  0 instructions:  392000000 cycles:  613434102 heartbeat IPC: 0.71625 cumulative IPC: 0.51241 (Simulation time: 0 hr 16 min 28 sec) 
Heartbeat CPU  0 instructions:  393000002 cycles:  614829221 heartbeat IPC: 0.71679 cumulative IPC: 0.51290 (Simulation time: 0 hr 16 min 31 sec) 
Heartbeat CPU  0 instructions:  394000002 cycles:  616229130 heartbeat IPC: 0.71433 cumulative IPC: 0.51340 (Simulation time: 0 hr 16 min 33 sec) 
Heartbeat CPU  0 instructions:  395000003 cycles:  617628074 heartbeat IPC: 0.71483 cumulative IPC: 0.51389 (Simulation time: 0 hr 16 min 35 sec) 
Heartbeat CPU  0 instructions:  396000000 cycles:  619023997 heartbeat IPC: 0.71637 cumulative IPC: 0.51438 (Simulation time: 0 hr 16 min 38 sec) 
Heartbeat CPU  0 instructions:  397000002 cycles:  620421012 heartbeat IPC: 0.71581 cumulative IPC: 0.51487 (Simulation time: 0 hr 16 min 40 sec) 
Heartbeat CPU  0 instructions:  398000001 cycles:  621817711 heartbeat IPC: 0.71597 cumulative IPC: 0.51535 (Simulation time: 0 hr 16 min 43 sec) 
Heartbeat CPU  0 instructions:  399000000 cycles:  623212938 heartbeat IPC: 0.71673 cumulative IPC: 0.51584 (Simulation time: 0 hr 16 min 45 sec) 
Heartbeat CPU  0 instructions:  400000000 cycles:  624612442 heartbeat IPC: 0.71454 cumulative IPC: 0.51632 (Simulation time: 0 hr 16 min 48 sec) 
Heartbeat CPU  0 instructions:  401000001 cycles:  626007456 heartbeat IPC: 0.71684 cumulative IPC: 0.51680 (Simulation time: 0 hr 16 min 50 sec) 
Heartbeat CPU  0 instructions:  402000000 cycles:  627403357 heartbeat IPC: 0.71638 cumulative IPC: 0.51727 (Simulation time: 0 hr 16 min 52 sec) 
Heartbeat CPU  0 instructions:  403000002 cycles:  628799633 heartbeat IPC: 0.71619 cumulative IPC: 0.51775 (Simulation time: 0 hr 16 min 55 sec) 
Heartbeat CPU  0 instructions:  404000000 cycles:  630194238 heartbeat IPC: 0.71705 cumulative IPC: 0.51822 (Simulation time: 0 hr 16 min 57 sec) 
Heartbeat CPU  0 instructions:  405000002 cycles:  631594447 heartbeat IPC: 0.71418 cumulative IPC: 0.51869 (Simulation time: 0 hr 17 min 0 sec) 
Heartbeat CPU  0 instructions:  406000002 cycles:  632988360 heartbeat IPC: 0.71740 cumulative IPC: 0.51916 (Simulation time: 0 hr 17 min 2 sec) 
Heartbeat CPU  0 instructions:  407000001 cycles:  634372870 heartbeat IPC: 0.72228 cumulative IPC: 0.51963 (Simulation time: 0 hr 17 min 5 sec) 
Heartbeat CPU  0 instructions:  408000000 cycles:  635757885 heartbeat IPC: 0.72201 cumulative IPC: 0.52011 (Simulation time: 0 hr 17 min 7 sec) 
Heartbeat CPU  0 instructions:  409000000 cycles:  637145703 heartbeat IPC: 0.72056 cumulative IPC: 0.52058 (Simulation time: 0 hr 17 min 9 sec) 
Heartbeat CPU  0 instructions:  410000002 cycles:  638529569 heartbeat IPC: 0.72261 cumulative IPC: 0.52105 (Simulation time: 0 hr 17 min 12 sec) 
Heartbeat CPU  0 instructions:  411000001 cycles:  639910330 heartbeat IPC: 0.72424 cumulative IPC: 0.52152 (Simulation time: 0 hr 17 min 14 sec) 
Heartbeat CPU  0 instructions:  412000000 cycles:  641098891 heartbeat IPC: 0.84135 cumulative IPC: 0.52215 (Simulation time: 0 hr 17 min 17 sec) 
Heartbeat CPU  0 instructions:  413000003 cycles:  642286351 heartbeat IPC: 0.84214 cumulative IPC: 0.52279 (Simulation time: 0 hr 17 min 19 sec) 
Heartbeat CPU  0 instructions:  414000000 cycles:  643478004 heartbeat IPC: 0.83917 cumulative IPC: 0.52342 (Simulation time: 0 hr 17 min 21 sec) 
Heartbeat CPU  0 instructions:  415000001 cycles:  644665865 heartbeat IPC: 0.84185 cumulative IPC: 0.52405 (Simulation time: 0 hr 17 min 24 sec) 
Heartbeat CPU  0 instructions:  416000000 cycles:  645858930 heartbeat IPC: 0.83818 cumulative IPC: 0.52467 (Simulation time: 0 hr 17 min 26 sec) 
Heartbeat CPU  0 instructions:  417000001 cycles:  647049204 heartbeat IPC: 0.84014 cumulative IPC: 0.52529 (Simulation time: 0 hr 17 min 28 sec) 
Heartbeat CPU  0 instructions:  418000002 cycles:  648234243 heartbeat IPC: 0.84385 cumulative IPC: 0.52591 (Simulation time: 0 hr 17 min 31 sec) 
Heartbeat CPU  0 instructions:  419000001 cycles:  649422416 heartbeat IPC: 0.84163 cumulative IPC: 0.52653 (Simulation time: 0 hr 17 min 33 sec) 
Heartbeat CPU  0 instructions:  420000000 cycles:  650611496 heartbeat IPC: 0.84099 cumulative IPC: 0.52715 (Simulation time: 0 hr 17 min 35 sec) 
Heartbeat CPU  0 instructions:  421000003 cycles:  651795770 heartbeat IPC: 0.84440 cumulative IPC: 0.52777 (Simulation time: 0 hr 17 min 38 sec) 
Heartbeat CPU  0 instructions:  422000002 cycles:  652972262 heartbeat IPC: 0.84998 cumulative IPC: 0.52839 (Simulation time: 0 hr 17 min 40 sec) 
Heartbeat CPU  0 instructions:  423000003 cycles:  654126468 heartbeat IPC: 0.86640 cumulative IPC: 0.52903 (Simulation time: 0 hr 17 min 42 sec) 
Heartbeat CPU  0 instructions:  424000000 cycles:  655285653 heartbeat IPC: 0.86267 cumulative IPC: 0.52966 (Simulation time: 0 hr 17 min 45 sec) 
Heartbeat CPU  0 instructions:  425000001 cycles:  656412565 heartbeat IPC: 0.88738 cumulative IPC: 0.53032 (Simulation time: 0 hr 17 min 47 sec) 
Heartbeat CPU  0 instructions:  426000000 cycles:  657539737 heartbeat IPC: 0.88718 cumulative IPC: 0.53097 (Simulation time: 0 hr 17 min 49 sec) 
Heartbeat CPU  0 instructions:  427000000 cycles:  658664986 heartbeat IPC: 0.88869 cumulative IPC: 0.53163 (Simulation time: 0 hr 17 min 52 sec) 
Heartbeat CPU  0 instructions:  428000000 cycles:  659789552 heartbeat IPC: 0.88923 cumulative IPC: 0.53228 (Simulation time: 0 hr 17 min 54 sec) 
Heartbeat CPU  0 instructions:  429000001 cycles:  660914128 heartbeat IPC: 0.88922 cumulative IPC: 0.53293 (Simulation time: 0 hr 17 min 56 sec) 
Heartbeat CPU  0 instructions:  430000002 cycles:  662038654 heartbeat IPC: 0.88926 cumulative IPC: 0.53358 (Simulation time: 0 hr 17 min 58 sec) 
Heartbeat CPU  0 instructions:  431000001 cycles:  663163388 heartbeat IPC: 0.88910 cumulative IPC: 0.53422 (Simulation time: 0 hr 18 min 1 sec) 
Heartbeat CPU  0 instructions:  432000000 cycles:  664287400 heartbeat IPC: 0.88967 cumulative IPC: 0.53487 (Simulation time: 0 hr 18 min 3 sec) 
Heartbeat CPU  0 instructions:  433000000 cycles:  665411401 heartbeat IPC: 0.88968 cumulative IPC: 0.53551 (Simulation time: 0 hr 18 min 5 sec) 
Heartbeat CPU  0 instructions:  434000002 cycles:  666535636 heartbeat IPC: 0.88950 cumulative IPC: 0.53615 (Simulation time: 0 hr 18 min 8 sec) 
Heartbeat CPU  0 instructions:  435000001 cycles:  667661059 heartbeat IPC: 0.88855 cumulative IPC: 0.53678 (Simulation time: 0 hr 18 min 10 sec) 
Heartbeat CPU  0 instructions:  436000000 cycles:  668785695 heartbeat IPC: 0.88918 cumulative IPC: 0.53742 (Simulation time: 0 hr 18 min 12 sec) 
Heartbeat CPU  0 instructions:  437000003 cycles:  669910165 heartbeat IPC: 0.88931 cumulative IPC: 0.53805 (Simulation time: 0 hr 18 min 15 sec) 
Heartbeat CPU  0 instructions:  438000000 cycles:  671034460 heartbeat IPC: 0.88944 cumulative IPC: 0.53868 (Simulation time: 0 hr 18 min 17 sec) 
Heartbeat CPU  0 instructions:  439000000 cycles:  672161330 heartbeat IPC: 0.88741 cumulative IPC: 0.53930 (Simulation time: 0 hr 18 min 19 sec) 
Heartbeat CPU  0 instructions:  440000000 cycles:  673285202 heartbeat IPC: 0.88978 cumulative IPC: 0.53993 (Simulation time: 0 hr 18 min 21 sec) 
Heartbeat CPU  0 instructions:  441000001 cycles:  674478038 heartbeat IPC: 0.83834 cumulative IPC: 0.54049 (Simulation time: 0 hr 18 min 24 sec) 
Heartbeat CPU  0 instructions:  442000002 cycles:  677474726 heartbeat IPC: 0.33370 cumulative IPC: 0.53952 (Simulation time: 0 hr 18 min 28 sec) 
Heartbeat CPU  0 instructions:  443000002 cycles:  680552306 heartbeat IPC: 0.32493 cumulative IPC: 0.53848 (Simulation time: 0 hr 18 min 31 sec) 
Heartbeat CPU  0 instructions:  444000000 cycles:  683653824 heartbeat IPC: 0.32242 cumulative IPC: 0.53743 (Simulation time: 0 hr 18 min 35 sec) 
Heartbeat CPU  0 instructions:  445000000 cycles:  686744030 heartbeat IPC: 0.32360 cumulative IPC: 0.53640 (Simulation time: 0 hr 18 min 39 sec) 
Heartbeat CPU  0 instructions:  446000000 cycles:  689848908 heartbeat IPC: 0.32207 cumulative IPC: 0.53537 (Simulation time: 0 hr 18 min 43 sec) 
Heartbeat CPU  0 instructions:  447000000 cycles:  692918354 heartbeat IPC: 0.32579 cumulative IPC: 0.53438 (Simulation time: 0 hr 18 min 47 sec) 
Heartbeat CPU  0 instructions:  448000000 cycles:  696015808 heartbeat IPC: 0.32285 cumulative IPC: 0.53338 (Simulation time: 0 hr 18 min 51 sec) 
Heartbeat CPU  0 instructions:  449000000 cycles:  698459785 heartbeat IPC: 0.40917 cumulative IPC: 0.53292 (Simulation time: 0 hr 18 min 54 sec) 
Heartbeat CPU  0 instructions:  450000000 cycles:  700448130 heartbeat IPC: 0.50293 cumulative IPC: 0.53283 (Simulation time: 0 hr 18 min 58 sec) 
Heartbeat CPU  0 instructions:  451000002 cycles:  703014741 heartbeat IPC: 0.38962 cumulative IPC: 0.53227 (Simulation time: 0 hr 19 min 1 sec) 
Heartbeat CPU  0 instructions:  452000000 cycles:  705589138 heartbeat IPC: 0.38844 cumulative IPC: 0.53171 (Simulation time: 0 hr 19 min 3 sec) 
Heartbeat CPU  0 instructions:  453000002 cycles:  708191630 heartbeat IPC: 0.38425 cumulative IPC: 0.53113 (Simulation time: 0 hr 19 min 6 sec) 
Heartbeat CPU  0 instructions:  454000001 cycles:  710813667 heartbeat IPC: 0.38138 cumulative IPC: 0.53054 (Simulation time: 0 hr 19 min 9 sec) 
Heartbeat CPU  0 instructions:  455000002 cycles:  713460599 heartbeat IPC: 0.37780 cumulative IPC: 0.52994 (Simulation time: 0 hr 19 min 12 sec) 
Heartbeat CPU  0 instructions:  456000000 cycles:  716084089 heartbeat IPC: 0.38117 cumulative IPC: 0.52936 (Simulation time: 0 hr 19 min 15 sec) 
Heartbeat CPU  0 instructions:  457000002 cycles:  718725783 heartbeat IPC: 0.37855 cumulative IPC: 0.52877 (Simulation time: 0 hr 19 min 19 sec) 
Heartbeat CPU  0 instructions:  458000003 cycles:  721347922 heartbeat IPC: 0.38137 cumulative IPC: 0.52820 (Simulation time: 0 hr 19 min 22 sec) 
Heartbeat CPU  0 instructions:  459000003 cycles:  723982023 heartbeat IPC: 0.37964 cumulative IPC: 0.52762 (Simulation time: 0 hr 19 min 24 sec) 
Heartbeat CPU  0 instructions:  460000000 cycles:  726609033 heartbeat IPC: 0.38066 cumulative IPC: 0.52706 (Simulation time: 0 hr 19 min 27 sec) 
Heartbeat CPU  0 instructions:  461000002 cycles:  729229104 heartbeat IPC: 0.38167 cumulative IPC: 0.52650 (Simulation time: 0 hr 19 min 30 sec) 
Heartbeat CPU  0 instructions:  462000002 cycles:  731857947 heartbeat IPC: 0.38040 cumulative IPC: 0.52594 (Simulation time: 0 hr 19 min 33 sec) 
