*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/mlop.ini

trace_0 /home/functionmain/桌面/Pythia/traces/445.gobmk-30B.champsimtrace.xz
Heartbeat CPU  0 instructions:  148000000 cycles:  229769452 heartbeat IPC: 0.88239 cumulative IPC: 0.39126 (Simulation time: 0 hr 4 min 10 sec) 
Heartbeat CPU  0 instructions:  149000000 cycles:  231770503 heartbeat IPC: 0.49974 cumulative IPC: 0.39300 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  0 instructions:  150000001 cycles:  233950205 heartbeat IPC: 0.45878 cumulative IPC: 0.39414 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  236248987 heartbeat IPC: 0.43501 cumulative IPC: 0.39486 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  239038582 heartbeat IPC: 0.35847 cumulative IPC: 0.39409 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:  153000000 cycles:  242314431 heartbeat IPC: 0.30526 cumulative IPC: 0.39194 (Simulation time: 0 hr 4 min 29 sec) 
Heartbeat CPU  0 instructions:  154000003 cycles:  245753675 heartbeat IPC: 0.29076 cumulative IPC: 0.38943 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  0 instructions:  155000003 cycles:  247420147 heartbeat IPC: 0.60007 cumulative IPC: 0.39193 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  248559832 heartbeat IPC: 0.87743 cumulative IPC: 0.39584 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  0 instructions:  157000001 cycles:  249694466 heartbeat IPC: 0.88134 cumulative IPC: 0.39971 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  0 instructions:  158000002 cycles:  250895395 heartbeat IPC: 0.83269 cumulative IPC: 0.40332 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:  159000002 cycles:  253219769 heartbeat IPC: 0.43022 cumulative IPC: 0.40375 (Simulation time: 0 hr 4 min 48 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  255516206 heartbeat IPC: 0.43546 cumulative IPC: 0.40424 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  0 instructions:  161000002 cycles:  257824452 heartbeat IPC: 0.43323 cumulative IPC: 0.40469 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  260929112 heartbeat IPC: 0.32210 cumulative IPC: 0.40302 (Simulation time: 0 hr 4 min 59 sec) 
Heartbeat CPU  0 instructions:  163000002 cycles:  264285594 heartbeat IPC: 0.29793 cumulative IPC: 0.40077 (Simulation time: 0 hr 5 min 4 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  267480642 heartbeat IPC: 0.31298 cumulative IPC: 0.39903 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:  165000003 cycles:  270129826 heartbeat IPC: 0.37748 cumulative IPC: 0.39868 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:  166000000 cycles:  272965158 heartbeat IPC: 0.35269 cumulative IPC: 0.39789 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  0 instructions:  167000002 cycles:  275747146 heartbeat IPC: 0.35946 cumulative IPC: 0.39726 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  278524366 heartbeat IPC: 0.36007 cumulative IPC: 0.39665 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  0 instructions:  169000000 cycles:  281332436 heartbeat IPC: 0.35612 cumulative IPC: 0.39600 (Simulation time: 0 hr 5 min 19 sec) 
Heartbeat CPU  0 instructions:  170000003 cycles:  284116187 heartbeat IPC: 0.35923 cumulative IPC: 0.39542 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  286824344 heartbeat IPC: 0.36925 cumulative IPC: 0.39503 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  289601404 heartbeat IPC: 0.36009 cumulative IPC: 0.39450 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  292295314 heartbeat IPC: 0.37121 cumulative IPC: 0.39416 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  295079187 heartbeat IPC: 0.35921 cumulative IPC: 0.39364 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:  175000001 cycles:  297850309 heartbeat IPC: 0.36087 cumulative IPC: 0.39316 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  300634451 heartbeat IPC: 0.35918 cumulative IPC: 0.39267 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  303416829 heartbeat IPC: 0.35940 cumulative IPC: 0.39220 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  0 instructions:  178000001 cycles:  306139537 heartbeat IPC: 0.36728 cumulative IPC: 0.39186 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:  308752468 heartbeat IPC: 0.38271 cumulative IPC: 0.39174 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  311498564 heartbeat IPC: 0.36415 cumulative IPC: 0.39137 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  0 instructions:  181000000 cycles:  313984756 heartbeat IPC: 0.40222 cumulative IPC: 0.39150 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  316669068 heartbeat IPC: 0.37253 cumulative IPC: 0.39126 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  0 instructions:  183000000 cycles:  319247571 heartbeat IPC: 0.38782 cumulative IPC: 0.39122 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  321725090 heartbeat IPC: 0.40363 cumulative IPC: 0.39136 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  185000000 cycles:  324343245 heartbeat IPC: 0.38195 cumulative IPC: 0.39125 (Simulation time: 0 hr 5 min 55 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  327048415 heartbeat IPC: 0.36966 cumulative IPC: 0.39098 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:  187000000 cycles:  329628139 heartbeat IPC: 0.38764 cumulative IPC: 0.39094 (Simulation time: 0 hr 6 min 0 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  332015345 heartbeat IPC: 0.41890 cumulative IPC: 0.39124 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  334653218 heartbeat IPC: 0.37909 cumulative IPC: 0.39110 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles:  337211614 heartbeat IPC: 0.39087 cumulative IPC: 0.39110 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  0 instructions:  191000001 cycles:  339831273 heartbeat IPC: 0.38173 cumulative IPC: 0.39099 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  342422647 heartbeat IPC: 0.38590 cumulative IPC: 0.39094 (Simulation time: 0 hr 6 min 11 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  344966200 heartbeat IPC: 0.39315 cumulative IPC: 0.39096 (Simulation time: 0 hr 6 min 14 sec) 
Heartbeat CPU  0 instructions:  194000000 cycles:  347010529 heartbeat IPC: 0.48916 cumulative IPC: 0.39180 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:  195000000 cycles:  349642137 heartbeat IPC: 0.38000 cumulative IPC: 0.39167 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  352262351 heartbeat IPC: 0.38165 cumulative IPC: 0.39156 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  197000002 cycles:  354822756 heartbeat IPC: 0.39056 cumulative IPC: 0.39155 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  357344768 heartbeat IPC: 0.39651 cumulative IPC: 0.39160 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  199000000 cycles:  359861417 heartbeat IPC: 0.39735 cumulative IPC: 0.39166 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  362434704 heartbeat IPC: 0.38861 cumulative IPC: 0.39163 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  201000002 cycles:  365108669 heartbeat IPC: 0.37398 cumulative IPC: 0.39144 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  0 instructions:  202000001 cycles:  367813497 heartbeat IPC: 0.36971 cumulative IPC: 0.39122 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  370397022 heartbeat IPC: 0.38707 cumulative IPC: 0.39118 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  372926918 heartbeat IPC: 0.39527 cumulative IPC: 0.39122 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  0 instructions:  205000002 cycles:  375551270 heartbeat IPC: 0.38105 cumulative IPC: 0.39112 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  0 instructions:  206000001 cycles:  378081643 heartbeat IPC: 0.39520 cumulative IPC: 0.39116 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  0 instructions:  207000000 cycles:  380659568 heartbeat IPC: 0.38791 cumulative IPC: 0.39113 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  383473026 heartbeat IPC: 0.35543 cumulative IPC: 0.39076 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  0 instructions:  209000003 cycles:  386297288 heartbeat IPC: 0.35408 cumulative IPC: 0.39039 (Simulation time: 0 hr 6 min 49 sec) 
Heartbeat CPU  0 instructions:  210000000 cycles:  388898181 heartbeat IPC: 0.38448 cumulative IPC: 0.39034 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  211000000 cycles:  391763056 heartbeat IPC: 0.34906 cumulative IPC: 0.38992 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  394460257 heartbeat IPC: 0.37075 cumulative IPC: 0.38974 (Simulation time: 0 hr 6 min 56 sec) 
Heartbeat CPU  0 instructions:  213000002 cycles:  397202145 heartbeat IPC: 0.36471 cumulative IPC: 0.38950 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  400007065 heartbeat IPC: 0.35652 cumulative IPC: 0.38919 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  402796726 heartbeat IPC: 0.35847 cumulative IPC: 0.38890 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  405564062 heartbeat IPC: 0.36136 cumulative IPC: 0.38864 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  217000000 cycles:  408341199 heartbeat IPC: 0.36008 cumulative IPC: 0.38838 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  411125119 heartbeat IPC: 0.35921 cumulative IPC: 0.38811 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  219000000 cycles:  413881980 heartbeat IPC: 0.36273 cumulative IPC: 0.38789 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  416623270 heartbeat IPC: 0.36479 cumulative IPC: 0.38768 (Simulation time: 0 hr 7 min 14 sec) 
Heartbeat CPU  0 instructions:  221000003 cycles:  419426609 heartbeat IPC: 0.35672 cumulative IPC: 0.38740 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  422204608 heartbeat IPC: 0.35997 cumulative IPC: 0.38716 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  424921999 heartbeat IPC: 0.36800 cumulative IPC: 0.38700 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  427629491 heartbeat IPC: 0.36935 cumulative IPC: 0.38685 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  0 instructions:  225000000 cycles:  430261632 heartbeat IPC: 0.37992 cumulative IPC: 0.38679 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:  226000002 cycles:  432994814 heartbeat IPC: 0.36587 cumulative IPC: 0.38662 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  227000000 cycles:  435730430 heartbeat IPC: 0.36555 cumulative IPC: 0.38644 (Simulation time: 0 hr 7 min 30 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  438419863 heartbeat IPC: 0.37183 cumulative IPC: 0.38632 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  229000003 cycles:  441222273 heartbeat IPC: 0.35684 cumulative IPC: 0.38607 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  230000003 cycles:  444009823 heartbeat IPC: 0.35874 cumulative IPC: 0.38585 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  446790848 heartbeat IPC: 0.35958 cumulative IPC: 0.38563 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  449504807 heartbeat IPC: 0.36847 cumulative IPC: 0.38550 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:  233000001 cycles:  452236548 heartbeat IPC: 0.36607 cumulative IPC: 0.38534 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:  234000000 cycles:  454970294 heartbeat IPC: 0.36580 cumulative IPC: 0.38519 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  235000000 cycles:  457683699 heartbeat IPC: 0.36854 cumulative IPC: 0.38506 (Simulation time: 0 hr 7 min 48 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  460153962 heartbeat IPC: 0.40482 cumulative IPC: 0.38520 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  237000001 cycles:  462495885 heartbeat IPC: 0.42700 cumulative IPC: 0.38547 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  465043826 heartbeat IPC: 0.39247 cumulative IPC: 0.38552 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  467805399 heartbeat IPC: 0.36211 cumulative IPC: 0.38535 (Simulation time: 0 hr 7 min 57 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  470477935 heartbeat IPC: 0.37418 cumulative IPC: 0.38526 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  241000000 cycles:  473176661 heartbeat IPC: 0.37055 cumulative IPC: 0.38515 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  0 instructions:  242000003 cycles:  476006078 heartbeat IPC: 0.35343 cumulative IPC: 0.38491 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:  243000001 cycles:  478772891 heartbeat IPC: 0.36143 cumulative IPC: 0.38474 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  481380647 heartbeat IPC: 0.38347 cumulative IPC: 0.38473 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  483931695 heartbeat IPC: 0.39200 cumulative IPC: 0.38478 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  486671846 heartbeat IPC: 0.36494 cumulative IPC: 0.38463 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  247000002 cycles:  489323505 heartbeat IPC: 0.37712 cumulative IPC: 0.38458 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  491908330 heartbeat IPC: 0.38687 cumulative IPC: 0.38460 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  494458305 heartbeat IPC: 0.39216 cumulative IPC: 0.38465 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  250000000 cycles:  496859309 heartbeat IPC: 0.41649 cumulative IPC: 0.38484 (Simulation time: 0 hr 8 min 22 sec) 
Heartbeat CPU  0 instructions:  251000002 cycles:  499575481 heartbeat IPC: 0.36817 cumulative IPC: 0.38473 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  502282858 heartbeat IPC: 0.36936 cumulative IPC: 0.38462 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  505090555 heartbeat IPC: 0.35616 cumulative IPC: 0.38442 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  254000002 cycles:  507809684 heartbeat IPC: 0.36777 cumulative IPC: 0.38431 (Simulation time: 0 hr 8 min 31 sec) 
Heartbeat CPU  0 instructions:  255000001 cycles:  510539948 heartbeat IPC: 0.36626 cumulative IPC: 0.38419 (Simulation time: 0 hr 8 min 34 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  513271053 heartbeat IPC: 0.36615 cumulative IPC: 0.38407 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  515987639 heartbeat IPC: 0.36811 cumulative IPC: 0.38396 (Simulation time: 0 hr 8 min 38 sec) 
Heartbeat CPU  0 instructions:  258000000 cycles:  518697002 heartbeat IPC: 0.36909 cumulative IPC: 0.38386 (Simulation time: 0 hr 8 min 40 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  521187139 heartbeat IPC: 0.40158 cumulative IPC: 0.38397 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  523861959 heartbeat IPC: 0.37386 cumulative IPC: 0.38390 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  261000000 cycles:  526570218 heartbeat IPC: 0.36924 cumulative IPC: 0.38381 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  529297152 heartbeat IPC: 0.36671 cumulative IPC: 0.38370 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  263000001 cycles:  531990068 heartbeat IPC: 0.37135 cumulative IPC: 0.38362 (Simulation time: 0 hr 8 min 52 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  534623103 heartbeat IPC: 0.37979 cumulative IPC: 0.38360 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  0 instructions:  265000002 cycles:  537253568 heartbeat IPC: 0.38016 cumulative IPC: 0.38358 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  266000002 cycles:  539900796 heartbeat IPC: 0.37775 cumulative IPC: 0.38354 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  542627236 heartbeat IPC: 0.36678 cumulative IPC: 0.38343 (Simulation time: 0 hr 9 min 1 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  545369494 heartbeat IPC: 0.36466 cumulative IPC: 0.38332 (Simulation time: 0 hr 9 min 3 sec) 
Heartbeat CPU  0 instructions:  269000001 cycles:  548101051 heartbeat IPC: 0.36609 cumulative IPC: 0.38321 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles:  550805183 heartbeat IPC: 0.36980 cumulative IPC: 0.38313 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  271000003 cycles:  553498976 heartbeat IPC: 0.37122 cumulative IPC: 0.38306 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  556225237 heartbeat IPC: 0.36680 cumulative IPC: 0.38296 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  0 instructions:  273000001 cycles:  558914367 heartbeat IPC: 0.37187 cumulative IPC: 0.38289 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:  274000003 cycles:  561695419 heartbeat IPC: 0.35958 cumulative IPC: 0.38275 (Simulation time: 0 hr 9 min 16 sec) 
Heartbeat CPU  0 instructions:  275000002 cycles:  564425421 heartbeat IPC: 0.36630 cumulative IPC: 0.38265 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  567087903 heartbeat IPC: 0.37559 cumulative IPC: 0.38261 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:  277000000 cycles:  569658592 heartbeat IPC: 0.38900 cumulative IPC: 0.38265 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  0 instructions:  278000001 cycles:  572145708 heartbeat IPC: 0.40207 cumulative IPC: 0.38275 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  0 instructions:  279000002 cycles:  574722352 heartbeat IPC: 0.38810 cumulative IPC: 0.38278 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  577424337 heartbeat IPC: 0.37010 cumulative IPC: 0.38271 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  0 instructions:  281000002 cycles:  580148002 heartbeat IPC: 0.36715 cumulative IPC: 0.38262 (Simulation time: 0 hr 9 min 32 sec) 
Heartbeat CPU  0 instructions:  282000003 cycles:  582788291 heartbeat IPC: 0.37875 cumulative IPC: 0.38260 (Simulation time: 0 hr 9 min 35 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles:  585246537 heartbeat IPC: 0.40679 cumulative IPC: 0.38272 (Simulation time: 0 hr 9 min 37 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  587858675 heartbeat IPC: 0.38283 cumulative IPC: 0.38272 (Simulation time: 0 hr 9 min 39 sec) 
Heartbeat CPU  0 instructions:  285000001 cycles:  590526097 heartbeat IPC: 0.37489 cumulative IPC: 0.38268 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:  286000000 cycles:  593011958 heartbeat IPC: 0.40227 cumulative IPC: 0.38278 (Simulation time: 0 hr 9 min 44 sec) 
Heartbeat CPU  0 instructions:  287000002 cycles:  595577806 heartbeat IPC: 0.38974 cumulative IPC: 0.38281 (Simulation time: 0 hr 9 min 46 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  598289104 heartbeat IPC: 0.36883 cumulative IPC: 0.38274 (Simulation time: 0 hr 9 min 48 sec) 
Heartbeat CPU  0 instructions:  289000000 cycles:  601043886 heartbeat IPC: 0.36301 cumulative IPC: 0.38263 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  603612346 heartbeat IPC: 0.38934 cumulative IPC: 0.38266 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  291000000 cycles:  606484789 heartbeat IPC: 0.34814 cumulative IPC: 0.38246 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  609302370 heartbeat IPC: 0.35491 cumulative IPC: 0.38231 (Simulation time: 0 hr 9 min 57 sec) 
Heartbeat CPU  0 instructions:  293000000 cycles:  612080736 heartbeat IPC: 0.35992 cumulative IPC: 0.38219 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  0 instructions:  294000002 cycles:  614830517 heartbeat IPC: 0.36367 cumulative IPC: 0.38209 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:  295000001 cycles:  617528858 heartbeat IPC: 0.37060 cumulative IPC: 0.38202 (Simulation time: 0 hr 10 min 4 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  620276481 heartbeat IPC: 0.36395 cumulative IPC: 0.38193 (Simulation time: 0 hr 10 min 6 sec) 
Heartbeat CPU  0 instructions:  297000000 cycles:  622988207 heartbeat IPC: 0.36877 cumulative IPC: 0.38186 (Simulation time: 0 hr 10 min 8 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  625657612 heartbeat IPC: 0.37462 cumulative IPC: 0.38182 (Simulation time: 0 hr 10 min 11 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  628435554 heartbeat IPC: 0.35998 cumulative IPC: 0.38170 (Simulation time: 0 hr 10 min 13 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  631106901 heartbeat IPC: 0.37434 cumulative IPC: 0.38167 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  633872276 heartbeat IPC: 0.36161 cumulative IPC: 0.38156 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  302000000 cycles:  636615189 heartbeat IPC: 0.36458 cumulative IPC: 0.38147 (Simulation time: 0 hr 10 min 20 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  639490507 heartbeat IPC: 0.34779 cumulative IPC: 0.38129 (Simulation time: 0 hr 10 min 22 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  642206928 heartbeat IPC: 0.36813 cumulative IPC: 0.38123 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:  305000002 cycles:  644835473 heartbeat IPC: 0.38044 cumulative IPC: 0.38122 (Simulation time: 0 hr 10 min 26 sec) 
Heartbeat CPU  0 instructions:  306000000 cycles:  647723415 heartbeat IPC: 0.34627 cumulative IPC: 0.38103 (Simulation time: 0 hr 10 min 29 sec) 
Heartbeat CPU  0 instructions:  307000000 cycles:  650442809 heartbeat IPC: 0.36773 cumulative IPC: 0.38097 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  653156490 heartbeat IPC: 0.36850 cumulative IPC: 0.38091 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  0 instructions:  309000000 cycles:  655830626 heartbeat IPC: 0.37395 cumulative IPC: 0.38087 (Simulation time: 0 hr 10 min 35 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  658252520 heartbeat IPC: 0.41290 cumulative IPC: 0.38101 (Simulation time: 0 hr 10 min 37 sec) 
Heartbeat CPU  0 instructions:  311000000 cycles:  660134889 heartbeat IPC: 0.53125 cumulative IPC: 0.38152 (Simulation time: 0 hr 10 min 39 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  662767695 heartbeat IPC: 0.37982 cumulative IPC: 0.38152 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  665514237 heartbeat IPC: 0.36409 cumulative IPC: 0.38143 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  668248164 heartbeat IPC: 0.36577 cumulative IPC: 0.38135 (Simulation time: 0 hr 10 min 46 sec) 
