*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/spp_dev2.ini

trace_0 /home/functionmain/桌面/Pythia/traces/410.bwaves-1963B.champsimtrace.xz
Heartbeat CPU  0 instructions:   36000000 cycles:   23687417 heartbeat IPC: 1.51972 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  0 instructions:   37000002 cycles:   24345459 heartbeat IPC: 1.51966 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 18 sec) 
Heartbeat CPU  0 instructions:   38000000 cycles:   25003361 heartbeat IPC: 1.51998 cumulative IPC: 1.51980 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   25661414 heartbeat IPC: 1.51963 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   26319331 heartbeat IPC: 1.51995 cumulative IPC: 1.51980 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   26977417 heartbeat IPC: 1.51956 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   42000003 cycles:   27635476 heartbeat IPC: 1.51963 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   43000001 cycles:   28293470 heartbeat IPC: 1.51977 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   28951362 heartbeat IPC: 1.52000 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   29609286 heartbeat IPC: 1.51993 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:   30267281 heartbeat IPC: 1.51977 cumulative IPC: 1.51979 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   47000003 cycles:   30925209 heartbeat IPC: 1.51993 cumulative IPC: 1.51980 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   31582916 heartbeat IPC: 1.52043 cumulative IPC: 1.51981 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   32240800 heartbeat IPC: 1.52002 cumulative IPC: 1.51981 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   50000003 cycles:   32898789 heartbeat IPC: 1.51979 cumulative IPC: 1.51981 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   51000000 cycles:   33556662 heartbeat IPC: 1.52005 cumulative IPC: 1.51982 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   34214523 heartbeat IPC: 1.52008 cumulative IPC: 1.51982 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  0 instructions:   53000003 cycles:   34872486 heartbeat IPC: 1.51985 cumulative IPC: 1.51982 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   54000001 cycles:   35530453 heartbeat IPC: 1.51983 cumulative IPC: 1.51982 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   36188384 heartbeat IPC: 1.51992 cumulative IPC: 1.51982 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   36846314 heartbeat IPC: 1.51991 cumulative IPC: 1.51983 (Simulation time: 0 hr 1 min 58 sec) 
Heartbeat CPU  0 instructions:   57000001 cycles:   37504139 heartbeat IPC: 1.52016 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:   38162157 heartbeat IPC: 1.51971 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   59000002 cycles:   38820129 heartbeat IPC: 1.51982 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 4 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   39477965 heartbeat IPC: 1.52013 cumulative IPC: 1.51984 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  0 instructions:   61000002 cycles:   40136073 heartbeat IPC: 1.51951 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  0 instructions:   62000001 cycles:   40794061 heartbeat IPC: 1.51978 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  0 instructions:   63000002 cycles:   41452110 heartbeat IPC: 1.51965 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   42110133 heartbeat IPC: 1.51970 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   65000002 cycles:   42768266 heartbeat IPC: 1.51945 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  0 instructions:   66000002 cycles:   43426298 heartbeat IPC: 1.51968 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  0 instructions:   67000002 cycles:   44084297 heartbeat IPC: 1.51976 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 21 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   44742293 heartbeat IPC: 1.51976 cumulative IPC: 1.51981 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:   45400488 heartbeat IPC: 1.51931 cumulative IPC: 1.51981 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   70000003 cycles:   46058395 heartbeat IPC: 1.51998 cumulative IPC: 1.51981 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   71000003 cycles:   46716245 heartbeat IPC: 1.52010 cumulative IPC: 1.51981 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   47374207 heartbeat IPC: 1.51984 cumulative IPC: 1.51981 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  0 instructions:   73000001 cycles:   48032115 heartbeat IPC: 1.51997 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   74000002 cycles:   48690015 heartbeat IPC: 1.51999 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  0 instructions:   75000001 cycles:   49347987 heartbeat IPC: 1.51982 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 38 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   50005874 heartbeat IPC: 1.52002 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  0 instructions:   77000002 cycles:   50663870 heartbeat IPC: 1.51977 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:   51321970 heartbeat IPC: 1.51952 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  0 instructions:   79000003 cycles:   51979882 heartbeat IPC: 1.51996 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   52637828 heartbeat IPC: 1.51988 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  0 instructions:   81000001 cycles:   53295824 heartbeat IPC: 1.51977 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   82000001 cycles:   53953733 heartbeat IPC: 1.51997 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:   83000001 cycles:   54611585 heartbeat IPC: 1.52010 cumulative IPC: 1.51982 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   55269444 heartbeat IPC: 1.52008 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  0 instructions:   85000000 cycles:   55927426 heartbeat IPC: 1.51980 cumulative IPC: 1.51983 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:   56585336 heartbeat IPC: 1.51997 cumulative IPC: 1.51983 (Simulation time: 0 hr 3 min 1 sec) 
Heartbeat CPU  0 instructions:   87000001 cycles:   57243438 heartbeat IPC: 1.51952 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 3 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   57901557 heartbeat IPC: 1.51948 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:   58559571 heartbeat IPC: 1.51973 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 7 sec) 
Heartbeat CPU  0 instructions:   90000003 cycles:   59217662 heartbeat IPC: 1.51955 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:   91000000 cycles:   59875621 heartbeat IPC: 1.51985 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   60533642 heartbeat IPC: 1.51971 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  0 instructions:   93000001 cycles:   61191588 heartbeat IPC: 1.51988 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 16 sec) 
Heartbeat CPU  0 instructions:   94000001 cycles:   61849625 heartbeat IPC: 1.51967 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  0 instructions:   95000000 cycles:   62507591 heartbeat IPC: 1.51983 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   63165454 heartbeat IPC: 1.52007 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  0 instructions:   97000000 cycles:   63823499 heartbeat IPC: 1.51965 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 24 sec) 
Heartbeat CPU  0 instructions:   98000001 cycles:   64481513 heartbeat IPC: 1.51973 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 26 sec) 
Heartbeat CPU  0 instructions:   99000003 cycles:   65139500 heartbeat IPC: 1.51979 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   65797403 heartbeat IPC: 1.51998 cumulative IPC: 1.51982 (Simulation time: 0 hr 3 min 30 sec) 

Warmup complete CPU  0 instructions:  100000002 cycles:   65797406 (Simulation time: 0 hr 3 min 30 sec) 

Heartbeat CPU  0 instructions:  101000001 cycles:   66720924 heartbeat IPC: 1.08281 cumulative IPC: 1.08281 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  0 instructions:  102000000 cycles:   67649875 heartbeat IPC: 1.07648 cumulative IPC: 1.07964 (Simulation time: 0 hr 3 min 35 sec) 
Heartbeat CPU  0 instructions:  103000001 cycles:   68579665 heartbeat IPC: 1.07551 cumulative IPC: 1.07826 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:   69501208 heartbeat IPC: 1.08514 cumulative IPC: 1.07997 (Simulation time: 0 hr 3 min 40 sec) 
Heartbeat CPU  0 instructions:  105000002 cycles:   70424574 heartbeat IPC: 1.08300 cumulative IPC: 1.08057 (Simulation time: 0 hr 3 min 42 sec) 
Heartbeat CPU  0 instructions:  106000000 cycles:   71357539 heartbeat IPC: 1.07185 cumulative IPC: 1.07911 (Simulation time: 0 hr 3 min 45 sec) 
Heartbeat CPU  0 instructions:  107000001 cycles:   72292053 heartbeat IPC: 1.07008 cumulative IPC: 1.07781 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:   73223367 heartbeat IPC: 1.07375 cumulative IPC: 1.07730 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  0 instructions:  109000001 cycles:   74152867 heartbeat IPC: 1.07585 cumulative IPC: 1.07714 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  0 instructions:  110000000 cycles:   75078087 heartbeat IPC: 1.08082 cumulative IPC: 1.07751 (Simulation time: 0 hr 3 min 54 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:   76010191 heartbeat IPC: 1.07284 cumulative IPC: 1.07708 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:   76945962 heartbeat IPC: 1.06864 cumulative IPC: 1.07637 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:   77874139 heartbeat IPC: 1.07738 cumulative IPC: 1.07645 (Simulation time: 0 hr 4 min 2 sec) 
Heartbeat CPU  0 instructions:  114000002 cycles:   78807390 heartbeat IPC: 1.07153 cumulative IPC: 1.07610 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:  115000000 cycles:   79727865 heartbeat IPC: 1.08639 cumulative IPC: 1.07678 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:   80648367 heartbeat IPC: 1.08636 cumulative IPC: 1.07737 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  0 instructions:  117000003 cycles:   81573231 heartbeat IPC: 1.08124 cumulative IPC: 1.07760 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:  118000000 cycles:   82508162 heartbeat IPC: 1.06959 cumulative IPC: 1.07715 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:  119000001 cycles:   83431776 heartbeat IPC: 1.08270 cumulative IPC: 1.07744 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:   84361102 heartbeat IPC: 1.07605 cumulative IPC: 1.07737 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:  121000003 cycles:   85291008 heartbeat IPC: 1.07538 cumulative IPC: 1.07728 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:   86220995 heartbeat IPC: 1.07528 cumulative IPC: 1.07719 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:  123000002 cycles:   87148353 heartbeat IPC: 1.07833 cumulative IPC: 1.07724 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:   88079807 heartbeat IPC: 1.07359 cumulative IPC: 1.07708 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  0 instructions:  125000003 cycles:   89006106 heartbeat IPC: 1.07957 cumulative IPC: 1.07718 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:  126000002 cycles:   89933927 heartbeat IPC: 1.07779 cumulative IPC: 1.07721 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  0 instructions:  127000000 cycles:   90860581 heartbeat IPC: 1.07915 cumulative IPC: 1.07728 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:   91788119 heartbeat IPC: 1.07812 cumulative IPC: 1.07731 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:  129000000 cycles:   92715216 heartbeat IPC: 1.07864 cumulative IPC: 1.07735 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:  130000001 cycles:   93637600 heartbeat IPC: 1.08415 cumulative IPC: 1.07758 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  0 instructions:  131000000 cycles:   94565555 heartbeat IPC: 1.07764 cumulative IPC: 1.07758 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:   95486127 heartbeat IPC: 1.08628 cumulative IPC: 1.07785 (Simulation time: 0 hr 4 min 48 sec) 
Heartbeat CPU  0 instructions:  133000001 cycles:   96416578 heartbeat IPC: 1.07475 cumulative IPC: 1.07776 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  0 instructions:  134000000 cycles:   97345228 heartbeat IPC: 1.07683 cumulative IPC: 1.07773 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  135000002 cycles:   98270406 heartbeat IPC: 1.08088 cumulative IPC: 1.07782 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:   99199087 heartbeat IPC: 1.07679 cumulative IPC: 1.07779 (Simulation time: 0 hr 4 min 57 sec) 
Heartbeat CPU  0 instructions:  137000002 cycles:  100131763 heartbeat IPC: 1.07219 cumulative IPC: 1.07764 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  0 instructions:  138000000 cycles:  101059067 heartbeat IPC: 1.07839 cumulative IPC: 1.07766 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:  139000002 cycles:  101983659 heartbeat IPC: 1.08156 cumulative IPC: 1.07776 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  102911850 heartbeat IPC: 1.07736 cumulative IPC: 1.07775 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  0 instructions:  141000003 cycles:  103833782 heartbeat IPC: 1.08468 cumulative IPC: 1.07792 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:  142000001 cycles:  104752603 heartbeat IPC: 1.08835 cumulative IPC: 1.07816 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  0 instructions:  143000001 cycles:  105670201 heartbeat IPC: 1.08980 cumulative IPC: 1.07843 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  106599585 heartbeat IPC: 1.07598 cumulative IPC: 1.07837 (Simulation time: 0 hr 5 min 19 sec) 
Heartbeat CPU  0 instructions:  145000001 cycles:  107530635 heartbeat IPC: 1.07406 cumulative IPC: 1.07828 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  0 instructions:  146000003 cycles:  108457105 heartbeat IPC: 1.07937 cumulative IPC: 1.07830 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:  147000002 cycles:  109388366 heartbeat IPC: 1.07381 cumulative IPC: 1.07821 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  110305757 heartbeat IPC: 1.09005 cumulative IPC: 1.07845 (Simulation time: 0 hr 5 min 30 sec) 
