*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/433.milc-127B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000003 cycles:  150450759 heartbeat IPC: 0.43994 cumulative IPC: 0.45886 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  152734868 heartbeat IPC: 0.43781 cumulative IPC: 0.45842 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  151000002 cycles:  154991619 heartbeat IPC: 0.44311 cumulative IPC: 0.45811 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  157243408 heartbeat IPC: 0.44409 cumulative IPC: 0.45783 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  0 instructions:  153000003 cycles:  158496385 heartbeat IPC: 0.79810 cumulative IPC: 0.46154 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  0 instructions:  154000003 cycles:  159734094 heartbeat IPC: 0.80794 cumulative IPC: 0.46523 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  0 instructions:  155000003 cycles:  160966833 heartbeat IPC: 0.81120 cumulative IPC: 0.46887 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  162202263 heartbeat IPC: 0.80943 cumulative IPC: 0.47242 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  157000000 cycles:  163434285 heartbeat IPC: 0.81167 cumulative IPC: 0.47591 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:  158000000 cycles:  164666272 heartbeat IPC: 0.81170 cumulative IPC: 0.47933 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:  165899911 heartbeat IPC: 0.81061 cumulative IPC: 0.48267 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  167132223 heartbeat IPC: 0.81148 cumulative IPC: 0.48595 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:  161000001 cycles:  168365981 heartbeat IPC: 0.81053 cumulative IPC: 0.48916 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  0 instructions:  162000001 cycles:  169597905 heartbeat IPC: 0.81174 cumulative IPC: 0.49232 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  0 instructions:  163000003 cycles:  170827201 heartbeat IPC: 0.81348 cumulative IPC: 0.49542 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  172064880 heartbeat IPC: 0.80796 cumulative IPC: 0.49844 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  173301431 heartbeat IPC: 0.80870 cumulative IPC: 0.50140 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  0 instructions:  166000003 cycles:  174539096 heartbeat IPC: 0.80797 cumulative IPC: 0.50430 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  175779216 heartbeat IPC: 0.80637 cumulative IPC: 0.50713 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  177017467 heartbeat IPC: 0.80759 cumulative IPC: 0.50992 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  169000003 cycles:  178258282 heartbeat IPC: 0.80592 cumulative IPC: 0.51265 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  170000003 cycles:  179497238 heartbeat IPC: 0.80713 cumulative IPC: 0.51534 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  171000001 cycles:  180735763 heartbeat IPC: 0.80741 cumulative IPC: 0.51798 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  181974054 heartbeat IPC: 0.80756 cumulative IPC: 0.52057 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  0 instructions:  173000001 cycles:  183213628 heartbeat IPC: 0.80673 cumulative IPC: 0.52311 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  174000001 cycles:  184451316 heartbeat IPC: 0.80796 cumulative IPC: 0.52561 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:  185690406 heartbeat IPC: 0.80704 cumulative IPC: 0.52807 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  186930745 heartbeat IPC: 0.80623 cumulative IPC: 0.53048 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  177000003 cycles:  188169280 heartbeat IPC: 0.80741 cumulative IPC: 0.53285 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  178000003 cycles:  189409648 heartbeat IPC: 0.80621 cumulative IPC: 0.53518 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:  190650556 heartbeat IPC: 0.80586 cumulative IPC: 0.53746 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  191888006 heartbeat IPC: 0.80811 cumulative IPC: 0.53972 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  181000003 cycles:  193124679 heartbeat IPC: 0.80862 cumulative IPC: 0.54195 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  194363878 heartbeat IPC: 0.80697 cumulative IPC: 0.54413 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  183000001 cycles:  195601152 heartbeat IPC: 0.80823 cumulative IPC: 0.54628 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  196841460 heartbeat IPC: 0.80625 cumulative IPC: 0.54838 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  0 instructions:  185000003 cycles:  198083835 heartbeat IPC: 0.80491 cumulative IPC: 0.55045 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  0 instructions:  186000001 cycles:  199323298 heartbeat IPC: 0.80680 cumulative IPC: 0.55249 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  187000001 cycles:  200560784 heartbeat IPC: 0.80809 cumulative IPC: 0.55450 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  201793240 heartbeat IPC: 0.81139 cumulative IPC: 0.55651 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  189000001 cycles:  203024074 heartbeat IPC: 0.81246 cumulative IPC: 0.55848 (Simulation time: 0 hr 7 min 36 sec) 
Heartbeat CPU  0 instructions:  190000002 cycles:  204251599 heartbeat IPC: 0.81465 cumulative IPC: 0.56044 (Simulation time: 0 hr 7 min 38 sec) 
Heartbeat CPU  0 instructions:  191000002 cycles:  205482159 heartbeat IPC: 0.81264 cumulative IPC: 0.56236 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  206713613 heartbeat IPC: 0.81205 cumulative IPC: 0.56424 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  207941452 heartbeat IPC: 0.81444 cumulative IPC: 0.56611 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  209170293 heartbeat IPC: 0.81377 cumulative IPC: 0.56795 (Simulation time: 0 hr 7 min 48 sec) 
Heartbeat CPU  0 instructions:  195000003 cycles:  210400546 heartbeat IPC: 0.81284 cumulative IPC: 0.56976 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  211630998 heartbeat IPC: 0.81271 cumulative IPC: 0.57154 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  0 instructions:  197000002 cycles:  212861273 heartbeat IPC: 0.81283 cumulative IPC: 0.57329 (Simulation time: 0 hr 7 min 56 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  214090841 heartbeat IPC: 0.81329 cumulative IPC: 0.57503 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  199000003 cycles:  215320582 heartbeat IPC: 0.81318 cumulative IPC: 0.57673 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  216551298 heartbeat IPC: 0.81253 cumulative IPC: 0.57841 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  0 instructions:  201000001 cycles:  217776211 heartbeat IPC: 0.81639 cumulative IPC: 0.58008 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  0 instructions:  202000002 cycles:  219002447 heartbeat IPC: 0.81550 cumulative IPC: 0.58173 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  220228655 heartbeat IPC: 0.81552 cumulative IPC: 0.58335 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  221456673 heartbeat IPC: 0.81432 cumulative IPC: 0.58495 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles:  222682896 heartbeat IPC: 0.81551 cumulative IPC: 0.58653 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  0 instructions:  206000001 cycles:  223906984 heartbeat IPC: 0.81693 cumulative IPC: 0.58809 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:  207000003 cycles:  225131830 heartbeat IPC: 0.81643 cumulative IPC: 0.58964 (Simulation time: 0 hr 8 min 21 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  226356455 heartbeat IPC: 0.81657 cumulative IPC: 0.59116 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  209000000 cycles:  227578510 heartbeat IPC: 0.81829 cumulative IPC: 0.59267 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  0 instructions:  210000002 cycles:  228800037 heartbeat IPC: 0.81865 cumulative IPC: 0.59416 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  211000001 cycles:  230022299 heartbeat IPC: 0.81815 cumulative IPC: 0.59563 (Simulation time: 0 hr 8 min 31 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  231242447 heartbeat IPC: 0.81957 cumulative IPC: 0.59708 (Simulation time: 0 hr 8 min 34 sec) 
Heartbeat CPU  0 instructions:  213000003 cycles:  232463804 heartbeat IPC: 0.81876 cumulative IPC: 0.59852 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  233685095 heartbeat IPC: 0.81880 cumulative IPC: 0.59993 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  234904921 heartbeat IPC: 0.81979 cumulative IPC: 0.60133 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  236125620 heartbeat IPC: 0.81920 cumulative IPC: 0.60272 (Simulation time: 0 hr 8 min 44 sec) 
Heartbeat CPU  0 instructions:  217000001 cycles:  237344799 heartbeat IPC: 0.82022 cumulative IPC: 0.60409 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  238562901 heartbeat IPC: 0.82095 cumulative IPC: 0.60544 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  239783447 heartbeat IPC: 0.81930 cumulative IPC: 0.60677 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  241004023 heartbeat IPC: 0.81928 cumulative IPC: 0.60809 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  0 instructions:  221000000 cycles:  242221098 heartbeat IPC: 0.82164 cumulative IPC: 0.60940 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  222000000 cycles:  244483741 heartbeat IPC: 0.44196 cumulative IPC: 0.60751 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  249322132 heartbeat IPC: 0.20668 cumulative IPC: 0.59808 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  251745974 heartbeat IPC: 0.41257 cumulative IPC: 0.59592 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  254051533 heartbeat IPC: 0.43374 cumulative IPC: 0.59414 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  0 instructions:  226000001 cycles:  256401018 heartbeat IPC: 0.42562 cumulative IPC: 0.59228 (Simulation time: 0 hr 9 min 16 sec) 
Heartbeat CPU  0 instructions:  227000000 cycles:  258669013 heartbeat IPC: 0.44092 cumulative IPC: 0.59068 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  260948209 heartbeat IPC: 0.43875 cumulative IPC: 0.58909 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:  229000001 cycles:  263243152 heartbeat IPC: 0.43574 cumulative IPC: 0.58749 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  0 instructions:  230000000 cycles:  265526986 heartbeat IPC: 0.43786 cumulative IPC: 0.58595 (Simulation time: 0 hr 9 min 27 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  267808470 heartbeat IPC: 0.43831 cumulative IPC: 0.58444 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  270114850 heartbeat IPC: 0.43358 cumulative IPC: 0.58291 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  233000002 cycles:  272400640 heartbeat IPC: 0.43749 cumulative IPC: 0.58145 (Simulation time: 0 hr 9 min 36 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles:  274685562 heartbeat IPC: 0.43765 cumulative IPC: 0.58003 (Simulation time: 0 hr 9 min 39 sec) 
Heartbeat CPU  0 instructions:  235000000 cycles:  276976008 heartbeat IPC: 0.43660 cumulative IPC: 0.57862 (Simulation time: 0 hr 9 min 42 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  279276546 heartbeat IPC: 0.43468 cumulative IPC: 0.57722 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  237000002 cycles:  281555420 heartbeat IPC: 0.43881 cumulative IPC: 0.57589 (Simulation time: 0 hr 9 min 48 sec) 
Heartbeat CPU  0 instructions:  238000001 cycles:  283846895 heartbeat IPC: 0.43640 cumulative IPC: 0.57456 (Simulation time: 0 hr 9 min 51 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  286152779 heartbeat IPC: 0.43367 cumulative IPC: 0.57322 (Simulation time: 0 hr 9 min 54 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  288445289 heartbeat IPC: 0.43620 cumulative IPC: 0.57194 (Simulation time: 0 hr 9 min 57 sec) 
Heartbeat CPU  0 instructions:  241000001 cycles:  290742515 heartbeat IPC: 0.43531 cumulative IPC: 0.57067 (Simulation time: 0 hr 10 min 0 sec) 
Heartbeat CPU  0 instructions:  242000001 cycles:  293021029 heartbeat IPC: 0.43888 cumulative IPC: 0.56946 (Simulation time: 0 hr 10 min 3 sec) 
Heartbeat CPU  0 instructions:  243000000 cycles:  295323674 heartbeat IPC: 0.43428 cumulative IPC: 0.56823 (Simulation time: 0 hr 10 min 6 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  297606548 heartbeat IPC: 0.43804 cumulative IPC: 0.56706 (Simulation time: 0 hr 10 min 9 sec) 
Heartbeat CPU  0 instructions:  245000002 cycles:  299892483 heartbeat IPC: 0.43746 cumulative IPC: 0.56590 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  246000000 cycles:  302106597 heartbeat IPC: 0.45165 cumulative IPC: 0.56492 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  0 instructions:  247000000 cycles:  303820228 heartbeat IPC: 0.58356 cumulative IPC: 0.56504 (Simulation time: 0 hr 10 min 18 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  305998307 heartbeat IPC: 0.45912 cumulative IPC: 0.56416 (Simulation time: 0 hr 10 min 22 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  309197046 heartbeat IPC: 0.31262 cumulative IPC: 0.56113 (Simulation time: 0 hr 10 min 27 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  312427126 heartbeat IPC: 0.30959 cumulative IPC: 0.55811 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  315146448 heartbeat IPC: 0.36774 cumulative IPC: 0.55620 (Simulation time: 0 hr 10 min 35 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  316856224 heartbeat IPC: 0.58487 cumulative IPC: 0.55638 (Simulation time: 0 hr 10 min 39 sec) 
Heartbeat CPU  0 instructions:  253000001 cycles:  318920480 heartbeat IPC: 0.48444 cumulative IPC: 0.55584 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  0 instructions:  254000001 cycles:  321123220 heartbeat IPC: 0.45398 cumulative IPC: 0.55504 (Simulation time: 0 hr 10 min 45 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  323357634 heartbeat IPC: 0.44754 cumulative IPC: 0.55418 (Simulation time: 0 hr 10 min 48 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  325567514 heartbeat IPC: 0.45251 cumulative IPC: 0.55338 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  327750385 heartbeat IPC: 0.45811 cumulative IPC: 0.55265 (Simulation time: 0 hr 10 min 55 sec) 
Heartbeat CPU  0 instructions:  258000000 cycles:  329941241 heartbeat IPC: 0.45644 cumulative IPC: 0.55191 (Simulation time: 0 hr 10 min 58 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  332151478 heartbeat IPC: 0.45244 cumulative IPC: 0.55115 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  334333991 heartbeat IPC: 0.45819 cumulative IPC: 0.55045 (Simulation time: 0 hr 11 min 4 sec) 
Heartbeat CPU  0 instructions:  261000002 cycles:  336544489 heartbeat IPC: 0.45239 cumulative IPC: 0.54971 (Simulation time: 0 hr 11 min 7 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  338758034 heartbeat IPC: 0.45176 cumulative IPC: 0.54898 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles:  340966014 heartbeat IPC: 0.45290 cumulative IPC: 0.54826 (Simulation time: 0 hr 11 min 13 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  343162155 heartbeat IPC: 0.45534 cumulative IPC: 0.54758 (Simulation time: 0 hr 11 min 16 sec) 
Heartbeat CPU  0 instructions:  265000002 cycles:  345355870 heartbeat IPC: 0.45585 cumulative IPC: 0.54691 (Simulation time: 0 hr 11 min 19 sec) 
Heartbeat CPU  0 instructions:  266000000 cycles:  347532992 heartbeat IPC: 0.45932 cumulative IPC: 0.54629 (Simulation time: 0 hr 11 min 22 sec) 
Heartbeat CPU  0 instructions:  267000000 cycles:  349731633 heartbeat IPC: 0.45483 cumulative IPC: 0.54563 (Simulation time: 0 hr 11 min 25 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  351962569 heartbeat IPC: 0.44824 cumulative IPC: 0.54493 (Simulation time: 0 hr 11 min 28 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  354106010 heartbeat IPC: 0.46654 cumulative IPC: 0.54438 (Simulation time: 0 hr 11 min 31 sec) 
Heartbeat CPU  0 instructions:  270000000 cycles:  356327777 heartbeat IPC: 0.45009 cumulative IPC: 0.54371 (Simulation time: 0 hr 11 min 34 sec) 
Heartbeat CPU  0 instructions:  271000001 cycles:  358480589 heartbeat IPC: 0.46451 cumulative IPC: 0.54317 (Simulation time: 0 hr 11 min 37 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  360663594 heartbeat IPC: 0.45808 cumulative IPC: 0.54259 (Simulation time: 0 hr 11 min 40 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles:  362840447 heartbeat IPC: 0.45938 cumulative IPC: 0.54202 (Simulation time: 0 hr 11 min 43 sec) 
Heartbeat CPU  0 instructions:  274000000 cycles:  364982366 heartbeat IPC: 0.46687 cumulative IPC: 0.54152 (Simulation time: 0 hr 11 min 45 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  367189974 heartbeat IPC: 0.45298 cumulative IPC: 0.54091 (Simulation time: 0 hr 11 min 48 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  369359837 heartbeat IPC: 0.46086 cumulative IPC: 0.54038 (Simulation time: 0 hr 11 min 51 sec) 
Heartbeat CPU  0 instructions:  277000002 cycles:  370729536 heartbeat IPC: 0.73009 cumulative IPC: 0.54118 (Simulation time: 0 hr 11 min 54 sec) 
Heartbeat CPU  0 instructions:  278000003 cycles:  371985292 heartbeat IPC: 0.79633 cumulative IPC: 0.54215 (Simulation time: 0 hr 11 min 56 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  373239279 heartbeat IPC: 0.79745 cumulative IPC: 0.54312 (Simulation time: 0 hr 11 min 59 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  374491860 heartbeat IPC: 0.79835 cumulative IPC: 0.54409 (Simulation time: 0 hr 12 min 1 sec) 
Heartbeat CPU  0 instructions:  281000001 cycles:  375743088 heartbeat IPC: 0.79922 cumulative IPC: 0.54505 (Simulation time: 0 hr 12 min 4 sec) 
Heartbeat CPU  0 instructions:  282000003 cycles:  376993965 heartbeat IPC: 0.79944 cumulative IPC: 0.54600 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles:  378246892 heartbeat IPC: 0.79813 cumulative IPC: 0.54695 (Simulation time: 0 hr 12 min 9 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  379498036 heartbeat IPC: 0.79927 cumulative IPC: 0.54789 (Simulation time: 0 hr 12 min 12 sec) 
Heartbeat CPU  0 instructions:  285000003 cycles:  380749269 heartbeat IPC: 0.79921 cumulative IPC: 0.54882 (Simulation time: 0 hr 12 min 14 sec) 
Heartbeat CPU  0 instructions:  286000003 cycles:  382001331 heartbeat IPC: 0.79868 cumulative IPC: 0.54975 (Simulation time: 0 hr 12 min 17 sec) 
Heartbeat CPU  0 instructions:  287000001 cycles:  383251403 heartbeat IPC: 0.79995 cumulative IPC: 0.55067 (Simulation time: 0 hr 12 min 19 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  384503440 heartbeat IPC: 0.79870 cumulative IPC: 0.55158 (Simulation time: 0 hr 12 min 22 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  385756438 heartbeat IPC: 0.79809 cumulative IPC: 0.55248 (Simulation time: 0 hr 12 min 24 sec) 
Heartbeat CPU  0 instructions:  290000001 cycles:  387007525 heartbeat IPC: 0.79930 cumulative IPC: 0.55338 (Simulation time: 0 hr 12 min 27 sec) 
Heartbeat CPU  0 instructions:  291000000 cycles:  388263061 heartbeat IPC: 0.79647 cumulative IPC: 0.55427 (Simulation time: 0 hr 12 min 29 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  389517580 heartbeat IPC: 0.79712 cumulative IPC: 0.55515 (Simulation time: 0 hr 12 min 32 sec) 
Heartbeat CPU  0 instructions:  293000003 cycles:  390773048 heartbeat IPC: 0.79652 cumulative IPC: 0.55602 (Simulation time: 0 hr 12 min 34 sec) 
Heartbeat CPU  0 instructions:  294000003 cycles:  392025767 heartbeat IPC: 0.79826 cumulative IPC: 0.55689 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  393278110 heartbeat IPC: 0.79850 cumulative IPC: 0.55776 (Simulation time: 0 hr 12 min 39 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  394532545 heartbeat IPC: 0.79717 cumulative IPC: 0.55861 (Simulation time: 0 hr 12 min 42 sec) 
Heartbeat CPU  0 instructions:  297000003 cycles:  395787286 heartbeat IPC: 0.79698 cumulative IPC: 0.55946 (Simulation time: 0 hr 12 min 44 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  397037159 heartbeat IPC: 0.80008 cumulative IPC: 0.56031 (Simulation time: 0 hr 12 min 47 sec) 
Heartbeat CPU  0 instructions:  299000001 cycles:  398289439 heartbeat IPC: 0.79854 cumulative IPC: 0.56115 (Simulation time: 0 hr 12 min 50 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  399545413 heartbeat IPC: 0.79619 cumulative IPC: 0.56198 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles:  400798862 heartbeat IPC: 0.79780 cumulative IPC: 0.56281 (Simulation time: 0 hr 12 min 55 sec) 
Heartbeat CPU  0 instructions:  302000001 cycles:  402053507 heartbeat IPC: 0.79704 cumulative IPC: 0.56363 (Simulation time: 0 hr 12 min 57 sec) 
Heartbeat CPU  0 instructions:  303000001 cycles:  403308219 heartbeat IPC: 0.79700 cumulative IPC: 0.56445 (Simulation time: 0 hr 13 min 0 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  404561832 heartbeat IPC: 0.79769 cumulative IPC: 0.56526 (Simulation time: 0 hr 13 min 2 sec) 
Heartbeat CPU  0 instructions:  305000000 cycles:  405812633 heartbeat IPC: 0.79949 cumulative IPC: 0.56607 (Simulation time: 0 hr 13 min 5 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  407066554 heartbeat IPC: 0.79750 cumulative IPC: 0.56686 (Simulation time: 0 hr 13 min 7 sec) 
Heartbeat CPU  0 instructions:  307000001 cycles:  408320593 heartbeat IPC: 0.79742 cumulative IPC: 0.56766 (Simulation time: 0 hr 13 min 10 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  409575454 heartbeat IPC: 0.79690 cumulative IPC: 0.56844 (Simulation time: 0 hr 13 min 12 sec) 
Heartbeat CPU  0 instructions:  309000003 cycles:  410830230 heartbeat IPC: 0.79696 cumulative IPC: 0.56922 (Simulation time: 0 hr 13 min 15 sec) 
Heartbeat CPU  0 instructions:  310000003 cycles:  412084928 heartbeat IPC: 0.79700 cumulative IPC: 0.57000 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles:  413339698 heartbeat IPC: 0.79696 cumulative IPC: 0.57077 (Simulation time: 0 hr 13 min 20 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  414588228 heartbeat IPC: 0.80094 cumulative IPC: 0.57154 (Simulation time: 0 hr 13 min 23 sec) 
Heartbeat CPU  0 instructions:  313000000 cycles:  415838043 heartbeat IPC: 0.80012 cumulative IPC: 0.57231 (Simulation time: 0 hr 13 min 25 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  417083238 heartbeat IPC: 0.80309 cumulative IPC: 0.57308 (Simulation time: 0 hr 13 min 28 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  418330913 heartbeat IPC: 0.80149 cumulative IPC: 0.57384 (Simulation time: 0 hr 13 min 30 sec) 
