*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/mlop.ini

trace_0 /home/functionmain/桌面/Pythia/traces/403.gcc-16B.champsimtrace.xz
Heartbeat CPU  0 instructions:  323000001 cycles:  206335507 heartbeat IPC: 1.27994 cumulative IPC: 1.36398 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  0 instructions:  324000000 cycles:  207049874 heartbeat IPC: 1.39984 cumulative IPC: 1.36414 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  0 instructions:  325000000 cycles:  207778093 heartbeat IPC: 1.37321 cumulative IPC: 1.36418 (Simulation time: 0 hr 9 min 1 sec) 
Heartbeat CPU  0 instructions:  326000003 cycles:  208577125 heartbeat IPC: 1.25152 cumulative IPC: 1.36363 (Simulation time: 0 hr 9 min 3 sec) 
Heartbeat CPU  0 instructions:  327000000 cycles:  209317513 heartbeat IPC: 1.35064 cumulative IPC: 1.36357 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  328000000 cycles:  210100267 heartbeat IPC: 1.27754 cumulative IPC: 1.36317 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  0 instructions:  329000001 cycles:  210895410 heartbeat IPC: 1.25764 cumulative IPC: 1.36267 (Simulation time: 0 hr 9 min 8 sec) 
Heartbeat CPU  0 instructions:  330000001 cycles:  211559214 heartbeat IPC: 1.50647 cumulative IPC: 1.36324 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  331000000 cycles:  212260772 heartbeat IPC: 1.42540 cumulative IPC: 1.36350 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  0 instructions:  332000000 cycles:  212978943 heartbeat IPC: 1.39243 cumulative IPC: 1.36362 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  0 instructions:  333000001 cycles:  213755790 heartbeat IPC: 1.28726 cumulative IPC: 1.36327 (Simulation time: 0 hr 9 min 15 sec) 
Heartbeat CPU  0 instructions:  334000002 cycles:  214519360 heartbeat IPC: 1.30964 cumulative IPC: 1.36303 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  335000000 cycles:  215334094 heartbeat IPC: 1.22739 cumulative IPC: 1.36239 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  336000000 cycles:  216051287 heartbeat IPC: 1.39432 cumulative IPC: 1.36252 (Simulation time: 0 hr 9 min 20 sec) 
Heartbeat CPU  0 instructions:  337000002 cycles:  216763084 heartbeat IPC: 1.40490 cumulative IPC: 1.36270 (Simulation time: 0 hr 9 min 22 sec) 
Heartbeat CPU  0 instructions:  338000003 cycles:  217550573 heartbeat IPC: 1.26986 cumulative IPC: 1.36228 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  0 instructions:  339000002 cycles:  218293206 heartbeat IPC: 1.34656 cumulative IPC: 1.36221 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:  340000000 cycles:  219063983 heartbeat IPC: 1.29739 cumulative IPC: 1.36193 (Simulation time: 0 hr 9 min 27 sec) 
Heartbeat CPU  0 instructions:  341000001 cycles:  219861404 heartbeat IPC: 1.25404 cumulative IPC: 1.36144 (Simulation time: 0 hr 9 min 29 sec) 
Heartbeat CPU  0 instructions:  342000003 cycles:  220538626 heartbeat IPC: 1.47662 cumulative IPC: 1.36188 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  343000003 cycles:  221299313 heartbeat IPC: 1.31460 cumulative IPC: 1.36168 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  344000000 cycles:  222026694 heartbeat IPC: 1.37479 cumulative IPC: 1.36173 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  0 instructions:  345000003 cycles:  222696615 heartbeat IPC: 1.49272 cumulative IPC: 1.36222 (Simulation time: 0 hr 9 min 36 sec) 
Heartbeat CPU  0 instructions:  346000000 cycles:  223411909 heartbeat IPC: 1.39802 cumulative IPC: 1.36236 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  347000001 cycles:  224144129 heartbeat IPC: 1.36571 cumulative IPC: 1.36238 (Simulation time: 0 hr 9 min 39 sec) 
Heartbeat CPU  0 instructions:  348000000 cycles:  224870783 heartbeat IPC: 1.37617 cumulative IPC: 1.36243 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:  349000003 cycles:  225599094 heartbeat IPC: 1.37304 cumulative IPC: 1.36247 (Simulation time: 0 hr 9 min 43 sec) 
Heartbeat CPU  0 instructions:  350000003 cycles:  226312576 heartbeat IPC: 1.40158 cumulative IPC: 1.36263 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  351000002 cycles:  227092293 heartbeat IPC: 1.28252 cumulative IPC: 1.36229 (Simulation time: 0 hr 9 min 46 sec) 
Heartbeat CPU  0 instructions:  352000000 cycles:  227782932 heartbeat IPC: 1.44793 cumulative IPC: 1.36261 (Simulation time: 0 hr 9 min 48 sec) 
Heartbeat CPU  0 instructions:  353000003 cycles:  228526108 heartbeat IPC: 1.34558 cumulative IPC: 1.36254 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  354000002 cycles:  229214886 heartbeat IPC: 1.45185 cumulative IPC: 1.36287 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  355000002 cycles:  229925104 heartbeat IPC: 1.40802 cumulative IPC: 1.36304 (Simulation time: 0 hr 9 min 53 sec) 
Heartbeat CPU  0 instructions:  356000000 cycles:  230688590 heartbeat IPC: 1.30978 cumulative IPC: 1.36282 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  0 instructions:  357000002 cycles:  231455373 heartbeat IPC: 1.30415 cumulative IPC: 1.36259 (Simulation time: 0 hr 9 min 57 sec) 
Heartbeat CPU  0 instructions:  358000002 cycles:  232148562 heartbeat IPC: 1.44261 cumulative IPC: 1.36288 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  0 instructions:  359000002 cycles:  232860512 heartbeat IPC: 1.40459 cumulative IPC: 1.36303 (Simulation time: 0 hr 10 min 0 sec) 
Heartbeat CPU  0 instructions:  360000000 cycles:  233550569 heartbeat IPC: 1.44915 cumulative IPC: 1.36335 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:  361000000 cycles:  234237428 heartbeat IPC: 1.45590 cumulative IPC: 1.36368 (Simulation time: 0 hr 10 min 4 sec) 
Heartbeat CPU  0 instructions:  362000003 cycles:  234970686 heartbeat IPC: 1.36378 cumulative IPC: 1.36368 (Simulation time: 0 hr 10 min 5 sec) 
Heartbeat CPU  0 instructions:  363000000 cycles:  235689489 heartbeat IPC: 1.39120 cumulative IPC: 1.36378 (Simulation time: 0 hr 10 min 7 sec) 
Heartbeat CPU  0 instructions:  364000000 cycles:  236403142 heartbeat IPC: 1.40124 cumulative IPC: 1.36392 (Simulation time: 0 hr 10 min 9 sec) 
Heartbeat CPU  0 instructions:  365000001 cycles:  237129185 heartbeat IPC: 1.37733 cumulative IPC: 1.36397 (Simulation time: 0 hr 10 min 11 sec) 
Heartbeat CPU  0 instructions:  366000003 cycles:  237923585 heartbeat IPC: 1.25881 cumulative IPC: 1.36354 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  367000001 cycles:  238671516 heartbeat IPC: 1.33702 cumulative IPC: 1.36344 (Simulation time: 0 hr 10 min 14 sec) 
Heartbeat CPU  0 instructions:  368000000 cycles:  239477363 heartbeat IPC: 1.24093 cumulative IPC: 1.36294 (Simulation time: 0 hr 10 min 16 sec) 
Heartbeat CPU  0 instructions:  369000000 cycles:  240211434 heartbeat IPC: 1.36227 cumulative IPC: 1.36294 (Simulation time: 0 hr 10 min 18 sec) 
Heartbeat CPU  0 instructions:  370000001 cycles:  240880283 heartbeat IPC: 1.49511 cumulative IPC: 1.36338 (Simulation time: 0 hr 10 min 19 sec) 
Heartbeat CPU  0 instructions:  371000001 cycles:  241610185 heartbeat IPC: 1.37005 cumulative IPC: 1.36341 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:  372000000 cycles:  242373928 heartbeat IPC: 1.30934 cumulative IPC: 1.36320 (Simulation time: 0 hr 10 min 23 sec) 
Heartbeat CPU  0 instructions:  373000000 cycles:  243093744 heartbeat IPC: 1.38924 cumulative IPC: 1.36329 (Simulation time: 0 hr 10 min 25 sec) 
Heartbeat CPU  0 instructions:  374000002 cycles:  243850773 heartbeat IPC: 1.32096 cumulative IPC: 1.36313 (Simulation time: 0 hr 10 min 26 sec) 
Heartbeat CPU  0 instructions:  375000000 cycles:  244571713 heartbeat IPC: 1.38708 cumulative IPC: 1.36322 (Simulation time: 0 hr 10 min 28 sec) 
Heartbeat CPU  0 instructions:  376000000 cycles:  245303882 heartbeat IPC: 1.36580 cumulative IPC: 1.36323 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  0 instructions:  377000001 cycles:  246015804 heartbeat IPC: 1.40465 cumulative IPC: 1.36337 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  378000003 cycles:  246806204 heartbeat IPC: 1.26518 cumulative IPC: 1.36299 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  0 instructions:  379000002 cycles:  247503971 heartbeat IPC: 1.43314 cumulative IPC: 1.36323 (Simulation time: 0 hr 10 min 35 sec) 
Heartbeat CPU  0 instructions:  380000000 cycles:  248231364 heartbeat IPC: 1.37477 cumulative IPC: 1.36327 (Simulation time: 0 hr 10 min 37 sec) 
Heartbeat CPU  0 instructions:  381000000 cycles:  249007493 heartbeat IPC: 1.28845 cumulative IPC: 1.36299 (Simulation time: 0 hr 10 min 38 sec) 
Heartbeat CPU  0 instructions:  382000001 cycles:  249696209 heartbeat IPC: 1.45198 cumulative IPC: 1.36329 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  0 instructions:  383000002 cycles:  250404660 heartbeat IPC: 1.41153 cumulative IPC: 1.36345 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  0 instructions:  384000000 cycles:  251110140 heartbeat IPC: 1.41747 cumulative IPC: 1.36364 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:  385000001 cycles:  251885709 heartbeat IPC: 1.28938 cumulative IPC: 1.36336 (Simulation time: 0 hr 10 min 45 sec) 
Heartbeat CPU  0 instructions:  386000003 cycles:  252634767 heartbeat IPC: 1.33501 cumulative IPC: 1.36326 (Simulation time: 0 hr 10 min 47 sec) 
Heartbeat CPU  0 instructions:  387000002 cycles:  253352953 heartbeat IPC: 1.39240 cumulative IPC: 1.36336 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  0 instructions:  388000000 cycles:  254074754 heartbeat IPC: 1.38542 cumulative IPC: 1.36343 (Simulation time: 0 hr 10 min 50 sec) 
Heartbeat CPU  0 instructions:  389000000 cycles:  254735237 heartbeat IPC: 1.51404 cumulative IPC: 1.36390 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  0 instructions:  390000003 cycles:  255431605 heartbeat IPC: 1.43603 cumulative IPC: 1.36414 (Simulation time: 0 hr 10 min 54 sec) 
Heartbeat CPU  0 instructions:  391000000 cycles:  256164840 heartbeat IPC: 1.36382 cumulative IPC: 1.36414 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  0 instructions:  392000000 cycles:  256885820 heartbeat IPC: 1.38700 cumulative IPC: 1.36422 (Simulation time: 0 hr 10 min 57 sec) 
Heartbeat CPU  0 instructions:  393000000 cycles:  257567062 heartbeat IPC: 1.46791 cumulative IPC: 1.36454 (Simulation time: 0 hr 10 min 59 sec) 
Heartbeat CPU  0 instructions:  394000000 cycles:  258302668 heartbeat IPC: 1.35942 cumulative IPC: 1.36453 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  0 instructions:  395000000 cycles:  259071257 heartbeat IPC: 1.30109 cumulative IPC: 1.36430 (Simulation time: 0 hr 11 min 3 sec) 
Heartbeat CPU  0 instructions:  396000000 cycles:  259806838 heartbeat IPC: 1.35947 cumulative IPC: 1.36428 (Simulation time: 0 hr 11 min 4 sec) 
Heartbeat CPU  0 instructions:  397000000 cycles:  260651514 heartbeat IPC: 1.18389 cumulative IPC: 1.36359 (Simulation time: 0 hr 11 min 6 sec) 
Heartbeat CPU  0 instructions:  398000000 cycles:  261355021 heartbeat IPC: 1.42145 cumulative IPC: 1.36377 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  0 instructions:  399000003 cycles:  262099930 heartbeat IPC: 1.34245 cumulative IPC: 1.36370 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  400000000 cycles:  262811211 heartbeat IPC: 1.40591 cumulative IPC: 1.36384 (Simulation time: 0 hr 11 min 11 sec) 
Heartbeat CPU  0 instructions:  401000001 cycles:  263533880 heartbeat IPC: 1.38376 cumulative IPC: 1.36390 (Simulation time: 0 hr 11 min 13 sec) 
Heartbeat CPU  0 instructions:  402000003 cycles:  264242441 heartbeat IPC: 1.41131 cumulative IPC: 1.36405 (Simulation time: 0 hr 11 min 15 sec) 
Heartbeat CPU  0 instructions:  403000002 cycles:  264990706 heartbeat IPC: 1.33642 cumulative IPC: 1.36396 (Simulation time: 0 hr 11 min 16 sec) 
Heartbeat CPU  0 instructions:  404000000 cycles:  265759758 heartbeat IPC: 1.30030 cumulative IPC: 1.36374 (Simulation time: 0 hr 11 min 18 sec) 
Heartbeat CPU  0 instructions:  405000002 cycles:  266446135 heartbeat IPC: 1.45693 cumulative IPC: 1.36403 (Simulation time: 0 hr 11 min 20 sec) 
Heartbeat CPU  0 instructions:  406000000 cycles:  267190204 heartbeat IPC: 1.34396 cumulative IPC: 1.36396 (Simulation time: 0 hr 11 min 22 sec) 
Heartbeat CPU  0 instructions:  407000000 cycles:  267916791 heartbeat IPC: 1.37630 cumulative IPC: 1.36400 (Simulation time: 0 hr 11 min 23 sec) 
Heartbeat CPU  0 instructions:  408000000 cycles:  268613261 heartbeat IPC: 1.43581 cumulative IPC: 1.36422 (Simulation time: 0 hr 11 min 25 sec) 
Heartbeat CPU  0 instructions:  409000003 cycles:  269398767 heartbeat IPC: 1.27307 cumulative IPC: 1.36390 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  0 instructions:  410000000 cycles:  270111518 heartbeat IPC: 1.40301 cumulative IPC: 1.36403 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  0 instructions:  411000003 cycles:  270824738 heartbeat IPC: 1.40210 cumulative IPC: 1.36415 (Simulation time: 0 hr 11 min 30 sec) 
Heartbeat CPU  0 instructions:  412000000 cycles:  271691004 heartbeat IPC: 1.15438 cumulative IPC: 1.36335 (Simulation time: 0 hr 11 min 32 sec) 
Heartbeat CPU  0 instructions:  413000000 cycles:  272532189 heartbeat IPC: 1.18880 cumulative IPC: 1.36271 (Simulation time: 0 hr 11 min 34 sec) 
Heartbeat CPU  0 instructions:  414000001 cycles:  278804721 heartbeat IPC: 0.15943 cumulative IPC: 1.33073 (Simulation time: 0 hr 11 min 38 sec) 
Heartbeat CPU  0 instructions:  415000002 cycles:  283030678 heartbeat IPC: 0.23663 cumulative IPC: 1.31148 (Simulation time: 0 hr 11 min 41 sec) 
Heartbeat CPU  0 instructions:  416000000 cycles:  286895374 heartbeat IPC: 0.25875 cumulative IPC: 1.29481 (Simulation time: 0 hr 11 min 44 sec) 
Heartbeat CPU  0 instructions:  417000001 cycles:  290312460 heartbeat IPC: 0.29265 cumulative IPC: 1.28097 (Simulation time: 0 hr 11 min 47 sec) 
Heartbeat CPU  0 instructions:  418000003 cycles:  293902723 heartbeat IPC: 0.27853 cumulative IPC: 1.26663 (Simulation time: 0 hr 11 min 50 sec) 
Heartbeat CPU  0 instructions:  419000001 cycles:  301987856 heartbeat IPC: 0.12368 cumulative IPC: 1.23097 (Simulation time: 0 hr 11 min 55 sec) 
Heartbeat CPU  0 instructions:  420000000 cycles:  308325081 heartbeat IPC: 0.15780 cumulative IPC: 1.20536 (Simulation time: 0 hr 11 min 58 sec) 
Heartbeat CPU  0 instructions:  421000003 cycles:  313834086 heartbeat IPC: 0.18152 cumulative IPC: 1.18454 (Simulation time: 0 hr 12 min 1 sec) 
Heartbeat CPU  0 instructions:  422000001 cycles:  318752538 heartbeat IPC: 0.20332 cumulative IPC: 1.16705 (Simulation time: 0 hr 12 min 5 sec) 
Heartbeat CPU  0 instructions:  423000000 cycles:  323312903 heartbeat IPC: 0.21928 cumulative IPC: 1.15164 (Simulation time: 0 hr 12 min 8 sec) 
Heartbeat CPU  0 instructions:  424000000 cycles:  326632287 heartbeat IPC: 0.30126 cumulative IPC: 1.14169 (Simulation time: 0 hr 12 min 11 sec) 
Heartbeat CPU  0 instructions:  425000002 cycles:  329321091 heartbeat IPC: 0.37191 cumulative IPC: 1.13447 (Simulation time: 0 hr 12 min 14 sec) 
Heartbeat CPU  0 instructions:  426000002 cycles:  331627749 heartbeat IPC: 0.43353 cumulative IPC: 1.12887 (Simulation time: 0 hr 12 min 17 sec) 
Heartbeat CPU  0 instructions:  427000000 cycles:  333909690 heartbeat IPC: 0.43822 cumulative IPC: 1.12346 (Simulation time: 0 hr 12 min 19 sec) 
Heartbeat CPU  0 instructions:  428000000 cycles:  336105063 heartbeat IPC: 0.45550 cumulative IPC: 1.11845 (Simulation time: 0 hr 12 min 22 sec) 
Heartbeat CPU  0 instructions:  429000000 cycles:  338234273 heartbeat IPC: 0.46966 cumulative IPC: 1.11378 (Simulation time: 0 hr 12 min 25 sec) 
Heartbeat CPU  0 instructions:  430000001 cycles:  340441763 heartbeat IPC: 0.45300 cumulative IPC: 1.10888 (Simulation time: 0 hr 12 min 27 sec) 
Heartbeat CPU  0 instructions:  431000000 cycles:  346501518 heartbeat IPC: 0.16502 cumulative IPC: 1.09004 (Simulation time: 0 hr 12 min 31 sec) 
Heartbeat CPU  0 instructions:  432000000 cycles:  350653712 heartbeat IPC: 0.24084 cumulative IPC: 1.07859 (Simulation time: 0 hr 12 min 34 sec) 
Heartbeat CPU  0 instructions:  433000000 cycles:  357098951 heartbeat IPC: 0.15515 cumulative IPC: 1.05965 (Simulation time: 0 hr 12 min 39 sec) 
Heartbeat CPU  0 instructions:  434000001 cycles:  364527476 heartbeat IPC: 0.13462 cumulative IPC: 1.03829 (Simulation time: 0 hr 12 min 43 sec) 
Heartbeat CPU  0 instructions:  435000003 cycles:  370276089 heartbeat IPC: 0.17396 cumulative IPC: 1.02311 (Simulation time: 0 hr 12 min 46 sec) 
Heartbeat CPU  0 instructions:  436000000 cycles:  375453533 heartbeat IPC: 0.19314 cumulative IPC: 1.01019 (Simulation time: 0 hr 12 min 49 sec) 
Heartbeat CPU  0 instructions:  437000002 cycles:  379568585 heartbeat IPC: 0.24301 cumulative IPC: 1.00082 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  0 instructions:  438000001 cycles:  383101583 heartbeat IPC: 0.28305 cumulative IPC: 0.99336 (Simulation time: 0 hr 12 min 55 sec) 
Heartbeat CPU  0 instructions:  439000000 cycles:  386481215 heartbeat IPC: 0.29589 cumulative IPC: 0.98650 (Simulation time: 0 hr 12 min 59 sec) 
Heartbeat CPU  0 instructions:  440000000 cycles:  388900192 heartbeat IPC: 0.41340 cumulative IPC: 0.98250 (Simulation time: 0 hr 13 min 1 sec) 
Heartbeat CPU  0 instructions:  441000000 cycles:  391185552 heartbeat IPC: 0.43757 cumulative IPC: 0.97892 (Simulation time: 0 hr 13 min 4 sec) 
Heartbeat CPU  0 instructions:  442000002 cycles:  393415311 heartbeat IPC: 0.44848 cumulative IPC: 0.97555 (Simulation time: 0 hr 13 min 6 sec) 
Heartbeat CPU  0 instructions:  443000000 cycles:  395544740 heartbeat IPC: 0.46961 cumulative IPC: 0.97249 (Simulation time: 0 hr 13 min 9 sec) 
Heartbeat CPU  0 instructions:  444000000 cycles:  397739942 heartbeat IPC: 0.45554 cumulative IPC: 0.96930 (Simulation time: 0 hr 13 min 12 sec) 
Heartbeat CPU  0 instructions:  445000002 cycles:  400387577 heartbeat IPC: 0.37770 cumulative IPC: 0.96492 (Simulation time: 0 hr 13 min 15 sec) 
Heartbeat CPU  0 instructions:  446000003 cycles:  407285582 heartbeat IPC: 0.14497 cumulative IPC: 0.94940 (Simulation time: 0 hr 13 min 19 sec) 
Heartbeat CPU  0 instructions:  447000000 cycles:  412247910 heartbeat IPC: 0.20152 cumulative IPC: 0.93935 (Simulation time: 0 hr 13 min 23 sec) 
Heartbeat CPU  0 instructions:  448000000 cycles:  420700257 heartbeat IPC: 0.11831 cumulative IPC: 0.92098 (Simulation time: 0 hr 13 min 27 sec) 
Heartbeat CPU  0 instructions:  449000001 cycles:  426727046 heartbeat IPC: 0.16593 cumulative IPC: 0.90913 (Simulation time: 0 hr 13 min 30 sec) 
Heartbeat CPU  0 instructions:  450000000 cycles:  432114569 heartbeat IPC: 0.18561 cumulative IPC: 0.89912 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  0 instructions:  451000000 cycles:  436447156 heartbeat IPC: 0.23081 cumulative IPC: 0.89176 (Simulation time: 0 hr 13 min 36 sec) 
Heartbeat CPU  0 instructions:  452000000 cycles:  440151358 heartbeat IPC: 0.26996 cumulative IPC: 0.88596 (Simulation time: 0 hr 13 min 39 sec) 
Heartbeat CPU  0 instructions:  453000001 cycles:  443743914 heartbeat IPC: 0.27835 cumulative IPC: 0.88052 (Simulation time: 0 hr 13 min 43 sec) 
Heartbeat CPU  0 instructions:  454000000 cycles:  446300614 heartbeat IPC: 0.39113 cumulative IPC: 0.87742 (Simulation time: 0 hr 13 min 46 sec) 
Heartbeat CPU  0 instructions:  455000001 cycles:  448564569 heartbeat IPC: 0.44171 cumulative IPC: 0.87499 (Simulation time: 0 hr 13 min 48 sec) 
Heartbeat CPU  0 instructions:  456000000 cycles:  450822136 heartbeat IPC: 0.44295 cumulative IPC: 0.87259 (Simulation time: 0 hr 13 min 51 sec) 
Heartbeat CPU  0 instructions:  457000002 cycles:  452976171 heartbeat IPC: 0.46425 cumulative IPC: 0.87045 (Simulation time: 0 hr 13 min 54 sec) 
Heartbeat CPU  0 instructions:  458000000 cycles:  455131791 heartbeat IPC: 0.46390 cumulative IPC: 0.86832 (Simulation time: 0 hr 13 min 56 sec) 
Heartbeat CPU  0 instructions:  459000001 cycles:  457476609 heartbeat IPC: 0.42647 cumulative IPC: 0.86583 (Simulation time: 0 hr 13 min 59 sec) 
Heartbeat CPU  0 instructions:  460000000 cycles:  464044660 heartbeat IPC: 0.15225 cumulative IPC: 0.85470 (Simulation time: 0 hr 14 min 3 sec) 
Heartbeat CPU  0 instructions:  461000002 cycles:  468653869 heartbeat IPC: 0.21696 cumulative IPC: 0.84779 (Simulation time: 0 hr 14 min 7 sec) 
Heartbeat CPU  0 instructions:  462000000 cycles:  476870627 heartbeat IPC: 0.12170 cumulative IPC: 0.83405 (Simulation time: 0 hr 14 min 11 sec) 
Heartbeat CPU  0 instructions:  463000000 cycles:  483264840 heartbeat IPC: 0.15639 cumulative IPC: 0.82421 (Simulation time: 0 hr 14 min 15 sec) 
Heartbeat CPU  0 instructions:  464000000 cycles:  488681511 heartbeat IPC: 0.18462 cumulative IPC: 0.81644 (Simulation time: 0 hr 14 min 18 sec) 
Heartbeat CPU  0 instructions:  465000000 cycles:  493374436 heartbeat IPC: 0.21309 cumulative IPC: 0.81015 (Simulation time: 0 hr 14 min 21 sec) 
Heartbeat CPU  0 instructions:  466000000 cycles:  497527820 heartbeat IPC: 0.24077 cumulative IPC: 0.80495 (Simulation time: 0 hr 14 min 24 sec) 
Heartbeat CPU  0 instructions:  467000000 cycles:  500977295 heartbeat IPC: 0.28990 cumulative IPC: 0.80108 (Simulation time: 0 hr 14 min 28 sec) 
Heartbeat CPU  0 instructions:  468000000 cycles:  503615921 heartbeat IPC: 0.37899 cumulative IPC: 0.79866 (Simulation time: 0 hr 14 min 30 sec) 
Heartbeat CPU  0 instructions:  469000000 cycles:  505909651 heartbeat IPC: 0.43597 cumulative IPC: 0.79686 (Simulation time: 0 hr 14 min 33 sec) 
Heartbeat CPU  0 instructions:  470000002 cycles:  508184601 heartbeat IPC: 0.43957 cumulative IPC: 0.79512 (Simulation time: 0 hr 14 min 36 sec) 
Heartbeat CPU  0 instructions:  471000000 cycles:  510358327 heartbeat IPC: 0.46004 cumulative IPC: 0.79356 (Simulation time: 0 hr 14 min 38 sec) 
Heartbeat CPU  0 instructions:  472000000 cycles:  512500156 heartbeat IPC: 0.46689 cumulative IPC: 0.79207 (Simulation time: 0 hr 14 min 41 sec) 
Heartbeat CPU  0 instructions:  473000002 cycles:  514861726 heartbeat IPC: 0.42345 cumulative IPC: 0.79022 (Simulation time: 0 hr 14 min 44 sec) 
Heartbeat CPU  0 instructions:  474000000 cycles:  521094898 heartbeat IPC: 0.16043 cumulative IPC: 0.78202 (Simulation time: 0 hr 14 min 47 sec) 
Heartbeat CPU  0 instructions:  475000002 cycles:  525285689 heartbeat IPC: 0.23862 cumulative IPC: 0.77729 (Simulation time: 0 hr 14 min 51 sec) 
Heartbeat CPU  0 instructions:  476000000 cycles:  532836263 heartbeat IPC: 0.13244 cumulative IPC: 0.76736 (Simulation time: 0 hr 14 min 55 sec) 
Heartbeat CPU  0 instructions:  477000000 cycles:  539522148 heartbeat IPC: 0.14957 cumulative IPC: 0.75904 (Simulation time: 0 hr 14 min 59 sec) 
Heartbeat CPU  0 instructions:  478000002 cycles:  545136679 heartbeat IPC: 0.17811 cumulative IPC: 0.75255 (Simulation time: 0 hr 15 min 2 sec) 
Heartbeat CPU  0 instructions:  479000000 cycles:  550137880 heartbeat IPC: 0.19995 cumulative IPC: 0.74710 (Simulation time: 0 hr 15 min 6 sec) 
Heartbeat CPU  0 instructions:  480000000 cycles:  554519822 heartbeat IPC: 0.22821 cumulative IPC: 0.74266 (Simulation time: 0 hr 15 min 9 sec) 
Heartbeat CPU  0 instructions:  481000000 cycles:  558174166 heartbeat IPC: 0.27365 cumulative IPC: 0.73933 (Simulation time: 0 hr 15 min 12 sec) 
Heartbeat CPU  0 instructions:  482000000 cycles:  560841819 heartbeat IPC: 0.37486 cumulative IPC: 0.73745 (Simulation time: 0 hr 15 min 15 sec) 
Heartbeat CPU  0 instructions:  483000000 cycles:  563175274 heartbeat IPC: 0.42855 cumulative IPC: 0.73607 (Simulation time: 0 hr 15 min 18 sec) 
Heartbeat CPU  0 instructions:  484000000 cycles:  565470632 heartbeat IPC: 0.43566 cumulative IPC: 0.73475 (Simulation time: 0 hr 15 min 20 sec) 
Heartbeat CPU  0 instructions:  485000002 cycles:  567678454 heartbeat IPC: 0.45294 cumulative IPC: 0.73356 (Simulation time: 0 hr 15 min 23 sec) 
Heartbeat CPU  0 instructions:  486000003 cycles:  569826486 heartbeat IPC: 0.46554 cumulative IPC: 0.73247 (Simulation time: 0 hr 15 min 26 sec) 
Heartbeat CPU  0 instructions:  487000000 cycles:  572025675 heartbeat IPC: 0.45471 cumulative IPC: 0.73132 (Simulation time: 0 hr 15 min 28 sec) 
Heartbeat CPU  0 instructions:  488000000 cycles:  576804791 heartbeat IPC: 0.20924 cumulative IPC: 0.72664 (Simulation time: 0 hr 15 min 32 sec) 
Heartbeat CPU  0 instructions:  489000000 cycles:  581943425 heartbeat IPC: 0.19460 cumulative IPC: 0.72157 (Simulation time: 0 hr 15 min 35 sec) 
