*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/459.GemsFDTD-1418B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:  168403178 heartbeat IPC: 0.55994 cumulative IPC: 0.54168 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  0 instructions:  150000003 cycles:  170197587 heartbeat IPC: 0.55729 cumulative IPC: 0.54199 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  172013210 heartbeat IPC: 0.55077 cumulative IPC: 0.54216 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  173836711 heartbeat IPC: 0.54840 cumulative IPC: 0.54227 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  0 instructions:  153000002 cycles:  175609883 heartbeat IPC: 0.56396 cumulative IPC: 0.54267 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  154000000 cycles:  177400831 heartbeat IPC: 0.55836 cumulative IPC: 0.54295 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  155000000 cycles:  179273488 heartbeat IPC: 0.53400 cumulative IPC: 0.54279 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  181148392 heartbeat IPC: 0.53336 cumulative IPC: 0.54261 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  0 instructions:  157000001 cycles:  183044926 heartbeat IPC: 0.52728 cumulative IPC: 0.54234 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  158000003 cycles:  184955242 heartbeat IPC: 0.52347 cumulative IPC: 0.54200 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  159000002 cycles:  186811707 heartbeat IPC: 0.53866 cumulative IPC: 0.54194 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  188641589 heartbeat IPC: 0.54648 cumulative IPC: 0.54202 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  161000003 cycles:  190513985 heartbeat IPC: 0.53408 cumulative IPC: 0.54189 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  0 instructions:  162000003 cycles:  192334026 heartbeat IPC: 0.54944 cumulative IPC: 0.54201 (Simulation time: 0 hr 8 min 55 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  194149773 heartbeat IPC: 0.55074 cumulative IPC: 0.54214 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  195978122 heartbeat IPC: 0.54694 cumulative IPC: 0.54222 (Simulation time: 0 hr 9 min 3 sec) 
Heartbeat CPU  0 instructions:  165000000 cycles:  197805484 heartbeat IPC: 0.54724 cumulative IPC: 0.54229 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  166000000 cycles:  199700109 heartbeat IPC: 0.52781 cumulative IPC: 0.54207 (Simulation time: 0 hr 9 min 11 sec) 
Heartbeat CPU  0 instructions:  167000002 cycles:  201598787 heartbeat IPC: 0.52668 cumulative IPC: 0.54183 (Simulation time: 0 hr 9 min 15 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  203551113 heartbeat IPC: 0.51221 cumulative IPC: 0.54137 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  169000001 cycles:  205459543 heartbeat IPC: 0.52399 cumulative IPC: 0.54111 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  0 instructions:  170000003 cycles:  207412437 heartbeat IPC: 0.51206 cumulative IPC: 0.54067 (Simulation time: 0 hr 9 min 27 sec) 
Heartbeat CPU  0 instructions:  171000002 cycles:  209218732 heartbeat IPC: 0.55362 cumulative IPC: 0.54085 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  211058691 heartbeat IPC: 0.54349 cumulative IPC: 0.54089 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  0 instructions:  173000002 cycles:  212888397 heartbeat IPC: 0.54654 cumulative IPC: 0.54096 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  214680245 heartbeat IPC: 0.55808 cumulative IPC: 0.54119 (Simulation time: 0 hr 9 min 42 sec) 
Heartbeat CPU  0 instructions:  175000001 cycles:  216460674 heartbeat IPC: 0.56166 cumulative IPC: 0.54145 (Simulation time: 0 hr 9 min 46 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  218263953 heartbeat IPC: 0.55454 cumulative IPC: 0.54162 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  177000001 cycles:  220150542 heartbeat IPC: 0.53006 cumulative IPC: 0.54147 (Simulation time: 0 hr 9 min 54 sec) 
Heartbeat CPU  0 instructions:  178000000 cycles:  222058039 heartbeat IPC: 0.52425 cumulative IPC: 0.54124 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  0 instructions:  179000002 cycles:  224045142 heartbeat IPC: 0.50325 cumulative IPC: 0.54072 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  225934517 heartbeat IPC: 0.52927 cumulative IPC: 0.54058 (Simulation time: 0 hr 10 min 6 sec) 
Heartbeat CPU  0 instructions:  181000002 cycles:  227805522 heartbeat IPC: 0.53447 cumulative IPC: 0.54050 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:  182000003 cycles:  229631454 heartbeat IPC: 0.54767 cumulative IPC: 0.54059 (Simulation time: 0 hr 10 min 13 sec) 
Heartbeat CPU  0 instructions:  183000001 cycles:  231426737 heartbeat IPC: 0.55701 cumulative IPC: 0.54078 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  233263924 heartbeat IPC: 0.54431 cumulative IPC: 0.54082 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:  185000003 cycles:  235114128 heartbeat IPC: 0.54048 cumulative IPC: 0.54082 (Simulation time: 0 hr 10 min 25 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  236901654 heartbeat IPC: 0.55943 cumulative IPC: 0.54103 (Simulation time: 0 hr 10 min 29 sec) 
Heartbeat CPU  0 instructions:  187000000 cycles:  238723369 heartbeat IPC: 0.54893 cumulative IPC: 0.54112 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  240683159 heartbeat IPC: 0.51026 cumulative IPC: 0.54074 (Simulation time: 0 hr 10 min 37 sec) 
Heartbeat CPU  0 instructions:  189000001 cycles:  242616250 heartbeat IPC: 0.51731 cumulative IPC: 0.54047 (Simulation time: 0 hr 10 min 41 sec) 
Heartbeat CPU  0 instructions:  190000003 cycles:  244558443 heartbeat IPC: 0.51488 cumulative IPC: 0.54017 (Simulation time: 0 hr 10 min 45 sec) 
Heartbeat CPU  0 instructions:  191000002 cycles:  246450559 heartbeat IPC: 0.52851 cumulative IPC: 0.54004 (Simulation time: 0 hr 10 min 48 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  248324606 heartbeat IPC: 0.53360 cumulative IPC: 0.53997 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  0 instructions:  193000002 cycles:  250163819 heartbeat IPC: 0.54371 cumulative IPC: 0.54001 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  0 instructions:  194000003 cycles:  252001209 heartbeat IPC: 0.54425 cumulative IPC: 0.54005 (Simulation time: 0 hr 11 min 0 sec) 
Heartbeat CPU  0 instructions:  195000001 cycles:  253783222 heartbeat IPC: 0.56116 cumulative IPC: 0.54027 (Simulation time: 0 hr 11 min 4 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  255615696 heartbeat IPC: 0.54571 cumulative IPC: 0.54032 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  257498574 heartbeat IPC: 0.53110 cumulative IPC: 0.54023 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  259363412 heartbeat IPC: 0.53624 cumulative IPC: 0.54019 (Simulation time: 0 hr 11 min 16 sec) 
Heartbeat CPU  0 instructions:  199000002 cycles:  261261148 heartbeat IPC: 0.52694 cumulative IPC: 0.54005 (Simulation time: 0 hr 11 min 20 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  263161350 heartbeat IPC: 0.52626 cumulative IPC: 0.53991 (Simulation time: 0 hr 11 min 24 sec) 
Heartbeat CPU  0 instructions:  201000001 cycles:  265171502 heartbeat IPC: 0.49748 cumulative IPC: 0.53945 (Simulation time: 0 hr 11 min 28 sec) 
Heartbeat CPU  0 instructions:  202000003 cycles:  267046869 heartbeat IPC: 0.53323 cumulative IPC: 0.53939 (Simulation time: 0 hr 11 min 32 sec) 
Heartbeat CPU  0 instructions:  203000001 cycles:  268873230 heartbeat IPC: 0.54754 cumulative IPC: 0.53947 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  270688827 heartbeat IPC: 0.55078 cumulative IPC: 0.53957 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles:  272469391 heartbeat IPC: 0.56162 cumulative IPC: 0.53978 (Simulation time: 0 hr 11 min 43 sec) 
Heartbeat CPU  0 instructions:  206000000 cycles:  274331082 heartbeat IPC: 0.53715 cumulative IPC: 0.53975 (Simulation time: 0 hr 11 min 47 sec) 
Heartbeat CPU  0 instructions:  207000001 cycles:  276173766 heartbeat IPC: 0.54269 cumulative IPC: 0.53978 (Simulation time: 0 hr 11 min 51 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  277989162 heartbeat IPC: 0.55084 cumulative IPC: 0.53988 (Simulation time: 0 hr 11 min 55 sec) 
Heartbeat CPU  0 instructions:  209000001 cycles:  279849326 heartbeat IPC: 0.53759 cumulative IPC: 0.53986 (Simulation time: 0 hr 11 min 58 sec) 
Heartbeat CPU  0 instructions:  210000000 cycles:  281780791 heartbeat IPC: 0.51774 cumulative IPC: 0.53965 (Simulation time: 0 hr 12 min 2 sec) 
Heartbeat CPU  0 instructions:  211000002 cycles:  283764886 heartbeat IPC: 0.50401 cumulative IPC: 0.53930 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  285714173 heartbeat IPC: 0.51301 cumulative IPC: 0.53906 (Simulation time: 0 hr 12 min 10 sec) 
Heartbeat CPU  0 instructions:  213000000 cycles:  287558254 heartbeat IPC: 0.54228 cumulative IPC: 0.53909 (Simulation time: 0 hr 12 min 14 sec) 
Heartbeat CPU  0 instructions:  214000003 cycles:  289427992 heartbeat IPC: 0.53484 cumulative IPC: 0.53905 (Simulation time: 0 hr 12 min 18 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  291270992 heartbeat IPC: 0.54259 cumulative IPC: 0.53908 (Simulation time: 0 hr 12 min 22 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  293076092 heartbeat IPC: 0.55399 cumulative IPC: 0.53920 (Simulation time: 0 hr 12 min 26 sec) 
Heartbeat CPU  0 instructions:  217000003 cycles:  294888360 heartbeat IPC: 0.55180 cumulative IPC: 0.53931 (Simulation time: 0 hr 12 min 30 sec) 
Heartbeat CPU  0 instructions:  218000000 cycles:  296749988 heartbeat IPC: 0.53716 cumulative IPC: 0.53929 (Simulation time: 0 hr 12 min 34 sec) 
Heartbeat CPU  0 instructions:  219000002 cycles:  298563071 heartbeat IPC: 0.55155 cumulative IPC: 0.53939 (Simulation time: 0 hr 12 min 38 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  300440899 heartbeat IPC: 0.53253 cumulative IPC: 0.53933 (Simulation time: 0 hr 12 min 42 sec) 
Heartbeat CPU  0 instructions:  221000001 cycles:  302434372 heartbeat IPC: 0.50164 cumulative IPC: 0.53900 (Simulation time: 0 hr 12 min 46 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  304425903 heartbeat IPC: 0.50213 cumulative IPC: 0.53868 (Simulation time: 0 hr 12 min 50 sec) 
Heartbeat CPU  0 instructions:  223000001 cycles:  306335804 heartbeat IPC: 0.52359 cumulative IPC: 0.53855 (Simulation time: 0 hr 12 min 54 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  308222860 heartbeat IPC: 0.52993 cumulative IPC: 0.53848 (Simulation time: 0 hr 12 min 58 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  310062488 heartbeat IPC: 0.54359 cumulative IPC: 0.53852 (Simulation time: 0 hr 13 min 2 sec) 
Heartbeat CPU  0 instructions:  226000000 cycles:  311925194 heartbeat IPC: 0.53685 cumulative IPC: 0.53851 (Simulation time: 0 hr 13 min 5 sec) 
Heartbeat CPU  0 instructions:  227000001 cycles:  313745116 heartbeat IPC: 0.54947 cumulative IPC: 0.53859 (Simulation time: 0 hr 13 min 9 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  315578226 heartbeat IPC: 0.54552 cumulative IPC: 0.53864 (Simulation time: 0 hr 13 min 13 sec) 
Heartbeat CPU  0 instructions:  229000001 cycles:  317427552 heartbeat IPC: 0.54074 cumulative IPC: 0.53866 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  319248266 heartbeat IPC: 0.54924 cumulative IPC: 0.53874 (Simulation time: 0 hr 13 min 21 sec) 
Heartbeat CPU  0 instructions:  231000003 cycles:  321110099 heartbeat IPC: 0.53711 cumulative IPC: 0.53873 (Simulation time: 0 hr 13 min 25 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  323043390 heartbeat IPC: 0.51725 cumulative IPC: 0.53856 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  0 instructions:  233000001 cycles:  325022098 heartbeat IPC: 0.50538 cumulative IPC: 0.53829 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  0 instructions:  234000003 cycles:  326939825 heartbeat IPC: 0.52145 cumulative IPC: 0.53816 (Simulation time: 0 hr 13 min 37 sec) 
Heartbeat CPU  0 instructions:  235000001 cycles:  328746131 heartbeat IPC: 0.55361 cumulative IPC: 0.53827 (Simulation time: 0 hr 13 min 41 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  330564777 heartbeat IPC: 0.54986 cumulative IPC: 0.53836 (Simulation time: 0 hr 13 min 44 sec) 
Heartbeat CPU  0 instructions:  237000001 cycles:  332385733 heartbeat IPC: 0.54916 cumulative IPC: 0.53843 (Simulation time: 0 hr 13 min 48 sec) 
Heartbeat CPU  0 instructions:  238000002 cycles:  334200556 heartbeat IPC: 0.55102 cumulative IPC: 0.53852 (Simulation time: 0 hr 13 min 52 sec) 
Heartbeat CPU  0 instructions:  239000002 cycles:  336000478 heartbeat IPC: 0.55558 cumulative IPC: 0.53864 (Simulation time: 0 hr 13 min 56 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  337838990 heartbeat IPC: 0.54392 cumulative IPC: 0.53868 (Simulation time: 0 hr 14 min 0 sec) 
Heartbeat CPU  0 instructions:  241000001 cycles:  339663693 heartbeat IPC: 0.54803 cumulative IPC: 0.53875 (Simulation time: 0 hr 14 min 4 sec) 
Heartbeat CPU  0 instructions:  242000000 cycles:  341575167 heartbeat IPC: 0.52316 cumulative IPC: 0.53863 (Simulation time: 0 hr 14 min 8 sec) 
Heartbeat CPU  0 instructions:  243000002 cycles:  343495328 heartbeat IPC: 0.52079 cumulative IPC: 0.53850 (Simulation time: 0 hr 14 min 12 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  345456151 heartbeat IPC: 0.50999 cumulative IPC: 0.53829 (Simulation time: 0 hr 14 min 16 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  347351967 heartbeat IPC: 0.52748 cumulative IPC: 0.53822 (Simulation time: 0 hr 14 min 20 sec) 
Heartbeat CPU  0 instructions:  246000003 cycles:  349216073 heartbeat IPC: 0.53645 cumulative IPC: 0.53821 (Simulation time: 0 hr 14 min 24 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  351056058 heartbeat IPC: 0.54348 cumulative IPC: 0.53824 (Simulation time: 0 hr 14 min 27 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  352855207 heartbeat IPC: 0.55582 cumulative IPC: 0.53836 (Simulation time: 0 hr 14 min 31 sec) 
Heartbeat CPU  0 instructions:  249000001 cycles:  354692512 heartbeat IPC: 0.54428 cumulative IPC: 0.53840 (Simulation time: 0 hr 14 min 35 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  356510569 heartbeat IPC: 0.55004 cumulative IPC: 0.53847 (Simulation time: 0 hr 14 min 39 sec) 
Heartbeat CPU  0 instructions:  251000001 cycles:  360594240 heartbeat IPC: 0.24488 cumulative IPC: 0.53423 (Simulation time: 0 hr 14 min 43 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  362316504 heartbeat IPC: 0.58063 cumulative IPC: 0.53451 (Simulation time: 0 hr 14 min 47 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  363881744 heartbeat IPC: 0.63888 cumulative IPC: 0.53508 (Simulation time: 0 hr 14 min 50 sec) 
Heartbeat CPU  0 instructions:  254000003 cycles:  365342995 heartbeat IPC: 0.68435 cumulative IPC: 0.53584 (Simulation time: 0 hr 14 min 52 sec) 
Heartbeat CPU  0 instructions:  255000002 cycles:  366797914 heartbeat IPC: 0.68732 cumulative IPC: 0.53660 (Simulation time: 0 hr 14 min 55 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  376967633 heartbeat IPC: 0.09833 cumulative IPC: 0.52170 (Simulation time: 0 hr 15 min 3 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  378680404 heartbeat IPC: 0.58385 cumulative IPC: 0.52205 (Simulation time: 0 hr 15 min 6 sec) 
Heartbeat CPU  0 instructions:  258000001 cycles:  380228961 heartbeat IPC: 0.64576 cumulative IPC: 0.52269 (Simulation time: 0 hr 15 min 9 sec) 
Heartbeat CPU  0 instructions:  259000002 cycles:  381684383 heartbeat IPC: 0.68709 cumulative IPC: 0.52347 (Simulation time: 0 hr 15 min 12 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  383138836 heartbeat IPC: 0.68754 cumulative IPC: 0.52426 (Simulation time: 0 hr 15 min 14 sec) 
Heartbeat CPU  0 instructions:  261000000 cycles:  392700820 heartbeat IPC: 0.10458 cumulative IPC: 0.51151 (Simulation time: 0 hr 15 min 22 sec) 
Heartbeat CPU  0 instructions:  262000003 cycles:  394415736 heartbeat IPC: 0.58312 cumulative IPC: 0.51189 (Simulation time: 0 hr 15 min 25 sec) 
Heartbeat CPU  0 instructions:  263000001 cycles:  395975745 heartbeat IPC: 0.64102 cumulative IPC: 0.51253 (Simulation time: 0 hr 15 min 28 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  397429653 heartbeat IPC: 0.68780 cumulative IPC: 0.51333 (Simulation time: 0 hr 15 min 31 sec) 
Heartbeat CPU  0 instructions:  265000001 cycles:  398883568 heartbeat IPC: 0.68780 cumulative IPC: 0.51412 (Simulation time: 0 hr 15 min 34 sec) 
Heartbeat CPU  0 instructions:  266000001 cycles:  408420049 heartbeat IPC: 0.10486 cumulative IPC: 0.50231 (Simulation time: 0 hr 15 min 42 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  410106086 heartbeat IPC: 0.59311 cumulative IPC: 0.50277 (Simulation time: 0 hr 15 min 45 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  411668040 heartbeat IPC: 0.64022 cumulative IPC: 0.50341 (Simulation time: 0 hr 15 min 48 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  413119198 heartbeat IPC: 0.68911 cumulative IPC: 0.50421 (Simulation time: 0 hr 15 min 52 sec) 
Heartbeat CPU  0 instructions:  270000003 cycles:  414570291 heartbeat IPC: 0.68914 cumulative IPC: 0.50501 (Simulation time: 0 hr 15 min 55 sec) 
Heartbeat CPU  0 instructions:  271000000 cycles:  424715393 heartbeat IPC: 0.09857 cumulative IPC: 0.49312 (Simulation time: 0 hr 16 min 3 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  426406797 heartbeat IPC: 0.59122 cumulative IPC: 0.49360 (Simulation time: 0 hr 16 min 6 sec) 
Heartbeat CPU  0 instructions:  273000000 cycles:  427972320 heartbeat IPC: 0.63876 cumulative IPC: 0.49425 (Simulation time: 0 hr 16 min 9 sec) 
Heartbeat CPU  0 instructions:  274000001 cycles:  429425339 heartbeat IPC: 0.68822 cumulative IPC: 0.49505 (Simulation time: 0 hr 16 min 12 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  430877228 heartbeat IPC: 0.68876 cumulative IPC: 0.49584 (Simulation time: 0 hr 16 min 15 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  433654611 heartbeat IPC: 0.36005 cumulative IPC: 0.49478 (Simulation time: 0 hr 16 min 19 sec) 
Heartbeat CPU  0 instructions:  277000000 cycles:  435311216 heartbeat IPC: 0.60364 cumulative IPC: 0.49529 (Simulation time: 0 hr 16 min 22 sec) 
Heartbeat CPU  0 instructions:  278000000 cycles:  436877570 heartbeat IPC: 0.63843 cumulative IPC: 0.49591 (Simulation time: 0 hr 16 min 25 sec) 
Heartbeat CPU  0 instructions:  279000000 cycles:  438329022 heartbeat IPC: 0.68897 cumulative IPC: 0.49669 (Simulation time: 0 hr 16 min 28 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  439780138 heartbeat IPC: 0.68912 cumulative IPC: 0.49746 (Simulation time: 0 hr 16 min 31 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  442360080 heartbeat IPC: 0.38761 cumulative IPC: 0.49669 (Simulation time: 0 hr 16 min 34 sec) 
Heartbeat CPU  0 instructions:  282000000 cycles:  444022344 heartbeat IPC: 0.60159 cumulative IPC: 0.49716 (Simulation time: 0 hr 16 min 38 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles:  445592052 heartbeat IPC: 0.63706 cumulative IPC: 0.49776 (Simulation time: 0 hr 16 min 41 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  447043657 heartbeat IPC: 0.68889 cumulative IPC: 0.49851 (Simulation time: 0 hr 16 min 43 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  448495287 heartbeat IPC: 0.68888 cumulative IPC: 0.49926 (Simulation time: 0 hr 16 min 46 sec) 
Heartbeat CPU  0 instructions:  286000002 cycles:  450823335 heartbeat IPC: 0.42955 cumulative IPC: 0.49882 (Simulation time: 0 hr 16 min 49 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  452493620 heartbeat IPC: 0.59870 cumulative IPC: 0.49927 (Simulation time: 0 hr 16 min 53 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  454055317 heartbeat IPC: 0.64033 cumulative IPC: 0.49985 (Simulation time: 0 hr 16 min 56 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  455508436 heartbeat IPC: 0.68818 cumulative IPC: 0.50058 (Simulation time: 0 hr 16 min 59 sec) 
Heartbeat CPU  0 instructions:  290000001 cycles:  456961538 heartbeat IPC: 0.68818 cumulative IPC: 0.50130 (Simulation time: 0 hr 17 min 2 sec) 
Heartbeat CPU  0 instructions:  291000001 cycles:  459219792 heartbeat IPC: 0.44282 cumulative IPC: 0.50095 (Simulation time: 0 hr 17 min 5 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  460851382 heartbeat IPC: 0.61290 cumulative IPC: 0.50143 (Simulation time: 0 hr 17 min 8 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  462564771 heartbeat IPC: 0.58364 cumulative IPC: 0.50179 (Simulation time: 0 hr 17 min 11 sec) 
Heartbeat CPU  0 instructions:  294000003 cycles:  464278133 heartbeat IPC: 0.58365 cumulative IPC: 0.50216 (Simulation time: 0 hr 17 min 15 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  466506814 heartbeat IPC: 0.44870 cumulative IPC: 0.50185 (Simulation time: 0 hr 17 min 18 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  468155192 heartbeat IPC: 0.60666 cumulative IPC: 0.50229 (Simulation time: 0 hr 17 min 21 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  469871698 heartbeat IPC: 0.58258 cumulative IPC: 0.50264 (Simulation time: 0 hr 17 min 24 sec) 
Heartbeat CPU  0 instructions:  298000002 cycles:  471587978 heartbeat IPC: 0.58266 cumulative IPC: 0.50299 (Simulation time: 0 hr 17 min 27 sec) 
Heartbeat CPU  0 instructions:  299000002 cycles:  473515602 heartbeat IPC: 0.51877 cumulative IPC: 0.50307 (Simulation time: 0 hr 17 min 31 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  475319298 heartbeat IPC: 0.55442 cumulative IPC: 0.50330 (Simulation time: 0 hr 17 min 34 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  476770862 heartbeat IPC: 0.68891 cumulative IPC: 0.50398 (Simulation time: 0 hr 17 min 37 sec) 
Heartbeat CPU  0 instructions:  302000001 cycles:  478222260 heartbeat IPC: 0.68899 cumulative IPC: 0.50465 (Simulation time: 0 hr 17 min 40 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  479673711 heartbeat IPC: 0.68897 cumulative IPC: 0.50532 (Simulation time: 0 hr 17 min 43 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  481125077 heartbeat IPC: 0.68901 cumulative IPC: 0.50598 (Simulation time: 0 hr 17 min 46 sec) 
Heartbeat CPU  0 instructions:  305000003 cycles:  483362090 heartbeat IPC: 0.44703 cumulative IPC: 0.50565 (Simulation time: 0 hr 17 min 49 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  484709059 heartbeat IPC: 0.74241 cumulative IPC: 0.50644 (Simulation time: 0 hr 17 min 51 sec) 
Heartbeat CPU  0 instructions:  307000001 cycles:  486162171 heartbeat IPC: 0.68818 cumulative IPC: 0.50708 (Simulation time: 0 hr 17 min 54 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  487615277 heartbeat IPC: 0.68818 cumulative IPC: 0.50772 (Simulation time: 0 hr 17 min 57 sec) 
Heartbeat CPU  0 instructions:  309000003 cycles:  489068422 heartbeat IPC: 0.68816 cumulative IPC: 0.50836 (Simulation time: 0 hr 18 min 0 sec) 
Heartbeat CPU  0 instructions:  310000002 cycles:  490929975 heartbeat IPC: 0.53719 cumulative IPC: 0.50849 (Simulation time: 0 hr 18 min 3 sec) 
Heartbeat CPU  0 instructions:  311000000 cycles:  495758534 heartbeat IPC: 0.20710 cumulative IPC: 0.50501 (Simulation time: 0 hr 18 min 8 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  498932655 heartbeat IPC: 0.31505 cumulative IPC: 0.50358 (Simulation time: 0 hr 18 min 13 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  501874891 heartbeat IPC: 0.33988 cumulative IPC: 0.50244 (Simulation time: 0 hr 18 min 18 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  504822110 heartbeat IPC: 0.33930 cumulative IPC: 0.50131 (Simulation time: 0 hr 18 min 22 sec) 
Heartbeat CPU  0 instructions:  315000001 cycles:  507745558 heartbeat IPC: 0.34206 cumulative IPC: 0.50023 (Simulation time: 0 hr 18 min 26 sec) 
