*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/mlop.ini

trace_0 /home/functionmain/桌面/Pythia/traces/433.milc-127B.champsimtrace.xz
Heartbeat CPU  0 instructions:  148000000 cycles:  493690749 heartbeat IPC: 0.10419 cumulative IPC: 0.10665 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  149000003 cycles:  503188124 heartbeat IPC: 0.10529 cumulative IPC: 0.10662 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  512892146 heartbeat IPC: 0.10305 cumulative IPC: 0.10655 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  151000002 cycles:  522316692 heartbeat IPC: 0.10611 cumulative IPC: 0.10654 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  531970809 heartbeat IPC: 0.10358 cumulative IPC: 0.10648 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  0 instructions:  153000003 cycles:  545769337 heartbeat IPC: 0.07247 cumulative IPC: 0.10554 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  154000003 cycles:  559353303 heartbeat IPC: 0.07362 cumulative IPC: 0.10470 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  155000001 cycles:  572770938 heartbeat IPC: 0.07453 cumulative IPC: 0.10394 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  586033152 heartbeat IPC: 0.07540 cumulative IPC: 0.10324 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  0 instructions:  157000000 cycles:  599303710 heartbeat IPC: 0.07535 cumulative IPC: 0.10257 (Simulation time: 0 hr 8 min 52 sec) 
Heartbeat CPU  0 instructions:  158000003 cycles:  612588347 heartbeat IPC: 0.07528 cumulative IPC: 0.10194 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:  625722443 heartbeat IPC: 0.07614 cumulative IPC: 0.10136 (Simulation time: 0 hr 9 min 9 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  638891379 heartbeat IPC: 0.07594 cumulative IPC: 0.10079 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  161000001 cycles:  652084432 heartbeat IPC: 0.07580 cumulative IPC: 0.10025 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  665224003 heartbeat IPC: 0.07611 cumulative IPC: 0.09974 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  0 instructions:  163000003 cycles:  678431077 heartbeat IPC: 0.07572 cumulative IPC: 0.09924 (Simulation time: 0 hr 9 min 42 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  691614556 heartbeat IPC: 0.07585 cumulative IPC: 0.09876 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  704734507 heartbeat IPC: 0.07622 cumulative IPC: 0.09832 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  0 instructions:  166000003 cycles:  717815806 heartbeat IPC: 0.07645 cumulative IPC: 0.09789 (Simulation time: 0 hr 10 min 7 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  731034354 heartbeat IPC: 0.07565 cumulative IPC: 0.09747 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  744234258 heartbeat IPC: 0.07576 cumulative IPC: 0.09706 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:  169000001 cycles:  757401105 heartbeat IPC: 0.07595 cumulative IPC: 0.09667 (Simulation time: 0 hr 10 min 32 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:  770521283 heartbeat IPC: 0.07622 cumulative IPC: 0.09630 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  0 instructions:  171000001 cycles:  783707173 heartbeat IPC: 0.07584 cumulative IPC: 0.09593 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  796875391 heartbeat IPC: 0.07594 cumulative IPC: 0.09558 (Simulation time: 0 hr 10 min 57 sec) 
Heartbeat CPU  0 instructions:  173000001 cycles:  810080605 heartbeat IPC: 0.07573 cumulative IPC: 0.09524 (Simulation time: 0 hr 11 min 5 sec) 
Heartbeat CPU  0 instructions:  174000001 cycles:  823326361 heartbeat IPC: 0.07550 cumulative IPC: 0.09491 (Simulation time: 0 hr 11 min 14 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:  836465007 heartbeat IPC: 0.07611 cumulative IPC: 0.09460 (Simulation time: 0 hr 11 min 22 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  849673950 heartbeat IPC: 0.07571 cumulative IPC: 0.09429 (Simulation time: 0 hr 11 min 30 sec) 
Heartbeat CPU  0 instructions:  177000003 cycles:  862975508 heartbeat IPC: 0.07518 cumulative IPC: 0.09398 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  0 instructions:  178000000 cycles:  876133921 heartbeat IPC: 0.07600 cumulative IPC: 0.09369 (Simulation time: 0 hr 11 min 47 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:  889310987 heartbeat IPC: 0.07589 cumulative IPC: 0.09341 (Simulation time: 0 hr 11 min 55 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  902561754 heartbeat IPC: 0.07547 cumulative IPC: 0.09314 (Simulation time: 0 hr 12 min 4 sec) 
Heartbeat CPU  0 instructions:  181000003 cycles:  915631878 heartbeat IPC: 0.07651 cumulative IPC: 0.09289 (Simulation time: 0 hr 12 min 12 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  928803105 heartbeat IPC: 0.07592 cumulative IPC: 0.09264 (Simulation time: 0 hr 12 min 20 sec) 
Heartbeat CPU  0 instructions:  183000001 cycles:  942074768 heartbeat IPC: 0.07535 cumulative IPC: 0.09238 (Simulation time: 0 hr 12 min 29 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  955156582 heartbeat IPC: 0.07644 cumulative IPC: 0.09215 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  0 instructions:  185000003 cycles:  968313921 heartbeat IPC: 0.07600 cumulative IPC: 0.09192 (Simulation time: 0 hr 12 min 45 sec) 
Heartbeat CPU  0 instructions:  186000003 cycles:  981601491 heartbeat IPC: 0.07526 cumulative IPC: 0.09169 (Simulation time: 0 hr 12 min 54 sec) 
Heartbeat CPU  0 instructions:  187000003 cycles:  994758666 heartbeat IPC: 0.07600 cumulative IPC: 0.09147 (Simulation time: 0 hr 13 min 2 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles: 1007810160 heartbeat IPC: 0.07662 cumulative IPC: 0.09127 (Simulation time: 0 hr 13 min 10 sec) 
Heartbeat CPU  0 instructions:  189000001 cycles: 1020966595 heartbeat IPC: 0.07601 cumulative IPC: 0.09106 (Simulation time: 0 hr 13 min 19 sec) 
Heartbeat CPU  0 instructions:  190000000 cycles: 1033991009 heartbeat IPC: 0.07678 cumulative IPC: 0.09087 (Simulation time: 0 hr 13 min 27 sec) 
Heartbeat CPU  0 instructions:  191000002 cycles: 1047200284 heartbeat IPC: 0.07570 cumulative IPC: 0.09067 (Simulation time: 0 hr 13 min 35 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles: 1060288040 heartbeat IPC: 0.07641 cumulative IPC: 0.09049 (Simulation time: 0 hr 13 min 44 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles: 1073347121 heartbeat IPC: 0.07658 cumulative IPC: 0.09031 (Simulation time: 0 hr 13 min 52 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles: 1086334746 heartbeat IPC: 0.07700 cumulative IPC: 0.09015 (Simulation time: 0 hr 14 min 0 sec) 
Heartbeat CPU  0 instructions:  195000003 cycles: 1099374170 heartbeat IPC: 0.07669 cumulative IPC: 0.08998 (Simulation time: 0 hr 14 min 8 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles: 1112525695 heartbeat IPC: 0.07604 cumulative IPC: 0.08981 (Simulation time: 0 hr 14 min 17 sec) 
Heartbeat CPU  0 instructions:  197000002 cycles: 1125584665 heartbeat IPC: 0.07658 cumulative IPC: 0.08965 (Simulation time: 0 hr 14 min 25 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles: 1138575341 heartbeat IPC: 0.07698 cumulative IPC: 0.08950 (Simulation time: 0 hr 14 min 33 sec) 
Heartbeat CPU  0 instructions:  199000003 cycles: 1151732425 heartbeat IPC: 0.07600 cumulative IPC: 0.08934 (Simulation time: 0 hr 14 min 42 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles: 1164817344 heartbeat IPC: 0.07642 cumulative IPC: 0.08919 (Simulation time: 0 hr 14 min 50 sec) 
Heartbeat CPU  0 instructions:  201000001 cycles: 1177999697 heartbeat IPC: 0.07586 cumulative IPC: 0.08903 (Simulation time: 0 hr 14 min 58 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles: 1191080036 heartbeat IPC: 0.07645 cumulative IPC: 0.08889 (Simulation time: 0 hr 15 min 7 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles: 1204163482 heartbeat IPC: 0.07643 cumulative IPC: 0.08875 (Simulation time: 0 hr 15 min 15 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles: 1217355196 heartbeat IPC: 0.07581 cumulative IPC: 0.08861 (Simulation time: 0 hr 15 min 23 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles: 1230569458 heartbeat IPC: 0.07568 cumulative IPC: 0.08846 (Simulation time: 0 hr 15 min 32 sec) 
Heartbeat CPU  0 instructions:  206000001 cycles: 1243559575 heartbeat IPC: 0.07698 cumulative IPC: 0.08834 (Simulation time: 0 hr 15 min 40 sec) 
Heartbeat CPU  0 instructions:  207000003 cycles: 1256721315 heartbeat IPC: 0.07598 cumulative IPC: 0.08820 (Simulation time: 0 hr 15 min 48 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles: 1269783764 heartbeat IPC: 0.07656 cumulative IPC: 0.08808 (Simulation time: 0 hr 15 min 57 sec) 
Heartbeat CPU  0 instructions:  209000000 cycles: 1282751811 heartbeat IPC: 0.07711 cumulative IPC: 0.08796 (Simulation time: 0 hr 16 min 5 sec) 
Heartbeat CPU  0 instructions:  210000002 cycles: 1295963621 heartbeat IPC: 0.07569 cumulative IPC: 0.08783 (Simulation time: 0 hr 16 min 13 sec) 
Heartbeat CPU  0 instructions:  211000003 cycles: 1308956855 heartbeat IPC: 0.07696 cumulative IPC: 0.08772 (Simulation time: 0 hr 16 min 21 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles: 1322068818 heartbeat IPC: 0.07627 cumulative IPC: 0.08761 (Simulation time: 0 hr 16 min 30 sec) 
Heartbeat CPU  0 instructions:  213000003 cycles: 1335117854 heartbeat IPC: 0.07663 cumulative IPC: 0.08749 (Simulation time: 0 hr 16 min 38 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles: 1348213862 heartbeat IPC: 0.07636 cumulative IPC: 0.08738 (Simulation time: 0 hr 16 min 46 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles: 1361433494 heartbeat IPC: 0.07565 cumulative IPC: 0.08727 (Simulation time: 0 hr 16 min 55 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles: 1374431789 heartbeat IPC: 0.07693 cumulative IPC: 0.08716 (Simulation time: 0 hr 17 min 3 sec) 
Heartbeat CPU  0 instructions:  217000001 cycles: 1387615165 heartbeat IPC: 0.07585 cumulative IPC: 0.08705 (Simulation time: 0 hr 17 min 11 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles: 1400728042 heartbeat IPC: 0.07626 cumulative IPC: 0.08695 (Simulation time: 0 hr 17 min 20 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles: 1413844289 heartbeat IPC: 0.07624 cumulative IPC: 0.08685 (Simulation time: 0 hr 17 min 28 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles: 1427017016 heartbeat IPC: 0.07591 cumulative IPC: 0.08674 (Simulation time: 0 hr 17 min 36 sec) 
Heartbeat CPU  0 instructions:  221000000 cycles: 1439993062 heartbeat IPC: 0.07707 cumulative IPC: 0.08665 (Simulation time: 0 hr 17 min 45 sec) 
Heartbeat CPU  0 instructions:  222000000 cycles: 1456839177 heartbeat IPC: 0.05936 cumulative IPC: 0.08633 (Simulation time: 0 hr 17 min 56 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles: 1493401213 heartbeat IPC: 0.02735 cumulative IPC: 0.08484 (Simulation time: 0 hr 18 min 22 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles: 1505100929 heartbeat IPC: 0.08547 cumulative IPC: 0.08484 (Simulation time: 0 hr 18 min 29 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles: 1515165240 heartbeat IPC: 0.09936 cumulative IPC: 0.08494 (Simulation time: 0 hr 18 min 35 sec) 
Heartbeat CPU  0 instructions:  226000001 cycles: 1525241370 heartbeat IPC: 0.09924 cumulative IPC: 0.08504 (Simulation time: 0 hr 18 min 41 sec) 
Heartbeat CPU  0 instructions:  227000003 cycles: 1535054003 heartbeat IPC: 0.10191 cumulative IPC: 0.08515 (Simulation time: 0 hr 18 min 47 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles: 1544704670 heartbeat IPC: 0.10362 cumulative IPC: 0.08527 (Simulation time: 0 hr 18 min 53 sec) 
Heartbeat CPU  0 instructions:  229000002 cycles: 1554146218 heartbeat IPC: 0.10592 cumulative IPC: 0.08540 (Simulation time: 0 hr 18 min 58 sec) 
Heartbeat CPU  0 instructions:  230000000 cycles: 1563349330 heartbeat IPC: 0.10866 cumulative IPC: 0.08554 (Simulation time: 0 hr 19 min 4 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles: 1572635870 heartbeat IPC: 0.10768 cumulative IPC: 0.08568 (Simulation time: 0 hr 19 min 10 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles: 1582087172 heartbeat IPC: 0.10581 cumulative IPC: 0.08580 (Simulation time: 0 hr 19 min 16 sec) 
Heartbeat CPU  0 instructions:  233000002 cycles: 1591582306 heartbeat IPC: 0.10532 cumulative IPC: 0.08592 (Simulation time: 0 hr 19 min 22 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles: 1600969095 heartbeat IPC: 0.10653 cumulative IPC: 0.08604 (Simulation time: 0 hr 19 min 27 sec) 
Heartbeat CPU  0 instructions:  235000000 cycles: 1610331119 heartbeat IPC: 0.10681 cumulative IPC: 0.08617 (Simulation time: 0 hr 19 min 33 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles: 1619698274 heartbeat IPC: 0.10676 cumulative IPC: 0.08629 (Simulation time: 0 hr 19 min 39 sec) 
Heartbeat CPU  0 instructions:  237000002 cycles: 1629005229 heartbeat IPC: 0.10745 cumulative IPC: 0.08641 (Simulation time: 0 hr 19 min 45 sec) 
Heartbeat CPU  0 instructions:  238000001 cycles: 1638443871 heartbeat IPC: 0.10595 cumulative IPC: 0.08653 (Simulation time: 0 hr 19 min 51 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles: 1647850978 heartbeat IPC: 0.10630 cumulative IPC: 0.08665 (Simulation time: 0 hr 19 min 56 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles: 1657252564 heartbeat IPC: 0.10637 cumulative IPC: 0.08676 (Simulation time: 0 hr 20 min 2 sec) 
Heartbeat CPU  0 instructions:  241000002 cycles: 1666631474 heartbeat IPC: 0.10662 cumulative IPC: 0.08688 (Simulation time: 0 hr 20 min 8 sec) 
Heartbeat CPU  0 instructions:  242000001 cycles: 1676003567 heartbeat IPC: 0.10670 cumulative IPC: 0.08699 (Simulation time: 0 hr 20 min 14 sec) 
Heartbeat CPU  0 instructions:  243000003 cycles: 1685439023 heartbeat IPC: 0.10598 cumulative IPC: 0.08710 (Simulation time: 0 hr 20 min 20 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles: 1694847172 heartbeat IPC: 0.10629 cumulative IPC: 0.08721 (Simulation time: 0 hr 20 min 26 sec) 
Heartbeat CPU  0 instructions:  245000002 cycles: 1704186782 heartbeat IPC: 0.10707 cumulative IPC: 0.08732 (Simulation time: 0 hr 20 min 31 sec) 
Heartbeat CPU  0 instructions:  246000000 cycles: 1713109621 heartbeat IPC: 0.11207 cumulative IPC: 0.08745 (Simulation time: 0 hr 20 min 37 sec) 
Heartbeat CPU  0 instructions:  247000000 cycles: 1718036967 heartbeat IPC: 0.20295 cumulative IPC: 0.08779 (Simulation time: 0 hr 20 min 41 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles: 1729964099 heartbeat IPC: 0.08384 cumulative IPC: 0.08776 (Simulation time: 0 hr 20 min 50 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles: 1755756564 heartbeat IPC: 0.03877 cumulative IPC: 0.08703 (Simulation time: 0 hr 21 min 6 sec) 
Heartbeat CPU  0 instructions:  250000003 cycles: 1782700438 heartbeat IPC: 0.03711 cumulative IPC: 0.08625 (Simulation time: 0 hr 21 min 24 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles: 1802600804 heartbeat IPC: 0.05025 cumulative IPC: 0.08584 (Simulation time: 0 hr 21 min 37 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles: 1808662953 heartbeat IPC: 0.16496 cumulative IPC: 0.08612 (Simulation time: 0 hr 21 min 42 sec) 
Heartbeat CPU  0 instructions:  253000001 cycles: 1818598190 heartbeat IPC: 0.10065 cumulative IPC: 0.08620 (Simulation time: 0 hr 21 min 48 sec) 
Heartbeat CPU  0 instructions:  254000000 cycles: 1828679201 heartbeat IPC: 0.09920 cumulative IPC: 0.08627 (Simulation time: 0 hr 21 min 55 sec) 
Heartbeat CPU  0 instructions:  255000001 cycles: 1838769914 heartbeat IPC: 0.09910 cumulative IPC: 0.08634 (Simulation time: 0 hr 22 min 1 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles: 1848922094 heartbeat IPC: 0.09850 cumulative IPC: 0.08641 (Simulation time: 0 hr 22 min 7 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles: 1859155164 heartbeat IPC: 0.09772 cumulative IPC: 0.08648 (Simulation time: 0 hr 22 min 13 sec) 
Heartbeat CPU  0 instructions:  258000000 cycles: 1868721677 heartbeat IPC: 0.10453 cumulative IPC: 0.08657 (Simulation time: 0 hr 22 min 19 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles: 1878139016 heartbeat IPC: 0.10619 cumulative IPC: 0.08667 (Simulation time: 0 hr 22 min 25 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles: 1887501445 heartbeat IPC: 0.10681 cumulative IPC: 0.08677 (Simulation time: 0 hr 22 min 31 sec) 
Heartbeat CPU  0 instructions:  261000002 cycles: 1897212906 heartbeat IPC: 0.10297 cumulative IPC: 0.08686 (Simulation time: 0 hr 22 min 37 sec) 
Heartbeat CPU  0 instructions:  262000001 cycles: 1906881433 heartbeat IPC: 0.10343 cumulative IPC: 0.08694 (Simulation time: 0 hr 22 min 43 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles: 1916538750 heartbeat IPC: 0.10355 cumulative IPC: 0.08703 (Simulation time: 0 hr 22 min 49 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles: 1926000921 heartbeat IPC: 0.10568 cumulative IPC: 0.08712 (Simulation time: 0 hr 22 min 55 sec) 
Heartbeat CPU  0 instructions:  265000001 cycles: 1935603888 heartbeat IPC: 0.10413 cumulative IPC: 0.08721 (Simulation time: 0 hr 23 min 1 sec) 
Heartbeat CPU  0 instructions:  266000001 cycles: 1945066364 heartbeat IPC: 0.10568 cumulative IPC: 0.08730 (Simulation time: 0 hr 23 min 7 sec) 
Heartbeat CPU  0 instructions:  267000000 cycles: 1954645281 heartbeat IPC: 0.10440 cumulative IPC: 0.08739 (Simulation time: 0 hr 23 min 13 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles: 1964182549 heartbeat IPC: 0.10485 cumulative IPC: 0.08747 (Simulation time: 0 hr 23 min 19 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles: 1973723813 heartbeat IPC: 0.10481 cumulative IPC: 0.08756 (Simulation time: 0 hr 23 min 25 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles: 1983247435 heartbeat IPC: 0.10500 cumulative IPC: 0.08765 (Simulation time: 0 hr 23 min 33 sec) 
Heartbeat CPU  0 instructions:  271000003 cycles: 1992836263 heartbeat IPC: 0.10429 cumulative IPC: 0.08773 (Simulation time: 0 hr 23 min 39 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles: 2002399463 heartbeat IPC: 0.10457 cumulative IPC: 0.08781 (Simulation time: 0 hr 23 min 45 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles: 2011940520 heartbeat IPC: 0.10481 cumulative IPC: 0.08789 (Simulation time: 0 hr 23 min 51 sec) 
Heartbeat CPU  0 instructions:  274000001 cycles: 2021375372 heartbeat IPC: 0.10599 cumulative IPC: 0.08798 (Simulation time: 0 hr 23 min 57 sec) 
Heartbeat CPU  0 instructions:  275000001 cycles: 2030842267 heartbeat IPC: 0.10563 cumulative IPC: 0.08806 (Simulation time: 0 hr 24 min 3 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles: 2040496069 heartbeat IPC: 0.10359 cumulative IPC: 0.08814 (Simulation time: 0 hr 24 min 9 sec) 
Heartbeat CPU  0 instructions:  277000002 cycles: 2053734802 heartbeat IPC: 0.07554 cumulative IPC: 0.08805 (Simulation time: 0 hr 24 min 17 sec) 
Heartbeat CPU  0 instructions:  278000000 cycles: 2067557771 heartbeat IPC: 0.07234 cumulative IPC: 0.08795 (Simulation time: 0 hr 24 min 26 sec) 
Heartbeat CPU  0 instructions:  279000003 cycles: 2081051093 heartbeat IPC: 0.07411 cumulative IPC: 0.08786 (Simulation time: 0 hr 24 min 34 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles: 2094616287 heartbeat IPC: 0.07372 cumulative IPC: 0.08776 (Simulation time: 0 hr 24 min 43 sec) 
Heartbeat CPU  0 instructions:  281000001 cycles: 2108071033 heartbeat IPC: 0.07432 cumulative IPC: 0.08767 (Simulation time: 0 hr 24 min 51 sec) 
Heartbeat CPU  0 instructions:  282000003 cycles: 2121345194 heartbeat IPC: 0.07533 cumulative IPC: 0.08760 (Simulation time: 0 hr 25 min 0 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles: 2134644575 heartbeat IPC: 0.07519 cumulative IPC: 0.08752 (Simulation time: 0 hr 25 min 8 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles: 2147966978 heartbeat IPC: 0.07506 cumulative IPC: 0.08744 (Simulation time: 0 hr 25 min 16 sec) 
Heartbeat CPU  0 instructions:  285000001 cycles: 2161130820 heartbeat IPC: 0.07597 cumulative IPC: 0.08737 (Simulation time: 0 hr 25 min 25 sec) 
Heartbeat CPU  0 instructions:  286000001 cycles: 2174412648 heartbeat IPC: 0.07529 cumulative IPC: 0.08729 (Simulation time: 0 hr 25 min 33 sec) 
Heartbeat CPU  0 instructions:  287000001 cycles: 2187688712 heartbeat IPC: 0.07532 cumulative IPC: 0.08722 (Simulation time: 0 hr 25 min 41 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles: 2200773380 heartbeat IPC: 0.07643 cumulative IPC: 0.08715 (Simulation time: 0 hr 25 min 50 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles: 2214107645 heartbeat IPC: 0.07499 cumulative IPC: 0.08708 (Simulation time: 0 hr 25 min 58 sec) 
Heartbeat CPU  0 instructions:  290000001 cycles: 2227752564 heartbeat IPC: 0.07329 cumulative IPC: 0.08699 (Simulation time: 0 hr 26 min 6 sec) 
Heartbeat CPU  0 instructions:  291000003 cycles: 2241306221 heartbeat IPC: 0.07378 cumulative IPC: 0.08691 (Simulation time: 0 hr 26 min 14 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles: 2254857774 heartbeat IPC: 0.07379 cumulative IPC: 0.08683 (Simulation time: 0 hr 26 min 22 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles: 2268297433 heartbeat IPC: 0.07441 cumulative IPC: 0.08675 (Simulation time: 0 hr 26 min 31 sec) 
Heartbeat CPU  0 instructions:  294000000 cycles: 2281454220 heartbeat IPC: 0.07601 cumulative IPC: 0.08669 (Simulation time: 0 hr 26 min 39 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles: 2294663235 heartbeat IPC: 0.07571 cumulative IPC: 0.08663 (Simulation time: 0 hr 26 min 47 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles: 2307930258 heartbeat IPC: 0.07537 cumulative IPC: 0.08656 (Simulation time: 0 hr 26 min 56 sec) 
Heartbeat CPU  0 instructions:  297000003 cycles: 2321054755 heartbeat IPC: 0.07619 cumulative IPC: 0.08650 (Simulation time: 0 hr 27 min 4 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles: 2334247452 heartbeat IPC: 0.07580 cumulative IPC: 0.08644 (Simulation time: 0 hr 27 min 12 sec) 
Heartbeat CPU  0 instructions:  299000001 cycles: 2347410683 heartbeat IPC: 0.07597 cumulative IPC: 0.08638 (Simulation time: 0 hr 27 min 20 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles: 2360612151 heartbeat IPC: 0.07575 cumulative IPC: 0.08632 (Simulation time: 0 hr 27 min 29 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles: 2373869962 heartbeat IPC: 0.07543 cumulative IPC: 0.08626 (Simulation time: 0 hr 27 min 37 sec) 
Heartbeat CPU  0 instructions:  302000003 cycles: 2387089360 heartbeat IPC: 0.07565 cumulative IPC: 0.08620 (Simulation time: 0 hr 27 min 45 sec) 
Heartbeat CPU  0 instructions:  303000001 cycles: 2400206126 heartbeat IPC: 0.07624 cumulative IPC: 0.08614 (Simulation time: 0 hr 27 min 54 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles: 2413469862 heartbeat IPC: 0.07539 cumulative IPC: 0.08608 (Simulation time: 0 hr 28 min 2 sec) 
Heartbeat CPU  0 instructions:  305000000 cycles: 2426738501 heartbeat IPC: 0.07537 cumulative IPC: 0.08602 (Simulation time: 0 hr 28 min 10 sec) 
Heartbeat CPU  0 instructions:  306000003 cycles: 2439987091 heartbeat IPC: 0.07548 cumulative IPC: 0.08596 (Simulation time: 0 hr 28 min 18 sec) 
Heartbeat CPU  0 instructions:  307000003 cycles: 2453126637 heartbeat IPC: 0.07611 cumulative IPC: 0.08591 (Simulation time: 0 hr 28 min 27 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles: 2466393845 heartbeat IPC: 0.07537 cumulative IPC: 0.08585 (Simulation time: 0 hr 28 min 35 sec) 
Heartbeat CPU  0 instructions:  309000003 cycles: 2479736452 heartbeat IPC: 0.07495 cumulative IPC: 0.08579 (Simulation time: 0 hr 28 min 43 sec) 
Heartbeat CPU  0 instructions:  310000003 cycles: 2492823067 heartbeat IPC: 0.07641 cumulative IPC: 0.08574 (Simulation time: 0 hr 28 min 52 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles: 2506009696 heartbeat IPC: 0.07583 cumulative IPC: 0.08569 (Simulation time: 0 hr 29 min 0 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles: 2519174797 heartbeat IPC: 0.07596 cumulative IPC: 0.08564 (Simulation time: 0 hr 29 min 8 sec) 
