*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/410.bwaves-1963B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000001 cycles:  115884123 heartbeat IPC: 0.98499 cumulative IPC: 0.97816 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  116908039 heartbeat IPC: 0.97664 cumulative IPC: 0.97813 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  0 instructions:  151000001 cycles:  117925689 heartbeat IPC: 0.98266 cumulative IPC: 0.97822 (Simulation time: 0 hr 6 min 8 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  118949296 heartbeat IPC: 0.97694 cumulative IPC: 0.97820 (Simulation time: 0 hr 6 min 11 sec) 
Heartbeat CPU  0 instructions:  153000002 cycles:  119969492 heartbeat IPC: 0.98021 cumulative IPC: 0.97823 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  154000001 cycles:  120996132 heartbeat IPC: 0.97405 cumulative IPC: 0.97816 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  155000002 cycles:  122015356 heartbeat IPC: 0.98114 cumulative IPC: 0.97821 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  123046419 heartbeat IPC: 0.96987 cumulative IPC: 0.97806 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:  124069480 heartbeat IPC: 0.97746 cumulative IPC: 0.97805 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  158000000 cycles:  125091808 heartbeat IPC: 0.97816 cumulative IPC: 0.97805 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:  159000000 cycles:  126112048 heartbeat IPC: 0.98016 cumulative IPC: 0.97809 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  127133307 heartbeat IPC: 0.97918 cumulative IPC: 0.97811 (Simulation time: 0 hr 6 min 32 sec) 
Heartbeat CPU  0 instructions:  161000000 cycles:  128159146 heartbeat IPC: 0.97481 cumulative IPC: 0.97805 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  129175447 heartbeat IPC: 0.98396 cumulative IPC: 0.97815 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  130194716 heartbeat IPC: 0.98110 cumulative IPC: 0.97819 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  131224156 heartbeat IPC: 0.97140 cumulative IPC: 0.97809 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  132247309 heartbeat IPC: 0.97737 cumulative IPC: 0.97808 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  166000002 cycles:  133267169 heartbeat IPC: 0.98053 cumulative IPC: 0.97811 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  134288135 heartbeat IPC: 0.97946 cumulative IPC: 0.97813 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  135314692 heartbeat IPC: 0.97413 cumulative IPC: 0.97807 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  0 instructions:  169000002 cycles:  136336644 heartbeat IPC: 0.97852 cumulative IPC: 0.97808 (Simulation time: 0 hr 6 min 56 sec) 
Heartbeat CPU  0 instructions:  170000001 cycles:  137367165 heartbeat IPC: 0.97038 cumulative IPC: 0.97797 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  138387813 heartbeat IPC: 0.97977 cumulative IPC: 0.97799 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  139413457 heartbeat IPC: 0.97500 cumulative IPC: 0.97795 (Simulation time: 0 hr 7 min 4 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  140428867 heartbeat IPC: 0.98482 cumulative IPC: 0.97805 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  141451113 heartbeat IPC: 0.97824 cumulative IPC: 0.97805 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  175000003 cycles:  142473830 heartbeat IPC: 0.97779 cumulative IPC: 0.97805 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  143498121 heartbeat IPC: 0.97628 cumulative IPC: 0.97802 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  144515391 heartbeat IPC: 0.98302 cumulative IPC: 0.97809 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  178000002 cycles:  145542010 heartbeat IPC: 0.97407 cumulative IPC: 0.97803 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:  179000001 cycles:  146567480 heartbeat IPC: 0.97516 cumulative IPC: 0.97800 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  147586413 heartbeat IPC: 0.98142 cumulative IPC: 0.97804 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:  181000001 cycles:  148609170 heartbeat IPC: 0.97775 cumulative IPC: 0.97804 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  149629779 heartbeat IPC: 0.97981 cumulative IPC: 0.97806 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  150651004 heartbeat IPC: 0.97922 cumulative IPC: 0.97807 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  151679097 heartbeat IPC: 0.97267 cumulative IPC: 0.97801 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  185000000 cycles:  152696109 heartbeat IPC: 0.98327 cumulative IPC: 0.97807 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  153713342 heartbeat IPC: 0.98306 cumulative IPC: 0.97813 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  0 instructions:  187000003 cycles:  154735002 heartbeat IPC: 0.97880 cumulative IPC: 0.97814 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  155751979 heartbeat IPC: 0.98330 cumulative IPC: 0.97819 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  156777076 heartbeat IPC: 0.97552 cumulative IPC: 0.97816 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  190000003 cycles:  157800411 heartbeat IPC: 0.97720 cumulative IPC: 0.97815 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  0 instructions:  191000001 cycles:  158827427 heartbeat IPC: 0.97369 cumulative IPC: 0.97810 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  159847326 heartbeat IPC: 0.98049 cumulative IPC: 0.97813 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  160868224 heartbeat IPC: 0.97953 cumulative IPC: 0.97814 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  161888126 heartbeat IPC: 0.98049 cumulative IPC: 0.97817 (Simulation time: 0 hr 8 min 7 sec) 
Heartbeat CPU  0 instructions:  195000002 cycles:  162914484 heartbeat IPC: 0.97432 cumulative IPC: 0.97813 (Simulation time: 0 hr 8 min 10 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  163937074 heartbeat IPC: 0.97791 cumulative IPC: 0.97813 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:  197000001 cycles:  164955391 heartbeat IPC: 0.98201 cumulative IPC: 0.97817 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  0 instructions:  198000002 cycles:  165976729 heartbeat IPC: 0.97911 cumulative IPC: 0.97818 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:  199000003 cycles:  166995124 heartbeat IPC: 0.98194 cumulative IPC: 0.97821 (Simulation time: 0 hr 8 min 22 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  168014257 heartbeat IPC: 0.98122 cumulative IPC: 0.97824 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  201000002 cycles:  169037078 heartbeat IPC: 0.97769 cumulative IPC: 0.97824 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  0 instructions:  202000000 cycles:  170060850 heartbeat IPC: 0.97678 cumulative IPC: 0.97822 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  171086956 heartbeat IPC: 0.97456 cumulative IPC: 0.97819 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  172111369 heartbeat IPC: 0.97617 cumulative IPC: 0.97817 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  205000003 cycles:  173130219 heartbeat IPC: 0.98150 cumulative IPC: 0.97820 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  206000002 cycles:  174158339 heartbeat IPC: 0.97265 cumulative IPC: 0.97815 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  207000000 cycles:  175175579 heartbeat IPC: 0.98305 cumulative IPC: 0.97819 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  176196681 heartbeat IPC: 0.97933 cumulative IPC: 0.97820 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  0 instructions:  209000002 cycles:  177217032 heartbeat IPC: 0.98006 cumulative IPC: 0.97822 (Simulation time: 0 hr 8 min 50 sec) 
Heartbeat CPU  0 instructions:  210000001 cycles:  178244942 heartbeat IPC: 0.97285 cumulative IPC: 0.97817 (Simulation time: 0 hr 8 min 53 sec) 
Heartbeat CPU  0 instructions:  211000000 cycles:  179258367 heartbeat IPC: 0.98675 cumulative IPC: 0.97825 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  180284242 heartbeat IPC: 0.97478 cumulative IPC: 0.97822 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  0 instructions:  213000001 cycles:  181305821 heartbeat IPC: 0.97888 cumulative IPC: 0.97822 (Simulation time: 0 hr 9 min 1 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  182332028 heartbeat IPC: 0.97446 cumulative IPC: 0.97819 (Simulation time: 0 hr 9 min 4 sec) 
Heartbeat CPU  0 instructions:  215000002 cycles:  183348331 heartbeat IPC: 0.98396 cumulative IPC: 0.97824 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  184367859 heartbeat IPC: 0.98084 cumulative IPC: 0.97826 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  217000001 cycles:  185392814 heartbeat IPC: 0.97565 cumulative IPC: 0.97824 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  186416854 heartbeat IPC: 0.97653 cumulative IPC: 0.97823 (Simulation time: 0 hr 9 min 15 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  187435234 heartbeat IPC: 0.98195 cumulative IPC: 0.97826 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  188452449 heartbeat IPC: 0.98308 cumulative IPC: 0.97830 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:  221000001 cycles:  189472361 heartbeat IPC: 0.98048 cumulative IPC: 0.97831 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  0 instructions:  222000002 cycles:  190492931 heartbeat IPC: 0.97985 cumulative IPC: 0.97833 (Simulation time: 0 hr 9 min 27 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  191509848 heartbeat IPC: 0.98336 cumulative IPC: 0.97837 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  192539097 heartbeat IPC: 0.97158 cumulative IPC: 0.97831 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  193556437 heartbeat IPC: 0.98296 cumulative IPC: 0.97835 (Simulation time: 0 hr 9 min 36 sec) 
Heartbeat CPU  0 instructions:  226000003 cycles:  194577100 heartbeat IPC: 0.97976 cumulative IPC: 0.97836 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  195596652 heartbeat IPC: 0.98082 cumulative IPC: 0.97838 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  196617565 heartbeat IPC: 0.97951 cumulative IPC: 0.97839 (Simulation time: 0 hr 9 min 44 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  197636699 heartbeat IPC: 0.98123 cumulative IPC: 0.97841 (Simulation time: 0 hr 9 min 46 sec) 
Heartbeat CPU  0 instructions:  230000002 cycles:  198656931 heartbeat IPC: 0.98017 cumulative IPC: 0.97842 (Simulation time: 0 hr 9 min 49 sec) 
Heartbeat CPU  0 instructions:  231000001 cycles:  199671380 heartbeat IPC: 0.98576 cumulative IPC: 0.97848 (Simulation time: 0 hr 9 min 52 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  200696317 heartbeat IPC: 0.97567 cumulative IPC: 0.97846 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  0 instructions:  233000000 cycles:  201724219 heartbeat IPC: 0.97286 cumulative IPC: 0.97842 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles:  202739809 heartbeat IPC: 0.98465 cumulative IPC: 0.97846 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  0 instructions:  235000001 cycles:  203762260 heartbeat IPC: 0.97804 cumulative IPC: 0.97846 (Simulation time: 0 hr 10 min 4 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  204787883 heartbeat IPC: 0.97502 cumulative IPC: 0.97843 (Simulation time: 0 hr 10 min 7 sec) 
Heartbeat CPU  0 instructions:  237000000 cycles:  205809296 heartbeat IPC: 0.97904 cumulative IPC: 0.97844 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:  238000000 cycles:  206820303 heartbeat IPC: 0.98911 cumulative IPC: 0.97851 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  239000001 cycles:  207846550 heartbeat IPC: 0.97443 cumulative IPC: 0.97849 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  208869688 heartbeat IPC: 0.97738 cumulative IPC: 0.97848 (Simulation time: 0 hr 10 min 18 sec) 
Heartbeat CPU  0 instructions:  241000000 cycles:  209885397 heartbeat IPC: 0.98453 cumulative IPC: 0.97852 (Simulation time: 0 hr 10 min 20 sec) 
Heartbeat CPU  0 instructions:  242000003 cycles:  210908128 heartbeat IPC: 0.97778 cumulative IPC: 0.97851 (Simulation time: 0 hr 10 min 23 sec) 
Heartbeat CPU  0 instructions:  243000000 cycles:  211924928 heartbeat IPC: 0.98347 cumulative IPC: 0.97855 (Simulation time: 0 hr 10 min 26 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  212949638 heartbeat IPC: 0.97589 cumulative IPC: 0.97853 (Simulation time: 0 hr 10 min 29 sec) 
Heartbeat CPU  0 instructions:  245000001 cycles:  213969596 heartbeat IPC: 0.98043 cumulative IPC: 0.97854 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  214988550 heartbeat IPC: 0.98140 cumulative IPC: 0.97856 (Simulation time: 0 hr 10 min 34 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  216011210 heartbeat IPC: 0.97784 cumulative IPC: 0.97856 (Simulation time: 0 hr 10 min 37 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  217028327 heartbeat IPC: 0.98317 cumulative IPC: 0.97859 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  218049785 heartbeat IPC: 0.97900 cumulative IPC: 0.97859 (Simulation time: 0 hr 10 min 43 sec) 
Heartbeat CPU  0 instructions:  250000001 cycles:  219075741 heartbeat IPC: 0.97470 cumulative IPC: 0.97857 (Simulation time: 0 hr 10 min 45 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  220094729 heartbeat IPC: 0.98136 cumulative IPC: 0.97858 (Simulation time: 0 hr 10 min 48 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  221116288 heartbeat IPC: 0.97890 cumulative IPC: 0.97859 (Simulation time: 0 hr 10 min 50 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  222136418 heartbeat IPC: 0.98027 cumulative IPC: 0.97860 (Simulation time: 0 hr 10 min 53 sec) 
Heartbeat CPU  0 instructions:  254000001 cycles:  223158254 heartbeat IPC: 0.97863 cumulative IPC: 0.97860 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  224182698 heartbeat IPC: 0.97614 cumulative IPC: 0.97858 (Simulation time: 0 hr 10 min 58 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  225206627 heartbeat IPC: 0.97663 cumulative IPC: 0.97857 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  226226800 heartbeat IPC: 0.98023 cumulative IPC: 0.97858 (Simulation time: 0 hr 11 min 4 sec) 
Heartbeat CPU  0 instructions:  258000003 cycles:  227249924 heartbeat IPC: 0.97740 cumulative IPC: 0.97857 (Simulation time: 0 hr 11 min 6 sec) 
Heartbeat CPU  0 instructions:  259000002 cycles:  228269930 heartbeat IPC: 0.98039 cumulative IPC: 0.97858 (Simulation time: 0 hr 11 min 9 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  229290973 heartbeat IPC: 0.97939 cumulative IPC: 0.97859 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  261000003 cycles:  230307666 heartbeat IPC: 0.98358 cumulative IPC: 0.97862 (Simulation time: 0 hr 11 min 15 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  231332429 heartbeat IPC: 0.97583 cumulative IPC: 0.97860 (Simulation time: 0 hr 11 min 17 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles:  232357554 heartbeat IPC: 0.97549 cumulative IPC: 0.97858 (Simulation time: 0 hr 11 min 20 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  233377228 heartbeat IPC: 0.98071 cumulative IPC: 0.97860 (Simulation time: 0 hr 11 min 22 sec) 
Heartbeat CPU  0 instructions:  265000001 cycles:  234396827 heartbeat IPC: 0.98078 cumulative IPC: 0.97861 (Simulation time: 0 hr 11 min 25 sec) 
Heartbeat CPU  0 instructions:  266000003 cycles:  235418035 heartbeat IPC: 0.97923 cumulative IPC: 0.97861 (Simulation time: 0 hr 11 min 28 sec) 
Heartbeat CPU  0 instructions:  267000003 cycles:  236438411 heartbeat IPC: 0.98003 cumulative IPC: 0.97862 (Simulation time: 0 hr 11 min 30 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  237456448 heartbeat IPC: 0.98228 cumulative IPC: 0.97864 (Simulation time: 0 hr 11 min 33 sec) 
Heartbeat CPU  0 instructions:  269000000 cycles:  238479637 heartbeat IPC: 0.97734 cumulative IPC: 0.97864 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles:  239505610 heartbeat IPC: 0.97469 cumulative IPC: 0.97861 (Simulation time: 0 hr 11 min 38 sec) 
Heartbeat CPU  0 instructions:  271000001 cycles:  240533201 heartbeat IPC: 0.97315 cumulative IPC: 0.97858 (Simulation time: 0 hr 11 min 41 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  241562861 heartbeat IPC: 0.97119 cumulative IPC: 0.97854 (Simulation time: 0 hr 11 min 44 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles:  242576286 heartbeat IPC: 0.98676 cumulative IPC: 0.97858 (Simulation time: 0 hr 11 min 46 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  243602225 heartbeat IPC: 0.97472 cumulative IPC: 0.97856 (Simulation time: 0 hr 11 min 49 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  244625644 heartbeat IPC: 0.97711 cumulative IPC: 0.97855 (Simulation time: 0 hr 11 min 52 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  245644160 heartbeat IPC: 0.98182 cumulative IPC: 0.97857 (Simulation time: 0 hr 11 min 55 sec) 
Heartbeat CPU  0 instructions:  277000002 cycles:  246674245 heartbeat IPC: 0.97080 cumulative IPC: 0.97853 (Simulation time: 0 hr 11 min 58 sec) 
Heartbeat CPU  0 instructions:  278000002 cycles:  247690741 heartbeat IPC: 0.98377 cumulative IPC: 0.97856 (Simulation time: 0 hr 12 min 1 sec) 
Heartbeat CPU  0 instructions:  279000001 cycles:  248718335 heartbeat IPC: 0.97315 cumulative IPC: 0.97853 (Simulation time: 0 hr 12 min 4 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  249740509 heartbeat IPC: 0.97831 cumulative IPC: 0.97853 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  250767357 heartbeat IPC: 0.97385 cumulative IPC: 0.97850 (Simulation time: 0 hr 12 min 9 sec) 
Heartbeat CPU  0 instructions:  282000000 cycles:  251785263 heartbeat IPC: 0.98241 cumulative IPC: 0.97852 (Simulation time: 0 hr 12 min 12 sec) 
Heartbeat CPU  0 instructions:  283000003 cycles:  252804149 heartbeat IPC: 0.98147 cumulative IPC: 0.97854 (Simulation time: 0 hr 12 min 15 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  253823734 heartbeat IPC: 0.98079 cumulative IPC: 0.97855 (Simulation time: 0 hr 12 min 17 sec) 
Heartbeat CPU  0 instructions:  285000000 cycles:  254845942 heartbeat IPC: 0.97827 cumulative IPC: 0.97855 (Simulation time: 0 hr 12 min 20 sec) 
Heartbeat CPU  0 instructions:  286000002 cycles:  255870613 heartbeat IPC: 0.97592 cumulative IPC: 0.97853 (Simulation time: 0 hr 12 min 23 sec) 
Heartbeat CPU  0 instructions:  287000000 cycles:  256893382 heartbeat IPC: 0.97774 cumulative IPC: 0.97853 (Simulation time: 0 hr 12 min 25 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  257912844 heartbeat IPC: 0.98091 cumulative IPC: 0.97854 (Simulation time: 0 hr 12 min 28 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  258940605 heartbeat IPC: 0.97299 cumulative IPC: 0.97851 (Simulation time: 0 hr 12 min 31 sec) 
Heartbeat CPU  0 instructions:  290000002 cycles:  259959395 heartbeat IPC: 0.98156 cumulative IPC: 0.97853 (Simulation time: 0 hr 12 min 34 sec) 
Heartbeat CPU  0 instructions:  291000002 cycles:  260987108 heartbeat IPC: 0.97303 cumulative IPC: 0.97850 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  262007443 heartbeat IPC: 0.98007 cumulative IPC: 0.97851 (Simulation time: 0 hr 12 min 40 sec) 
Heartbeat CPU  0 instructions:  293000001 cycles:  263023451 heartbeat IPC: 0.98425 cumulative IPC: 0.97854 (Simulation time: 0 hr 12 min 43 sec) 
Heartbeat CPU  0 instructions:  294000000 cycles:  264048109 heartbeat IPC: 0.97593 cumulative IPC: 0.97852 (Simulation time: 0 hr 12 min 46 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  265071829 heartbeat IPC: 0.97683 cumulative IPC: 0.97851 (Simulation time: 0 hr 12 min 49 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  266088504 heartbeat IPC: 0.98360 cumulative IPC: 0.97854 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  0 instructions:  297000001 cycles:  267107765 heartbeat IPC: 0.98110 cumulative IPC: 0.97855 (Simulation time: 0 hr 12 min 55 sec) 
Heartbeat CPU  0 instructions:  298000001 cycles:  268124991 heartbeat IPC: 0.98307 cumulative IPC: 0.97858 (Simulation time: 0 hr 12 min 57 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  269140846 heartbeat IPC: 0.98439 cumulative IPC: 0.97861 (Simulation time: 0 hr 13 min 0 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  270161836 heartbeat IPC: 0.97944 cumulative IPC: 0.97861 (Simulation time: 0 hr 13 min 3 sec) 
Heartbeat CPU  0 instructions:  301000000 cycles:  271180995 heartbeat IPC: 0.98120 cumulative IPC: 0.97862 (Simulation time: 0 hr 13 min 6 sec) 
Heartbeat CPU  0 instructions:  302000002 cycles:  272201695 heartbeat IPC: 0.97972 cumulative IPC: 0.97863 (Simulation time: 0 hr 13 min 8 sec) 
Heartbeat CPU  0 instructions:  303000000 cycles:  273219406 heartbeat IPC: 0.98260 cumulative IPC: 0.97865 (Simulation time: 0 hr 13 min 11 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  274242842 heartbeat IPC: 0.97710 cumulative IPC: 0.97864 (Simulation time: 0 hr 13 min 13 sec) 
Heartbeat CPU  0 instructions:  305000001 cycles:  275263475 heartbeat IPC: 0.97979 cumulative IPC: 0.97865 (Simulation time: 0 hr 13 min 16 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  276295166 heartbeat IPC: 0.96928 cumulative IPC: 0.97860 (Simulation time: 0 hr 13 min 18 sec) 
Heartbeat CPU  0 instructions:  307000002 cycles:  277315935 heartbeat IPC: 0.97965 cumulative IPC: 0.97860 (Simulation time: 0 hr 13 min 21 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  278336285 heartbeat IPC: 0.98005 cumulative IPC: 0.97861 (Simulation time: 0 hr 13 min 24 sec) 
Heartbeat CPU  0 instructions:  309000002 cycles:  279360353 heartbeat IPC: 0.97650 cumulative IPC: 0.97860 (Simulation time: 0 hr 13 min 26 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles:  280381251 heartbeat IPC: 0.97953 cumulative IPC: 0.97861 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  0 instructions:  311000002 cycles:  281395430 heartbeat IPC: 0.98602 cumulative IPC: 0.97864 (Simulation time: 0 hr 13 min 32 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  282426595 heartbeat IPC: 0.96977 cumulative IPC: 0.97860 (Simulation time: 0 hr 13 min 34 sec) 
Heartbeat CPU  0 instructions:  313000003 cycles:  283455588 heartbeat IPC: 0.97183 cumulative IPC: 0.97857 (Simulation time: 0 hr 13 min 37 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  284475165 heartbeat IPC: 0.98080 cumulative IPC: 0.97858 (Simulation time: 0 hr 13 min 39 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  285503073 heartbeat IPC: 0.97285 cumulative IPC: 0.97855 (Simulation time: 0 hr 13 min 42 sec) 
