*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/433.milc-127B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000003 cycles:  140792012 heartbeat IPC: 0.49704 cumulative IPC: 0.50449 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  142825020 heartbeat IPC: 0.49188 cumulative IPC: 0.50423 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  0 instructions:  151000002 cycles:  144826661 heartbeat IPC: 0.49959 cumulative IPC: 0.50414 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  146839010 heartbeat IPC: 0.49693 cumulative IPC: 0.50400 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  153000003 cycles:  148073261 heartbeat IPC: 0.81021 cumulative IPC: 0.50762 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  0 instructions:  154000003 cycles:  149289689 heartbeat IPC: 0.82208 cumulative IPC: 0.51124 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  0 instructions:  155000003 cycles:  150503055 heartbeat IPC: 0.82415 cumulative IPC: 0.51479 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  151718545 heartbeat IPC: 0.82271 cumulative IPC: 0.51825 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  0 instructions:  157000000 cycles:  152931149 heartbeat IPC: 0.82467 cumulative IPC: 0.52166 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  158000000 cycles:  154143838 heartbeat IPC: 0.82461 cumulative IPC: 0.52498 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:  155357783 heartbeat IPC: 0.82376 cumulative IPC: 0.52823 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  156570358 heartbeat IPC: 0.82469 cumulative IPC: 0.53141 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  0 instructions:  161000001 cycles:  157784660 heartbeat IPC: 0.82352 cumulative IPC: 0.53452 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:  162000003 cycles:  158997244 heartbeat IPC: 0.82469 cumulative IPC: 0.53757 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  0 instructions:  163000003 cycles:  160207374 heartbeat IPC: 0.82636 cumulative IPC: 0.54057 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  161424937 heartbeat IPC: 0.82131 cumulative IPC: 0.54347 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  162641395 heartbeat IPC: 0.82206 cumulative IPC: 0.54632 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:  166000003 cycles:  163858764 heartbeat IPC: 0.82145 cumulative IPC: 0.54911 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  165078430 heartbeat IPC: 0.81989 cumulative IPC: 0.55183 (Simulation time: 0 hr 5 min 37 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  166296127 heartbeat IPC: 0.82122 cumulative IPC: 0.55450 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  0 instructions:  169000003 cycles:  167516680 heartbeat IPC: 0.81930 cumulative IPC: 0.55711 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  0 instructions:  170000003 cycles:  168735334 heartbeat IPC: 0.82058 cumulative IPC: 0.55968 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  0 instructions:  171000002 cycles:  169953388 heartbeat IPC: 0.82098 cumulative IPC: 0.56220 (Simulation time: 0 hr 5 min 46 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  171171269 heartbeat IPC: 0.82110 cumulative IPC: 0.56467 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:  173000001 cycles:  172390669 heartbeat IPC: 0.82008 cumulative IPC: 0.56709 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:  174000001 cycles:  173608355 heartbeat IPC: 0.82123 cumulative IPC: 0.56947 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:  174827599 heartbeat IPC: 0.82018 cumulative IPC: 0.57180 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  176047338 heartbeat IPC: 0.81985 cumulative IPC: 0.57409 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  177000003 cycles:  177265373 heartbeat IPC: 0.82100 cumulative IPC: 0.57634 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  178000003 cycles:  178485063 heartbeat IPC: 0.81988 cumulative IPC: 0.57854 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  179000003 cycles:  179705256 heartbeat IPC: 0.81954 cumulative IPC: 0.58070 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  180923078 heartbeat IPC: 0.82114 cumulative IPC: 0.58284 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  0 instructions:  181000003 cycles:  182139555 heartbeat IPC: 0.82205 cumulative IPC: 0.58494 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  183358385 heartbeat IPC: 0.82046 cumulative IPC: 0.58699 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  0 instructions:  183000001 cycles:  184575252 heartbeat IPC: 0.82178 cumulative IPC: 0.58902 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  185795299 heartbeat IPC: 0.81964 cumulative IPC: 0.59100 (Simulation time: 0 hr 6 min 14 sec) 
Heartbeat CPU  0 instructions:  185000003 cycles:  187017194 heartbeat IPC: 0.81840 cumulative IPC: 0.59294 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  186000001 cycles:  188236603 heartbeat IPC: 0.82007 cumulative IPC: 0.59486 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  0 instructions:  187000003 cycles:  189454063 heartbeat IPC: 0.82138 cumulative IPC: 0.59675 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  190665884 heartbeat IPC: 0.82520 cumulative IPC: 0.59863 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:  189000001 cycles:  191876295 heartbeat IPC: 0.82617 cumulative IPC: 0.60049 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  190000002 cycles:  193083387 heartbeat IPC: 0.82844 cumulative IPC: 0.60233 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  191000002 cycles:  194293453 heartbeat IPC: 0.82640 cumulative IPC: 0.60413 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  195504255 heartbeat IPC: 0.82590 cumulative IPC: 0.60590 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  0 instructions:  193000001 cycles:  196712008 heartbeat IPC: 0.82798 cumulative IPC: 0.60765 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  197920809 heartbeat IPC: 0.82727 cumulative IPC: 0.60937 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  0 instructions:  195000003 cycles:  199130678 heartbeat IPC: 0.82654 cumulative IPC: 0.61106 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  200340699 heartbeat IPC: 0.82643 cumulative IPC: 0.61273 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  0 instructions:  197000002 cycles:  201550656 heartbeat IPC: 0.82648 cumulative IPC: 0.61436 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  202760036 heartbeat IPC: 0.82687 cumulative IPC: 0.61598 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:  199000001 cycles:  203969735 heartbeat IPC: 0.82665 cumulative IPC: 0.61757 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  205180068 heartbeat IPC: 0.82622 cumulative IPC: 0.61913 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  201000001 cycles:  206385999 heartbeat IPC: 0.82924 cumulative IPC: 0.62069 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:  202000002 cycles:  207592572 heartbeat IPC: 0.82879 cumulative IPC: 0.62222 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  203000000 cycles:  208799605 heartbeat IPC: 0.82848 cumulative IPC: 0.62373 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  210007982 heartbeat IPC: 0.82756 cumulative IPC: 0.62521 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  205000001 cycles:  211214518 heartbeat IPC: 0.82882 cumulative IPC: 0.62668 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:  206000001 cycles:  212419817 heartbeat IPC: 0.82967 cumulative IPC: 0.62813 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:  207000003 cycles:  213625624 heartbeat IPC: 0.82932 cumulative IPC: 0.62955 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  214831357 heartbeat IPC: 0.82937 cumulative IPC: 0.63096 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  0 instructions:  209000000 cycles:  216034692 heartbeat IPC: 0.83102 cumulative IPC: 0.63236 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  210000002 cycles:  217238100 heartbeat IPC: 0.83098 cumulative IPC: 0.63373 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  211000001 cycles:  218442048 heartbeat IPC: 0.83060 cumulative IPC: 0.63509 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  219644781 heartbeat IPC: 0.83144 cumulative IPC: 0.63643 (Simulation time: 0 hr 7 min 14 sec) 
Heartbeat CPU  0 instructions:  213000003 cycles:  220848047 heartbeat IPC: 0.83107 cumulative IPC: 0.63775 (Simulation time: 0 hr 7 min 16 sec) 
Heartbeat CPU  0 instructions:  214000000 cycles:  222051733 heartbeat IPC: 0.83078 cumulative IPC: 0.63906 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  223254436 heartbeat IPC: 0.83146 cumulative IPC: 0.64034 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  224458002 heartbeat IPC: 0.83086 cumulative IPC: 0.64161 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  0 instructions:  217000001 cycles:  225659635 heartbeat IPC: 0.83220 cumulative IPC: 0.64287 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  226860741 heartbeat IPC: 0.83257 cumulative IPC: 0.64411 (Simulation time: 0 hr 7 min 27 sec) 
Heartbeat CPU  0 instructions:  219000001 cycles:  228063933 heartbeat IPC: 0.83112 cumulative IPC: 0.64534 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  229267113 heartbeat IPC: 0.83113 cumulative IPC: 0.64654 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  221000000 cycles:  230467397 heartbeat IPC: 0.83314 cumulative IPC: 0.64774 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  222000001 cycles:  232304979 heartbeat IPC: 0.54419 cumulative IPC: 0.64673 (Simulation time: 0 hr 7 min 36 sec) 
Heartbeat CPU  0 instructions:  223000000 cycles:  235626964 heartbeat IPC: 0.30102 cumulative IPC: 0.64075 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  237866277 heartbeat IPC: 0.44657 cumulative IPC: 0.63851 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  0 instructions:  225000002 cycles:  240006517 heartbeat IPC: 0.46724 cumulative IPC: 0.63664 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  226000001 cycles:  242172738 heartbeat IPC: 0.46163 cumulative IPC: 0.63473 (Simulation time: 0 hr 7 min 48 sec) 
Heartbeat CPU  0 instructions:  227000000 cycles:  244295434 heartbeat IPC: 0.47110 cumulative IPC: 0.63300 (Simulation time: 0 hr 7 min 50 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  246416355 heartbeat IPC: 0.47149 cumulative IPC: 0.63131 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  0 instructions:  229000001 cycles:  248542813 heartbeat IPC: 0.47027 cumulative IPC: 0.62964 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  0 instructions:  230000000 cycles:  250664066 heartbeat IPC: 0.47142 cumulative IPC: 0.62802 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  252784255 heartbeat IPC: 0.47166 cumulative IPC: 0.62643 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  254907706 heartbeat IPC: 0.47093 cumulative IPC: 0.62487 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  0 instructions:  233000002 cycles:  257030545 heartbeat IPC: 0.47107 cumulative IPC: 0.62334 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles:  259152308 heartbeat IPC: 0.47131 cumulative IPC: 0.62184 (Simulation time: 0 hr 8 min 7 sec) 
Heartbeat CPU  0 instructions:  235000000 cycles:  261277103 heartbeat IPC: 0.47063 cumulative IPC: 0.62037 (Simulation time: 0 hr 8 min 10 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  263398456 heartbeat IPC: 0.47140 cumulative IPC: 0.61893 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:  237000002 cycles:  265516373 heartbeat IPC: 0.47216 cumulative IPC: 0.61753 (Simulation time: 0 hr 8 min 14 sec) 
Heartbeat CPU  0 instructions:  238000001 cycles:  267641465 heartbeat IPC: 0.47057 cumulative IPC: 0.61613 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  0 instructions:  239000000 cycles:  269769894 heartbeat IPC: 0.46983 cumulative IPC: 0.61476 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  271895986 heartbeat IPC: 0.47035 cumulative IPC: 0.61341 (Simulation time: 0 hr 8 min 21 sec) 
Heartbeat CPU  0 instructions:  241000001 cycles:  274017958 heartbeat IPC: 0.47126 cumulative IPC: 0.61210 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  242000001 cycles:  276130263 heartbeat IPC: 0.47342 cumulative IPC: 0.61084 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  0 instructions:  243000000 cycles:  278252689 heartbeat IPC: 0.47116 cumulative IPC: 0.60958 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  280374404 heartbeat IPC: 0.47132 cumulative IPC: 0.60834 (Simulation time: 0 hr 8 min 31 sec) 
Heartbeat CPU  0 instructions:  245000002 cycles:  282489586 heartbeat IPC: 0.47277 cumulative IPC: 0.60714 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  246000000 cycles:  284560327 heartbeat IPC: 0.48292 cumulative IPC: 0.60607 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  247000000 cycles:  286266790 heartbeat IPC: 0.58601 cumulative IPC: 0.60593 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  288150824 heartbeat IPC: 0.53078 cumulative IPC: 0.60535 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  249000003 cycles:  290576799 heartbeat IPC: 0.41221 cumulative IPC: 0.60345 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  250000003 cycles:  293041490 heartbeat IPC: 0.40573 cumulative IPC: 0.60150 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  251000000 cycles:  295238324 heartbeat IPC: 0.45520 cumulative IPC: 0.60022 (Simulation time: 0 hr 8 min 52 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  296932811 heartbeat IPC: 0.59015 cumulative IPC: 0.60015 (Simulation time: 0 hr 8 min 55 sec) 
Heartbeat CPU  0 instructions:  253000001 cycles:  298882485 heartbeat IPC: 0.51291 cumulative IPC: 0.59949 (Simulation time: 0 hr 8 min 57 sec) 
Heartbeat CPU  0 instructions:  254000000 cycles:  300914678 heartbeat IPC: 0.49208 cumulative IPC: 0.59864 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  0 instructions:  255000000 cycles:  302980293 heartbeat IPC: 0.48412 cumulative IPC: 0.59772 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  305029954 heartbeat IPC: 0.48789 cumulative IPC: 0.59686 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  307068816 heartbeat IPC: 0.49047 cumulative IPC: 0.59604 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  258000001 cycles:  309101504 heartbeat IPC: 0.49196 cumulative IPC: 0.59524 (Simulation time: 0 hr 9 min 9 sec) 
Heartbeat CPU  0 instructions:  259000000 cycles:  311155511 heartbeat IPC: 0.48685 cumulative IPC: 0.59441 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  313183813 heartbeat IPC: 0.49302 cumulative IPC: 0.59365 (Simulation time: 0 hr 9 min 14 sec) 
Heartbeat CPU  0 instructions:  261000002 cycles:  315226802 heartbeat IPC: 0.48948 cumulative IPC: 0.59286 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  317279557 heartbeat IPC: 0.48715 cumulative IPC: 0.59207 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles:  319322153 heartbeat IPC: 0.48957 cumulative IPC: 0.59131 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  321368048 heartbeat IPC: 0.48878 cumulative IPC: 0.59056 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  0 instructions:  265000002 cycles:  323393122 heartbeat IPC: 0.49381 cumulative IPC: 0.58986 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:  266000000 cycles:  325421327 heartbeat IPC: 0.49305 cumulative IPC: 0.58916 (Simulation time: 0 hr 9 min 29 sec) 
Heartbeat CPU  0 instructions:  267000000 cycles:  327453713 heartbeat IPC: 0.49203 cumulative IPC: 0.58846 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  329514499 heartbeat IPC: 0.48525 cumulative IPC: 0.58772 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  331528499 heartbeat IPC: 0.49653 cumulative IPC: 0.58708 (Simulation time: 0 hr 9 min 36 sec) 
Heartbeat CPU  0 instructions:  270000000 cycles:  333573454 heartbeat IPC: 0.48901 cumulative IPC: 0.58639 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  271000001 cycles:  335585280 heartbeat IPC: 0.49706 cumulative IPC: 0.58577 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  337612048 heartbeat IPC: 0.49340 cumulative IPC: 0.58514 (Simulation time: 0 hr 9 min 43 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles:  339644432 heartbeat IPC: 0.49203 cumulative IPC: 0.58450 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  274000000 cycles:  341652858 heartbeat IPC: 0.49790 cumulative IPC: 0.58391 (Simulation time: 0 hr 9 min 48 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  343697670 heartbeat IPC: 0.48904 cumulative IPC: 0.58327 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  345722553 heartbeat IPC: 0.49386 cumulative IPC: 0.58267 (Simulation time: 0 hr 9 min 53 sec) 
Heartbeat CPU  0 instructions:  277000002 cycles:  347052878 heartbeat IPC: 0.75170 cumulative IPC: 0.58341 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  0 instructions:  278000000 cycles:  348284514 heartbeat IPC: 0.81193 cumulative IPC: 0.58433 (Simulation time: 0 hr 9 min 57 sec) 
Heartbeat CPU  0 instructions:  279000003 cycles:  349515241 heartbeat IPC: 0.81253 cumulative IPC: 0.58525 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  350744607 heartbeat IPC: 0.81342 cumulative IPC: 0.58616 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  0 instructions:  281000001 cycles:  351972725 heartbeat IPC: 0.81425 cumulative IPC: 0.58707 (Simulation time: 0 hr 10 min 3 sec) 
Heartbeat CPU  0 instructions:  282000003 cycles:  353200053 heartbeat IPC: 0.81478 cumulative IPC: 0.58798 (Simulation time: 0 hr 10 min 5 sec) 
Heartbeat CPU  0 instructions:  283000001 cycles:  354429725 heartbeat IPC: 0.81322 cumulative IPC: 0.58887 (Simulation time: 0 hr 10 min 8 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  355657672 heartbeat IPC: 0.81437 cumulative IPC: 0.58975 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:  285000003 cycles:  356885238 heartbeat IPC: 0.81462 cumulative IPC: 0.59064 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  286000003 cycles:  358114137 heartbeat IPC: 0.81374 cumulative IPC: 0.59151 (Simulation time: 0 hr 10 min 14 sec) 
Heartbeat CPU  0 instructions:  287000001 cycles:  359340985 heartbeat IPC: 0.81510 cumulative IPC: 0.59238 (Simulation time: 0 hr 10 min 16 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  360570086 heartbeat IPC: 0.81360 cumulative IPC: 0.59323 (Simulation time: 0 hr 10 min 18 sec) 
Heartbeat CPU  0 instructions:  289000001 cycles:  361799927 heartbeat IPC: 0.81311 cumulative IPC: 0.59408 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:  290000001 cycles:  363027552 heartbeat IPC: 0.81458 cumulative IPC: 0.59493 (Simulation time: 0 hr 10 min 23 sec) 
Heartbeat CPU  0 instructions:  291000000 cycles:  364259203 heartbeat IPC: 0.81192 cumulative IPC: 0.59577 (Simulation time: 0 hr 10 min 25 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  365490390 heartbeat IPC: 0.81222 cumulative IPC: 0.59659 (Simulation time: 0 hr 10 min 27 sec) 
Heartbeat CPU  0 instructions:  293000003 cycles:  366721855 heartbeat IPC: 0.81204 cumulative IPC: 0.59742 (Simulation time: 0 hr 10 min 29 sec) 
Heartbeat CPU  0 instructions:  294000003 cycles:  367951383 heartbeat IPC: 0.81332 cumulative IPC: 0.59823 (Simulation time: 0 hr 10 min 31 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  369180980 heartbeat IPC: 0.81327 cumulative IPC: 0.59905 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  370412224 heartbeat IPC: 0.81218 cumulative IPC: 0.59985 (Simulation time: 0 hr 10 min 36 sec) 
Heartbeat CPU  0 instructions:  297000003 cycles:  371643635 heartbeat IPC: 0.81208 cumulative IPC: 0.60065 (Simulation time: 0 hr 10 min 38 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  372870849 heartbeat IPC: 0.81485 cumulative IPC: 0.60144 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  0 instructions:  299000001 cycles:  374100120 heartbeat IPC: 0.81349 cumulative IPC: 0.60223 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  375332230 heartbeat IPC: 0.81162 cumulative IPC: 0.60301 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:  301000003 cycles:  376562190 heartbeat IPC: 0.81304 cumulative IPC: 0.60379 (Simulation time: 0 hr 10 min 46 sec) 
Heartbeat CPU  0 instructions:  302000001 cycles:  377793460 heartbeat IPC: 0.81217 cumulative IPC: 0.60456 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  0 instructions:  303000001 cycles:  379024832 heartbeat IPC: 0.81210 cumulative IPC: 0.60532 (Simulation time: 0 hr 10 min 51 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  380254809 heartbeat IPC: 0.81302 cumulative IPC: 0.60608 (Simulation time: 0 hr 10 min 53 sec) 
Heartbeat CPU  0 instructions:  305000000 cycles:  381482291 heartbeat IPC: 0.81468 cumulative IPC: 0.60683 (Simulation time: 0 hr 10 min 55 sec) 
Heartbeat CPU  0 instructions:  306000001 cycles:  382712581 heartbeat IPC: 0.81282 cumulative IPC: 0.60758 (Simulation time: 0 hr 10 min 57 sec) 
Heartbeat CPU  0 instructions:  307000001 cycles:  383943002 heartbeat IPC: 0.81273 cumulative IPC: 0.60832 (Simulation time: 0 hr 10 min 59 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles:  385174306 heartbeat IPC: 0.81215 cumulative IPC: 0.60906 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  0 instructions:  309000003 cycles:  386405995 heartbeat IPC: 0.81190 cumulative IPC: 0.60979 (Simulation time: 0 hr 11 min 4 sec) 
Heartbeat CPU  0 instructions:  310000003 cycles:  387637465 heartbeat IPC: 0.81204 cumulative IPC: 0.61051 (Simulation time: 0 hr 11 min 6 sec) 
Heartbeat CPU  0 instructions:  311000002 cycles:  388868057 heartbeat IPC: 0.81262 cumulative IPC: 0.61123 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles:  390090951 heartbeat IPC: 0.81773 cumulative IPC: 0.61196 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  313000002 cycles:  391314648 heartbeat IPC: 0.81720 cumulative IPC: 0.61268 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  0 instructions:  314000002 cycles:  392534738 heartbeat IPC: 0.81961 cumulative IPC: 0.61341 (Simulation time: 0 hr 11 min 14 sec) 
Heartbeat CPU  0 instructions:  315000000 cycles:  393757015 heartbeat IPC: 0.81814 cumulative IPC: 0.61412 (Simulation time: 0 hr 11 min 17 sec) 
