*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/450.soplex-247B.champsimtrace.xz
Heartbeat CPU  0 instructions:  149000000 cycles:  294865051 heartbeat IPC: 0.56444 cumulative IPC: 0.21492 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  296349494 heartbeat IPC: 0.67365 cumulative IPC: 0.21789 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  0 instructions:  151000000 cycles:  301285493 heartbeat IPC: 0.20259 cumulative IPC: 0.21757 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  305913081 heartbeat IPC: 0.21610 cumulative IPC: 0.21754 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:  153000000 cycles:  309122080 heartbeat IPC: 0.31162 cumulative IPC: 0.21879 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  154000002 cycles:  313357453 heartbeat IPC: 0.23611 cumulative IPC: 0.21908 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  0 instructions:  155000002 cycles:  315213748 heartbeat IPC: 0.53871 cumulative IPC: 0.22147 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  324775032 heartbeat IPC: 0.10459 cumulative IPC: 0.21714 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  0 instructions:  157000000 cycles:  331966482 heartbeat IPC: 0.13905 cumulative IPC: 0.21502 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  0 instructions:  158000003 cycles:  333715108 heartbeat IPC: 0.57188 cumulative IPC: 0.21736 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:  159000000 cycles:  335283113 heartbeat IPC: 0.63775 cumulative IPC: 0.21982 (Simulation time: 0 hr 5 min 46 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  341771990 heartbeat IPC: 0.15411 cumulative IPC: 0.21827 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:  161000003 cycles:  345853935 heartbeat IPC: 0.24498 cumulative IPC: 0.21866 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  0 instructions:  162000001 cycles:  349501398 heartbeat IPC: 0.27416 cumulative IPC: 0.21937 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  0 instructions:  163000000 cycles:  352611624 heartbeat IPC: 0.32152 cumulative IPC: 0.22048 (Simulation time: 0 hr 5 min 59 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  356256012 heartbeat IPC: 0.27439 cumulative IPC: 0.22116 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  0 instructions:  165000002 cycles:  368028853 heartbeat IPC: 0.08494 cumulative IPC: 0.21584 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  166000000 cycles:  370948739 heartbeat IPC: 0.34248 cumulative IPC: 0.21705 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  372608697 heartbeat IPC: 0.60243 cumulative IPC: 0.21915 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  375285989 heartbeat IPC: 0.37351 cumulative IPC: 0.22049 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:  169000001 cycles:  381246596 heartbeat IPC: 0.16777 cumulative IPC: 0.21949 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  0 instructions:  170000002 cycles:  385228491 heartbeat IPC: 0.25114 cumulative IPC: 0.21988 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  388824382 heartbeat IPC: 0.27809 cumulative IPC: 0.22053 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  391526655 heartbeat IPC: 0.37006 cumulative IPC: 0.22178 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  396839884 heartbeat IPC: 0.18821 cumulative IPC: 0.22124 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  407928955 heartbeat IPC: 0.09018 cumulative IPC: 0.21698 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:  175000000 cycles:  409829646 heartbeat IPC: 0.52612 cumulative IPC: 0.21869 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  411402366 heartbeat IPC: 0.63584 cumulative IPC: 0.22059 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  0 instructions:  177000001 cycles:  415079859 heartbeat IPC: 0.27192 cumulative IPC: 0.22114 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  0 instructions:  178000001 cycles:  420075492 heartbeat IPC: 0.20017 cumulative IPC: 0.22084 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  179000002 cycles:  424200513 heartbeat IPC: 0.24242 cumulative IPC: 0.22109 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  428204621 heartbeat IPC: 0.24974 cumulative IPC: 0.22141 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  181000003 cycles:  430310556 heartbeat IPC: 0.47485 cumulative IPC: 0.22287 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  0 instructions:  182000000 cycles:  439439387 heartbeat IPC: 0.10954 cumulative IPC: 0.22010 (Simulation time: 0 hr 7 min 4 sec) 
Heartbeat CPU  0 instructions:  183000000 cycles:  447008934 heartbeat IPC: 0.13211 cumulative IPC: 0.21835 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  448756875 heartbeat IPC: 0.57210 cumulative IPC: 0.21996 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  0 instructions:  185000002 cycles:  450239638 heartbeat IPC: 0.67442 cumulative IPC: 0.22172 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:  186000000 cycles:  456454648 heartbeat IPC: 0.16090 cumulative IPC: 0.22075 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  187000003 cycles:  460825604 heartbeat IPC: 0.22878 cumulative IPC: 0.22084 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  463627997 heartbeat IPC: 0.35684 cumulative IPC: 0.22180 (Simulation time: 0 hr 7 min 22 sec) 
Heartbeat CPU  0 instructions:  189000001 cycles:  467613126 heartbeat IPC: 0.25093 cumulative IPC: 0.22209 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  0 instructions:  190000001 cycles:  470194739 heartbeat IPC: 0.38735 cumulative IPC: 0.22315 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  191000002 cycles:  481044148 heartbeat IPC: 0.09217 cumulative IPC: 0.21972 (Simulation time: 0 hr 7 min 35 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  485940241 heartbeat IPC: 0.20424 cumulative IPC: 0.21954 (Simulation time: 0 hr 7 min 38 sec) 
Heartbeat CPU  0 instructions:  193000003 cycles:  487641513 heartbeat IPC: 0.58780 cumulative IPC: 0.22103 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:  194000001 cycles:  489746996 heartbeat IPC: 0.47495 cumulative IPC: 0.22229 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  0 instructions:  195000000 cycles:  496181426 heartbeat IPC: 0.15541 cumulative IPC: 0.22129 (Simulation time: 0 hr 7 min 45 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  500023399 heartbeat IPC: 0.26028 cumulative IPC: 0.22163 (Simulation time: 0 hr 7 min 48 sec) 
Heartbeat CPU  0 instructions:  197000000 cycles:  503596710 heartbeat IPC: 0.27985 cumulative IPC: 0.22211 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  198000000 cycles:  506446813 heartbeat IPC: 0.35086 cumulative IPC: 0.22295 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:  199000000 cycles:  510587395 heartbeat IPC: 0.24151 cumulative IPC: 0.22312 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  522797914 heartbeat IPC: 0.08190 cumulative IPC: 0.21934 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  0 instructions:  201000000 cycles:  524831721 heartbeat IPC: 0.49169 cumulative IPC: 0.22055 (Simulation time: 0 hr 8 min 7 sec) 
Heartbeat CPU  0 instructions:  202000002 cycles:  526466967 heartbeat IPC: 0.61153 cumulative IPC: 0.22194 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  203000002 cycles:  529340353 heartbeat IPC: 0.34802 cumulative IPC: 0.22272 (Simulation time: 0 hr 8 min 10 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  535138686 heartbeat IPC: 0.17246 cumulative IPC: 0.22210 (Simulation time: 0 hr 8 min 14 sec) 
Heartbeat CPU  0 instructions:  205000000 cycles:  539140956 heartbeat IPC: 0.24986 cumulative IPC: 0.22233 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:  206000000 cycles:  540400001 heartbeat IPC: 0.79425 cumulative IPC: 0.22385 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  207000002 cycles:  558954659 heartbeat IPC: 0.05389 cumulative IPC: 0.21745 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  564155974 heartbeat IPC: 0.19226 cumulative IPC: 0.21718 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  209000001 cycles:  574113943 heartbeat IPC: 0.10042 cumulative IPC: 0.21489 (Simulation time: 0 hr 8 min 40 sec) 
Heartbeat CPU  0 instructions:  210000000 cycles:  581973629 heartbeat IPC: 0.12723 cumulative IPC: 0.21355 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  211000001 cycles:  587768875 heartbeat IPC: 0.17256 cumulative IPC: 0.21310 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  592569091 heartbeat IPC: 0.20832 cumulative IPC: 0.21305 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  0 instructions:  213000002 cycles:  597379661 heartbeat IPC: 0.20788 cumulative IPC: 0.21301 (Simulation time: 0 hr 8 min 57 sec) 
Heartbeat CPU  0 instructions:  214000001 cycles:  601158310 heartbeat IPC: 0.26464 cumulative IPC: 0.21337 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  0 instructions:  215000002 cycles:  604617992 heartbeat IPC: 0.28904 cumulative IPC: 0.21386 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  606946095 heartbeat IPC: 0.42953 cumulative IPC: 0.21479 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:  217000000 cycles:  609739691 heartbeat IPC: 0.35796 cumulative IPC: 0.21552 (Simulation time: 0 hr 9 min 8 sec) 
Heartbeat CPU  0 instructions:  218000002 cycles:  611907203 heartbeat IPC: 0.46136 cumulative IPC: 0.21650 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  219000002 cycles:  614295575 heartbeat IPC: 0.41870 cumulative IPC: 0.21738 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  616444376 heartbeat IPC: 0.46537 cumulative IPC: 0.21835 (Simulation time: 0 hr 9 min 15 sec) 
Heartbeat CPU  0 instructions:  221000003 cycles:  619485879 heartbeat IPC: 0.32879 cumulative IPC: 0.21896 (Simulation time: 0 hr 9 min 18 sec) 
Heartbeat CPU  0 instructions:  222000003 cycles:  623023565 heartbeat IPC: 0.28267 cumulative IPC: 0.21937 (Simulation time: 0 hr 9 min 22 sec) 
Heartbeat CPU  0 instructions:  223000002 cycles:  626742109 heartbeat IPC: 0.26892 cumulative IPC: 0.21970 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  629097451 heartbeat IPC: 0.42457 cumulative IPC: 0.22055 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  225000000 cycles:  632887076 heartbeat IPC: 0.26388 cumulative IPC: 0.22084 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:  226000000 cycles:  634715014 heartbeat IPC: 0.54706 cumulative IPC: 0.22189 (Simulation time: 0 hr 9 min 33 sec) 
Heartbeat CPU  0 instructions:  227000000 cycles:  645771565 heartbeat IPC: 0.09044 cumulative IPC: 0.21938 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  651600179 heartbeat IPC: 0.17157 cumulative IPC: 0.21891 (Simulation time: 0 hr 9 min 44 sec) 
Heartbeat CPU  0 instructions:  229000001 cycles:  653322375 heartbeat IPC: 0.58065 cumulative IPC: 0.21997 (Simulation time: 0 hr 9 min 45 sec) 
Heartbeat CPU  0 instructions:  230000000 cycles:  655132516 heartbeat IPC: 0.55244 cumulative IPC: 0.22099 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  0 instructions:  231000000 cycles:  661796634 heartbeat IPC: 0.15006 cumulative IPC: 0.22020 (Simulation time: 0 hr 9 min 51 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  665657660 heartbeat IPC: 0.25900 cumulative IPC: 0.22045 (Simulation time: 0 hr 9 min 54 sec) 
Heartbeat CPU  0 instructions:  233000000 cycles:  669648150 heartbeat IPC: 0.25060 cumulative IPC: 0.22065 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  0 instructions:  234000002 cycles:  672370813 heartbeat IPC: 0.36729 cumulative IPC: 0.22131 (Simulation time: 0 hr 10 min 0 sec) 
Heartbeat CPU  0 instructions:  235000000 cycles:  677753763 heartbeat IPC: 0.18577 cumulative IPC: 0.22099 (Simulation time: 0 hr 10 min 5 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  688713185 heartbeat IPC: 0.09125 cumulative IPC: 0.21871 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  237000002 cycles:  690585796 heartbeat IPC: 0.53401 cumulative IPC: 0.21965 (Simulation time: 0 hr 10 min 13 sec) 
Heartbeat CPU  0 instructions:  238000002 cycles:  692147924 heartbeat IPC: 0.64015 cumulative IPC: 0.22070 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  0 instructions:  239000001 cycles:  695960549 heartbeat IPC: 0.26229 cumulative IPC: 0.22096 (Simulation time: 0 hr 10 min 17 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  700841811 heartbeat IPC: 0.20486 cumulative IPC: 0.22083 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:  241000001 cycles:  704900651 heartbeat IPC: 0.24638 cumulative IPC: 0.22100 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:  242000002 cycles:  708717649 heartbeat IPC: 0.26199 cumulative IPC: 0.22124 (Simulation time: 0 hr 10 min 27 sec) 
Heartbeat CPU  0 instructions:  243000002 cycles:  710997988 heartbeat IPC: 0.43853 cumulative IPC: 0.22201 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  719130994 heartbeat IPC: 0.12296 cumulative IPC: 0.22077 (Simulation time: 0 hr 10 min 36 sec) 
Heartbeat CPU  0 instructions:  245000001 cycles:  727618159 heartbeat IPC: 0.11783 cumulative IPC: 0.21945 (Simulation time: 0 hr 10 min 41 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  729389218 heartbeat IPC: 0.56463 cumulative IPC: 0.22037 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  0 instructions:  247000001 cycles:  730877279 heartbeat IPC: 0.67202 cumulative IPC: 0.22139 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  735888209 heartbeat IPC: 0.19956 cumulative IPC: 0.22122 (Simulation time: 0 hr 10 min 47 sec) 
Heartbeat CPU  0 instructions:  249000000 cycles:  740502743 heartbeat IPC: 0.21671 cumulative IPC: 0.22119 (Simulation time: 0 hr 10 min 50 sec) 
Heartbeat CPU  0 instructions:  250000000 cycles:  743620327 heartbeat IPC: 0.32076 cumulative IPC: 0.22165 (Simulation time: 0 hr 10 min 53 sec) 
Heartbeat CPU  0 instructions:  251000001 cycles:  747941278 heartbeat IPC: 0.23143 cumulative IPC: 0.22171 (Simulation time: 0 hr 10 min 57 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  749761060 heartbeat IPC: 0.54952 cumulative IPC: 0.22259 (Simulation time: 0 hr 10 min 59 sec) 
Heartbeat CPU  0 instructions:  253000000 cycles:  759378669 heartbeat IPC: 0.10398 cumulative IPC: 0.22094 (Simulation time: 0 hr 11 min 5 sec) 
Heartbeat CPU  0 instructions:  254000000 cycles:  766546515 heartbeat IPC: 0.13951 cumulative IPC: 0.22010 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  255000002 cycles:  768289286 heartbeat IPC: 0.57380 cumulative IPC: 0.22098 (Simulation time: 0 hr 11 min 11 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  769869685 heartbeat IPC: 0.63275 cumulative IPC: 0.22191 (Simulation time: 0 hr 11 min 13 sec) 
Heartbeat CPU  0 instructions:  257000000 cycles:  776393551 heartbeat IPC: 0.15328 cumulative IPC: 0.22128 (Simulation time: 0 hr 11 min 16 sec) 
Heartbeat CPU  0 instructions:  258000001 cycles:  780451476 heartbeat IPC: 0.24643 cumulative IPC: 0.22142 (Simulation time: 0 hr 11 min 20 sec) 
Heartbeat CPU  0 instructions:  259000003 cycles:  783476171 heartbeat IPC: 0.33061 cumulative IPC: 0.22188 (Simulation time: 0 hr 11 min 23 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  787216277 heartbeat IPC: 0.26737 cumulative IPC: 0.22212 (Simulation time: 0 hr 11 min 26 sec) 
Heartbeat CPU  0 instructions:  261000000 cycles:  790144469 heartbeat IPC: 0.34151 cumulative IPC: 0.22260 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  0 instructions:  262000000 cycles:  801210111 heartbeat IPC: 0.09037 cumulative IPC: 0.22061 (Simulation time: 0 hr 11 min 36 sec) 
Heartbeat CPU  0 instructions:  263000002 cycles:  805486450 heartbeat IPC: 0.23385 cumulative IPC: 0.22069 (Simulation time: 0 hr 11 min 39 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  807174384 heartbeat IPC: 0.59244 cumulative IPC: 0.22153 (Simulation time: 0 hr 11 min 40 sec) 
Heartbeat CPU  0 instructions:  265000003 cycles:  809546859 heartbeat IPC: 0.42150 cumulative IPC: 0.22217 (Simulation time: 0 hr 11 min 42 sec) 
Heartbeat CPU  0 instructions:  266000002 cycles:  815756394 heartbeat IPC: 0.16104 cumulative IPC: 0.22166 (Simulation time: 0 hr 11 min 46 sec) 
Heartbeat CPU  0 instructions:  267000000 cycles:  819641487 heartbeat IPC: 0.25739 cumulative IPC: 0.22185 (Simulation time: 0 hr 11 min 50 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  823236852 heartbeat IPC: 0.27814 cumulative IPC: 0.22212 (Simulation time: 0 hr 11 min 53 sec) 
Heartbeat CPU  0 instructions:  269000002 cycles:  825962214 heartbeat IPC: 0.36692 cumulative IPC: 0.22264 (Simulation time: 0 hr 11 min 55 sec) 
Heartbeat CPU  0 instructions:  270000001 cycles:  830580357 heartbeat IPC: 0.21654 cumulative IPC: 0.22260 (Simulation time: 0 hr 11 min 59 sec) 
Heartbeat CPU  0 instructions:  271000003 cycles:  842380306 heartbeat IPC: 0.08475 cumulative IPC: 0.22050 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  844365984 heartbeat IPC: 0.50360 cumulative IPC: 0.22123 (Simulation time: 0 hr 12 min 8 sec) 
Heartbeat CPU  0 instructions:  273000003 cycles:  845963196 heartbeat IPC: 0.62609 cumulative IPC: 0.22206 (Simulation time: 0 hr 12 min 9 sec) 
Heartbeat CPU  0 instructions:  274000002 cycles:  849153557 heartbeat IPC: 0.31344 cumulative IPC: 0.22243 (Simulation time: 0 hr 12 min 11 sec) 
Heartbeat CPU  0 instructions:  275000000 cycles:  854665824 heartbeat IPC: 0.18141 cumulative IPC: 0.22214 (Simulation time: 0 hr 12 min 15 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  858674428 heartbeat IPC: 0.24946 cumulative IPC: 0.22228 (Simulation time: 0 hr 12 min 19 sec) 
Heartbeat CPU  0 instructions:  277000001 cycles:  862474884 heartbeat IPC: 0.26313 cumulative IPC: 0.22247 (Simulation time: 0 hr 12 min 22 sec) 
Heartbeat CPU  0 instructions:  278000000 cycles:  864984432 heartbeat IPC: 0.39848 cumulative IPC: 0.22303 (Simulation time: 0 hr 12 min 24 sec) 
Heartbeat CPU  0 instructions:  279000000 cycles:  872167997 heartbeat IPC: 0.13921 cumulative IPC: 0.22228 (Simulation time: 0 hr 12 min 30 sec) 
Heartbeat CPU  0 instructions:  280000000 cycles:  881560774 heartbeat IPC: 0.10646 cumulative IPC: 0.22094 (Simulation time: 0 hr 12 min 35 sec) 
Heartbeat CPU  0 instructions:  281000000 cycles:  883363867 heartbeat IPC: 0.55460 cumulative IPC: 0.22168 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  0 instructions:  282000000 cycles:  884892393 heartbeat IPC: 0.65423 cumulative IPC: 0.22249 (Simulation time: 0 hr 12 min 38 sec) 
Heartbeat CPU  0 instructions:  283000003 cycles:  889254408 heartbeat IPC: 0.22925 cumulative IPC: 0.22253 (Simulation time: 0 hr 12 min 41 sec) 
Heartbeat CPU  0 instructions:  284000000 cycles:  893510313 heartbeat IPC: 0.23497 cumulative IPC: 0.22259 (Simulation time: 0 hr 12 min 44 sec) 
Heartbeat CPU  0 instructions:  285000001 cycles:  897620180 heartbeat IPC: 0.24332 cumulative IPC: 0.22269 (Simulation time: 0 hr 12 min 48 sec) 
Heartbeat CPU  0 instructions:  286000000 cycles:  901569921 heartbeat IPC: 0.25318 cumulative IPC: 0.22284 (Simulation time: 0 hr 12 min 51 sec) 
Heartbeat CPU  0 instructions:  287000003 cycles:  903793132 heartbeat IPC: 0.44980 cumulative IPC: 0.22344 (Simulation time: 0 hr 12 min 54 sec) 
Heartbeat CPU  0 instructions:  288000000 cycles:  912458153 heartbeat IPC: 0.11541 cumulative IPC: 0.22233 (Simulation time: 0 hr 13 min 0 sec) 
Heartbeat CPU  0 instructions:  289000000 cycles:  920453262 heartbeat IPC: 0.12508 cumulative IPC: 0.22142 (Simulation time: 0 hr 13 min 4 sec) 
Heartbeat CPU  0 instructions:  290000000 cycles:  922208234 heartbeat IPC: 0.56981 cumulative IPC: 0.22214 (Simulation time: 0 hr 13 min 6 sec) 
Heartbeat CPU  0 instructions:  291000000 cycles:  923651359 heartbeat IPC: 0.69294 cumulative IPC: 0.22293 (Simulation time: 0 hr 13 min 7 sec) 
Heartbeat CPU  0 instructions:  292000000 cycles:  929310759 heartbeat IPC: 0.17670 cumulative IPC: 0.22263 (Simulation time: 0 hr 13 min 11 sec) 
Heartbeat CPU  0 instructions:  293000002 cycles:  933972214 heartbeat IPC: 0.21453 cumulative IPC: 0.22258 (Simulation time: 0 hr 13 min 14 sec) 
Heartbeat CPU  0 instructions:  294000001 cycles:  936793209 heartbeat IPC: 0.35448 cumulative IPC: 0.22301 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  0 instructions:  295000003 cycles:  940908800 heartbeat IPC: 0.24298 cumulative IPC: 0.22310 (Simulation time: 0 hr 13 min 20 sec) 
Heartbeat CPU  0 instructions:  296000000 cycles:  942935618 heartbeat IPC: 0.49338 cumulative IPC: 0.22373 (Simulation time: 0 hr 13 min 23 sec) 
Heartbeat CPU  0 instructions:  297000000 cycles:  953469211 heartbeat IPC: 0.09493 cumulative IPC: 0.22220 (Simulation time: 0 hr 13 min 30 sec) 
Heartbeat CPU  0 instructions:  298000000 cycles:  959298193 heartbeat IPC: 0.17156 cumulative IPC: 0.22187 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  0 instructions:  299000000 cycles:  961022997 heartbeat IPC: 0.57978 cumulative IPC: 0.22256 (Simulation time: 0 hr 13 min 35 sec) 
Heartbeat CPU  0 instructions:  300000000 cycles:  963901612 heartbeat IPC: 0.34739 cumulative IPC: 0.22296 (Simulation time: 0 hr 13 min 37 sec) 
Heartbeat CPU  0 instructions:  301000001 cycles:  969414371 heartbeat IPC: 0.18140 cumulative IPC: 0.22271 (Simulation time: 0 hr 13 min 41 sec) 
Heartbeat CPU  0 instructions:  302000002 cycles:  974147430 heartbeat IPC: 0.21128 cumulative IPC: 0.22265 (Simulation time: 0 hr 13 min 44 sec) 
Heartbeat CPU  0 instructions:  303000002 cycles:  978573919 heartbeat IPC: 0.22591 cumulative IPC: 0.22266 (Simulation time: 0 hr 13 min 47 sec) 
Heartbeat CPU  0 instructions:  304000000 cycles:  981449717 heartbeat IPC: 0.34773 cumulative IPC: 0.22306 (Simulation time: 0 hr 13 min 50 sec) 
Heartbeat CPU  0 instructions:  305000003 cycles:  985590928 heartbeat IPC: 0.24148 cumulative IPC: 0.22314 (Simulation time: 0 hr 13 min 53 sec) 
Heartbeat CPU  0 instructions:  306000003 cycles:  987891227 heartbeat IPC: 0.43473 cumulative IPC: 0.22367 (Simulation time: 0 hr 13 min 56 sec) 
Heartbeat CPU  0 instructions:  307000000 cycles:  998589044 heartbeat IPC: 0.09348 cumulative IPC: 0.22217 (Simulation time: 0 hr 14 min 3 sec) 
Heartbeat CPU  0 instructions:  308000000 cycles: 1004045068 heartbeat IPC: 0.18328 cumulative IPC: 0.22195 (Simulation time: 0 hr 14 min 6 sec) 
Heartbeat CPU  0 instructions:  309000001 cycles: 1005774043 heartbeat IPC: 0.57838 cumulative IPC: 0.22260 (Simulation time: 0 hr 14 min 8 sec) 
Heartbeat CPU  0 instructions:  310000000 cycles: 1008778372 heartbeat IPC: 0.33285 cumulative IPC: 0.22295 (Simulation time: 0 hr 14 min 10 sec) 
Heartbeat CPU  0 instructions:  311000001 cycles: 1014083540 heartbeat IPC: 0.18850 cumulative IPC: 0.22276 (Simulation time: 0 hr 14 min 13 sec) 
Heartbeat CPU  0 instructions:  312000000 cycles: 1019086096 heartbeat IPC: 0.19990 cumulative IPC: 0.22264 (Simulation time: 0 hr 14 min 17 sec) 
Heartbeat CPU  0 instructions:  313000000 cycles: 1023406465 heartbeat IPC: 0.23146 cumulative IPC: 0.22268 (Simulation time: 0 hr 14 min 20 sec) 
Heartbeat CPU  0 instructions:  314000003 cycles: 1025350282 heartbeat IPC: 0.51445 cumulative IPC: 0.22327 (Simulation time: 0 hr 14 min 23 sec) 
